Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-11,James Harden,12600,HOU,SG,CLE,,39.0,54.45,29,217.5,-1200,115.5,-0.75,90.24,20.37,64.46,5.12,W,30,12,24,0.5,8,16,0.5,11,11,1.0,0,10,10,12,2,2,4,2,43,28,81.0
2019-01-11,Ben Simmons,9300,PHI,PG,ATL,,34.0,42.88,24,232.0,-550,121.0,-1.25,63.01,17.9,43.88,4.72,L,43,10,13,0.769,0,0,,3,7,0.429,3,7,10,15,2,1,3,3,23,-12,63.5
2019-01-11,Luka Doncic,8200,DAL,SG,@ MIN,,33.0,46.21,17,224.0,163,109.5,0.5,56.24,13.18,40.17,4.9,W,35,10,23,0.435,2,9,0.222,7,10,0.7,2,6,8,12,2,0,1,2,29,5,61.6
2019-01-11,Bradley Beal,9500,WAS,SG,MIL,,38.0,46.66,19,226.5,115,112.25,-0.25,62.8,21.14,43.4,4.57,W,39,11,21,0.524,3,4,0.75,7,7,1.0,2,3,5,7,3,1,2,3,32,7,58.5
2019-01-11,Karl-Anthony Towns,10400,MIN,C,DAL,,35.0,54.82,19,224.0,-188,114.5,1,72.78,25.77,50.23,4.83,L,30,12,21,0.5710000000000001,1,3,0.333,5,5,1.0,3,8,11,2,0,4,0,5,30,14,58.2
2019-01-11,Donovan Mitchell,8100,UTA,SG,LAL,,39.0,50.87,20,217.0,-333,112.75, ,65.69,24.81,41.08,5.07,W,33,14,24,0.583,4,5,0.8,1,2,0.5,0,4,4,9,1,2,3,3,33,18,57.3
2019-01-11,Jusuf Nurkic,9000,POR,C,CHA,,30.0,53.78,18,223.5,-250,114.75,1,63.79,23.35,42.08,4.68,W,30,5,6,0.833,0,0,,1,1,1.0,3,8,11,8,1,6,1,2,11,22,56.2
2019-01-11,Damian Lillard,8900,POR,PG,CHA,,34.0,49.95,16,223.5,-250,114.75,1,62.84,22.62,41.59,4.67,W,29,8,16,0.5,2,7,0.28600000000000003,2,2,1.0,2,2,4,5,3,4,2,2,20,26,51.3
2019-01-11,Eric Bledsoe,6700,MIL,PG,@ WAS,,33.0,53.39,27,226.5,-133,114.25,-3.75,64.23,20.59,34.2,5.1,L,28,7,21,0.333,2,9,0.222,2,4,0.5,3,5,8,9,3,0,1,0,18,5,49.1
2019-01-11,Jimmy Butler,8000,PHI,SG,ATL,,34.0,51.02,30,232.0,-550,121.0,-1.25,59.56,20.53,40.82,5.1,L,40,9,19,0.474,0,1,0.0,12,14,0.857,2,2,4,5,3,0,4,3,30,1,47.3
2019-01-11,Rudy Gobert,8400,UTA,C,LAL,,34.0,58.84,27,217.0,-333,112.75, ,67.22,21.83,44.11,5.25,W,32,4,10,0.4,0,0,,4,8,0.5,7,11,18,2,2,2,2,4,12,18,46.6
2019-01-11,D'Angelo Russell,7500,BKN,SG,@ TOR,,32.0,45.56,1,223.5,400,106.75,1,50.84,19.69,33.78,4.5,L,27,10,19,0.526,2,5,0.4,2,2,1.0,1,5,6,9,1,0,2,1,24,4,45.7
2019-01-11,Domantas Sabonis,7700,IND,PF,@ NYK,,32.0,57.78,26,218.5,-400,113.5,-0.25,78.85,36.18,42.37,5.5,W,32,9,14,0.643,0,0,,4,4,1.0,4,11,15,3,0,0,0,2,22,14,44.5
2019-01-11,C.J. McCollum,6800,POR,SG,CHA,,34.0,49.82,28,223.5,-250,114.75,1,50.11,15.84,32.39,4.76,W,29,12,20,0.6,5,11,0.455,1,1,1.0,1,5,6,2,1,0,1,3,30,26,42.2
2019-01-11,Stephen Curry,10200,GSW,PG,CHI,,33.0,51.0,22,220.0,-1200,117.5,-1,74.65,28.76,44.94,4.41,W,27,10,16,0.625,5,11,0.455,3,3,1.0,2,3,5,8,0,0,4,0,28,39,42.0
2019-01-11,Dewayne Dedmon,6100,ATL,C,@ PHI,,28.0,52.51,12,232.0,450,111.0,1.25,38.88,15.39,25.61,4.2,W,33,7,11,0.636,3,5,0.6,2,2,1.0,1,7,8,7,1,0,1,3,19,10,41.1
2019-01-11,Kevin Huerter,4900,ATL,SG,@ PHI,,35.0,32.15,5,232.0,450,111.0,1.25,30.84,7.23,22.03,4.5,W,39,11,17,0.647,5,8,0.625,2,2,1.0,2,1,3,3,2,0,2,4,29,15,41.1
2019-01-11,John Collins,8300,ATL,PF,@ PHI,,33.0,52.51,12,232.0,450,111.0,1.25,63.92,23.31,37.12,4.47,W,34,10,17,0.588,1,1,1.0,4,6,0.667,6,3,9,2,1,0,1,3,25,8,40.8
2019-01-11,Kawhi Leonard,9600,TOR,SF,BKN,,34.0,43.6,8,223.5,-500,116.75,1,67.91,28.25,46.39,4.83,W,27,9,18,0.5,2,5,0.4,0,1,0.0,4,7,11,4,1,0,2,1,20,24,40.2
2019-01-11,Klay Thompson,7900,GSW,SG,CHI,,33.0,38.11,22,220.0,-1200,117.5,-1,46.05,17.28,30.16,3.82,W,25,10,18,0.556,7,11,0.636,3,4,0.75,0,2,2,1,2,0,0,2,30,30,39.9
