Player Name,Salary,Position,Projection
Fred VanVleet,4900,PG,47.49624
Eric Bledsoe,7700,PG,71.28135
Devin Booker,8400,SG,69.26411999999999
Victor Oladipo,8500,SG,70.02108
Otto Porter,6300,SF,54.170159999999996
Jae Crowder,5200,SF,47.30635
LaMarcus Aldridge,8800,PF,63.67961
Ersan Ilyasova,4700,PF,42.9768
Jonas Valanciunas,5500,C,51.67415
