"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30079-15755","PF","Anthony","Anthony Davis","Davis","58.129998779296876","10","12300","NO@MIN","NO","MIN","","","","",""
"30079-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","53.2250010172526","12","11800","MEM@MIL","MIL","MEM","","","","",""
"30079-9642","PG","Russell","Russell Westbrook","Westbrook","50.08571515764509","7","11600","NY@OKC","OKC","NY","GTD","Ankle","","",""
"30079-9488","SF","LeBron","LeBron James","James","49.78461632361779","13","11200","POR@LAL","LAL","POR","","","","",""
"30079-49111","C","Joel","Joel Embiid","Embiid","53.71333414713542","15","11000","PHI@ORL","PHI","ORL","","","","",""
"30079-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","42.885716029575896","14","10500","NO@MIN","MIN","NO","","","","",""
"30079-12341","SF","Paul","Paul George","George","44.71538367638221","13","10300","NY@OKC","OKC","NY","","","","",""
"30079-12332","PG","John","John Wall","Wall","44.56153752253606","13","10200","CLE@WAS","WAS","CLE","","","","",""
"30079-15557","C","Andre","Andre Drummond","Drummond","47.1499989827474","12","10000","DET@TOR","DET","TOR","","","","",""
"30079-66115","PG","Ben","Ben Simmons","Simmons","40.971426827566965","14","9500","PHI@ORL","PHI","ORL","","","","",""
"30079-20848","PG","Damian","Damian Lillard","Lillard","41.84615384615385","13","9300","POR@LAL","POR","LAL","GTD","Knee","","",""
"30079-12363","C","Hassan","Hassan Whiteside","Whiteside","42.15833282470703","12","9200","MIA@BKN","MIA","BKN","","","","",""
"30079-14513","SF","Kawhi","Kawhi Leonard","Leonard","42.189999389648435","10","9200","DET@TOR","TOR","DET","","","","",""
"30079-9560","PF","Blake","Blake Griffin","Griffin","44.20000203450521","12","9000","DET@TOR","DET","TOR","","","","",""
"30079-9663","SG","Jrue","Jrue Holiday","Holiday","42.06153752253606","13","9000","NO@MIN","NO","MIN","","","","",""
"30079-14498","PG","Kyrie","Kyrie Irving","Irving","38.824999491373696","12","8900","CHI@BOS","BOS","CHI","","","","",""
"30079-9714","SG","DeMar","DeMar DeRozan","DeRozan","43.90833536783854","12","8900","SA@PHO","SA","PHO","","","","",""
"30079-14528","SG","Jimmy","Jimmy Butler","Butler","42.789999389648436","10","8700","PHI@ORL","PHI","ORL","","","","",""
"30079-15595","SG","Bradley","Bradley Beal","Beal","37.78461632361779","13","8700","CLE@WAS","WAS","CLE","","","","",""
"30079-40783","SG","Zach","Zach LaVine","LaVine","40.899998256138396","14","8700","CHI@BOS","CHI","BOS","","","","",""
"30079-40203","C","Rudy","Rudy Gobert","Gobert","42.61538461538461","13","8500","UTA@DAL","UTA","DAL","","","","",""
"30079-9535","PG","Kyle","Kyle Lowry","Lowry","40.442858014787944","14","8500","DET@TOR","TOR","DET","","","","",""
"30079-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","38.26666768391927","12","8400","SA@PHO","SA","PHO","","","","",""
"30079-66113","SG","Donovan","Donovan Mitchell","Mitchell","34.59090909090909","11","8300","UTA@DAL","UTA","DAL","","","","",""
"30079-14514","C","Nikola","Nikola Vucevic","Vucevic","40.971426827566965","14","8200","PHI@ORL","ORL","PHI","","","","",""
"30079-9581","C","Marc","Marc Gasol","Gasol","38.4750010172526","12","8100","MEM@MIL","MEM","MIL","","","","",""
"30079-23169","C","Steven","Steven Adams","Adams","36.458333333333336","12","8000","NY@OKC","OKC","NY","","","","",""
"30079-55057","C","Jusuf","Jusuf Nurkic","Nurkic","33.28461632361779","13","8000","POR@LAL","POR","LAL","","","","",""
"30079-40201","SG","Dennis","Dennis Schroder","Schroder","31.638460599459133","13","7900","NY@OKC","OKC","NY","","","","",""
"30079-41594","PF","Aaron","Aaron Gordon","Gordon","33.60769183819111","13","7800","PHI@ORL","ORL","PHI","","","","",""
"30079-9575","PG","Mike","Mike Conley","Conley","33.791666666666664","12","7800","MEM@MIL","MEM","MIL","","","","",""
"30079-14522","SF","Nikola","Nikola Mirotic","Mirotic","39.43636252663352","11","7700","NO@MIN","NO","MIN","","","","",""
"30079-84669","SG","Luka","Luka Doncic","Doncic","33.0999990609976","13","7700","UTA@DAL","DAL","UTA","","","","",""
"30079-58460","SG","Devin","Devin Booker","Booker","37.16000061035156","10","7600","SA@PHO","PHO","SA","","","","",""
"30079-9561","C","DeAndre","DeAndre Jordan","Jordan","34.39230816180889","13","7500","UTA@DAL","DAL","UTA","","","","",""
"30079-80808","PF","Jayson","Jayson Tatum","Tatum","30.900000939002403","13","7500","CHI@BOS","BOS","CHI","","","","",""
"30079-58312","SG","D'Angelo","D'Angelo Russell","Russell","30.642857142857142","14","7500","MIA@BKN","BKN","MIA","","","","",""
"30079-16233","SF","Josh","Josh Richardson","Richardson","33.52307598407452","13","7400","MIA@BKN","MIA","BKN","","","","",""
"30079-9660","C","Dwight","Dwight Howard","Howard","27.9499994913737","6","7400","CLE@WAS","WAS","CLE","","","","",""
"30079-42669","C","Julius","Julius Randle","Randle","32.953845684344955","13","7300","NO@MIN","NO","MIN","","","","",""
"30079-9453","C","Al","Al Horford","Horford","30.192307692307693","13","7200","CHI@BOS","BOS","CHI","","","","",""
"30079-9475","PG","Derrick","Derrick Rose","Rose","31.01538555438702","13","7200","NO@MIN","MIN","NO","","","","",""
"30079-16261","SG","Khris","Khris Middleton","Middleton","33.38461538461539","13","7200","MEM@MIL","MIL","MEM","","","","",""
"30079-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","33.03846153846154","13","7200","NY@OKC","NY","OKC","","","","",""
"30079-12355","PG","Eric","Eric Bledsoe","Bledsoe","31.48461444561298","13","7000","MEM@MIL","MIL","MEM","","","","",""
"30079-84673","C","Deandre","Deandre Ayton","Ayton","34.96923123873197","13","7000","SA@PHO","PHO","SA","","","","",""
"30079-19138","PG","Elfrid","Elfrid Payton","Payton","29.2","5","6900","NO@MIN","NO","MIN","GTD","Ankle","","",""
"30079-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","31","14","6900","CHI@BOS","CHI","BOS","","","","",""
"30079-42550","SF","Jabari","Jabari Parker","Parker","26.114286150251115","14","6800","CHI@BOS","CHI","BOS","","","","",""
"30079-14516","C","Enes","Enes Kanter","Kanter","33.42857142857143","14","6800","NY@OKC","NY","OKC","","","","",""
"30079-84683","PF","Jaren","Jaren Jackson Jr.","Jackson Jr.","26.541666666666668","12","6800","MEM@MIL","MEM","MIL","","","","",""
"30079-23802","PG","Kris","Kris Dunn","Dunn","20.299999237060547","1","6800","CHI@BOS","CHI","BOS","O","Knee","","",""
"30079-9957","PF","Serge","Serge Ibaka","Ibaka","32.77857099260603","14","6700","DET@TOR","TOR","DET","","","","",""
"30079-9446","PG","Jeff","Jeff Teague","Teague","29.512500762939453","8","6700","NO@MIN","MIN","NO","GTD","Knee","","",""
"30079-9673","PG","Goran","Goran Dragic","Dragic","28.970001220703125","10","6700","MIA@BKN","MIA","BKN","","","","",""
"30079-49116","SG","Andrew","Andrew Wiggins","Wiggins","29.679998779296874","10","6700","NO@MIN","MIN","NO","GTD","Knee","","",""
"30079-20491","SF","Robert","Robert Covington","Covington","28.26153799203726","13","6600","NO@MIN","MIN","NO","","","","",""
"30079-42156","PF","Bobby","Bobby Portis","Portis","28.75","4","6600","CHI@BOS","CHI","BOS","O","Knee","","",""
"30079-23096","SG","Evan","Evan Fournier","Fournier","29.24285670689174","14","6500","PHI@ORL","ORL","PHI","","","","",""
"30079-14496","PG","Ricky","Ricky Rubio","Rubio","27.161538931039665","13","6500","UTA@DAL","UTA","DAL","","","","",""
"30079-9739","C","JaVale","JaVale McGee","McGee","34.0923086313101","13","6400","POR@LAL","LAL","POR","","","","",""
"30079-23120","SF","TJ","TJ Warren","Warren","26.75","12","6400","SA@PHO","PHO","SA","","","","",""
"30079-60021","PF","Pascal","Pascal Siakam","Siakam","28.285714285714285","14","6400","DET@TOR","TOR","DET","","","","",""
"30079-19067","SG","CJ","CJ McCollum","McCollum","30.43076970027043","13","6400","POR@LAL","POR","LAL","","","","",""
"30079-59318","SF","Joe","Joe Ingles","Ingles","29.123077392578125","13","6400","UTA@DAL","UTA","DAL","","","","",""
"30079-20992","PF","Larry","Larry Nance","Nance Jr.","22.78181873668324","11","6300","CLE@WAS","CLE","WAS","","","","",""
"30079-58377","PF","Kyle","Kyle Kuzma","Kuzma","28.869229830228367","13","6300","POR@LAL","LAL","POR","","","","",""
"30079-15946","SF","Harrison","Harrison Barnes","Barnes","25.144444783528645","9","6200","UTA@DAL","DAL","UTA","","","","",""
"30079-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","21.272727272727273","11","6200","MIA@BKN","BKN","MIA","","","","",""
"30079-14501","C","Tristan","Tristan Thompson","Thompson","27.93076970027043","13","6100","CLE@WAS","CLE","WAS","","","","",""
