"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29621-15755","PF","Anthony","Anthony Davis","Davis","62.6","5","12800","NO@POR","NO","POR","GTD","Elbow","","",""
"29621-9642","PG","Russell","Russell Westbrook","Westbrook","49.875","4","12000","OKC@CHA","OKC","CHA","","","","",""
"29621-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","52.5","6","11500","MIL@BOS","MIL","BOS","","","","",""
"29621-49111","C","Joel","Joel Embiid","Embiid","52.037498474121094","8","10900","LAC@PHI","PHI","LAC","","","","",""
"29621-55062","C","Nikola","Nikola Jokic","Jokic","49.971426827566965","7","10200","DEN@CLE","DEN","CLE","","","","",""
"29621-66115","PG","Ben","Ben Simmons","Simmons","39.65714372907366","7","9800","LAC@PHI","PHI","LAC","","","","",""
"29621-20848","PG","Damian","Damian Lillard","Lillard","44.68571254185268","7","9600","NO@POR","POR","NO","","","","",""
"29621-12341","SF","Paul","Paul George","George","43.75","6","9300","OKC@CHA","OKC","CHA","","","","",""
"29621-14507","PG","Kemba","Kemba Walker","Walker","45.57500076293945","8","9200","OKC@CHA","CHA","OKC","","","","",""
"29621-9874","PF","Kevin","Kevin Love","Love","39.45000076293945","4","8500","DEN@CLE","CLE","DEN","O","Toe","","",""
"29621-9663","SG","Jrue","Jrue Holiday","Holiday","38.142857142857146","7","8300","NO@POR","NO","POR","","","","",""
"29621-80810","PG","De'Aaron","De'Aaron Fox","Fox","35.087501525878906","8","8200","SAC@ATL","SAC","ATL","GTD","Back","","",""
"29621-23665","SG","Buddy","Buddy Hield","Hield","30.162500381469727","8","8000","SAC@ATL","SAC","ATL","","","","",""
"29621-66108","PG","Jamal","Jamal Murray","Murray","31.185714721679688","7","7800","DEN@CLE","DEN","CLE","","","","",""
"29621-12355","PG","Eric","Eric Bledsoe","Bledsoe","32.65714372907366","7","7800","MIL@BOS","MIL","BOS","","","","",""
"29621-14522","SF","Nikola","Nikola Mirotic","Mirotic","39.614283970424104","7","7700","NO@POR","NO","POR","","","","",""
"29621-24544","SG","Gary","Gary Harris","Harris","33.442858014787944","7","7700","DEN@CLE","DEN","CLE","","","","",""
"29621-14498","PG","Kyrie","Kyrie Irving","Irving","31.82857186453683","7","7600","MIL@BOS","BOS","MIL","","","","",""
