"Enes Kanter",6000,NYK,C,NOP,51.6844,23.0476,31.4
"Allonzo Trier",4500,NYK,SG,NOP,23.61354,3.6741,19.86
"Frank Ntilikina",3700,NYK,PG,NOP,26.20544,12.08948,13.88
"Mitchell Robinson",4400,NYK,C,NOP,23.75584,4.04064,19.52
"Noah Vonleh",4400,NYK,PF,NOP,31.43058,12.64182,19.33
"Emmanuel Mudiay",4000,NYK,PG,NOP,33.06216,12.97086,20.82
"Tim Hardaway Jr.",7000,NYK,SG,NOP,65.4042,24.26746,35.74
"Kevin Knox",4900,NYK,PF,NOP,29.97471,5.09841,24.63
"Damyean Dotson",3900,NYK,SG,NOP,32.74362,13.79196,16.38
"Mario Hezonja",3800,NYK,SF,NOP,36.52173,16.18722,18.27
"Julius Randle",6800,NOP,C,NYK,49.0539,22.5141,29.82
"Ian Clark",3500,NOP,SG,NYK,12.0519,6.3,6.3
"Darius Miller",3500,NOP,SF,NYK,20.30984,10.16,10.16
"Anthony Davis",12800,NOP,PF,NYK,103.48596,31.66452,60.66
"Nikola Mirotic",7800,NOP,SF,NYK,65.83648,23.15088,37.28
"Elfrid Payton",6900,NOP,PG,NYK,45.11671,14.53052,27.73
"Jrue Holiday",8800,NOP,SG,NYK,64.04268,18.81708,40.38
"E'Twaun Moore",5300,NOP,SF,NYK,40.97125,15.46805,22.45
"Wade Baldwin",3500,POR,PG,MIN,22.42878,11.22,11.22
"Gorgui Dieng",3500,MIN,C,POR,22.00293,9.08412,12.41
"Evan Turner",4500,POR,SF,MIN,39.15222,18.44544,22.17
"Zach Collins",3900,POR,PF,MIN,31.4798,13.5761,17.45
"Nik Stauskas",3500,POR,SG,MIN,21.34825,8.67238,11.09
"Jusuf Nurkic",8100,POR,C,MIN,59.23995,21.21405,37.95
"Al-Farouq Aminu",5400,POR,PF,MIN,45.83226,19.065,25.42
"Damian Lillard",9400,POR,PG,MIN,67.46979,21.90402,45.07
"C.J. McCollum",6700,POR,SG,MIN,49.46557,17.58845,31.13
"Jake Layman",3500,POR,SF,MIN,24.29462,10.40228,13.58
"Meyers Leonard",3700,POR,PF,MIN,29.56521,12.02427,14.79
"Jeff Teague",6900,MIN,PG,POR,53.91269,16.3761,32.11
"Derrick Rose",7200,MIN,PG,POR,59.27894,28.46928,32.06
"Josh Okogie",4500,MIN,SG,POR,3.47454,0.52671,2.91
"Tyus Jones",3500,MIN,PG,POR,9.31534,4.48292,4.66
"Dario Saric",4500,MIN,PF,POR,36.77336,15.11132,18.61
"Karl-Anthony Towns",10600,MIN,C,POR,77.3968,27.7672,48.8
"Andrew Wiggins",6900,MIN,SG,POR,49.09626,18.1602,31.86
"Robert Covington",6500,MIN,SF,POR,49.72293,19.83483,30.19
"Taj Gibson",5100,MIN,PF,POR,38.35979,13.32901,23.93
"Wesley Johnson",3600,NOP,SF,NYK,25.20739,12.61,12.61
"De'Aaron Fox",8100,SAC,PG,MEM,53.11318,18.36861,36.23
"Chandler Hutchison",3500,CHI,SF,MIL,15.89835,2.51165,13.15
"Antonio Blakeney",3500,CHI,SG,MIL,29.302,12.0796,14.95
"Robin Lopez",3500,CHI,C,MIL,34.54272,17.28,17.28
"Wendell Carter",6600,CHI,PF,MIL,36.17094,6.4701,30.81
"Jabari Parker",6400,CHI,SF,MIL,48.72339,16.1514,29.91
"Ryan Arcidiacono",4400,CHI,PG,MIL,38.62336,13.38083,20.81
"Zach LaVine",8400,CHI,SG,MIL,63.46248,23.86724,39.32
"Justin Holiday",5300,CHI,SG,MIL,38.86246,15.2894,22.82
"Shaquille Harrison",4100,CHI,PG,MIL,26.85056,11.43296,14.08
"Eric Bledsoe",7100,MIL,PG,CHI,57.0044,20.2852,33.2
"Pat Connaughton",4300,MIL,SG,CHI,39.70014,15.2922,19.86
"Tony Snell",3500,MIL,SG,CHI,21.5892,9.7416,10.8
"Thon Maker",3500,MIL,C,CHI,20.82958,8.4402,10.42
"Ersan Ilyasova",4000,MIL,PF,CHI,35.5014,13.55508,19.56
"Brook Lopez",5600,MIL,C,CHI,45.5465,17.03824,25.66
"Malcolm Brogdon",5400,MIL,SG,CHI,49.14144,19.2552,27.12
"Khris Middleton",7500,MIL,SG,CHI,70.73063,26.59353,37.09
