Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Devin Harris,3500,DAL,PG,40.91953,20.47,20.47
Patty Mills,4100,SAS,PG,40.964690000000004,17.75061,22.67
Khris Middleton,7500,MIL,SG,65.303,25.22758,34.37
Jimmy Butler,8500,PHI,SG,67.41951999999999,21.903000000000002,41.72
Paul George,10000,OKC,SF,75.11537,28.231279999999998,45.83
Tyreke Evans,4700,IND,SF,47.19924,16.99896,30.14
JaMychal Green,5000,MEM,PF,47.576879999999996,20.97784,23.92
Anthony Davis,12800,NOP,PF,103.7628,31.614279999999997,60.68
Mike Muscala,3900,PHI,C,41.49924,20.76,20.76
