Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jeremy Lin,3500,TOR,PG,LAL,,31.00,42.63,28,230.5,-300,118.75,-1.75,45.87,7.00,24.49,7
Monte Morris,3900,DEN,SG,DAL,,27.00,41.79,26,220.5,-650,116,0.5,33.85,20.29,24.18,6.2
Marc Gasol,6500,TOR,C,LAL,,33.00,32.64,20,230.5,-300,118.75,-1.75,64.44,17.34,39.95,6.15
Tyus Jones,4400,MIN,PG,@ UTA,,32.00,19.59,10,220.5,320,105.75,105.75,45.94,7.04,26.37,5.99
Maxi Kleber,3900,DAL,PF,@ DEN,,28.00,32.92,24,220.5,500,104.5, ,45.32,4.35,22.67,5.81
Jaylen Brown,5000,BOS,SG,SAC,,32.00,25.93,17,228,-300,117.75,117.75,56.69,6.44,28.36,5.67
D.J. Augustin,4600,ORL,PG,CLE,,30.00,23.43,26,212.5,-350,110.5,110.5,46.71,10.51,26.02,5.66
Ante Zizic,4400,CLE,C,@ ORL,,30.00,32.78,21,212.5,290,102,102,49.16,2.46,24.59,5.59
Norman Powell,3500,TOR,SF,LAL,,25.00,20.17,8,230.5,-300,118.75,-1.75,38.42,4.90,19.22,5.49
Buddy Hield,6800,SAC,SG,@ BOS,,35.00,18.89,3,228,250,110.25,110.25,63.10,14.96,35.87,5.28
Nikola Jokic,10200,DEN,C,DAL,,33.00,30.39,14,220.5,-650,116,0.5,74.63,31.62,52.52,5.15
Kawhi Leonard,9700,TOR,SF,LAL,,35.00,33.00,30,230.5,-300,118.75,-1.75,75.53,22.30,49.89,5.14
Myles Turner,7600,IND,C,OKC,,31.00,27.11,5,218,-118,109.75,-1.75,75.13,12.81,38.47,5.06
Marcus Smart,5500,BOS,SG,SAC,,35.00,37.53,10,228,-300,117.75,117.75,46.15,11.93,27.82,5.06
Pascal Siakam,7800,TOR,PF,LAL,,35.00,32.64,20,230.5,-300,118.75,-1.75,60.01,17.75,39.35,5.04
Kyrie Irving,9900,BOS,PG,SAC,,36.00,37.53,10,228,-300,117.75,117.75,69.68,25.03,49.77,5.03
Kentavious Caldwell-Pope,4000,LAL,SG,@ TOR,,30.00,21.56,21,230.5,250,111.75,1.25,40.20,6.19,20.11,5.03
Malik Beasley,3700,DEN,SG,DAL,,24.00,24.71,12,220.5,-650,116,0.5,36.92,5.28,18.47,4.99
Al Horford,6900,BOS,C,SAC,,31.00,34.72,26,228,-300,117.75,117.75,53.47,16.74,34.23,4.96
Dennis Schroder,5000,OKC,SG,@ IND,,29.00,34.38,2,218,105,108.25,-2.25,40.41,6.17,24.7,4.94
