Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Zaza Pachulia,3500,DET,C,SAC,,24.00,56.22,22,222.5,110,110.5,0.5,45.66,9.18,26.15,7.47
Ante Zizic,4400,CLE,C,@ DEN,,30.00,53.97,18,219,1200,101,0.25,56.59,2.83,28.31,6.43
Fred VanVleet,4700,TOR,PG,MEM,,30.00,39.59,12,213,-550,111.75,0.5,55.41,7.77,28.68,6.1
Cameron Payne,3700,CLE,PG,@ DEN,,24.00,38.92,7,219,1200,101,0.25,38.63,6.45,22.55,6.09
Marcus Morris,4800,BOS,PF,@ ATL,,29.00,42.84,30,226,-275,116.5,-0.75,49.55,10.73,29.15,6.07
Jonathan Isaac,4400,ORL,SF,MIL,,30.00,56.39,21,222,400,105.75, ,46.09,7.73,26.46,6.01
Jaren Jackson,5600,MEM,PF,@ TOR,,34.00,54.40,15,213,450,101.25,2.5,44.59,22.14,31.85,5.69
Michael Kidd-Gilchrist,3800,CHA,SF,PHO,,23.00,33.68,5,224,-300,115.5,0.25,43.04,8.46,21.53,5.67
Marcus Smart,5000,BOS,SG,@ ATL,,29.00,56.21,29,226,-275,116.5,-0.75,45.46,11.75,27.84,5.57
Serge Ibaka,6500,TOR,PF,MEM,,31.00,41.67,1,213,-550,111.75,0.5,58.49,15.23,35.75,5.5
Mikal Bridges,3900,PHO,SF,@ CHA,,29.00,37.50,17,224,260,108.5,0.25,29.97,14.88,21.41,5.49
Stanley Johnson,3500,DET,SF,SAC,,22.00,39.09,26,222.5,110,110.5,0.5,37.02,4.25,19.13,5.47
Austin Rivers,5300,HOU,SG,LAL,,38.00,35.27,1,228,-275,117.5,0.75,53.16,13.27,28.72,5.42
Pascal Siakam,6600,TOR,PF,MEM,,32.00,49.99,4,213,-550,111.75,0.5,54.03,15.98,35.43,5.37
Marvin Williams,5600,CHA,PF,PHO,,32.00,47.67,14,224,-300,115.5,0.25,59.85,6.80,29.94,5.35
Reggie Bullock,4900,DET,SG,SAC,,34.00,39.09,26,222.5,110,110.5,0.5,49.18,13.10,26.19,5.34
Ivan Rabb,3500,MEM,PF,@ TOR,,20.00,51.72,8,213,450,101.25,2.5,36.41,5.04,18.66,5.33
J.J. Redick,5500,PHI,SG,OKC,,33.00,41.53,30,235,-138,118.75,0.5,49.25,11.83,29.21,5.31
Torrey Craig,3700,DEN,SG,CLE,,26.00,38.26,21,219,-2000,118,-0.25,38.90,4.20,19.46,5.26
Maxi Kleber,4800,DAL,PF,@ IND,,28.00,46.74,10,215,260,103.75,-1.5,49.84,8.95,24.93,5.19
Bobby Portis,5200,CHI,PF,MIA,,25.00,54.95,18,209,150,102.75,1,46.02,8.61,26.91,5.18
Willy Hernangomez,3900,CHA,C,PHO,,15.00,61.04,28,224,-300,115.5,0.25,40.12,4.86,20.07,5.15
Al Horford,6500,BOS,C,@ ATL,,30.00,57.67,25,226,-275,116.5,-0.75,53.66,16.94,33.35,5.13
Bam Adebayo,4900,MIA,PF,@ CHI,,24.00,57.84,26,209,-175,106.25,1.5,42.01,6.44,25.14,5.13
Evan Fournier,5900,ORL,SG,MIL,,36.00,34.82,13,222,400,105.75, ,46.68,12.85,30.23,5.12
James Johnson,3700,MIA,PF,@ CHI,,18.00,47.78,15,209,-175,106.25,1.5,27.56,8.23,18.93,5.12
Jaylen Brown,4400,BOS,SG,@ ATL,,27.00,42.84,30,226,-275,116.5,-0.75,44.96,5.11,22.49,5.11
Chandler Hutchison,3800,CHI,SF,MIA,,29.00,37.69,19,209,150,102.75,1,27.17,15.37,19.41,5.11
Jimmy Butler,8400,PHI,SG,OKC,,34.00,44.98,13,235,-138,118.75,0.5,66.96,22.79,42.84,5.1
Jayson Tatum,6600,BOS,PF,@ ATL,,32.00,53.12,29,226,-275,116.5,-0.75,49.04,13.07,33.59,5.09
Victor Oladipo,7800,IND,SG,DAL,,34.00,54.70,28,215,-300,111.25,-0.5,62.08,9.61,39.72,5.09
JaMychal Green,5800,MEM,PF,@ TOR,,30.00,54.40,15,213,450,101.25,2.5,59.07,6.24,29.55,5.09
Kyle Kuzma,7600,LAL,PF,@ HOU,,36.00,45.48,5,228,240,110.5,0.75,57.34,20.13,38.64,5.08
Danny Green,4800,TOR,SG,MEM,,31.00,34.80,8,213,-550,111.75,0.5,38.76,8.53,24.36,5.08
Zach LaVine,6700,CHI,SG,MIA,,33.00,47.71,8,209,150,102.75,1,52.16,16.61,33.96,5.07
Devin Booker,7900,PHO,SG,@ CHA,,36.00,49.73,15,224,260,108.5,0.25,72.03,16.90,40.04,5.07
Reggie Jackson,5400,DET,PG,SAC,,28.00,52.52,26,222.5,110,110.5,0.5,41.23,14.89,27.18,5.03
TJ Warren,6000,PHO,SF,@ CHA,,33.00,49.66,29,224,260,108.5,0.25,51.75,12.19,30.09,5.02
