Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Austin Rivers,3800,HOU,SG,@ GSW,,38.00,37.09,6,225.5,275,108.75,0.25,39.77,21.47,26.15,6.88
Jakob Poeltl,3800,SAS,C,TOR,,20.00,51.64,11,217.5,-160,110.5,1.5,26.60,10.45,19.32,5.08
James Harden,13000,HOU,SG,@ GSW,,40.00,49.27,13,225.5,275,108.75,0.25,75.19,24.56,65.5,5.04
Draymond Green,6900,GSW,PF,HOU,,34.00,53.67,11,225.5,-333,116.75,-0.25,42.30,15.35,34.73,5.03
P.J. Tucker,4400,HOU,PF,@ GSW,,38.00,36.56,15,225.5,275,108.75,0.25,42.62,18.63,22.15,5.03
Justin Jackson,3500,SAC,SF,DEN,,24.00,31.42,3,227,138,111.75,-0.5,26.48,13.93,17.32,4.95
Greg Monroe,3900,TOR,C,@ SAS,,18.00,51.63,10,217.5,138,107,-0.5,26.77,11.95,19.3,4.95
Clint Capela,8600,HOU,C,@ GSW,,36.00,54.26,21,225.5,275,108.75,0.25,61.15,26.19,41.77,4.86
Fred VanVleet,5700,TOR,PG,@ SAS,,33.00,41.05,17,217.5,138,107,-0.5,37.84,16.58,27.72,4.86
Delon Wright,3800,TOR,SG,@ SAS,,23.00,41.05,17,217.5,138,107,-0.5,30.44,15.16,18.38,4.84
DeMar DeRozan,8800,SAS,SG,TOR,,36.00,47.35,22,217.5,-160,110.5,1.5,58.26,20.37,42.34,4.81
Nikola Jokic,10300,DEN,C,@ SAC,,34.00,56.99,22,227,-160,115.25, ,65.35,19.75,49.51,4.81
Danny Green,4200,TOR,SG,@ SAS,,29.00,39.08,24,217.5,138,107,-0.5,28.08,12.60,19.75,4.7
Gerald Green,3700,HOU,SF,@ GSW,,25.00,42.22,4,225.5,275,108.75,0.25,30.10,14.07,17.35,4.69
Serge Ibaka,6600,TOR,PF,@ SAS,,31.00,49.48,22,217.5,138,107,-0.5,44.06,18.47,30.94,4.69
Jamal Murray,8000,DEN,PG,@ SAC,,34.00,52.83,24,227,-160,115.25, ,57.71,24.08,37.33,4.67
Jonas Jerebko,3600,GSW,PF,HOU,,20.00,44.73,4,225.5,-333,116.75,-0.25,30.48,12.45,16.71,4.64
De'Aaron Fox,8700,SAC,PG,DEN,,35.00,48.92,12,227,138,111.75,-0.5,50.09,20.50,40.36,4.64
Kevin Durant,10100,GSW,SF,HOU,,35.00,44.73,4,225.5,-333,116.75,-0.25,61.96,21.84,46.87,4.64
Willie Cauley-Stein,7600,SAC,C,DEN,,33.00,52.86,17,227,138,111.75,-0.5,48.26,19.92,34.82,4.58
Mason Plumlee,5000,DEN,C,@ SAC,,22.00,57.32,24,227,-160,115.25, ,32.43,15.86,22.76,4.55
Buddy Hield,7000,SAC,SG,DEN,,35.00,31.42,3,227,138,111.75,-0.5,47.50,21.01,31.73,4.53
LaMarcus Aldridge,9000,SAS,PF,TOR,,35.00,55.52,18,217.5,-160,110.5,1.5,58.14,25.55,40.18,4.46
Kawhi Leonard,10300,TOR,SF,@ SAS,,35.00,45.95,16,217.5,138,107,-0.5,60.83,22.03,45.33,4.4
Marco Belinelli,3700,SAS,SG,TOR,,21.00,34.50,13,217.5,-160,110.5,1.5,23.78,12.40,16.23,4.39
Monte Morris,4600,DEN,SG,@ SAC,,23.00,52.83,24,227,-160,115.25, ,30.14,16.23,20.16,4.38
Stephen Curry,10400,GSW,PG,HOU,,35.00,46.99,6,225.5,-333,116.75,-0.25,63.26,23.58,45.25,4.35
Rudy Gay,5700,SAS,SF,TOR,,28.00,45.05,5,217.5,-160,110.5,1.5,34.56,21.19,24.25,4.25
Klay Thompson,7400,GSW,SG,HOU,,35.00,36.48,13,225.5,-333,116.75,-0.25,40.48,17.99,31.28,4.23
Pascal Siakam,7000,TOR,PF,@ SAS,,33.00,48.47,3,217.5,138,107,-0.5,43.57,16.79,29.46,4.21
Iman Shumpert,4700,SAC,SG,DEN,,26.00,31.42,3,227,138,111.75,-0.5,29.36,14.19,19.76,4.2
Juan Hernangomez,5200,DEN,SF,@ SAC,,30.00,50.96,25,227,-160,115.25, ,37.07,14.52,21.86,4.2
Bryn Forbes,4400,SAS,PG,TOR,,27.00,45.30,1,217.5,-160,110.5,1.5,26.57,11.19,18.4,4.18
Bogdan Bogdanovic,6700,SAC,SG,DEN,,31.00,42.86,8,227,138,111.75,-0.5,44.31,23.51,27.92,4.17
