Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jimmer Fredette,3500,PHO,SG,@ SAC,,20.00, , ,230.5,500,110,-0.5,24.72,13.99,17.66,5.05
Justin Jackson,4000,DAL,SF,@ GSW,,28.00,21.11,12,219,800,102.75,-2.25,40.30,5.77,20.16,5.04
Karl-Anthony Towns,11300,MIN,C,@ MEM,,35.00,28.94,9,217.5,-110,109,109,89.66,30.06,56.93,5.04
Miles Bridges,4900,CHA,SF,BOS,,32.00,27.19,3,222.5,150,109.25,-0.25,34.29,19.40,24.49,5
Anthony Tolliver,3500,MIN,PF,@ MEM,,20.00,29.10,11,217.5,-110,109,109,31.58,4.99,17.45,4.99
Delon Wright,5600,MEM,SG,MIN,,30.00,18.59,3,217.5,-105,108.5,108.5,44.25,14.87,27.85,4.97
Josh Richardson,6300,MIA,SF,@ WAS,,36.00,24.06,7,220.5,105,109.75,-0.25,49.68,12.57,31.11,4.94
Jayson Tatum,6500,BOS,PF,@ CHA,,32.00,30.89,17,222.5,-175,113.25,0.75,46.88,12.49,32.11,4.94
Andrew Wiggins,6600,MIN,SG,@ MEM,,35.00,21.91,1,217.5,-110,109,109,49.65,12.60,32.47,4.92
Devin Booker,9300,PHO,SG,@ SAC,,37.00,39.11,16,230.5,500,110,-0.5,82.39,19.33,45.8,4.92
John Collins,7900,ATL,PF,PHI,,30.00,32.15,16,236,250,114.25,0.5,70.27,15.28,38.59,4.88
Luke Kennard,4200,DET,SG,@ POR,,26.00,20.42,6,215.5,180,105.25, ,38.23,6.60,20.42,4.86
Timothe Luwawu-Cabarrot,3500,CHI,SG,UTA,,27.00,21.29,2,214,475,101.5,101.5,33.96,4.59,16.99,4.85
Alex Len,4300,ATL,C,PHI,,20.00,31.81,17,236,250,114.25,0.5,36.30,8.44,20.84,4.85
Willie Cauley-Stein,6100,SAC,C,PHO,,28.00,36.05,28,230.5,-650,120.5, ,42.73,15.39,29.59,4.85
Taurean Prince,4700,ATL,SF,PHI,,29.00,25.38,15,236,250,114.25,0.5,41.50,8.87,22.74,4.84
Trey Burke,3500,DAL,PG,@ GSW,,20.00,38.05,13,219,800,102.75,-2.25,29.16,4.92,16.78,4.79
DeMarcus Cousins,8800,GSW,C,DAL,,29.00,30.87,15,219,-1200,116.25,-4.25,60.15,22.53,41.57,4.72
Maxi Kleber,4900,DAL,PF,@ GSW,,28.00,31.93,21,219,800,102.75,-2.25,45.84,8.23,22.93,4.68
Enes Kanter,4600,POR,C,DET,,19.00,31.94,19,215.5,-214,110.25, ,43.08,7.65,21.55,4.68
Bam Adebayo,6400,MIA,PF,@ WAS,,29.00,32.64,20,220.5,105,109.75,-0.25,50.12,8.71,29.92,4.68
Andre Iguodala,4300,GSW,SG,DAL,,23.00,25.15,13,219,-1200,116.25,-4.25,33.60,9.55,20.07,4.67
Dragan Bender,3900,PHO,PF,@ SAC,,26.00,34.17,25,230.5,500,110,-0.5,29.04,8.29,18.14,4.65
Harrison Barnes,5800,SAC,SF,PHO,,35.00,35.63,30,230.5,-650,120.5, ,42.54,11.38,26.91,4.64
Bradley Beal,10100,WAS,SG,MIA,,36.00,22.40,2,220.5,-118,110.75,-0.75,69.57,24.69,46.85,4.64
Mike Conley,9400,MEM,PG,MIN,,35.00,18.59,3,217.5,-105,108.5,108.5,77.27,16.41,43.53,4.63
De'Aaron Fox,8900,SAC,PG,PHO,,35.00,40.41,22,230.5,-650,120.5, ,62.99,21.57,41.25,4.63
Kemba Walker,8900,CHA,PG,BOS,,35.00,36.31,10,222.5,150,109.25,-0.25,76.29,19.67,40.97,4.6
Marcus Smart,5200,BOS,SG,@ CHA,,30.00,36.01,7,222.5,-175,113.25,0.75,39.05,10.09,23.91,4.6
Rudy Gobert,9200,UTA,C,@ CHI,,34.00,37.09,30,214,-600,112.5,112.5,70.87,21.48,42.36,4.6
Jamal Crawford,3500,PHO,SG,@ SAC,,20.00,24.70,14,230.5,500,110,-0.5,29.89,3.85,16.05,4.59
Hassan Whiteside,5400,MIA,C,@ WAS,,19.00,32.64,20,220.5,105,109.75,-0.25,49.54,6.52,24.78,4.59
Klay Thompson,8200,GSW,SG,DAL,,35.00,25.15,13,219,-1200,116.25,-4.25,63.51,17.75,37.6,4.59
Ryan Arcidiacono,3700,CHI,PG,UTA,,23.00,19.05,6,214,475,101.5,101.5,33.86,5.08,16.94,4.58
Jimmy Butler,8400,PHI,SG,@ ATL,,35.00,27.22,25,236,-300,121.75, ,55.19,18.98,38.49,4.58
Malik Monk,3500,CHA,SG,BOS,,24.00,36.31,10,222.5,150,109.25,-0.25,31.14,4.50,16.01,4.57
Draymond Green,7300,GSW,PF,DAL,,31.00,30.87,15,219,-1200,116.25,-4.25,48.78,15.70,33.34,4.57
Kevin Huerter,4200,ATL,SG,PHI,,26.00,19.82,4,236,250,114.25,0.5,26.87,15.20,19.19,4.57
Ben Simmons,9500,PHI,PG,@ ATL,,36.00,25.14,30,236,-300,121.75, ,61.45,25.99,43.46,4.57
Joe Ingles,6200,UTA,SF,@ CHI,,31.00,23.89,26,214,-600,112.5,112.5,45.11,10.05,28.23,4.55
Bruno Caboclo,4000,MEM,SF,MIN,,24.00,26.14,29,217.5,-105,108.5,108.5,36.40,6.39,18.21,4.55
Devin Harris,3500,DAL,PG,@ GSW,,17.00,38.05,13,219,800,102.75,-2.25,31.84,3.98,15.93,4.55
Derrick Favors,6800,UTA,PF,@ CHI,,25.00,27.95,6,214,-600,112.5,112.5,49.15,12.92,30.76,4.52
Donovan Mitchell,9100,UTA,SG,@ CHI,,35.00,41.35,24,214,-600,112.5,112.5,67.48,17.13,41.07,4.51
Blake Griffin,8300,DET,PF,@ POR,,34.00,30.64,14,215.5,180,105.25, ,68.13,20.66,37.29,4.49
Robin Lopez,6200,CHI,C,UTA,,31.00,31.27,12,214,475,101.5,101.5,50.25,9.91,27.76,4.48
Josh Okogie,4800,MIN,SG,@ MEM,,31.00,21.50,15,217.5,-110,109,109,30.04,17.36,21.46,4.47
Dewayne Dedmon,5900,ATL,C,PHI,,26.00,31.81,17,236,250,114.25,0.5,42.76,11.68,26.36,4.47
Keita Bates-Diop,3600,MIN,SF,@ MEM,,21.00,29.10,11,217.5,-110,109,109,22.50,12.52,16.07,4.46
Damian Lillard,10800,POR,PG,DET,,37.00,39.11,17,215.5,-214,110.25, ,79.75,25.48,48.16,4.46
Tobias Harris,7600,PHI,PF,@ ATL,,35.00,33.94,27,236,-300,121.75, ,53.87,15.34,33.71,4.44
Deandre Ayton,8000,PHO,C,@ SAC,,33.00,31.11,10,230.5,500,110,-0.5,49.34,24.49,35.24,4.41
Dwight Powell,7000,DAL,PF,@ GSW,,32.00,26.56,3,219,800,102.75,-2.25,51.29,12.71,30.86,4.41
Luka Doncic,9600,DAL,SG,@ GSW,,32.00,28.91,27,219,800,102.75,-2.25,58.98,29.28,42.13,4.39
Kyrie Irving,10400,BOS,PG,@ CHA,,35.00,36.01,7,222.5,-175,113.25,0.75,63.77,20.68,45.55,4.38
Jeremy Lamb,7200,CHA,SG,BOS,,31.00,26.91,23,222.5,150,109.25,-0.25,59.91,9.81,31.43,4.37
Kelly Olynyk,5300,MIA,PF,@ WAS,,27.00,32.17,17,220.5,105,109.75,-0.25,37.04,7.72,23.18,4.37
Ricky Rubio,6700,UTA,PG,@ CHI,,27.00,19.02,5,214,-600,112.5,112.5,45.96,12.33,29.22,4.36
Joel Embiid,12100,PHI,C,@ ATL,,35.00,27.41,5,236,-300,121.75, ,85.59,37.28,52.8,4.36
Lauri Markkanen,7900,CHI,PF,UTA,,33.00,30.29,15,214,475,101.5,101.5,60.26,16.97,34.22,4.33
Dirk Nowitzki,3600,DAL,PF,@ GSW,,19.00,26.56,3,219,800,102.75,-2.25,25.55,2.66,15.53,4.31
Reggie Jackson,5200,DET,PG,@ POR,,24.00,35.96,6,215.5,180,105.25, ,33.92,11.90,22.36,4.3
Jusuf Nurkic,8600,POR,C,DET,,28.00,31.94,19,215.5,-214,110.25, ,55.96,16.40,36.94,4.3
Thon Maker,4200,DET,C,@ POR,,21.00,30.34,8,215.5,180,105.25, ,35.90,5.14,17.96,4.28
Seth Curry,4000,POR,PG,DET,,27.00,23.33,24,215.5,-214,110.25, ,34.18,4.07,17.1,4.28
Vince Carter,4100,ATL,SF,PHI,,22.00,19.82,4,236,250,114.25,0.5,35.08,4.62,17.55,4.28
Marvin Williams,5200,CHA,PF,BOS,,27.00,27.19,3,222.5,150,109.25,-0.25,44.22,5.05,22.23,4.28
Tomas Satoransky,7100,WAS,PG,MIA,,35.00,36.11,8,220.5,-118,110.75,-0.75,58.81,10.01,30.33,4.27
Kyle Korver,3800,UTA,SG,@ CHI,,20.00,23.89,26,214,-600,112.5,112.5,32.38,4.26,16.2,4.26
Jabari Parker,6800,WAS,SF,MIA,,27.00,31.20,18,220.5,-118,110.75,-0.75,56.71,4.66,28.92,4.25
Chandler Parsons,4500,MEM,SF,MIN,,24.00,24.70,10,217.5,-105,108.5,108.5,38.16,4.24,19.09,4.24
Langston Galloway,3500,DET,SG,@ POR,,24.00,20.42,6,215.5,180,105.25, ,29.45,3.93,14.73,4.21
Joakim Noah,5200,MEM,C,MIN,,18.00,29.57,5,217.5,-105,108.5,108.5,43.70,7.06,21.86,4.2
Jae Crowder,5500,UTA,SF,@ CHI,,28.00,27.30,27,214,-600,112.5,112.5,46.20,4.44,23.11,4.2
Troy Daniels,3500,PHO,SG,@ SAC,,20.00,21.23,13,230.5,500,110,-0.5,29.33,4.08,14.67,4.19
DeAndre Bembry,4000,ATL,SF,PHI,,20.00,25.38,15,236,250,114.25,0.5,27.91,4.37,16.67,4.17
Andre Drummond,11000,DET,C,@ POR,,34.00,30.34,8,215.5,180,105.25, ,63.81,23.61,45.58,4.14
Ish Smith,4900,DET,PG,@ POR,,24.00,24.84,29,215.5,180,105.25, ,37.94,6.09,20.31,4.14
Jake Layman,3500,POR,SF,DET,,20.00,24.23,7,215.5,-214,110.25, ,28.91,2.30,14.46,4.13
Wayne Selden,3700,CHI,SG,UTA,,23.00,35.37,4,214,475,101.5,101.5,28.96,3.47,15.24,4.12
Willy Hernangomez,3700,CHA,C,BOS,,12.00,31.82,18,222.5,150,109.25,-0.25,30.44,3.93,15.23,4.12
Al-Farouq Aminu,4800,POR,PF,DET,,26.00,24.23,7,215.5,-214,110.25, ,29.00,5.58,19.73,4.11
Dorian Finney-Smith,4300,DAL,SF,@ GSW,,24.00,23.53,6,219,800,102.75,-2.25,34.82,6.11,17.65,4.1
Mike Scott,3600,PHI,PF,@ ATL,,22.00,33.94,27,236,-300,121.75, ,29.47,2.77,14.74,4.09
Kevon Looney,3600,GSW,C,DAL,,15.00,31.58,15,219,-1200,116.25,-4.25,28.37,4.91,14.74,4.09
Bismack Biyombo,3500,CHA,C,BOS,,15.00,31.82,18,222.5,150,109.25,-0.25,24.49,4.30,14.32,4.09
Devonte' Graham,3500,CHA,PG,BOS,,16.00,20.82,18,222.5,150,109.25,-0.25,19.99,10.80,14.28,4.08
Richaun Holmes,4400,PHO,PF,@ SAC,,15.00,31.11,10,230.5,500,110,-0.5,35.58,3.19,17.8,4.05
Jalen Brunson,6000,DAL,PG,@ GSW,,30.00,19.45,9,219,800,102.75,-2.25,33.84,16.80,24.17,4.03
Maurice Harkless,5300,POR,SF,DET,,27.00,24.23,7,215.5,-214,110.25, ,42.54,7.83,21.28,4.02
Kent Bazemore,3900,ATL,SG,PHI,,17.00,25.08,16,236,250,114.25,0.5,26.90,5.76,15.64,4.01
Alfonzo McKinnie,3600,GSW,SF,DAL,,18.00,20.65,8,219,-1200,116.25,-4.25,28.79,5.08,14.4,4
J.J. Redick,6300,PHI,SF,@ ATL,,33.00,21.07,10,236,-300,121.75, ,42.39,10.68,25.14,3.99
Boban Marjanovic,3900,PHI,C,@ ATL,,13.00,33.62,23,236,-300,121.75, ,29.27,2.51,15.58,3.99
Goran Dragic,5900,MIA,PG,@ WAS,,25.00,22.95,24,220.5,105,109.75,-0.25,38.28,4.70,23.5,3.98
James Johnson,5000,MIA,PF,@ WAS,,24.00,29.98,13,220.5,105,109.75,-0.25,38.41,10.12,19.8,3.96
Evan Turner,3500,POR,SF,DET,,16.00,24.38,11,215.5,-214,110.25, ,22.71,4.14,13.79,3.94
Royce O'Neale,3700,UTA,SF,@ CHI,,19.00,27.30,27,214,-600,112.5,112.5,28.89,4.99,14.46,3.91
Jeff Green,4400,WAS,SF,MIA,,22.00,31.20,18,220.5,-118,110.75,-0.75,33.66,4.40,16.84,3.83
Wayne Ellington,4700,DET,SG,@ POR,,28.00,20.05,1,215.5,180,105.25, ,33.01,5.80,17.9,3.81
Frank Kaminsky,4700,CHA,PF,BOS,,20.00,30.36,13,222.5,150,109.25,-0.25,35.66,3.87,17.84,3.8
Raul Neto,3500,UTA,PG,@ CHI,,14.00,19.02,5,214,-600,112.5,112.5,25.41,3.86,12.71,3.63
Chasson Randle,3500,WAS,SG,MIA,,16.00,36.11,8,220.5,-118,110.75,-0.75,24.61,2.95,12.31,3.52
Rodney Hood,4600,POR,SF,DET,,25.00,24.38,11,215.5,-214,110.25, ,27.94,4.62,16.15,3.51
Zach Collins,3500,POR,PF,DET,,15.00,28.38,7,215.5,-214,110.25, ,22.57,3.93,12.14,3.47
Terry Rozier,6400,BOS,PG,@ CHA,,24.00,30.07,28,222.5,-175,113.25,0.75,38.42,7.54,21.93,3.43
Jonas Jerebko,3700,GSW,PF,DAL,,14.00,28.58,7,219,-1200,116.25,-4.25,24.17,2.57,12.34,3.34
Corey Brewer,3500,SAC,SF,PHO,,15.00,22.31,18,230.5,-650,120.5, ,23.03,3.29,11.52,3.29
Jordan Bell,3500,GSW,C,DAL,,12.00,31.58,15,219,-1200,116.25,-4.25,23.03,2.47,11.52,3.29
Ivan Rabb,3700,MEM,PF,MIN,,12.00,29.57,5,217.5,-105,108.5,108.5,23.08,3.17,12.05,3.26
Jaylen Adams,3500,ATL,SG,PHI,,16.00,39.12,18,236,250,114.25,0.5,15.86,8.57,11.33,3.24
T.J. McConnell,3500,PHI,PG,@ ATL,,13.00,25.14,30,236,-300,121.75, ,21.15,2.35,11.33,3.24
James Ennis III,3700,PHI,SF,@ ATL,,18.00,31.74,30,236,-300,121.75, ,23.57,3.47,11.79,3.19
Jerryd Bayless,3500,MIN,PG,@ MEM,,12.00,21.91,1,217.5,-110,109,109,20.65,2.72,10.33,2.95
Bruce Brown,3600,DET,SG,@ POR,,17.00,20.42,6,215.5,180,105.25, ,14.55,8.41,10.39,2.89
Semi Ojeleye,3500,BOS,SF,@ CHA,,14.00,25.27,14,222.5,-175,113.25,0.75,20.13,2.95,10.07,2.88
Cristiano Felicio,3600,CHI,C,UTA,,13.00,31.27,12,214,475,101.5,101.5,19.75,1.77,9.98,2.77
Zaza Pachulia,3500,DET,C,@ POR,,8.00,30.34,8,215.5,180,105.25, ,15.07,2.80,8.4,2.4
Yogi Ferrell,3500,SAC,PG,PHO,,10.00,40.41,22,230.5,-650,120.5, ,15.18,2.05,7.61,2.17
Thabo Sefolosha,3500,UTA,SF,@ CHI,,7.00,27.30,27,214,-600,112.5,112.5,13.01,1.63,6.51,1.86
Wesley Johnson,3500,WAS,SF,MIA,,9.00,26.74,24,220.5,-118,110.75,-0.75,12.61,1.43,6.31,1.8
Ray Spalding,3500,PHO,PF,@ SAC,,8.00,32.50,24,230.5,500,110,-0.5,8.47,4.79,6.05,1.73
Cameron Reynolds,3500,MIN,SG,@ MEM,,7.00,21.50,15,217.5,-110,109,109,7.53,4.19,5.38,1.54
Ryan Broekhoff,3500,DAL,PF,@ GSW,,5.00,21.11,12,219,800,102.75,-2.25,5.75,3.26,4.11,1.17
Courtney Lee,3500,DAL,SG,@ GSW,,5.00,21.11,12,219,800,102.75,-2.25,7.98,0.75,3.99,1.14
