Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Kent Bazemore,6700,ATL,SG,NYK,,31.00,46.94,19,221.5,-105,110.25, ,50.94,18.66,31.58,4.71
D.J. Augustin,4700,ORL,PG,DET,,27.00,47.86,24,209.5,110,103.75,103.75,35.09,12.06,22.08,4.7
Kawhi Leonard,10100,TOR,SF,@ SAC,,34.00,46.91,18,232,-380,120,0.75,74.67,24.67,47.26,4.68
Mitchell Robinson,4500,NYK,C,@ ATL,,24.00,52.21,11,221.5,-115,111.25, ,24.72,4.42,21.06,4.68
Justin Holiday,5200,CHI,SG,@ NOP,,34.00,34.38,12,229.5,550,109.5,109.5,40.49,15.18,24.32,4.68
Mohamed Bamba,4800,ORL,C,DET,,21.00,53.16,15,209.5,110,103.75,103.75,26.92,4.49,22.43,4.67
Nikola Mirotic,8400,NOP,SF,CHI,,32.00,49.41,21,229.5,-750,120,120,70.86,25.17,39.02,4.65
Fred VanVleet,4700,TOR,PG,@ SAC,,23.00,43.26,17,232,-380,120,0.75,40.70,16.70,21.72,4.62
JaVale McGee,7500,LAL,C,MIN,,28.00,63.08,29,236.5,-230,121, ,50.37,17.83,34.62,4.62
Myles Turner,5500,IND,C,PHI,,28.00,61.94,27,216.5,-145,109.5,109.5,50.71,20.32,25.37,4.61
Jaren Jackson,5900,MEM,PF,DEN,,28.00,53.47,11,205.5,135,100.75,100.75,36.24,8.31,27.17,4.61
Omari Spellman,3700,ATL,PF,NYK,,20.00,51.94,25,221.5,-105,110.25, ,22.74,5.22,17.05,4.61
Kevin Knox,3900,NYK,PF,@ ATL,,22.00,48.48,22,221.5,-115,111.25, ,21.71,3.43,17.96,4.61
Rudy Gobert,8900,UTA,C,DAL,,34.00,52.72,13,215.5,-500,112.5,-1.5,66.90,21.60,41.07,4.61
Juan Hernangomez,3900,DEN,SF,@ MEM,,25.00,44.62,8,205.5,-155,104.75,104.75,35.84,14.67,17.93,4.6
Tim Hardaway Jr.,7500,NYK,SG,@ ATL,,33.00,48.48,22,221.5,-115,111.25, ,63.08,23.96,34.47,4.6
Paul Millsap,6000,DEN,PF,@ MEM,,28.00,44.62,8,205.5,-155,104.75,104.75,43.89,15.19,27.62,4.6
Jerami Grant,5600,OKC,PF,@ CLE,,30.00,43.10,4,219,-250,112.5,-0.75,49.70,16.40,25.71,4.59
Cristiano Felicio,3500,CHI,C,@ NOP,,20.00,49.87,6,229.5,550,109.5,109.5,32.04,13.16,16.03,4.58
Victor Oladipo,8900,IND,SG,PHI,,35.00,40.94,8,216.5,-145,109.5,109.5,64.60,23.97,40.76,4.58
Reggie Jackson,6000,DET,PG,@ ORL,,30.00,46.32,15,209.5,-130,105.75,105.75,45.70,12.82,27.45,4.58
Bryn Forbes,3800,SAS,PG,@ MIA,,25.00,41.95,29,218,105,108,0.5,28.80,10.43,17.41,4.58
Noah Vonleh,5300,NYK,PF,@ ATL,,26.00,54.35,27,221.5,-115,111.25, ,38.28,14.02,24.21,4.57
Kyle Lowry,8800,TOR,PG,@ SAC,,34.00,55.49,27,232,-380,120,0.75,69.39,21.63,40.2,4.57
Karl-Anthony Towns,9400,MIN,C,@ LAL,,35.00,63.10,28,236.5,195,115.5,-0.5,68.47,26.83,42.93,4.57
Derrick Favors,5100,UTA,PF,DAL,,23.00,46.55,3,215.5,-500,112.5,-1.5,39.59,15.07,23.25,4.56
Zach LaVine,9000,CHI,SG,@ NOP,,35.00,67.31,30,229.5,550,109.5,109.5,63.81,20.53,41.06,4.56
DeMar DeRozan,9200,SAS,SG,@ MIA,,36.00,39.03,3,218,105,108,0.5,70.91,21.33,41.91,4.56
Jabari Parker,6800,CHI,SF,@ NOP,,34.00,49.56,22,229.5,550,109.5,109.5,51.41,20.21,30.95,4.55
Nikola Jokic,9200,DEN,C,@ MEM,,32.00,55.71,16,205.5,-155,104.75,104.75,62.33,16.17,41.89,4.55
Serge Ibaka,6200,TOR,PF,@ SAC,,28.00,58.48,30,232,-380,120,0.75,56.33,23.76,28.18,4.55
Reggie Bullock,4300,DET,SG,@ ORL,,30.00,31.51,5,209.5,-130,105.75,105.75,33.95,11.96,19.58,4.55
Evan Fournier,6200,ORL,SG,DET,,32.00,38.98,23,209.5,110,103.75,103.75,40.59,14.46,28.19,4.55
Blake Griffin,9600,DET,PF,@ ORL,,36.00,48.99,6,209.5,-130,105.75,105.75,75.35,21.96,43.58,4.54
OG Anunoby,3600,TOR,SF,@ SAC,,24.00,36.29,17,232,-380,120,0.75,32.70,16.36,16.36,4.54
Marc Gasol,8000,MEM,C,DEN,,32.00,53.47,11,205.5,135,100.75,100.75,55.48,17.14,36.31,4.54
Dennis Smith Jr.,6200,DAL,PG,@ UTA,,32.00,48.72,21,215.5,390,103,-1.5,44.41,15.77,28.16,4.54
Donovan Mitchell,8500,UTA,SG,DAL,,35.00,48.57,19,215.5,-500,112.5,-1.5,64.38,23.67,38.48,4.53
Willie Cauley-Stein,7100,SAC,C,TOR,,31.00,51.19,8,232,300,112,0.75,53.84,17.98,32.16,4.53
Hassan Whiteside,8600,MIA,C,SAS,,28.00,54.01,17,218,-125,110,1,58.30,21.68,38.92,4.53
Bojan Bogdanovic,4600,IND,SF,PHI,,30.00,31.89,4,216.5,-145,109.5,109.5,41.40,16.46,20.71,4.5
Robert Covington,6300,PHI,SF,@ IND,,34.00,34.00,10,216.5,125,107,107,45.81,15.03,28.26,4.49
Jae Crowder,5300,UTA,SF,DAL,,30.00,46.93,30,215.5,-500,112.5,-1.5,45.18,19.99,23.69,4.47
Thaddeus Young,5900,IND,PF,PHI,,30.00,57.75,29,216.5,-145,109.5,109.5,41.85,12.93,26.34,4.46
Andre Drummond,9600,DET,C,@ ORL,,34.00,55.89,22,209.5,-130,105.75,105.75,61.66,19.28,42.85,4.46
De'Aaron Fox,8000,SAC,PG,TOR,,34.00,37.85,3,232,300,112,0.75,53.25,16.10,35.62,4.45
Ben Simmons,9500,PHI,PG,@ IND,,34.00,44.11,19,216.5,125,107,107,63.12,17.72,42.28,4.45
Alex Len,5500,ATL,C,NYK,,22.00,52.60,12,221.5,-105,110.25, ,39.81,12.95,24.44,4.44
Trae Young,7600,ATL,PG,NYK,,31.00,41.12,1,221.5,-105,110.25, ,44.89,10.30,33.65,4.43
Wesley Matthews,5200,DAL,SG,@ UTA,,33.00,31.38,2,215.5,390,103,-1.5,37.29,12.85,23.03,4.43
Larry Nance,4800,CLE,PF,OKC,,19.00,46.40,2,219,210,106.5,-1.25,36.61,11.96,21.2,4.42
Trey Lyles,4800,DEN,PF,@ MEM,,23.00,44.62,8,205.5,-155,104.75,104.75,39.15,14.09,21.15,4.41
Andrew Wiggins,6400,MIN,SF,@ LAL,,35.00,49.79,24,236.5,195,115.5,-0.5,45.14,18.16,28.25,4.41
Wesley Johnson,3500,NOP,SF,CHI,,20.00,42.86,27,229.5,-750,120,120,25.29,11.28,15.45,4.41
Lonzo Ball,5700,LAL,PG,MIN,,26.00,38.01,4,236.5,-230,121, ,39.58,15.78,25.16,4.41
Gary Harris,7000,DEN,SG,@ MEM,,35.00,40.16,4,205.5,-155,104.75,104.75,50.75,19.43,30.7,4.39
Marco Belinelli,4400,SAS,SG,@ MIA,,23.00,41.95,29,218,105,108,0.5,31.19,13.99,19.3,4.39
DeAndre Jordan,8100,DAL,C,@ UTA,,33.00,51.72,10,215.5,390,103,-1.5,56.37,18.20,35.54,4.39
Antonio Blakeney,3800,CHI,SG,@ NOP,,20.00,34.38,12,229.5,550,109.5,109.5,33.34,14.80,16.68,4.39
Darren Collison,5000,IND,PG,PHI,,28.00,40.94,8,216.5,-145,109.5,109.5,35.45,13.53,21.83,4.37
Rajon Rondo,5700,LAL,PG,MIN,,26.00,38.01,4,236.5,-230,121, ,49.76,24.89,24.89,4.37
Tristan Thompson,5400,CLE,C,OKC,,28.00,53.69,16,219,210,106.5,-1.25,39.30,14.34,23.62,4.37
Kyle Anderson,4800,MEM,SF,DEN,,28.00,33.77,9,205.5,135,100.75,100.75,34.17,11.75,20.95,4.36
Ricky Rubio,6500,UTA,PG,DAL,,30.00,43.46,18,215.5,-500,112.5,-1.5,44.76,14.63,28.35,4.36
Mason Plumlee,3700,DEN,C,@ MEM,,16.00,42.74,1,205.5,-155,104.75,104.75,28.85,11.41,16.09,4.35
Malik Beasley,3500,DEN,SG,@ MEM,,22.00,41.43,24,205.5,-155,104.75,104.75,30.38,14.61,15.2,4.34
Vince Carter,3700,ATL,SF,NYK,,22.00,32.53,7,221.5,-105,110.25, ,29.52,12.56,16,4.32
Nerlens Noel,3600,OKC,C,@ CLE,,13.00,59.24,27,219,-250,112.5,-0.75,28.75,11.20,15.55,4.32
Taj Gibson,4900,MIN,PF,@ LAL,,26.00,58.22,25,236.5,195,115.5,-0.5,34.20,10.55,21.1,4.31
Dorian Finney-Smith,3600,DAL,SF,@ UTA,,22.00,33.28,6,215.5,390,103,-1.5,29.65,12.04,15.45,4.29
Nemanja Bjelica,6700,SAC,SF,TOR,,31.00,43.15,5,232,300,112,0.75,48.75,17.55,28.73,4.29
Ian Clark,3600,NOP,SG,CHI,,22.00,39.50,24,229.5,-750,120,120,28.26,10.65,15.45,4.29
Buddy Hield,7700,SAC,SG,TOR,,32.00,31.61,3,232,300,112,0.75,60.43,21.97,32.84,4.26
Ryan Arcidiacono,3500,CHI,PG,@ NOP,,20.00,57.75,29,229.5,550,109.5,109.5,29.73,14.87,14.87,4.25
J.J. Barea,3900,DAL,PG,@ UTA,,17.00,48.72,21,215.5,390,103,-1.5,28.07,10.95,16.52,4.24
Luka Doncic,7800,DAL,SG,@ UTA,,34.00,32.70,1,215.5,390,103,-1.5,45.59,12.18,33.11,4.24
Jerian Grant,4300,ORL,PG,DET,,21.00,47.86,24,209.5,110,103.75,103.75,36.40,14.88,18.21,4.23
Monte Morris,3800,DEN,SG,@ MEM,,20.00,43.33,7,205.5,-155,104.75,104.75,27.98,13.01,16.06,4.23
J.R. Smith,4500,CLE,SG,OKC,,30.00,39.62,25,219,210,106.5,-1.25,38.06,15.19,19.04,4.23
David Nwaba,3500,CLE,SG,OKC,,18.00,35.00,12,219,210,106.5,-1.25,29.55,14.78,14.78,4.22
Enes Kanter,7300,NYK,C,@ ATL,,24.00,57.18,20,221.5,-115,111.25, ,50.52,22.09,30.77,4.22
Joel Embiid,11300,PHI,C,@ IND,,34.00,51.50,8,216.5,125,107,107,70.57,19.64,47.68,4.22
Alex Poythress,3500,ATL,PF,NYK,,18.00,51.94,25,221.5,-105,110.25, ,29.53,14.77,14.77,4.22
Taurean Prince,6800,ATL,SF,NYK,,27.00,35.69,14,221.5,-105,110.25, ,47.50,18.10,28.6,4.21
Jonathon Simmons,4000,ORL,SF,DET,,21.00,45.29,14,209.5,110,103.75,103.75,29.26,13.26,16.78,4.2
Delon Wright,3600,TOR,PG,@ SAC,,17.00,43.26,17,232,-380,120,0.75,27.38,11.38,15.07,4.19
Cory Joseph,3700,IND,PG,PHI,,22.00,40.94,8,216.5,-145,109.5,109.5,27.03,11.33,15.5,4.19
Jonas Valanciunas,6000,TOR,C,@ SAC,,20.00,58.54,26,232,-380,120,0.75,37.28,14.36,25.02,4.17
Jamal Murray,7700,DEN,PG,@ MEM,,35.00,43.33,7,205.5,-155,104.75,104.75,50.43,20.69,31.98,4.15
Josh Hart,4300,LAL,SG,MIN,,25.00,34.67,15,236.5,-230,121, ,34.56,14.45,17.77,4.13
Frank Ntilikina,4900,NYK,PG,@ ATL,,29.00,53.70,29,221.5,-115,111.25, ,40.40,14.11,20.21,4.12
Tyreke Evans,4600,IND,SF,PHI,,18.00,42.78,4,216.5,-145,109.5,109.5,29.65,9.60,18.9,4.11
Chandler Hutchison,3800,CHI,SF,@ NOP,,20.00,37.88,21,229.5,550,109.5,109.5,19.46,3.81,15.62,4.11
Dewayne Dedmon,5300,ATL,C,NYK,,20.00,52.60,12,221.5,-105,110.25, ,37.84,16.62,21.06,3.97
Allonzo Trier,4200,NYK,SG,@ ATL,,22.00,48.48,22,221.5,-115,111.25, ,20.02,3.16,16.56,3.94
Shelvin Mack,5200,MEM,PG,DEN,,26.00,49.10,25,205.5,135,100.75,100.75,35.37,16.07,20.42,3.93
Dillon Brooks,4100,MEM,SG,DEN,,24.00,45.51,15,205.5,135,100.75,100.75,32.22,16.12,16.12,3.93
Gorgui Dieng,3500,MIN,C,@ LAL,,13.00,58.22,25,236.5,195,115.5,-0.5,25.58,10.50,13.43,3.84
Wendell Carter,7400,CHI,PF,@ NOP,,28.00,56.80,18,229.5,550,109.5,109.5,39.08,10.44,28.38,3.84
Dante Exum,3500,UTA,PG,DAL,,17.00,43.46,18,215.5,-500,112.5,-1.5,25.06,10.67,13.4,3.83
Dwight Powell,3700,DAL,PF,@ UTA,,14.00,59.45,25,215.5,390,103,-1.5,26.17,10.68,14.14,3.82
Dante Cunningham,3700,SAS,SF,@ MIA,,22.00,49.41,20,218,105,108,0.5,25.77,9.80,14.1,3.81
Frank Mason,3900,SAC,SG,TOR,,17.00,37.85,3,232,300,112,0.75,29.63,13.77,14.82,3.8
Raymond Felton,3800,OKC,PG,@ CLE,,15.00,47.14,22,219,-250,112.5,-0.75,26.23,11.80,14.35,3.78
Wayne Selden,3500,MEM,SG,DEN,,18.00,44.27,8,205.5,135,100.75,100.75,26.11,12.55,13.06,3.73
Anthony Tolliver,3500,MIN,PF,@ LAL,,20.00,46.66,13,236.5,195,115.5,-0.5,26.11,13.06,13.06,3.73
Langston Galloway,4000,DET,SG,@ ORL,,18.00,39.70,26,209.5,-130,105.75,105.75,28.05,14.39,14.39,3.6
Patrick Patterson,3500,OKC,PF,@ CLE,,17.00,48.87,5,219,-250,112.5,-0.75,24.21,10.63,12.39,3.54
Wilson Chandler,3600,PHI,SF,@ IND,,16.00,34.00,10,216.5,125,107,107,23.71,10.03,12.35,3.43
Maxi Kleber,3700,DAL,PF,@ UTA,,15.00,49.08,19,215.5,390,103,-1.5,24.97,10.52,12.7,3.43
Landry Shamet,3500,PHI,PG,@ IND,,20.00,43.29,6,216.5,125,107,107,14.18,2.21,11.93,3.41
Derrick Jones,3500,MIA,SF,SAS,,16.00,31.90,5,218,-125,110,1,23.67,11.84,11.84,3.38
MarShon Brooks,3600,MEM,SG,DEN,,14.00,44.27,8,205.5,135,100.75,100.75,22.37,9.00,12.14,3.37
Tyus Jones,4300,MIN,PG,@ LAL,,18.00,22.35,1,236.5,195,115.5,-0.5,28.65,13.81,14.33,3.33
Zaza Pachulia,3500,DET,C,@ ORL,,12.00,55.89,22,209.5,-130,105.75,105.75,22.47,9.73,11.49,3.28
Darius Miller,3500,NOP,SF,CHI,,18.00,42.86,27,229.5,-750,120,120,22.91,11.46,11.46,3.27
Kosta Koufos,3700,SAC,C,TOR,,12.00,51.19,8,232,300,112,0.75,23.89,10.47,11.95,3.23
Josh Okogie,5000,MIN,SG,@ LAL,,21.00,49.79,24,236.5,195,115.5,-0.5,19.37,3.06,16.02,3.2
Mario Hezonja,4200,NYK,SF,@ ATL,,15.00,46.70,30,221.5,-115,111.25, ,26.85,11.04,13.43,3.2
Kentavious Caldwell-Pope,3500,LAL,SG,MIN,,16.00,34.67,15,236.5,-230,121, ,22.19,9.12,11.1,3.17
Terrance Ferguson,3500,OKC,SG,@ CLE,,19.00,38.28,21,219,-250,112.5,-0.75,19.14,6.98,10.49,3
Bam Adebayo,5600,MIA,C,SAS,,17.00,54.01,17,218,-125,110,1,31.98,15.13,16.68,2.98
Hamidou Diallo,3500,OKC,SG,@ CLE,,12.00,38.28,21,219,-250,112.5,-0.75,12.71,2.49,10.2,2.91
Patty Mills,4600,SAS,PG,@ MIA,,20.00,56.64,28,218,105,108,0.5,23.85,10.85,13.33,2.9
Bogdan Bogdanovic,4800,SAC,SG,TOR,,16.00,44.38,11,232,300,112,0.75,21.61,9.26,13.42,2.8
Royce O'Neale,4300,UTA,SF,DAL,,16.00,46.93,30,215.5,-500,112.5,-1.5,23.10,10.33,12.04,2.8
Stanley Johnson,3600,DET,SF,@ ORL,,14.00,31.51,5,209.5,-130,105.75,105.75,17.53,7.05,9.91,2.75
Lance Stephenson,3700,LAL,SF,MIN,,10.00,53.61,27,236.5,-230,121, ,19.13,7.91,9.57,2.59
Wesley Iwundu,3500,ORL,SF,DET,,15.00,35.78,15,209.5,110,103.75,103.75,15.88,7.25,8.75,2.5
Tim Frazier,3500,NOP,PG,CHI,,12.00,49.65,26,229.5,-750,120,120,17.37,7.05,8.69,2.48
Mike Muscala,3500,PHI,C,@ IND,,10.00,51.50,8,216.5,125,107,107,17.25,8.63,8.63,2.47
Alec Burks,3800,UTA,SG,DAL,,10.00,52.03,25,215.5,-500,112.5,-1.5,18.61,8.57,9.31,2.45
Emmanuel Mudiay,3800,NYK,PG,@ ATL,,10.00,53.70,29,221.5,-115,111.25, ,17.16,6.75,9.12,2.4
Channing Frye,3500,CLE,PF,OKC,,10.00,46.40,2,219,210,106.5,-1.25,16.59,6.62,8.3,2.37
Kyle Korver,3600,CLE,SG,OKC,,12.00,39.62,25,219,210,106.5,-1.25,16.93,6.57,8.47,2.35
Jose Calderon,3500,DET,PG,@ ORL,,12.00,42.35,13,209.5,-130,105.75,105.75,16.03,6.61,8.02,2.29
Ivan Rabb,3500,MEM,PF,DEN,,8.00,48.36,5,205.5,135,100.75,100.75,15.06,6.70,7.87,2.25
Doug McDermott,3500,IND,SF,PHI,,12.00,31.89,4,216.5,-145,109.5,109.5,14.91,7.46,7.46,2.13
TJ Leaf,3500,IND,PF,PHI,,10.00,61.94,27,216.5,-145,109.5,109.5,14.85,7.43,7.43,2.12
Trey Burke,3600,NYK,PG,@ ATL,,8.00,53.70,29,221.5,-115,111.25, ,14.87,6.70,7.44,2.07
Tyson Chandler,3500,LAL,C,MIN,,8.00,63.08,29,236.5,-230,121, ,14.43,6.48,7.22,2.06
Georges Niang,3500,UTA,PF,DAL,,8.00,42.39,3,215.5,-500,112.5,-1.5,14.09,6.31,7.05,2.01
Amir Johnson,3500,PHI,PF,@ IND,,7.00,45.45,3,216.5,125,107,107,12.70,5.17,7,2
Johnathan Williams,3500,LAL,PF,MIN,,7.56,54.16,26,236.5,-230,121, ,8.32,1.26,6.97,1.99
Jarell Martin,3500,ORL,PF,DET,,8.00,39.36,1,209.5,110,103.75,103.75,12.11,5.46,6.44,1.84
Quincy Pondexter,3500,SAS,SG,@ MIA,,8.00,46.49,29,218,105,108,0.5,11.55,5.78,5.78,1.65
Jalen Brunson,3500,DAL,PG,@ UTA,,8.00,45.56,21,215.5,390,103,-1.5,6.33,1.24,5.08,1.45
Ekpe Udoh,3500,UTA,C,DAL,,4.00,52.72,13,215.5,-500,112.5,-1.5,7.41,2.83,3.85,1.1
Cheick Diallo,3600,NOP,PF,CHI,,4.00,51.52,9,229.5,-750,120,120,7.30,3.09,3.65,1.01
T.J. McConnell,3500,PHI,PG,@ IND,,4.00,44.11,19,216.5,125,107,107,6.28,2.81,3.33,0.95
Robin Lopez,3500,CHI,C,@ NOP,,3.00,49.87,6,229.5,550,109.5,109.5,5.74,2.87,2.87,0.82
Torrey Craig,3500,DEN,SG,@ MEM,,4.00,41.43,24,205.5,-155,104.75,104.75,4.63,1.73,2.58,0.74
Bruce Brown,3500,DET,SG,@ ORL,,4.00,46.32,15,209.5,-130,105.75,105.75,3.16,0.62,2.54,0.73
Lance Thomas,3500,NYK,SF,@ ATL,,4.00,42.94,28,221.5,-115,111.25, ,4.64,1.89,2.32,0.66
