Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
T.J. McConnell,3500,PHI,PG,@ ORL,,29.00,20.41,16,219,-100,108.75,-2.5,45.27,5.02,24.25,6.93
Tyler Dorsey,4300,MEM,SG,OKC,,34.00,24.50,28,217,250,105,-1.75,43.74,11.64,26.95,6.27
Delon Wright,5700,MEM,SG,OKC,,36.00,19.78,12,217,250,105,-1.75,52.84,13.81,33.68,5.91
DeMarre Carroll,4100,BKN,SF,@ POR,,29.00,19.96,1,223.5,210,108.75,-1,37.01,11.02,23.29,5.68
Justin Holiday,4000,MEM,SG,OKC,,36.00,24.50,28,217,250,105,-1.75,37.70,12.20,21.37,5.34
Steven Adams,6000,OKC,C,@ MEM,,32.00,29.95,6,217,-300,112,-0.75,53.57,14.80,31.29,5.22
Jusuf Nurkic,8400,POR,C,BKN,,29.00,31.69,15,223.5,-250,114.75,-1,67.64,19.82,43.19,5.14
Enes Kanter,4700,POR,C,BKN,,19.00,31.69,15,223.5,-250,114.75,-1,47.78,8.48,23.9,5.09
Dragan Bender,3900,PHO,PF,@ UTA,,32.00,32.30,17,216.5,900,101,-0.25,32.15,9.05,19.81,5.08
Jonas Valanciunas,8100,MEM,C,OKC,,31.00,34.12,26,217,250,105,-1.75,71.12,17.83,40.99,5.06
Spencer Dinwiddie,5600,BKN,PG,@ POR,,27.00,35.86,7,223.5,210,108.75,-1,46.28,6.85,28.17,5.03
Jerami Grant,5600,OKC,PF,@ MEM,,32.00,29.57,11,217,-300,112,-0.75,55.31,3.65,27.67,4.94
Damian Lillard,10600,POR,PG,BKN,,37.00,38.54,13,223.5,-250,114.75,-1,84.87,25.62,52.07,4.91
Ivan Rabb,3700,MEM,PF,OKC,,18.00,34.12,26,217,250,105,-1.75,34.62,4.76,18.08,4.89
Nikola Vucevic,10000,ORL,C,PHI,,34.00,32.20,16,219,-114,110.25,1.5,77.05,20.11,48.58,4.86
De'Anthony Melton,3600,PHO,PG,@ UTA,,22.00,35.32,4,216.5,900,101,-0.25,24.44,14.13,17.46,4.85
Seth Curry,4100,POR,PG,BKN,,28.00,18.15,1,223.5,-250,114.75,-1,39.32,5.25,19.67,4.8
Russell Westbrook,12000,OKC,PG,@ MEM,,36.00,40.55,23,217,-300,112,-0.75,80.53,29.22,57.52,4.79
Chandler Parsons,4500,MEM,SF,OKC,,26.00,26.78,25,217,250,105,-1.75,42.42,4.71,21.22,4.72
Paul George,10400,OKC,SF,@ MEM,,37.00,29.57,11,217,-300,112,-0.75,76.34,23.32,48.38,4.65
Tobias Harris,7500,PHI,PF,@ ORL,,37.00,28.80,7,219,-100,108.75,-2.5,55.69,15.86,34.85,4.65
Al-Farouq Aminu,4900,POR,PF,BKN,,26.00,24.40,8,223.5,-250,114.75,-1,33.12,6.38,22.53,4.6
Joe Harris,4600,BKN,SF,@ POR,,30.00,20.82,9,223.5,210,108.75,-1,37.15,8.06,21.11,4.59
Aaron Gordon,7700,ORL,PF,PHI,,34.00,28.96,9,219,-114,110.25,1.5,60.54,14.25,35.26,4.58
Donovan Mitchell,9000,UTA,SG,PHO,,35.00,40.27,21,216.5,-1400,115.5,-0.75,68.26,16.82,41.22,4.58
Jarrett Allen,6200,BKN,C,@ POR,,27.00,30.71,9,223.5,210,108.75,-1,56.57,12.23,28.3,4.56
D.J. Augustin,5800,ORL,PG,PHI,,31.00,18.68,3,219,-114,110.25,1.5,47.46,10.68,26.44,4.56
Jake Layman,3500,POR,SF,BKN,,20.00,24.40,8,223.5,-250,114.75,-1,31.76,2.65,15.89,4.54
Jimmy Butler,8800,PHI,SG,@ ORL,,37.00,23.33,6,219,-100,108.75,-2.5,57.20,19.67,39.89,4.53
Michael Carter-Williams,3500,ORL,PG,PHI,,17.00,39.46,20,219,-114,110.25,1.5,30.11,5.80,15.85,4.53
Rudy Gobert,9400,UTA,C,PHO,,33.00,35.81,28,216.5,-1400,115.5,-0.75,68.90,22.81,42.4,4.51
Caris LeVert,5000,BKN,SG,@ POR,,24.00,35.86,7,223.5,210,108.75,-1,38.87,8.69,22.51,4.5
Derrick Favors,6800,UTA,PF,PHO,,25.00,34.00,26,216.5,-1400,115.5,-0.75,51.53,13.94,30.44,4.48
Devin Booker,9300,PHO,SG,@ UTA,,37.00,35.32,4,216.5,900,101,-0.25,74.99,17.55,41.59,4.47
Dennis Schroder,5800,OKC,SG,@ MEM,,31.00,40.55,23,217,-300,112,-0.75,42.45,6.49,25.95,4.47
Mike Scott,3600,PHI,PF,@ ORL,,26.00,28.80,7,219,-100,108.75,-2.5,32.06,3.02,16.04,4.46
D'Angelo Russell,9100,BKN,SG,@ POR,,32.00,35.86,7,223.5,210,108.75,-1,62.79,17.98,40.59,4.46
Mikal Bridges,5100,PHO,SF,@ UTA,,35.00,21.18,3,216.5,900,101,-0.25,31.72,18.33,22.66,4.44
Bruno Caboclo,4000,MEM,SF,OKC,,24.00,24.50,28,217,250,105,-1.75,34.98,6.14,17.5,4.38
Joe Ingles,6100,UTA,SF,PHO,,31.00,22.70,21,216.5,-1400,115.5,-0.75,43.07,10.45,26.52,4.35
Maurice Harkless,5200,POR,SF,BKN,,27.00,24.40,8,223.5,-250,114.75,-1,45.14,8.31,22.58,4.34
Joel Embiid,11900,PHI,C,@ ORL,,36.00,25.49,2,219,-100,108.75,-2.5,83.74,36.47,51.66,4.34
Ricky Rubio,6500,UTA,PG,PHO,,27.00,22.83,24,216.5,-1400,115.5,-0.75,44.25,11.87,28.13,4.33
Ed Davis,4200,BKN,PF,@ POR,,18.00,30.71,9,223.5,210,108.75,-1,36.10,5.31,18.06,4.3
Deandre Ayton,7900,PHO,C,@ UTA,,32.00,31.31,12,216.5,900,101,-0.25,47.33,27.35,33.81,4.28
Evan Fournier,6000,ORL,SG,PHI,,31.00,20.00,4,219,-114,110.25,1.5,38.87,10.99,25.21,4.2
Richaun Holmes,4400,PHO,PF,@ UTA,,18.00,31.31,12,216.5,900,101,-0.25,36.56,3.27,18.29,4.16
Jae Crowder,5400,UTA,SF,PHO,,27.00,23.10,4,216.5,-1400,115.5,-0.75,44.86,4.87,22.44,4.16
Jonathan Isaac,5900,ORL,SF,PHI,,28.00,28.96,9,219,-114,110.25,1.5,41.69,6.99,24.44,4.14
Terrence Ross,5900,ORL,SG,PHI,,26.00,20.00,4,219,-114,110.25,1.5,48.60,6.13,24.31,4.12
Kyle Korver,3800,UTA,SG,PHO,,19.00,22.70,21,216.5,-1400,115.5,-0.75,31.06,4.09,15.54,4.09
Royce O'Neale,3700,UTA,SF,PHO,,20.00,23.10,4,216.5,-1400,115.5,-0.75,29.57,5.11,14.8,4
Evan Turner,3500,POR,SF,BKN,,16.00,25.43,18,223.5,-250,114.75,-1,22.19,4.04,13.92,3.98
J.J. Redick,6300,PHI,SF,@ ORL,,33.00,22.36,19,219,-100,108.75,-2.5,41.76,10.53,24.77,3.93
Troy Daniels,3500,PHO,SG,@ UTA,,23.00,19.27,2,216.5,900,101,-0.25,27.45,4.04,13.73,3.92
Rodney Hood,4300,POR,SF,BKN,,25.00,25.43,18,223.5,-250,114.75,-1,27.89,4.80,16.78,3.9
Wes Iwundu,3900,ORL,SF,PHI,,24.00,25.98,19,219,-114,110.25,1.5,30.18,3.94,15.1,3.87
Rodions Kurucs,4200,BKN,PF,@ POR,,23.00,34.91,29,223.5,210,108.75,-1,22.69,13.11,16.21,3.86
Markieff Morris,3500,OKC,PF,@ MEM,,15.00,29.45,10,217,-300,112,-0.75,26.61,3.67,13.31,3.8
Nerlens Noel,3500,OKC,C,@ MEM,,13.00,29.95,6,217,-300,112,-0.75,26.35,2.57,13.23,3.78
Jonathon Simmons,3500,PHI,SF,@ ORL,,18.00,23.33,6,219,-100,108.75,-2.5,25.46,1.95,13.16,3.76
Raul Neto,3500,UTA,PG,PHO,,15.00,22.83,24,216.5,-1400,115.5,-0.75,26.03,4.34,13.02,3.72
Terrance Ferguson,3500,OKC,SG,@ MEM,,30.00,21.64,14,217,-300,112,-0.75,25.63,3.85,12.82,3.66
Elie Okobo,3500,PHO,PG,@ UTA,,16.00,19.36,8,216.5,900,101,-0.25,17.30,9.63,12.36,3.53
Boban Marjanovic,3900,PHI,C,@ ORL,,12.00,33.88,25,219,-100,108.75,-2.5,25.37,2.17,13.5,3.46
Zach Collins,3700,POR,PF,BKN,,13.00,37.14,30,223.5,-250,114.75,-1,21.02,3.64,11.89,3.21
Khem Birch,3700,ORL,PF,PHI,,15.00,32.14,18,219,-114,110.25,1.5,19.07,4.25,11.56,3.12
Jevon Carter,3500,MEM,PG,OKC,,15.00,19.78,12,217,250,105,-1.75,15.08,8.14,10.77,3.08
Ray Spalding,3500,PHO,PF,@ UTA,,13.00,30.31,15,216.5,900,101,-0.25,14.20,7.90,10.14,2.9
Jared Dudley,3500,BKN,SF,@ POR,,16.00,19.96,1,223.5,210,108.75,-1,19.63,2.20,9.82,2.81
Jimmer Fredette,3500,PHO,SG,@ UTA,,12.00, , ,216.5,900,101,-0.25,13.06,7.27,9.33,2.67
Shake Milton,3500,PHI,SG,@ ORL,,12.00,38.74,15,219,-100,108.75,-2.5,13.10,7.41,9.36,2.67
