Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Noah Vonleh,3800,NYK,PF,SAS,,26.00,24.81,2,225,320,108,1.25,42.63,11.04,24.53,6.46
Bryn Forbes,3900,SAS,PG,@ NYK,,33.00,43.12,27,225,-400,117,2.25,37.47,6.29,22.86,5.86
Rudy Gay,6000,SAS,SF,@ NYK,,32.00,32.12,23,225,-400,117,2.25,49.32,13.38,33.19,5.53
Jeremy Lin,4900,TOR,PG,ORL,,26.00,41.66,25,216.5,-300,111.75,-2,49.75,7.73,27.04,5.52
Marco Belinelli,3900,SAS,SG,@ NYK,,27.00,20.51,14,225,-400,117,2.25,34.90,6.13,21,5.38
LaMarcus Aldridge,8000,SAS,PF,@ NYK,,34.00,34.25,26,225,-400,117,2.25,63.01,22.66,42.75,5.34
Emmanuel Mudiay,5300,NYK,PG,SAS,,27.00,23.77,24,225,320,108,1.25,54.65,7.55,27.35,5.16
Patty Mills,4600,SAS,PG,@ NYK,,30.00,18.77,6,225,-400,117,2.25,47.06,6.54,23.54,5.12
Luke Kornet,4500,NYK,PF,SAS,,25.00,24.81,2,225,320,108,1.25,45.84,10.11,22.93,5.1
DeMar DeRozan,8400,SAS,SG,@ NYK,,36.00,25.62,15,225,-400,117,2.25,76.47,21.58,41.9,4.99
Jamal Murray,6800,DEN,PG,LAC,,33.00,41.35,23,234.5,-450,121.75,0.75,50.54,12.01,33.54,4.93
Allonzo Trier,4100,NYK,SG,SAS,,25.00,23.86,6,225,320,108,1.25,28.28,16.95,20.2,4.93
D.J. Augustin,4400,ORL,PG,@ TOR,,28.00,22.25,18,216.5,250,104.75, ,38.75,10.27,21.66,4.92
Pascal Siakam,7600,TOR,PF,ORL,,35.00,23.23,1,216.5,-300,111.75,-2,56.35,16.66,36.95,4.86
Nikola Jokic,11400,DEN,C,LAC,,34.00,35.65,28,234.5,-450,121.75,0.75,77.61,32.73,55.28,4.85
Kyle Lowry,8200,TOR,PG,ORL,,35.00,41.66,25,216.5,-300,111.75,-2,68.71,19.32,39.6,4.83
Danny Green,4700,TOR,SG,ORL,,30.00,22.20,5,216.5,-300,111.75,-2,35.96,7.91,22.6,4.81
