Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jeff Green,3600,WAS,SF,BOS,,30.00,41.35,2,219.5,138,108,108,39.54,18.39,23.55,6.54
Fred VanVleet,4500,TOR,PG,@ GSW,,30.00,40.12,11,226.5,260,109.5,109.5,42.93,22.41,27.29,6.06
Marc Gasol,7400,MEM,C,POR,,34.00,53.42,11,200.5,-175,102,-2.25,56.06,24.74,42.44,5.74
Cedi Osman,4900,CLE,SF,NYK,,34.00,38.94,25,213,-105,106,-0.25,35.71,12.32,27.51,5.61
Joel Embiid,10700,PHI,C,BKN,,35.00,59.18,26,224.5,-250,115.25,1.25,72.12,25.19,59.41,5.55
Larry Nance,5800,CLE,PF,NYK,,30.00,61.60,27,213,-105,106,-0.25,47.12,18.18,32.12,5.54
Trae Young,6300,ATL,PG,@ DAL,,31.00,52.89,26,226,360,108.25,1.25,40.31,12.67,34.42,5.46
J.J. Redick,5500,PHI,SG,BKN,,35.00,29.54,1,224.5,-250,115.25,1.25,39.44,19.11,29.63,5.39
Mitchell Robinson,3800,NYK,C,@ CLE,,19.00,49.75,5,213,-111,107,-1.25,20.66,3.78,20.44,5.38
Noah Vonleh,5100,NYK,PF,@ CLE,,30.00,45.06,8,213,-111,107,-1.25,37.23,17.62,26.94,5.28
Domantas Sabonis,6500,IND,PF,MIL,,26.00,49.24,3,217.5,-100,108.25,108.25,50.65,26.73,34.27,5.27
Derrick Rose,5900,MIN,PG,@ SAC,,32.00,51.99,25,226.5,-160,115, ,48.58,26.71,31.1,5.27
Harrison Barnes,5800,DAL,SF,ATL,,33.00,53.37,29,226,-450,117.75,1.75,38.66,17.74,30.54,5.27
Damyean Dotson,4200,NYK,SG,@ CLE,,27.00,35.95,14,213,-111,107,-1.25,37.99,18.57,22.05,5.25
Collin Sexton,5300,CLE,PG,NYK,,35.00,48.78,16,213,-105,106,-0.25,31.51,8.55,27.59,5.21
Rodney Hood,4600,CLE,SF,NYK,,30.00,47.34,22,213,-105,106,-0.25,38.69,15.47,23.91,5.2
Kyrie Irving,8500,BOS,PG,@ WAS,,34.00,53.63,30,219.5,-160,111.5,111.5,58.98,23.57,43.98,5.17
Alex Len,3500,ATL,C,@ DAL,,18.00,49.98,6,226,360,108.25,1.25,25.62,13.22,18.09,5.17
Evan Turner,4600,POR,SF,@ MEM,,30.00,41.88,4,200.5,150,98.5,-3.25,35.84,19.76,23.78,5.17
Aron Baynes,3700,BOS,C,@ WAS,,20.00,55.06,23,219.5,-160,111.5,111.5,29.80,15.73,19.09,5.16
Tim Hardaway Jr.,7000,NYK,SG,@ CLE,,35.00,52.56,30,213,-111,107,-1.25,56.00,24.45,36.01,5.14
Thomas Bryant ,3600,WAS,C,BOS,,20.00,51.71,5,219.5,138,108,108,30.80,14.56,18.5,5.14
Khris Middleton,6800,MIL,SG,@ IND,,34.00,44.37,13,217.5,-118,109.25,109.25,56.18,24.35,34.83,5.12
Langston Galloway,3500,DET,SG,@ CHA,,24.00,38.76,25,217,210,105.5,-1.25,30.49,14.79,17.84,5.1
Steven Adams,6700,OKC,C,@ NOP,,34.00,51.55,11,234.5,-138,118.5,1.5,45.00,22.48,34.17,5.1
Emmanuel Mudiay,5100,NYK,PG,@ CLE,,28.00,44.00,23,213,-111,107,-1.25,35.07,16.19,25.98,5.09
Malik Monk,3700,CHA,SG,DET,,22.00,48.95,18,217,-250,111.5,-0.75,28.73,15.56,18.84,5.09
Andrew Wiggins,6100,MIN,SG,@ SAC,,36.00,43.96,8,226.5,-160,115, ,40.74,17.55,30.96,5.08
Luka Doncic,7200,DAL,SG,ATL,,32.00,49.85,28,226,-450,117.75,1.75,41.39,11.17,36.5,5.07
T.J. McConnell,4300,PHI,PG,BKN,,28.00,38.49,8,224.5,-250,115.25,1.25,35.63,18.44,21.82,5.07
Shelvin Mack,3800,MEM,PG,POR,,23.00,38.80,9,200.5,-175,102,-2.25,29.38,15.60,19.24,5.06
Jalen Brunson,4500,DAL,PG,ATL,,30.00,40.84,15,226,-450,117.75,1.75,25.78,6.96,22.73,5.05
Derrick Favors,5300,UTA,PF,MIA,,25.00,52.38,8,211.5,-333,110,2.25,34.38,16.66,26.65,5.03
Cheick Diallo,4100,NOP,PF,OKC,,22.00,51.20,10,234.5,120,116,1,38.73,17.04,20.6,5.02
Marvin Williams,4800,CHA,PF,DET,,28.00,43.73,6,217,-250,111.5,-0.75,39.52,20.45,23.98,5
D'Angelo Russell,7100,BKN,SG,@ PHI,,32.00,50.88,23,224.5,210,109.25,2.25,49.30,17.67,35.49,5
Jeremy Lamb,6600,CHA,SG,DET,,33.00,44.20,10,217,-250,111.5,-0.75,45.24,19.53,32.83,4.97
Bam Adebayo,6500,MIA,PF,@ UTA,,30.00,53.99,19,211.5,275,101.5,0.25,45.27,18.58,32.31,4.97
Garrett Temple,4000,MEM,SG,POR,,33.00,38.76,26,200.5,-175,102,-2.25,31.87,14.31,19.82,4.96
Alec Burks,5300,CLE,SG,NYK,,30.00,47.34,22,213,-105,106,-0.25,36.98,18.78,26.23,4.95
Ricky Rubio,6500,UTA,PG,MIA,,31.00,40.21,12,211.5,-333,110,2.25,43.61,17.14,32.16,4.95
Jeff Teague,6600,MIN,PG,@ SAC,,32.00,51.99,25,226.5,-160,115, ,45.72,16.81,32.52,4.93
Russell Westbrook,11500,OKC,PG,@ NOP,,36.00,48.36,13,234.5,-138,118.5,1.5,63.06,19.39,56.71,4.93
Buddy Hield,6100,SAC,SG,MIN,,32.00,36.89,20,226.5,138,111.5,-1.5,44.95,19.88,30.03,4.92
Draymond Green,6700,GSW,PF,TOR,,32.00,53.96,13,226.5,-300,117,117,40.15,14.57,32.96,4.92
Mike Conley,8000,MEM,PG,POR,,35.00,38.80,9,200.5,-175,102,-2.25,58.71,22.72,39.3,4.91
DeAndre Jordan,7000,DAL,C,ATL,,31.00,59.44,27,226,-450,117.75,1.75,42.70,20.58,34.35,4.91
Kyle Lowry,7600,TOR,PG,@ GSW,,34.00,47.59,10,226.5,260,109.5,109.5,52.83,20.06,37.15,4.89
Marcus Smart,5000,BOS,SG,@ WAS,,32.00,53.63,30,219.5,-160,111.5,111.5,33.67,13.68,24.47,4.89
Andre Drummond,9500,DET,C,@ CHA,,34.00,52.63,13,217,210,105.5,-1.25,57.25,21.61,46.47,4.89
John Wall,8900,WAS,PG,BOS,,35.00,48.64,15,219.5,138,108,108,48.27,17.23,43.41,4.88
Wesley Matthews,5500,DAL,SG,ATL,,32.00,41.00,29,226,-450,117.75,1.75,39.26,16.47,26.78,4.87
Wilson Chandler,4600,PHI,SF,BKN,,33.00,30.72,2,224.5,-250,115.25,1.25,33.58,15.23,22.4,4.87
Darren Collison,6500,IND,PG,MIL,,34.00,42.39,18,217.5,-100,108.25,108.25,42.74,19.44,31.66,4.87
Kent Bazemore,6600,ATL,SG,@ DAL,,32.00,46.00,17,226,360,108.25,1.25,43.65,15.01,32.14,4.87
Iman Shumpert,4100,SAC,SG,MIN,,28.00,36.89,20,226.5,138,111.5,-1.5,29.65,14.32,19.95,4.87
Ben Simmons,9200,PHI,PG,BKN,,35.00,38.49,8,224.5,-250,115.25,1.25,58.31,19.05,44.72,4.86
Tomas Satoransky ,4500,WAS,PG,BOS,,27.00,48.64,15,219.5,138,108,108,31.12,12.37,21.81,4.85
Delon Wright,3500,TOR,SG,@ GSW,,20.00,40.12,11,226.5,260,109.5,109.5,28.10,14.00,16.97,4.85
Julius Randle,8800,NOP,C,OKC,,35.00,46.43,1,234.5,120,116,1,58.26,24.43,42.56,4.84
Dennis Schroder,5800,OKC,SG,@ NOP,,28.00,48.36,13,234.5,-138,118.5,1.5,42.85,22.07,28.08,4.84
Jordan Clarkson,4700,CLE,SG,NYK,,23.00,47.34,22,213,-105,106,-0.25,37.77,22.74,22.74,4.84
Spencer Dinwiddie,6000,BKN,PG,@ PHI,,30.00,50.88,23,224.5,210,109.25,2.25,44.53,20.17,28.9,4.82
Karl-Anthony Towns,9700,MIN,C,@ SAC,,34.00,57.72,24,226.5,-160,115, ,62.84,25.51,46.72,4.82
Stephen Curry,9400,GSW,PG,TOR,,34.00,44.23,3,226.5,-300,117,117,63.16,23.54,45.18,4.81
J.J. Barea,4800,DAL,PG,ATL,,20.00,52.89,27,226,-450,117.75,1.75,34.25,16.82,23.11,4.81
Rondae Hollis-Jefferson,5700,BKN,PF,@ PHI,,30.00,50.84,21,224.5,210,109.25,2.25,42.53,17.23,27.44,4.81
Kevin Knox,4900,NYK,PF,@ CLE,,30.00,52.56,30,213,-111,107,-1.25,23.81,4.36,23.55,4.81
Paul George,9100,OKC,SF,@ NOP,,36.00,47.48,12,234.5,-138,118.5,1.5,61.09,26.97,43.79,4.81
Dario Saric,4000,MIN,PF,@ SAC,,22.00,51.32,25,226.5,-160,115, ,32.27,16.16,19.21,4.8
Taj Gibson,4600,MIN,PF,@ SAC,,25.00,53.64,15,226.5,-160,115, ,30.54,11.37,22.07,4.8
Landry Shamet,3500,PHI,PG,BKN,,27.00,45.28,5,224.5,-250,115.25,1.25,16.99,3.03,16.74,4.78
Seth Curry,3500,POR,PG,@ MEM,,20.00,35.69,17,200.5,150,98.5,-3.25,30.83,16.73,16.73,4.78
Kemba Walker,8900,CHA,PG,DET,,35.00,48.95,18,217,-250,111.5,-0.75,56.94,21.06,42.46,4.77
DeMarre Carroll,3900,BKN,SF,@ PHI,,23.00,34.83,9,224.5,210,109.25,2.25,31.09,14.82,18.57,4.76
