Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Devin Booker,9000,PHO,SG,CHA,,36.00,50.29,17,225.5,-118,113.5,2.5,67.51,24.61,45.4,5.04
Lonzo Ball,6700,LAL,PG,@ MIN,,34.00,34.61,2,224.5,260,108.5,108.5,45.21,17.06,33.64,5.02
Kemba Walker,8900,CHA,PG,@ PHO,,35.00,53.16,25,225.5,105,112,-1,58.19,21.80,44.59,5.01
Dewayne Dedmon,5500,ATL,C,MIA,,26.00,50.53,6,218.5,210,106,-1.5,38.82,16.15,27.32,4.97
Jonathan Isaac,4300,ORL,SF,@ LAC,,27.00,55.95,20,219.5,240,106.25, ,33.95,16.32,21.31,4.96
Rodions Kurucs,4500,BKN,PF,@ CHI,,25.00,47.62,13,207.5,-125,104.75,-0.5,23.01,4.61,22.25,4.94
Michael Kidd-Gilchrist,3500,CHA,SF,@ PHO,,18.00,34.28,6,225.5,105,112,-1,28.72,14.59,17.23,4.92
Russell Westbrook,11800,OKC,PG,WAS,,35.00,53.77,27,227,-500,118.5,0.75,64.84,19.51,57.89,4.91
Evan Fournier,5300,ORL,SG,@ LAC,,31.00,33.12,7,219.5,240,106.25, ,33.20,13.78,25.9,4.89
Deandre Ayton,7900,PHO,C,CHA,,33.00,53.69,18,225.5,-118,113.5,2.5,42.60,15.71,38.59,4.88
Andrew Wiggins,6500,MIN,SG,LAL,,35.00,49.17,28,224.5,-300,116,116,41.45,17.97,31.59,4.86
Joe Harris,4900,BKN,SF,@ CHI,,30.00,33.65,8,207.5,-125,104.75,-0.5,34.82,15.82,23.75,4.85
Josh Richardson,7300,MIA,SF,@ ATL,,35.00,50.13,29,218.5,-250,112.5,-1,51.72,21.31,35.28,4.83
Serge Ibaka,6700,TOR,PF,IND,,29.00,46.11,8,213.5,-118,107.5,107.5,45.12,18.55,32.32,4.82
D.J. Augustin,4800,ORL,PG,@ LAC,,30.00,43.23,24,219.5,240,106.25, ,37.62,12.35,23.05,4.8
Devonte' Graham,4000,CHA,PG,@ PHO,,30.00,45.26,28,225.5,105,112,-1,22.41,7.04,19.14,4.79
Nikola Vucevic,9800,ORL,C,@ LAC,,34.00,55.95,20,219.5,240,106.25, ,61.05,23.08,46.82,4.78
Dwyane Wade,5200,MIA,SG,@ ATL,,22.00,50.13,29,218.5,-250,112.5,-1,35.35,16.43,24.74,4.76
De'Anthony Melton,4500,PHO,PG,CHA,,23.00,50.29,17,225.5,-118,113.5,2.5,23.63,8.71,21.4,4.76
Kris Dunn,7200,CHI,PG,BKN,,32.00,48.73,13,207.5,110,102.75,-0.5,48.55,17.51,34.26,4.76
Jerami Grant,5600,OKC,PF,WAS,,32.00,47.81,16,227,-500,118.5,0.75,42.57,18.33,26.57,4.74
Thaddeus Young,5900,IND,PF,@ TOR,,32.00,46.13,9,213.5,105,106,106,40.21,14.76,27.96,4.74
Zach LaVine,6800,CHI,SG,BKN,,33.00,48.73,13,207.5,110,102.75,-0.5,44.58,19.22,32.19,4.73
Trae Young,6600,ATL,PG,MIA,,30.00,48.64,11,218.5,210,106,-1.5,34.32,12.65,31.09,4.71
Malik Monk,4100,CHA,SG,@ PHO,,22.00,53.16,25,225.5,105,112,-1,29.39,15.81,19.16,4.67
Aaron Gordon,7800,ORL,PF,@ LAC,,34.00,53.74,29,219.5,240,106.25, ,47.08,20.06,36.41,4.67
Tyreke Evans,4600,IND,SF,@ TOR,,20.00,48.44,24,213.5,105,106,106,29.00,12.48,21.4,4.65
Trevor Ariza,6300,WAS,SF,@ OKC,,36.00,38.92,26,227,400,108.5,0.75,38.55,14.32,29.23,4.64
Paul George,10200,OKC,SF,WAS,,36.00,47.81,16,227,-500,118.5,0.75,65.84,29.09,47.23,4.63
OG Anunoby,3600,TOR,SF,IND,,23.00,34.77,9,213.5,-118,107.5,107.5,30.84,16.65,16.65,4.63
Brandon Ingram,6900,LAL,SF,@ MIN,,36.00,46.36,18,224.5,260,108.5,108.5,48.48,20.17,31.81,4.61
Jared Dudley,3500,BKN,SF,@ CHI,,27.00,38.12,20,207.5,-125,104.75,-0.5,23.65,11.18,16.11,4.6
Jeff Teague,6600,MIN,PG,LAL,,32.00,51.37,21,224.5,-300,116,116,43.16,15.55,30.37,4.6
Kevin Huerter,5000,ATL,SG,MIA,,34.00,35.70,16,218.5,210,106,-1.5,25.35,9.34,22.96,4.59
Richaun Holmes,4000,PHO,PF,CHA,,16.00,53.69,18,225.5,-118,113.5,2.5,31.24,12.85,18.25,4.56
Fred VanVleet,5300,TOR,PG,IND,,28.00,35.26,4,213.5,-118,107.5,107.5,32.61,14.17,24.14,4.55
Marvin Williams,5500,CHA,PF,@ PHO,,32.00,48.18,18,225.5,105,112,-1,41.79,21.21,24.95,4.54
TJ Warren,6200,PHO,SF,CHA,,30.00,49.08,26,225.5,-118,113.5,2.5,37.03,16.19,28.16,4.54
Karl-Anthony Towns,10800,MIN,C,LAL,,36.00,57.13,22,224.5,-300,116,116,66.20,27.72,48.89,4.53
Kelly Olynyk,4000,MIA,PF,@ ATL,,19.00,60.60,28,218.5,-250,112.5,-1,26.92,13.63,18.03,4.51
Bradley Beal,9700,WAS,SG,@ OKC,,37.00,44.20,11,227,400,108.5,0.75,68.90,29.67,43.69,4.5
Tobias Harris,7700,LAC,PF,ORL,,34.00,48.18,17,219.5,-275,113.25, ,45.75,18.45,34.48,4.48
Shai Gilgeous-Alexander,4400,LAC,PG,ORL,,23.00,37.10,6,219.5,-275,113.25, ,22.32,6.02,19.68,4.47
Pascal Siakam,7100,TOR,PF,IND,,32.00,54.51,16,213.5,-118,107.5,107.5,46.63,18.16,31.74,4.47
Danilo Gallinari,7500,LAC,SF,ORL,,34.00,48.18,17,219.5,-275,113.25, ,46.37,18.55,33.31,4.44
Jonathon Simmons,3500,ORL,SF,@ LAC,,19.00,48.80,25,219.5,240,106.25, ,23.50,12.65,15.47,4.42
Jeremy Lin,4600,ATL,PG,MIA,,20.00,48.64,11,218.5,210,106,-1.5,31.37,15.20,20.32,4.42
DeAndre Bembry,5400,ATL,SF,MIA,,30.00,37.53,18,218.5,210,106,-1.5,35.76,18.83,23.81,4.41
JaVale McGee,6500,LAL,C,@ MIN,,24.00,51.10,8,224.5,260,108.5,108.5,41.20,17.81,28.63,4.4
Spencer Dinwiddie,6400,BKN,PG,@ CHI,,30.00,51.24,20,207.5,-125,104.75,-0.5,43.15,19.54,28,4.38
John Collins,8500,ATL,PF,MIA,,32.00,50.53,6,218.5,210,106,-1.5,57.22,23.31,37.23,4.38
DeMarre Carroll,5400,BKN,SF,@ CHI,,27.00,38.12,20,207.5,-125,104.75,-0.5,39.34,18.75,23.5,4.35
Terrence Ross,5100,ORL,SG,@ LAC,,25.00,33.12,7,219.5,240,106.25, ,34.26,18.88,22.13,4.34
Cory Joseph,4100,IND,PG,@ TOR,,26.00,40.24,15,213.5,105,106,106,31.24,13.48,17.81,4.34
Justise Winslow,7000,MIA,SF,@ ATL,,31.00,43.53,30,218.5,-250,112.5,-1,46.84,17.78,30.34,4.33
Lou Williams,6800,LAC,SG,ORL,,26.00,45.61,14,219.5,-275,113.25, ,44.12,18.24,29.47,4.33
Lauri Markkanen,7400,CHI,PF,BKN,,34.00,47.66,14,207.5,110,102.75,-0.5,45.50,19.25,31.71,4.29
D'Angelo Russell,8200,BKN,SG,@ CHI,,31.00,51.24,20,207.5,-125,104.75,-0.5,48.91,17.53,35.21,4.29
Victor Oladipo,9200,IND,SG,@ TOR,,33.00,45.69,1,213.5,105,106,106,54.68,24.02,39.51,4.29
Nicolas Batum,4800,CHA,SF,@ PHO,,32.00,34.28,6,225.5,105,112,-1,28.58,14.65,20.49,4.27
Jeff Green,5800,WAS,SF,@ OKC,,33.00,45.90,7,227,400,108.5,0.75,36.82,18.45,24.76,4.27
Avery Bradley,3900,LAC,SG,ORL,,29.00,39.06,26,219.5,-275,113.25, ,24.24,10.21,16.65,4.27
Willy Hernangomez,5100,CHA,C,@ PHO,,16.00,61.10,29,225.5,105,112,-1,37.94,20.72,21.4,4.2
Alex Len,5800,ATL,C,MIA,,24.00,50.53,6,218.5,210,106,-1.5,34.75,17.16,24.3,4.19
Montrezl Harrell,7600,LAC,PF,ORL,,28.00,48.70,3,219.5,-275,113.25, ,48.08,24.87,31.8,4.18
Josh Hart,6400,LAL,SG,@ MIN,,34.00,37.72,22,224.5,260,108.5,108.5,37.03,18.37,26.62,4.16
Tomas Satoransky ,6300,WAS,PG,@ OKC,,34.00,46.67,5,227,400,108.5,0.75,37.17,14.64,26.01,4.13
Gorgui Dieng,3600,MIN,C,LAL,,13.00,59.00,27,224.5,-300,116,116,22.75,10.88,14.82,4.12
Tony Parker,3700,CHA,PG,@ PHO,,16.00,45.26,28,225.5,105,112,-1,25.72,15.03,15.03,4.06
Daniel Hamilton,3700,ATL,SG,MIA,,19.00,35.70,16,218.5,210,106,-1.5,16.50,6.08,14.95,4.04
Derrick Jones,3900,MIA,SF,@ ATL,,20.00,40.73,29,218.5,-250,112.5,-1,28.90,15.75,15.75,4.04
Thomas Bryant ,6900,WAS,C,@ OKC,,29.00,51.00,6,227,400,108.5,0.75,46.32,21.73,27.64,4.01
Bam Adebayo,4400,MIA,PF,@ ATL,,19.00,58.14,26,218.5,-250,112.5,-1,26.15,15.57,17.61,4
Vince Carter,3500,ATL,SF,MIA,,18.00,35.70,16,218.5,210,106,-1.5,24.15,12.21,13.96,3.99
Darren Collison,5900,IND,PG,@ TOR,,27.00,40.24,15,213.5,105,106,106,32.19,14.24,23.46,3.98
Bobby Portis,5500,CHI,PF,BKN,,20.00,58.38,25,207.5,110,102.75,-0.5,39.74,18.39,21.74,3.95
Nerlens Noel,3700,OKC,C,WAS,,13.00,57.19,24,227,-500,118.5,0.75,25.64,12.45,14.56,3.94
Miles Bridges,3600,CHA,SF,@ PHO,,15.00,48.18,18,225.5,105,112,-1,15.00,3.46,14.16,3.93
Michael Beasley,4000,LAL,SF,@ MIN,,14.00,52.02,27,224.5,260,108.5,108.5,24.49,13.16,15.56,3.89
Norman Powell,3900,TOR,SF,IND,,21.00,34.00,9,213.5,-118,107.5,107.5,29.49,15.14,15.14,3.88
Kyle Lowry,8000,TOR,PG,IND,,31.00,46.64,4,213.5,-118,107.5,107.5,58.03,26.76,30.72,3.84
Greg Monroe,3900,TOR,C,IND,,13.00,49.94,4,213.5,-118,107.5,107.5,19.95,8.57,14.65,3.76
Antonio Blakeney,3500,CHI,SG,BKN,,14.00,29.01,1,207.5,110,102.75,-0.5,21.77,10.58,13.14,3.75
Terrance Ferguson,3500,OKC,SG,WAS,,23.00,38.89,25,227,-500,118.5,0.75,21.60,8.71,13.12,3.75
Mohamed Bamba,4200,ORL,C,@ LAC,,18.00,59.95,28,219.5,240,106.25, ,15.68,2.87,15.51,3.69
Bojan Bogdanovic,5500,IND,SF,@ TOR,,30.00,34.50,12,213.5,105,106,106,31.02,15.76,19.82,3.6
Rodney McGruder,4100,MIA,SG,@ ATL,,20.00,40.73,29,218.5,-250,112.5,-1,23.13,9.90,14.65,3.57
Tyler Johnson,4900,MIA,PG,@ ATL,,22.00,55.19,30,218.5,-250,112.5,-1,26.97,12.40,17.47,3.57
Marcin Gortat,3600,LAC,C,ORL,,12.00,53.72,19,219.5,-275,113.25, ,18.17,7.58,12.69,3.53
Tyus Jones,6500,MIN,PG,LAL,,27.00,34.52,1,224.5,-300,116,116,41.51,21.86,22.72,3.5
Tyson Chandler,3700,LAL,C,@ MIN,,14.00,51.10,8,224.5,260,108.5,108.5,23.78,12.33,12.33,3.33
Wes Iwundu,3500,ORL,SF,@ LAC,,18.00,34.72,7,219.5,240,106.25, ,23.01,11.51,11.51,3.29
Sam Dekker,3700,WAS,SF,@ OKC,,15.00,38.92,26,227,400,108.5,0.75,20.08,9.97,11.84,3.2
Chasson Randle,3600,WAS,SG,@ OKC,,14.00,46.67,5,227,400,108.5,0.75,18.38,9.21,11.29,3.14
Wayne Selden,3500,CHI,SG,BKN,,15.00,48.73,13,207.5,110,102.75,-0.5,19.63,10.80,10.8,3.09
Abdel Nader,3500,OKC,SF,WAS,,17.00,35.52,12,227,-500,118.5,0.75,21.09,10.55,10.55,3.01
Tyrone Wallace,3500,LAC,SG,ORL,,14.00,45.61,14,219.5,-275,113.25, ,16.87,10.26,10.26,2.93
Doug McDermott,3500,IND,SF,@ TOR,,19.00,34.50,12,213.5,105,106,106,20.43,10.22,10.22,2.92
Sviatoslav Mykhailiuk,3500,LAL,SG,@ MIN,,12.00,39.37,27,224.5,260,108.5,108.5,10.59,2.60,9.97,2.85
Anthony Tolliver,3500,MIN,PF,LAL,,14.00,45.87,6,224.5,-300,116,116,18.30,9.67,9.67,2.76
Robin Lopez,3500,CHI,C,BKN,,9.00,63.62,30,207.5,110,102.75,-0.5,18.10,9.18,9.18,2.62
Jamal Crawford,3700,PHO,SG,CHA,,12.00,49.08,26,225.5,-118,113.5,2.5,16.87,9.61,9.61,2.6
Ryan Arcidiacono,3600,CHI,PG,BKN,,12.00,38.77,8,207.5,110,102.75,-0.5,15.35,7.48,8.58,2.38
Shaquille Harrison,3800,CHI,PG,BKN,,11.00,38.77,8,207.5,110,102.75,-0.5,14.67,7.11,9.06,2.38
Elie Okobo,3500,PHO,PG,CHA,,11.00,42.15,21,225.5,-118,113.5,2.5,8.54,1.62,8.28,2.37
Ivica Zubac,3700,LAL,C,@ MIN,,10.00,51.10,8,224.5,260,108.5,108.5,14.32,7.06,8.7,2.35
Patrick Patterson,3500,OKC,PF,WAS,,13.00,60.58,27,227,-500,118.5,0.75,14.30,7.25,8.2,2.34
Mike Scott,3500,LAC,PF,ORL,,10.00,48.18,17,219.5,-275,113.25, ,16.25,9.62,8.13,2.32
C.J. Miles,3500,TOR,SF,IND,,9.00,34.77,9,213.5,-118,107.5,107.5,13.09,6.40,7.94,2.27
Justin Anderson,3500,ATL,SG,MIA,,7.00,37.53,18,218.5,210,106,-1.5,11.22,5.29,7.12,2.03
Ian Mahinmi,3700,WAS,C,@ OKC,,8.00,51.17,9,227,400,108.5,0.75,13.25,6.49,7.43,2.01
Hamidou Diallo,3500,OKC,SG,WAS,,10.00,38.89,25,227,-500,118.5,0.75,7.23,1.37,7.01,2
Boban Marjanovic,3500,LAC,C,ORL,,5.00,53.72,19,219.5,-275,113.25, ,11.42,5.95,5.95,1.7
Jerryd Bayless,3500,MIN,PG,LAL,,8.00,49.17,28,224.5,-300,116,116,8.55,4.93,4.93,1.41
Troy Brown,3500,WAS,SF,@ OKC,,6.00,38.92,26,227,400,108.5,0.75,4.84,1.19,4.56,1.3
TJ Leaf,3500,IND,PF,@ TOR,,5.00,53.84,14,213.5,105,106,106,6.76,3.62,3.62,1.03
Jerian Grant,3500,ORL,PG,@ LAC,,4.00,43.23,24,219.5,240,106.25, ,5.74,3.07,3.48,0.99
