Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
D.J. Wilson,3600,MIL,PF,BKN,,23.00,30.91,17,235,-175,119.5,119.5,43.32,5.20,21.67,6.02
Ersan Ilyasova,3500,MIL,PF,BKN,,22.00,30.91,17,235,-175,119.5,119.5,34.96,3.64,19.05,5.44
Rawle Alkins,3700,CHI,SG,PHI,,24.00,24.30,11,227,320,109.25,109.25,27.57,14.89,19.69,5.32
Mike Scott,4400,PHI,PF,@ CHI,,30.00,32.02,23,227,-400,117.75,117.75,45.66,4.29,22.84,5.19
DeMarre Carroll,4600,BKN,SF,@ MIL,,29.00,28.77,29,235,150,115.5,115.5,37.37,11.12,23.52,5.11
Spencer Dinwiddie,5200,BKN,PG,@ MIL,,28.00,35.95,5,235,150,115.5,115.5,42.88,6.34,26.1,5.02
Jarrett Allen,6000,BKN,C,@ MIL,,28.00,26.71,2,235,150,115.5,115.5,59.79,12.92,29.91,4.99
Wayne Selden,3900,CHI,SG,PHI,,25.00,39.19,17,227,320,109.25,109.25,33.74,7.29,19.29,4.95
Sterling Brown,4500,MIL,SG,BKN,,31.00,18.56,1,235,-175,119.5,119.5,35.16,6.84,22.21,4.94
Brook Lopez,6800,MIL,C,BKN,,31.00,37.50,30,235,-175,119.5,119.5,61.90,13.03,32.58,4.79
Ryan Arcidiacono,3700,CHI,PG,PHI,,20.00,18.75,2,227,320,109.25,109.25,35.26,5.68,17.64,4.77
Khris Middleton,6900,MIL,SG,BKN,,32.00,25.42,19,235,-175,119.5,119.5,46.49,11.49,32.83,4.76
Joe Harris,5200,BKN,SF,@ MIL,,35.00,22.78,18,235,150,115.5,115.5,43.51,9.44,24.72,4.75
Caris LeVert,6100,BKN,SG,@ MIL,,29.00,35.95,5,235,150,115.5,115.5,49.24,11.00,28.51,4.67
D'Angelo Russell,9000,BKN,SG,@ MIL,,34.00,35.95,5,235,150,115.5,115.5,63.74,18.25,41.2,4.58
Rodions Kurucs,3600,BKN,PF,@ MIL,,19.00,27.11,3,235,150,115.5,115.5,22.81,13.18,16.29,4.53
Walter Lemon,6000,CHI,SG,PHI,,30.00,39.19,17,227,320,109.25,109.25,37.87,21.42,27.05,4.51
J.J. Redick,6100,PHI,SF,@ CHI,,30.00,23.95,26,227,-400,117.75,117.75,47.09,11.70,27.54,4.51
T.J. McConnell,3500,PHI,PG,@ CHI,,18.00,19.31,8,227,-400,117.75,117.75,29.48,3.27,15.79,4.51
Eric Bledsoe,8000,MIL,PG,BKN,,32.00,38.30,15,235,-175,119.5,119.5,72.06,15.00,36.05,4.51
Robin Lopez,5300,CHI,C,PHI,,26.00,31.47,10,227,320,109.25,109.25,41.30,8.15,22.82,4.31
Pat Connaughton,5200,MIL,SG,BKN,,31.00,18.56,1,235,-175,119.5,119.5,44.22,6.15,22.12,4.25
Cristiano Felicio,4000,CHI,C,PHI,,24.00,31.47,10,227,320,109.25,109.25,33.04,2.89,16.91,4.23
JaKarr Sampson,5500,CHI,SF,PHI,,28.00,30.30,14,227,320,109.25,109.25,46.32,6.86,23.17,4.21
Joel Embiid,12200,PHI,C,@ CHI,,30.00,29.35,8,227,-400,117.75,117.75,78.21,34.08,48.97,4.01
Shaquille Harrison,7000,CHI,PG,PHI,,30.00,18.75,2,227,320,109.25,109.25,44.60,12.69,27.58,3.94
Ben Simmons,9500,PHI,PG,@ CHI,,30.00,19.31,8,227,-400,117.75,117.75,53.87,22.07,37.1,3.91
Tobias Harris,6900,PHI,PF,@ CHI,,30.00,32.02,23,227,-400,117.75,117.75,41.52,11.82,25.98,3.77
Zhaire Smith,3500,PHI,SG,@ CHI,,18.00,23.95,26,227,-400,117.75,117.75,18.24,10.15,13.03,3.72
Shake Milton,3500,PHI,SG,@ CHI,,18.00,41.39,25,227,-400,117.75,117.75,18.24,10.15,13.03,3.72
Ed Davis,4000,BKN,PF,@ MIL,,16.00,26.71,2,235,150,115.5,115.5,29.69,4.37,14.85,3.71
Greg Monroe,3500,PHI,C,@ CHI,,10.00,35.90,28,227,-400,117.75,117.75,20.87,4.04,12.37,3.53
George Hill,4200,MIL,PG,BKN,,24.00,23.11,25,235,-175,119.5,119.5,27.64,3.80,14.3,3.4
Timothe Luwawu-Cabarrot,4100,CHI,SG,PHI,,18.00,25.48,19,227,320,109.25,109.25,18.41,4.17,13.15,3.21
Jared Dudley,3500,BKN,SF,@ MIL,,15.00,28.77,29,235,150,115.5,115.5,20.85,2.34,10.43,2.98
Jonah Bolden,5000,PHI,PF,@ CHI,,20.00,32.02,23,227,-400,117.75,117.75,20.29,11.29,14.49,2.9
Tim Frazier,3500,MIL,PG,BKN,,10.00,23.11,25,235,-175,119.5,119.5,18.25,2.38,9.13,2.61
Brandon Sampson,3500,CHI,SG,PHI,,10.00,21.61,10,227,320,109.25,109.25,11.47,6.19,8.19,2.34
Rondae Hollis-Jefferson,3700,BKN,PF,@ MIL,,8.00,27.11,3,235,150,115.5,115.5,15.42,1.96,7.83,2.12
Boban Marjanovic,3500,PHI,C,@ CHI,,6.00,35.90,28,227,-400,117.75,117.75,13.09,1.13,6.99,2
Antonio Blakeney,3600,CHI,SG,PHI,,5.00,21.61,10,227,320,109.25,109.25,9.00,0.88,4.5,1.25
Bonzie Colson,3500,MIL,SF,BKN,,4.00,24.51,11,235,-175,119.5,119.5,5.00,2.70,3.57,1.02
