Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Marcus Morris,5100,BOS,PF,DET,,33.00,23.65,8,210,-160,106.75,106.75,54.97,11.24,32.39,6.35
Brad Wanamaker,3500,BOS,PG,DET,,25.00,19.74,12,210,-160,106.75,106.75,31.11,18.64,22.22,6.35
Luol Deng,4100,MIN,SF,HOU,,32.00,26.02,21,231.5,163,113.75,1.75,49.66,8.27,24.84,6.06
Kevon Looney,3900,GSW,C,@ POR,,26.00,30.84,9,235,-133,118.5,-0.5,44.35,8.94,23.59,6.05
Ryan Arcidiacono,3500,CHI,PG,MEM,,29.00,19.59,11,207,-118,104.25,0.75,41.46,6.22,20.74,5.93
Jeremy Lin,4100,TOR,PG,WAS,,25.00,39.98,20,232.5,-400,120.75,-1.5,45.38,6.93,24.23,5.91
Norman Powell,3800,TOR,SF,WAS,,25.00,27.62,30,232.5,-400,120.75,-1.5,44.36,5.66,22.19,5.84
Salah Mejri,3500,DAL,C,MIA,,18.00,27.96,2,208,-150,105.5,-0.25,20.45,20.45,20.45,5.84
Gordon Hayward,5300,BOS,SF,DET,,29.00,29.33,12,210,-160,106.75,106.75,60.97,8.97,30.5,5.75
Pascal Siakam,6800,TOR,PF,WAS,,35.00,30.68,18,232.5,-400,120.75,-1.5,59.38,17.56,38.94,5.73
Rondae Hollis-Jefferson,4000,BKN,PF,@ CLE,,25.00,31.19,21,224.5,-300,116,2.25,45.30,5.72,22.89,5.72
Jeff Teague,6100,MIN,PG,HOU,,32.00,34.67,3,231.5,163,113.75,1.75,58.16,17.80,34.64,5.68
Ivica Zubac,4200,LAC,C,PHO,,22.00,34.09,23,232,-333,120,120,42.67,10.84,23.46,5.59
Marquese Chriss,4300,CLE,PF,BKN,,25.00,35.60,29,224.5,260,108.5,1.25,47.02,5.72,24.04,5.59
Marcus Smart,5400,BOS,SG,DET,,34.00,39.64,19,210,-160,106.75,106.75,49.69,12.85,29.95,5.55
Caris LeVert,5200,BKN,SG,@ CLE,,27.00,43.74,29,224.5,-300,116,2.25,48.29,10.79,27.96,5.38
Kyle Lowry,8000,TOR,PG,WAS,,34.00,39.98,20,232.5,-400,120.75,-1.5,74.50,20.95,42.94,5.37
Kadeem Allen,4000,NYK,PG,PHI,,28.00,20.23,15,222.5,400,106.25,-0.25,42.44,4.52,21.23,5.31
Jonas Valanciunas,5200,MEM,C,@ CHI,,22.00,37.05,30,207,105,102.75,2.25,54.99,7.95,27.51,5.29
Avery Bradley,3600,MEM,SG,@ CHI,,30.00,18.67,5,207,105,102.75,2.25,35.61,5.85,18.74,5.21
Deandre Ayton,7400,PHO,C,@ LAC,,33.00,36.28,28,232,275,112,112,53.82,26.72,38.44,5.19
Tyler Johnson,4500,PHO,PG,@ LAC,,30.00,42.01,26,232,275,112,112,39.03,7.78,23.37,5.19
Bojan Bogdanovic,5500,IND,SF,MIL,,34.00,20.22,11,219.5,138,108,0.5,45.60,8.80,28.57,5.19
Dario Saric,5100,MIN,PF,HOU,,30.00,30.53,16,231.5,163,113.75,1.75,39.92,11.64,26.33,5.16
Jeff Green,4700,WAS,PF,@ TOR,,30.00,29.26,11,232.5,320,111.75,0.5,45.88,8.94,24.15,5.14
Will Barton,5900,DEN,SF,SAC,,31.00,25.46,16,232.5,-300,119.75,0.5,52.19,11.73,30.24,5.13
Zach LaVine,8000,CHI,SG,MEM,,36.00,40.23,22,207,-118,104.25,0.75,63.02,20.06,41.03,5.13
Otto Porter,7100,CHI,SF,MEM,,35.00,22.19,6,207,-118,104.25,0.75,66.48,13.30,36.25,5.11
Kenneth Faried,6800,HOU,PF,@ MIN,,33.00,30.13,6,231.5,-188,117.75,3.25,53.76,18.13,34.53,5.08
Kevin Knox,5300,NYK,SF,PHI,,35.00,25.49,17,222.5,400,106.25,-0.25,37.73,21.34,26.95,5.08
Wayne Selden,3500,CHI,SG,MEM,,29.00,40.23,22,207,-118,104.25,0.75,33.65,4.04,17.71,5.06
OG Anunoby,3700,TOR,SF,WAS,,27.00,24.63,13,232.5,-400,120.75,-1.5,34.33,4.17,18.69,5.05
Bobby Portis,6500,WAS,PF,@ TOR,,29.00,29.45,15,232.5,320,111.75,0.5,65.43,6.28,32.73,5.04
Patrick Beverley,5300,LAC,PG,PHO,,30.00,23.77,23,232,-333,120,120,43.82,12.54,26.69,5.04
Luka Doncic,9800,DAL,SG,MIA,,34.00,22.56,1,208,-150,105.5,-0.25,69.19,39.14,49.42,5.04
David Nwaba,3900,CLE,SG,BKN,,29.00,23.71,9,224.5,260,108.5,1.25,36.64,8.57,19.52,5.01
Allonzo Trier,3500,NYK,SG,PHI,,21.00,25.49,17,222.5,400,106.25,-0.25,24.56,13.26,17.54,5.01
Allen Crabbe,4000,BKN,SG,@ CLE,,27.00,21.59,19,224.5,-300,116,2.25,40.06,5.73,20.04,5.01
Bam Adebayo,4200,MIA,PF,@ DAL,,22.00,32.62,18,208,130,102.5,-0.75,34.99,5.36,20.94,4.99
Boban Marjanovic,3800,PHI,C,@ NYK,,15.00,31.90,12,222.5,-500,116.25,0.25,35.46,3.04,18.87,4.97
Khris Middleton,6400,MIL,SG,@ IND,,32.00,27.09,21,219.5,-160,111.5,0.5,46.53,12.47,31.65,4.95
