Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Omari Spellman,3500,ATL,PF,OKC,,26.00, , ,234.5,360,112.5,0.5,28.18,4.07,20.13,5.75
Malik Beasley,4700,DEN,SG,GSW,,34.00, , ,228,110,113.25,-0.25,50.13,23.95,25.08,5.34
Kentavious Caldwell-Pope,4300,LAL,SG,CHI,,30.00, , ,216,-275,111.5,1.25,43.36,17.87,22.94,5.33
TJ Warren,6000,PHO,SF,@ IND,,34.00, , ,219.5,450,104.5,104.5,53.32,19.27,31.74,5.29
Bobby Portis,5000,CHI,PF,@ LAL,,24.00, , ,216,240,104.5,0.75,51.41,23.38,25.72,5.14
Dennis Schroder,5300,OKC,SG,@ ATL,,28.00, , ,234.5,-450,122,1,45.21,21.03,27.17,5.13
Trae Young,6900,ATL,PG,OKC,,34.00, , ,234.5,360,112.5,0.5,49.36,7.12,35.26,5.11
Steven Adams,7300,OKC,C,@ ATL,,34.00, , ,234.5,-450,122,1,57.05,21.34,36.48,5
Lauri Markkanen,6400,CHI,PF,@ LAL,,32.00, , ,216,240,104.5,0.75,52.14,22.36,31.62,4.94
Paul George,9700,OKC,SF,@ ATL,,35.00, , ,234.5,-450,122,1,72.13,25.75,47.77,4.92
Dwyane Wade,5000,MIA,SG,@ MIL,,24.00, , ,218,300,104.75,104.75,38.78,16.98,24.5,4.9
Taj Gibson,4400,MIN,PF,@ PHI,,26.00, , ,233.5,200,113.75,1,34.86,13.21,21.45,4.88
Zach LaVine,6800,CHI,SG,@ LAL,,32.00, , ,216,240,104.5,0.75,48.39,17.53,32.96,4.85
Kyle Kuzma,7300,LAL,PF,CHI,,36.00, , ,216,-275,111.5,1.25,50.56,17.80,35.31,4.84
Jeff Teague,6400,MIN,PG,@ PHI,,30.00, , ,233.5,200,113.75,1,48.42,16.59,31,4.84
Nikola Jokic,11100,DEN,C,GSW,,34.00, , ,228,110,113.25,-0.25,75.21,22.24,53.72,4.84
Russell Westbrook,12000,OKC,PG,@ ATL,,35.00, , ,234.5,-450,122,1,81.03,27.09,57.88,4.82
Joel Embiid,11100,PHI,C,MIN,,35.00, , ,233.5,-225,119.75,1,77.28,20.55,53.52,4.82
Paul Millsap,6700,DEN,PF,GSW,,30.00, , ,228,110,113.25,-0.25,51.26,20.35,32.2,4.81
Victor Oladipo,8300,IND,SG,PHO,,34.00, , ,219.5,-550,115,115,63.97,29.88,39.73,4.79
Brandon Ingram,6900,LAL,SF,CHI,,36.00, , ,216,-275,111.5,1.25,48.33,18.43,33.08,4.79
Kevin Durant,10300,GSW,SF,@ DEN,,35.00, , ,228,-125,114.75,0.25,72.89,23.69,49.25,4.78
Draymond Green,7400,GSW,PF,@ DEN,,34.00, , ,228,-125,114.75,0.25,52.47,20.00,35.33,4.77
Jerami Grant,5400,OKC,PF,@ ATL,,33.00, , ,234.5,-450,122,1,50.62,22.68,25.68,4.76
Alex Len,4300,ATL,C,OKC,,22.00, , ,234.5,360,112.5,0.5,34.13,12.99,20.46,4.76
Bojan Bogdanovic,5200,IND,SF,PHO,,34.00, , ,219.5,-550,115,115,39.87,17.06,24.72,4.75
Lonzo Ball,7100,LAL,PG,CHI,,36.00, , ,216,-275,111.5,1.25,49.76,18.10,33.76,4.75
Kevin Huerter,5500,ATL,SG,OKC,,36.00, , ,234.5,360,112.5,0.5,36.57,5.28,26.12,4.75
Josh Richardson,6500,MIA,SF,@ MIL,,34.00, , ,218,300,104.75,104.75,48.28,19.34,30.85,4.75
Devin Booker,8500,PHO,SG,@ IND,,34.00, , ,219.5,450,104.5,104.5,67.00,24.42,40.17,4.73
Brook Lopez,5500,MIL,C,MIA,,29.00, , ,218,-350,113.25,113.25,43.34,16.65,25.78,4.69
Kris Dunn,7100,CHI,PG,@ LAL,,32.00, , ,216,240,104.5,0.75,52.05,15.96,33.32,4.69
John Collins,8400,ATL,PF,OKC,,33.00, , ,234.5,360,112.5,0.5,66.34,24.88,39.3,4.68
