Player Name,Salary,Team,Position,Ceiling,Floor,Projection
D.J. Augustin,4500,ORL,PG,38.61312,12.68176,23.66
Tony Parker,4000,CHA,PG,32.54416,19.36,19.36
Bradley Beal,8200,WAS,SG,61.11594,26.29767,38.73
Khris Middleton,7400,MIL,SG,57.918330000000005,25.61841,35.73
Jeff Green,4200,WAS,SF,34.50282,15.82218,20.13
Jonathon Simmons,4000,ORL,SF,33.463570000000004,14.385589999999999,22.03
Anthony Davis,12500,NOP,PF,93.00653,33.34921,64.01
Larry Nance,6000,CLE,PF,52.9975,22.14875,36.25
Clint Capela,9200,HOU,C,72.03163,36.655409999999996,44.11
