Player Name,Salary,Team,Position,Ceiling,Floor,Projection
D.J. Augustin,4500,ORL,PG,38.61312,12.68176,23.66
Tony Parker,4000,CHA,PG,32.54416,19.36,19.36
Malcolm Brogdon,5600,MIL,SG,42.3808,19.5392,27.52
Bradley Beal,8200,WAS,SG,61.11594,26.29767,38.73
Jonathan Isaac,4700,ORL,SF,42.51668,23.2879,26.02
Rodney Hood,5200,CLE,SF,41.37222,16.595489999999998,25.89
Anthony Davis,12500,NOP,PF,93.00653,33.34921,64.01
Larry Nance,6000,CLE,PF,52.9975,22.14875,36.25
Clint Capela,9200,HOU,C,72.03163,36.655409999999996,44.11
