"Karl-Anthony Towns",9900,MIN,C,SAS,66.69804,27.93042,49.26
"Taj Gibson",4100,MIN,PF,SAS,29.72156,12.11524,21.79
"Derrick Rose",6500,MIN,PG,SAS,45.31515,25.35933,28.59
"Dario Saric",4800,MIN,PF,SAS,30.82693,14.78453,18.23
"Tyus Jones",3600,MIN,PG,SAS,15.69393,8.26358,8.59
"Robert Covington",6900,MIN,SF,SAS,41.94594,19.67058,29.94
"Andrew Wiggins",6500,MIN,SG,SAS,35.71264,15.48818,27.22
"Derrick White",3800,SAS,PG,MIN,28.2898,12.6896,15.4
"Davis Bertans",3500,SAS,SF,MIN,14.55765,7.32915,9.15
"Jakob Poeltl",3600,SAS,C,MIN,29.985,13.29,15
"Jeff Teague",6900,MIN,PG,SAS,47.0351,16.9472,33.1
"Gorgui Dieng",3600,MIN,C,SAS,17.14595,8.19878,11.17
"Ryan Arcidiacono",4200,CHI,PG,MIL,33.50094,13.65089,21.23
"Antonio Blakeney",3500,CHI,SG,MIL,8.6632,4.2016,5.2
"Robin Lopez",3500,CHI,C,MIL,30.88455,15.45,15.45
"Cameron Payne",3500,CHI,PG,MIL,10.71543,5.44236,6.27
"Eric Bledsoe",7400,MIL,PG,CHI,52.01335,21.78215,35.65
"Malcolm Brogdon",5600,MIL,SG,CHI,42.3808,19.5392,27.52
"Shaquille Harrison",3800,CHI,PG,MIL,22.80747,11.42484,14.07
"Chandler Hutchison",3600,CHI,SF,MIL,13.94996,2.59187,13.57
"Zach LaVine",8700,CHI,SG,MIL,56.0462,24.79595,40.85
"Justin Holiday",6500,CHI,SG,MIL,38.0561,17.621,26.3
"Jabari Parker",7400,CHI,SF,MIL,47.10385,18.3654,34.01
"Wendell Carter",6000,CHI,PF,MIL,26.2474,5.523,26.3
"Marco Belinelli",3800,SAS,SG,MIN,23.2661,11.40527,16.27
"Patty Mills",4000,SAS,PG,MIN,23.10375,11.8776,15.15
"Tomas Satoransky ",3700,WAS,PG,NOP,27.96192,13.91712,18.24
"Austin Rivers",3600,WAS,SG,NOP,18.67427,10.11882,12.31
"Jrue Holiday",9000,NOP,SG,WAS,59.35666,20.74387,44.23
"E'Twaun Moore",5400,NOP,SF,WAS,35.66646,15.91344,23.13
"Wesley Johnson",3500,NOP,SF,WAS,18.45566,10.56873,12.19
"Jeff Green",4200,WAS,SF,NOP,34.50282,15.82218,20.13
"Markieff Morris",6500,WAS,PF,NOP,36.8941,19.17416,26.93
"Bradley Beal",8200,WAS,SG,NOP,61.11594,26.29767,38.73
"Kelly Oubre",4700,WAS,SF,NOP,30.0468,13.10946,20.58
"Otto Porter",6600,WAS,SF,NOP,49.334,22.984,34
"Thomas Bryant ",3500,WAS,C,NOP,22.75455,10.74255,13.65
"Nikola Mirotic",7700,NOP,SF,WAS,58.47896,24.66168,38.96
"Anthony Davis",12500,NOP,PF,WAS,93.00653,33.34921,64.01
"DeMar DeRozan",8800,SAS,SG,MIN,51.6915,18.03459,38.29
"Rudy Gay",6300,SAS,SF,MIN,36.34396,14.03687,28.13
"Dante Cunningham",3600,SAS,SF,MIN,22.51158,10.40364,14.82
"LaMarcus Aldridge",8500,SAS,PF,MIN,55.0462,24.9446,38.2
"Bryn Forbes",4000,SAS,PG,MIN,27.17608,11.44256,18.82
"Solomon Hill",3500,NOP,SF,WAS,13.37508,7.01,7.01
"Julius Randle",7300,NOP,C,WAS,46.05924,24.96948,33.16
"Darius Miller",3500,NOP,SF,WAS,24.9216,14.16,14.16
