Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS,Position #,Play?
2019-03-31,Kemba Walker,9600,CHA,PG,@ GSW,,36.0,36.57,9,230.0,550,109.5,0.75,76.25,18.84,41.78,4.35,L,25,4,14,0.28600000000000003,1,4,0.25,0,0,,1,0,1,3,2,0,1,0,9,-33,19.7,1.0,1.0
2019-03-31,Tomas Satoransky,5900,WAS,PG,@ DEN,,36.0,36.71,10,225.5,500,107.5,107.5,60.79,10.35,30.7,5.2,W,36,1,6,0.16699999999999998,0,1,0.0,3,4,0.75,1,5,6,5,1,0,2,1,5,8,20.7,1.0,1.0
2019-03-31,DeMar DeRozan,8900,SAS,SG,SAC,,35.0,24.32,10,225.5,-550,118.0,-0.25,76.49,22.17,41.91,4.71,L,36,8,16,0.5,0,0,,0,0,,1,1,2,7,3,0,2,4,16,6,35.9,2.0,1.0
2019-03-31,Reggie Bullock,3500,LAL,SG,@ NOP,,24.0,25.11,14,231.0,125,114.0,114.0,42.3,7.19,21.16,6.05,W,23,6,11,0.545,4,6,0.667,2,2,1.0,0,3,3,3,1,0,0,2,18,34,29.1,2.0,1.0
2019-03-31,Lance Stephenson,4200,LAL,SF,@ NOP,,30.0,29.81,28,231.0,125,114.0,114.0,52.2,11.12,27.13,6.46,W,16,0,7,0.0,0,4,0.0,0,0,,0,2,2,1,1,0,0,0,0,-1,6.9,3.0,1.0
2019-03-31,Paul George,10400,OKC,SF,DAL,,38.0,29.20,9,218.0,-1100,115.25,-1.75,84.46,24.57,52.95,5.09,L,39,8,20,0.4,5,12,0.417,6,7,0.857,4,7,11,2,2,1,3,1,27,13,49.2,3.0,1.0
2019-03-31,D.J. Wilson,3500,MIL,PF,@ ATL,,28.0,33.99,28,232.5,-150,117.75,1.5,51.83,6.48,25.93,7.41,L,34,4,11,0.364,2,4,0.5,2,2,1.0,1,6,7,5,0,0,1,4,12,-4,26.9,4.0,1.0
2019-03-31,Christian Wood,5500,NOP,PF,LAL,,32.0,27.74,4,231.0,-145,117.0,117.0,66.47,7.65,33.25,6.05,L,27,5,13,0.385,0,2,0.0,5,5,1.0,1,10,11,0,1,1,1,1,15,-28,33.2,4.0,1.0
2019-03-31,Jonas Valanciunas,8500,MEM,C,@ LAC,,33.0,36.12,28,222.5,360,106.5,106.5,84.3,19.02,47.9,5.64,L,21,2,8,0.25,0,1,0.0,5,6,0.833,2,5,7,1,1,1,5,3,9,-18,19.9,5.0,1.0
