Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-14,Anthony Davis,12700,NOP,PF,@ LAC,,37.0,57.51,24,240.0,-105,119.5,1.25,88.63,33.49,63.31,4.99,W,39,16,34,0.471,2,5,0.4,12,12,1.0,5,11,16,4,3,1,1,4,46,1,82.2
2019-01-14,James Harden,13300,HOU,SG,MEM,,39.0,45.75,2,208.5,-160,106.25,0.75,90.41,21.38,64.58,4.86,W,34,17,33,0.515,6,15,0.4,17,18,0.944,2,7,9,2,2,1,5,4,57,25,74.8
2019-01-14,Rudy Gobert,9500,UTA,C,DET,,35.0,52.41,13,208.0,-333,108.0,-0.75,65.81,21.16,43.18,4.55,W,36,6,9,0.667,0,0,,6,8,0.75,3,22,25,3,0,2,1,3,18,20,57.5
2019-01-14,Jayson Tatum,6000,BOS,PF,@ BKN,,32.0,47.27,12,217.5,-138,110.0,-2.75,47.87,20.18,32.92,5.49,L,36,12,19,0.632,3,5,0.6,7,11,0.636,0,5,5,3,1,3,0,3,34,-13,56.5
2019-01-14,LaMarcus Aldridge,8600,SAS,PF,CHA,,34.0,59.74,27,220.0,-333,114.25,-1.5,61.73,20.76,43.26,5.03,L,37,11,17,0.647,0,0,,6,6,1.0,2,8,10,4,1,1,0,1,28,-8,52.0
2019-01-14,D'Angelo Russell,7500,BKN,SG,BOS,,33.0,47.47,7,217.5,120,107.5,-0.75,54.3,20.53,36.08,4.81,W,37,13,26,0.5,7,13,0.5379999999999999,1,2,0.5,1,4,5,7,1,1,5,2,34,2,51.5
2019-01-14,Jrue Holiday,8500,NOP,SG,@ LAC,,35.0,51.59,21,240.0,-105,119.5,1.25,57.58,20.49,37.66,4.43,W,39,8,24,0.333,2,6,0.333,1,3,0.333,3,2,5,8,3,2,1,2,19,24,51.0
2019-01-14,Kemba Walker,8600,CHA,PG,@ SAS,,34.0,51.9,22,220.0,275,105.75,-1.5,69.17,23.97,41.05,4.77,W,37,13,27,0.481,7,13,0.5379999999999999,0,0,,1,3,4,5,2,0,1,1,33,16,50.3
2019-01-14,Jarrett Allen,6000,BKN,C,BOS,,27.0,51.43,9,217.5,120,107.5,-0.75,50.61,16.88,27.31,4.55,W,33,5,9,0.556,0,0,,9,10,0.9,5,7,12,2,1,4,3,0,19,13,48.4
2019-01-14,Damian Lillard,9400,POR,PG,@ SAC,,36.0,52.82,26,228.0,120,112.75,0.25,71.48,24.96,46.57,4.95,L,37,11,27,0.407,4,12,0.333,9,9,1.0,1,2,3,5,1,0,6,1,35,6,43.1
