"Sterling Brown",3500,MIL,SG,TOR,12.98889,6.57,6.57
"Lonzo Ball",6900,LAL,PG,MIN,49.01316,18.36458,30.71
"Josh Hart",5400,LAL,SG,MIN,43.36408,18.16144,24.28
"LeBron James",11800,LAL,SF,MIN,75.72693,18.66183,51.41
"Pat Connaughton",3600,MIL,SG,TOR,27.48625,13.75,13.75
"Malachi Richardson",3500,TOR,SG,MIL,8.71564,4.36,4.36
"Donte DiVincenzo",3600,MIL,SG,TOR,17.85536,2.88512,14.72
"John Henson",3800,MIL,PF,TOR,37.08145,16.8805,18.55
"Tony Snell",3500,MIL,SG,TOR,23.30834,11.66,11.66
"Lorenzo Brown",3500,TOR,PG,MIL,15.91204,7.96,7.96
"Brandon Ingram",6400,LAL,PF,MIN,46.83099,18.02127,30.39
"JaVale McGee",6600,LAL,C,MIN,42.81712,16.53161,25.01
"Andrew Wiggins",6600,MIN,SF,LAL,48.23258,18.06486,29.81
"Jimmy Butler",9400,MIN,SG,LAL,85.64326,27.83633,45.41
"Taj Gibson",5300,MIN,PF,LAL,39.80772,12.60832,25.42
"Karl-Anthony Towns",8800,MIN,C,LAL,71.34942,24.16089,45.33
"Jeff Teague",6600,MIN,PG,LAL,48.3968,16.8416,30.4
"Lance Stephenson",5000,LAL,SF,MIN,28.1826,12.9591,15.3
"Rajon Rondo",5800,LAL,PG,MIN,37.34132,15.67252,18.68
"Kyle Kuzma",5900,LAL,PF,MIN,53.55321,20.97657,26.79
"Kentavious Caldwell-Pope",3500,LAL,SG,MIN,28.4151,11.5395,14.7
"Ersan Ilyasova",4100,MIL,PF,TOR,43.5666,18.3762,24.6
"Brook Lopez",5500,MIL,C,TOR,52.14885,20.0857,28.45
"Ryan Arcidiacono",3900,CHI,PG,GSW,32.96351,13.93405,16.49
"Cristiano Felicio",3700,CHI,C,GSW,30.70464,12.88704,15.36
"Antonio Blakeney",3600,CHI,SG,GSW,24.94752,12.48,12.48
"Kyle Lowry",8800,TOR,PG,MIL,68.40932,20.95346,41.41
"Jabari Parker",7000,CHI,SF,GSW,61.06828,23.79104,34.58
"Wendell Carter",6300,CHI,PF,GSW,40.94448,12.82864,31.52
"Cameron Payne",5500,CHI,PG,GSW,41.16312,12.89416,25.84
"Zach LaVine",8400,CHI,SG,GSW,59.15162,21.18864,40.13
"Justin Holiday",5600,CHI,SG,GSW,46.39077,17.62794,27.63
"Chandler Hutchison",4000,CHI,SF,GSW,28.51305,8.93365,21.95
"Danny Green",5000,TOR,SG,MIL,40.66413,14.97504,24.63
"Pascal Siakam",4400,TOR,PF,MIL,36.84,22.104,24.56
"Norman Powell",3500,TOR,SF,MIL,36.12193,14.29337,18.07
"Eric Bledsoe",7700,MIL,PG,TOR,66.12411,23.46085,39.43
"Malcolm Brogdon",5400,MIL,SG,TOR,45.3572,18.333,27.16
"Khris Middleton",7500,MIL,SG,TOR,62.31732,26.7552,37.16
"C.J. Miles",3500,TOR,SF,MIL,26.86446,10.78616,14.42
"Fred VanVleet",4600,TOR,PG,MIL,48.00387,24.63,24.63
"Jonas Valanciunas",5800,TOR,C,MIL,41.56656,14.7028,24.92
"Serge Ibaka",5200,TOR,PF,MIL,53.40776,22.26896,26.96
"Delon Wright",4000,TOR,PG,MIL,31.48092,12.6999,18.54
"Derrick Rose",4800,MIN,PG,LAL,39.02906,16.2708,20.86
"Josh Okogie",4200,MIN,SG,LAL,3.85734,0.62328,3.18
"Wesley Johnson",3500,NOP,SF,DEN,18.01099,9.01,9.01
"Frank Jackson",3500,NOP,SG,DEN,22.98309,3.63091,19.01
"Tim Frazier",3500,NOP,PG,DEN,9.03548,3.63408,4.52
"Jamal Murray",7200,DEN,PG,NOP,52.67977,22.94065,33.49
"Ian Clark",3500,NOP,SG,DEN,22.61785,11.48365,12.05
"Julius Randle",6300,NOP,C,DEN,59.43808,27.25632,33.28
