Player Name,Salary,Position,Ceiling,Floor,Projection
Eric Bledsoe,7700,PG,66.12411,23.46085,39.43
Frank Ntilikina,4800,PG,41.97335,15.51893,24.91
Khris Middleton,7500,SG,62.317319999999995,26.7552,37.16
Jrue Holiday,8000,SG,63.63553,23.77214,42.91
Chandler Hutchison,4000,SF,28.51305,8.93365,21.95
Kevin Durant,10600,SF,73.9285,22.23825,49.75
Ersan Ilyasova,4100,PF,43.5666,18.3762,24.6
Pascal Siakam,4400,PF,36.84,22.104,24.56
Karl-Anthony Towns,8800,C,71.34942,24.16089,45.33
