"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29483-9642","PG","Russell","Russell Westbrook","Westbrook","45.70000076293945","2","12700","PHO@OKC","OKC","PHO","GTD","Shoulder","","",""
"29483-9646","SF","Kevin","Kevin Durant","Durant","49.71666463216146","6","10200","GS@BKN","GS","BKN","","","","",""
"29483-9524","PG","Stephen","Stephen Curry","Curry","48.93333435058594","6","10000","GS@BKN","GS","BKN","","","","",""
"29483-12332","PG","John","John Wall","Wall","43.6","5","9500","WAS@LAC","WAS","LAC","","","","",""
"29483-12341","SF","Paul","Paul George","George","39.95000076293945","4","8900","PHO@OKC","OKC","PHO","","","","",""
"29483-66113","SG","Donovan","Donovan Mitchell","Mitchell","35","5","8500","UTA@DAL","UTA","DAL","","","","",""
"29483-58460","SG","Devin","Devin Booker","Booker","40.025001525878906","4","8400","PHO@OKC","PHO","OKC","O","Hamstring","","",""
"29483-40203","C","Rudy","Rudy Gobert","Gobert","42.9","5","8300","UTA@DAL","UTA","DAL","","","","",""
"29483-15595","SG","Bradley","Bradley Beal","Beal","37.5","5","8200","WAS@LAC","WAS","LAC","","","","",""
"29483-84673","C","Deandre","Deandre Ayton","Ayton","39.439999389648435","5","8000","PHO@OKC","PHO","OKC","","","","",""
"29483-9561","C","DeAndre","DeAndre Jordan","Jordan","41.36000061035156","5","7900","UTA@DAL","DAL","UTA","","","","",""
"29483-14518","PF","Tobias","Tobias Harris","Harris","37.320001220703126","5","7600","WAS@LAC","LAC","WAS","","","","",""
"29483-84669","SG","Luka","Luka Doncic","Doncic","32.539999389648436","5","7400","UTA@DAL","DAL","UTA","","","","",""
"29483-23169","C","Steven","Steven Adams","Adams","36.20000076293945","4","7300","PHO@OKC","OKC","PHO","","","","",""
"29483-15860","PF","Draymond","Draymond Green","Green","30.28333282470703","6","7200","GS@BKN","GS","BKN","","","","",""
"29483-9637","SF","Danilo","Danilo Gallinari","Gallinari","32.320001220703126","5","7000","WAS@LAC","LAC","WAS","","","","",""
"29483-9660","C","Dwight","Dwight Howard","Howard","37.62839385609568","81","6900","WAS@LAC","WAS","LAC","O","Back","","",""
"29483-58312","PG","D'Angelo","D'Angelo Russell","Russell","28.960000610351564","5","6900","GS@BKN","BKN","GS","","","","",""
"29483-23798","SG","Caris","Caris LeVert","LeVert","33.83999938964844","5","6800","GS@BKN","BKN","GS","","","","",""
"29483-40201","SG","Dennis","Dennis Schroder","Schroder","30.600000381469727","4","6700","PHO@OKC","OKC","PHO","","","","",""
"29483-59318","SF","Joe","Joe Ingles","Ingles","30.720001220703125","5","6600","UTA@DAL","UTA","DAL","","","","",""
"29483-80821","C","Jarrett","Jarrett Allen","Allen","30.339999389648437","5","6500","GS@BKN","BKN","GS","","","","",""
"29483-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","26.899999618530273","4","6400","UTA@DAL","DAL","UTA","GTD","Ankle","","",""
"29483-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","24.73999938964844","5","6300","WAS@LAC","WAS","LAC","","","","",""
"29483-14509","SG","Klay","Klay Thompson","Thompson","23.5500005086263","6","6200","GS@BKN","GS","BKN","","","","",""
"29483-14511","PF","Markieff","Markieff Morris","Morris","29.779998779296875","5","5800","WAS@LAC","WAS","LAC","GTD","Illness","","",""
"29483-14496","PG","Ricky","Ricky Rubio","Rubio","25.939999389648438","5","5700","UTA@DAL","UTA","DAL","","","","",""
"29483-9787","SF","DeMarre","DeMarre Carroll","Carroll","26.60684998394692","73","5600","GS@BKN","BKN","GS","O","Ankle","","",""
"29483-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","18.399999618530273","2","5600","GS@BKN","BKN","GS","","","","",""
"29483-23776","PF","Montrezl","Montrezl Harrell","Harrell","30.939999389648438","5","5500","WAS@LAC","LAC","WAS","","","","",""
"29483-23120","SF","TJ","TJ Warren","Warren","22.860000610351562","5","5400","PHO@OKC","PHO","OKC","","","","",""
"29483-15946","SF","Harrison","Harrison Barnes","Barnes","27.700000762939453","1","5300","UTA@DAL","DAL","UTA","","","","",""
"29483-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","23.160000610351563","5","5300","GS@BKN","BKN","GS","","","","",""
"29483-12351","PF","Derrick","Derrick Favors","Favors","23.039999389648436","5","5200","UTA@DAL","UTA","DAL","O","Knee","","",""
"29483-9662","SG","Lou","Lou Williams","Williams","22.23999938964844","5","5200","WAS@LAC","LAC","WAS","","","","",""
"29483-9538","SF","Trevor","Trevor Ariza","Ariza","20.780000305175783","5","5100","PHO@OKC","PHO","OKC","","","","",""
"29483-9799","SG","Wesley","Wesley Matthews","Matthews","26.639999389648438","5","5100","UTA@DAL","DAL","UTA","","","","",""
"29483-15800","SF","Jae","Jae Crowder","Crowder","23.719999694824217","5","4900","UTA@DAL","UTA","DAL","","","","",""
"29483-23831","PF","Jerami","Jerami Grant","Grant","21.700000762939453","4","4800","PHO@OKC","OKC","PHO","","","","",""
"29483-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","23.96883085176542","77","4700","UTA@DAL","DAL","UTA","O","Ankle","","",""
"29483-12474","PG","Patrick","Patrick Beverley","Beverley","19.460000610351564","5","4600","WAS@LAC","LAC","WAS","","","","",""
"29483-9495","PG","J.J.","J.J. Barea","Barea","24.18000030517578","5","4500","UTA@DAL","DAL","UTA","","","","",""
"29483-16196","PF","Dwight","Dwight Powell","Powell","23.039999389648436","5","4500","UTA@DAL","DAL","UTA","","","","",""
"29483-16363","SG","Joe","Joe Harris","Harris","22.26000061035156","5","4400","GS@BKN","BKN","GS","","","","",""
"29483-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","19.1","5","4300","WAS@LAC","LAC","WAS","","","","",""
"29483-19456","PG","Isaiah","Isaiah Canaan","Canaan","18.5","5","4200","PHO@OKC","PHO","OKC","","","","",""
"29483-58153","SF","Kelly","Kelly Oubre","Oubre Jr.","25.23999938964844","5","4100","WAS@LAC","WAS","LAC","","","","",""
"29483-12365","C","Ed","Ed Davis","Davis","21.23999938964844","5","4100","GS@BKN","BKN","GS","","","","",""
