Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-28,James Harden,11600,HOU,SG,DAL,,38.0,49.04,20,216.5,-225,111.0,111,66.64,21.06,57.7,4.97,L,37,7,15,0.467,4,11,0.364,7,9,0.778,1,10,11,17,6,0,8,4,25,-16,73.7
2018-11-28,Russell Westbrook,11100,OKC,PG,CLE,,36.0,48.59,17,216.0,-800,114.25,-0.25,62.47,18.87,55.83,5.03,W,37,10,17,0.588,2,5,0.4,1,2,0.5,1,17,18,15,2,0,3,3,23,12,70.1
2018-11-28,Giannis Antetokounmpo,12100,MIL,SF,CHI,,35.0,51.15,23,229.5,-1200,122.0,1,71.13,26.24,59.77,4.94,W,34,14,21,0.667,0,3,0.0,8,12,0.667,2,9,11,8,2,1,4,2,36,1,66.2
2018-11-28,Damian Lillard,9500,POR,PG,ORL,,36.0,46.31,9,215.0,-450,112.5,112.5,56.81,21.38,44.35,4.67,W,37,13,22,0.591,10,15,0.667,5,7,0.7140000000000001,0,8,8,4,2,1,3,2,41,15,62.6
2018-11-28,Rudy Gobert,8500,UTA,C,@ BKN,,32.0,63.48,30,215.5,-160,109.5,109.5,53.91,19.12,38.62,4.54,W,33,10,14,0.7140000000000001,0,0,,3,9,0.333,6,10,16,3,1,4,1,3,23,17,60.7
2018-11-28,Joel Embiid,11100,PHI,C,NYK,,35.0,61.79,27,228.5,-800,120.25,0.25,68.36,23.8,56.26,5.07,W,30,10,21,0.476,0,3,0.0,6,8,0.75,2,12,14,7,1,1,1,1,26,25,58.3
2018-11-28,Anthony Davis,12500,NOP,PF,WAS,,38.0,58.68,23,242.0,-250,124.5,0.75,93.01,33.35,64.01,5.12,W,34,9,21,0.429,2,6,0.333,8,9,0.889,4,11,15,3,1,2,3,1,28,23,56.5
2018-11-28,Danilo Gallinari,7000,LAC,SF,PHO,,31.0,48.98,17,227.0,-1200,120.5,0.5,41.45,16.63,29.8,4.26,W,33,7,10,0.7,4,4,1.0,10,12,0.833,1,9,10,4,1,2,1,1,28,27,54.0
2018-11-28,Ryan Arcidiacono,4200,CHI,PG,@ MIL,,34.0,45.27,5,229.5,800,107.5, ,33.5,13.65,21.23,5.05,L,38,6,12,0.5,5,9,0.556,5,5,1.0,0,5,5,4,5,0,1,1,22,3,48.0
2018-11-28,Jrue Holiday,9000,NOP,SG,WAS,,37.0,55.21,30,242.0,-250,124.5,0.75,59.36,20.74,44.23,4.91,W,36,12,19,0.632,3,7,0.429,2,4,0.5,1,6,7,5,1,1,3,1,29,27,47.9
2018-11-28,Zach LaVine,8700,CHI,SG,@ MIL,,36.0,45.27,5,229.5,800,107.5, ,56.05,24.8,40.85,4.7,L,36,8,18,0.444,2,6,0.333,6,6,1.0,0,9,9,7,0,1,1,1,24,5,47.3
2018-11-28,Nikola Vucevic,9500,ORL,C,@ POR,,34.0,55.08,16,215.0,360,102.5,102.5,58.0,21.93,44.48,4.68,L,29,8,12,0.667,2,2,1.0,2,2,1.0,0,8,8,7,0,2,1,6,20,-7,45.1
2018-11-28,Donovan Mitchell,7900,UTA,SG,@ BKN,,34.0,46.51,10,215.5,-160,109.5,109.5,46.02,19.44,35.21,4.46,W,36,12,24,0.5,2,8,0.25,3,4,0.75,0,5,5,1,4,0,4,4,29,5,44.5
2018-11-28,Bradley Beal,8200,WAS,SG,@ NOP,,36.0,48.87,24,242.0,210,117.5,-0.25,61.12,26.3,38.73,4.72,L,35,7,15,0.467,1,5,0.2,1,1,1.0,1,4,5,11,2,1,4,3,16,-20,43.5
2018-11-28,Robert Covington,6900,MIN,SF,SAS,,37.0,33.23,6,215.5,-175,110.0,-1.25,41.95,19.67,29.94,4.34,W,31,8,15,0.5329999999999999,4,9,0.444,1,2,0.5,2,7,9,1,1,2,0,3,21,44,42.3
2018-11-28,Karl-Anthony Towns,9900,MIN,C,SAS,,36.0,50.94,6,215.5,-175,110.0,-1.25,66.7,27.93,49.26,4.98,W,28,6,11,0.545,2,4,0.5,2,2,1.0,5,6,11,5,2,1,4,3,16,18,41.7
2018-11-28,Jusuf Nurkic,7800,POR,C,ORL,,28.0,54.45,20,215.0,-450,112.5,112.5,47.29,20.19,36.57,4.69,W,33,4,11,0.364,1,1,1.0,7,8,0.875,5,8,13,5,1,0,1,4,16,8,41.1
2018-11-28,Kemba Walker,9700,CHA,PG,ATL,,36.0,50.72,23,231.0,-667,121.25,-1.5,61.97,23.2,46.49,4.79,W,34,6,19,0.316,1,6,0.16699999999999998,6,10,0.6,0,4,4,3,4,1,3,3,19,8,40.3
2018-11-28,Tim Frazier,3500,NOP,PG,WAS,,16.0,44.94,23,242.0,-250,124.5,0.75,24.82,12.06,13.49,3.85,W,37,4,8,0.5,2,6,0.333,2,2,1.0,2,4,6,12,2,0,3,4,12,24,40.2
2018-11-28,Malcolm Brogdon,5600,MIL,SG,CHI,,34.0,48.34,15,229.5,-1200,122.0,1,42.38,19.54,27.52,4.91,W,29,8,11,0.727,6,6,1.0,2,2,1.0,0,5,5,6,0,1,2,4,24,8,40.0
