"Malik Beasley",3500,DEN,SG,GSW,18.89055,9.45,9.45
"Nikola Jokic",9600,DEN,C,GSW,73.31473,18.82845,46.49
"Paul Millsap",7300,DEN,PF,GSW,51.87416,16.86152,32.24
"Gary Harris",6000,DEN,SG,GSW,51.74015,19.59335,31.15
"Trey Lyles",4700,DEN,PF,GSW,36.47076,14.48732,19.42
"Monte Morris",3800,DEN,PG,GSW,17.53325,2.3779,15.05
"Andre Iguodala",4100,GSW,SG,DEN,25.181,17.433,19.37
"Mason Plumlee",3900,DEN,C,GSW,28.3338,11.4939,14.85
"Juan Hernangomez",3800,DEN,SF,GSW,37.92103,16.94021,18.97
"Jamal Murray",5800,DEN,PG,GSW,48.6843,19.9335,29.1
"Alfonzo McKinnie",3500,GSW,SF,DEN,5.09745,2.55,2.55
"Draymond Green",7400,GSW,PF,DEN,55.67808,14.808,37.02
"Kevin Durant",10400,GSW,SF,DEN,76.05192,22.80096,48.72
"Klay Thompson",6300,GSW,SG,DEN,52.62555,18.6861,29.85
"Stephen Curry",9800,GSW,PG,DEN,73.10142,25.72668,44.82
"Damian Jones",4600,GSW,C,DEN,32.9525,12.5125,17.5
"Kevon Looney",4100,GSW,PF,DEN,33.78163,13.18758,18.47
"Jonas Jerebko",3500,GSW,PF,DEN,20.64967,10.33,10.33
"Jordan Bell",4000,GSW,C,DEN,14.15964,6.358,7.48
"Quinn Cook",3500,GSW,PG,DEN,24.02798,12.02,12.02
"Torrey Craig",3500,DEN,SG,GSW,35.64217,17.83,17.83
"Chris Paul",8700,HOU,PG,LAC,57.30175,19.41995,36.85
"Lou Williams",6200,LAC,SG,HOU,51.1146,19.36836,26.28
"Marcin Gortat",4300,LAC,C,HOU,32.98032,11.86623,18.57
"Tobias Harris",8200,LAC,PF,HOU,58.57206,19.45144,36.29
"Danilo Gallinari",6500,LAC,SF,HOU,53.0442,20.196,29.7
"Montrezl Harrell",4500,LAC,PF,HOU,44.23136,21.31792,22.16
"Shai Gilgeous-Alexander",4400,LAC,PG,HOU,25.50933,4.3659,20.79
"Mike Scott",3500,LAC,PF,HOU,6.5967,3.3,3.3
"Luc Richard Mbah a Moute",3500,LAC,PF,HOU,14.35282,7.18,7.18
"Boban Marjanovic",4000,LAC,C,HOU,35.16241,17.59,17.59
"Avery Bradley",4400,LAC,SG,HOU,38.1888,16.0488,21.6
"Patrick Beverley",5100,LAC,PG,HOU,44.57226,17.61554,26.02
"P.J. Tucker",4900,HOU,PF,LAC,30.5305,9.95225,19.25
"James Ennis",3700,HOU,SF,LAC,37.12143,15.07884,18.57
"James Harden",11700,HOU,SG,LAC,81.7922,19.8394,51.8
"Clint Capela",6800,HOU,C,LAC,57.63594,20.96177,35.71
"Eric Gordon",5700,HOU,SG,LAC,49.75511,20.75826,24.89
"Gerald Green",3700,HOU,SF,LAC,22.65992,9.82208,11.92
"Michael Carter-Williams",4000,HOU,PG,LAC,34.31511,13.2057,19.71
"Carmelo Anthony",4800,HOU,SF,LAC,40.61588,18.0345,21.86
"Hamidou Diallo",3500,OKC,SG,SAC,10.47335,1.42042,8.99
"Raymond Felton",3800,OKC,PG,SAC,31.88707,14.63755,17.53
"Jordan Clarkson",4500,CLE,SG,ATL,41.19024,16.57656,21.84
"Tristan Thompson",4400,CLE,C,ATL,37.34883,10.0251,21.33
"Kevin Love",8100,CLE,PF,ATL,69.2261,24.03802,42.47
"Cedi Osman",6700,CLE,SF,ATL,49.83715,17.09955,29.23
"Collin Sexton",4200,CLE,PG,ATL,17.55655,2.38106,15.07
"Kyle Korver",3500,CLE,SG,ATL,6.47676,3.24,3.24
"Larry Nance",5700,CLE,SF,ATL,19.266,13.338,14.82
"Ante Zizic",3600,CLE,PF,ATL,7.55622,3.78,3.78
"Sam Dekker",3500,CLE,SF,ATL,23.36831,9.73777,11.69
"Rodney Hood",4900,CLE,SG,ATL,35.87292,12.56004,22.59
"George Hill",5600,CLE,PG,ATL,47.243,17.14643,27.79
"Alex Len",5400,ATL,C,CLE,46.12446,17.2593,27.18
"Vince Carter",3700,ATL,SG,CLE,34.48192,14.0778,17.38
"Taurean Prince",7200,ATL,SF,CLE,59.75728,23.67552,33.44
"Kent Bazemore",5900,ATL,SG,CLE,46.43016,17.95452,28.59
"Jeremy Lin",4300,ATL,PG,CLE,36.36624,15.23864,19.12
"DeAndre Bembry",3900,ATL,SF,CLE,37.29858,14.7312,20.46
"Miles Plumlee",3700,ATL,C,CLE,13.11344,6.56,6.56
"Tyler Dorsey",3600,ATL,SG,CLE,20.5668,9.43236,11.82
"Alex Poythress",3900,ATL,PF,CLE,32.86356,14.33568,16.44
"Omari Spellman",3800,ATL,PF,CLE,3.458,2.394,2.66
"J.R. Smith",3900,CLE,SG,ATL,32.36381,14.66814,16.19
"Paul George",9200,OKC,SF,SAC,68.76144,23.4414,43.41
"Terrance Ferguson",3500,OKC,SG,SAC,32.3838,12.9924,16.2
"Dennis Schroder",7000,OKC,SG,SAC,54.908,15.6191,37.1
"Frank Mason",3800,SAC,SG,OKC,22.66576,9.39706,12.82
"Patrick Patterson",3600,OKC,PF,SAC,33.92864,14.34456,18.32
"Steven Adams",7500,OKC,C,SAC,53.22734,20.12296,35.18
"Alex Abrines",3700,OKC,SG,SAC,37.84107,18.93,18.93
"Nerlens Noel",4000,OKC,C,SAC,31.7841,13.7217,15.9
"Jerami Grant",4800,OKC,PF,SAC,50.2541,21.88786,26.66
"Harry Giles",3500,SAC,PF,OKC,13.76252,2.45056,10.94
"Iman Shumpert",3600,SAC,SG,OKC,21.76911,8.6031,10.89
"Yogi Ferrell",3800,SAC,PG,OKC,29.88889,12.82276,18.53
"De'Aaron Fox",6600,SAC,PG,OKC,50.28614,16.18226,31.06
"Kevin Huerter",3500,ATL,SG,CLE,17.97682,3.20096,14.29
"Buddy Hield",6500,SAC,SG,OKC,48.97646,16.62908,29.38
"Nemanja Bjelica",5200,SAC,SF,OKC,41.10174,16.01124,23.34
"Marvin Bagley III",4200,SAC,PF,OKC,24.85808,4.42624,19.76
"Justin Jackson",4100,SAC,SF,OKC,40.27985,20.15,20.15
"Willie Cauley-Stein",7600,SAC,C,OKC,54.62685,17.6847,34.95
"Trae Young",6100,ATL,PG,CLE,51.7266,6.09863,31.93
