Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS,Position #,Play?
2019-04-03,Damian Lillard,10200,POR,PG,MEM,,36.0,41.24,26,216.5,-650,113.5,113.5,79.84,25.5,48.21,4.73,W,29,8,18,0.444,2,7,0.28600000000000003,2,2,1.0,0,7,7,10,1,0,3,0,20,25,43.4,1.0,1.0
2019-04-03,Tomas Satoransky,6500,WAS,PG,CHI,,36.0,41.02,24,226.0,-500,117.75,-1.75,62.63,10.59,32.4,4.98,L,25,2,8,0.25,1,3,0.333,3,4,0.75,1,2,3,4,1,0,3,1,8,-1,17.6,1.0,1.0
2019-04-03,Ian Clark,3600,NOP,SG,CHA,,32.0,24.23,26,229.5,165,112.5,112.5,44.85,9.31,23.57,6.55,L,32,7,18,0.389,3,12,0.25,0,0,,0,6,6,3,1,0,0,1,17,0,31.7,2.0,1.0
2019-04-03,Lou Williams,7200,LAC,SG,HOU,,30.0,24.34,9,229.0,105,113.75,-1.5,74.62,8.29,37.33,5.18,L,23,3,9,0.333,1,3,0.333,7,11,0.636,0,0,0,7,0,0,0,0,14,-26,24.5,2.0,1.0
2019-04-03,Royce O'Neale,3500,UTA,SF,@ PHO,,35.0,23.03,5,219.5,-600,115.0,115.0,53.35,9.21,26.7,7.63,W,33,1,4,0.25,0,1,0.0,0,0,,0,6,6,3,1,0,2,2,2,8,14.7,3.0,1.0
2019-04-03,Jabari Parker,6700,WAS,SF,CHI,,31.0,32.31,23,226.0,-500,117.75,-1.75,68.11,5.5,34.19,5.1,L,12,0,5,0.0,0,2,0.0,2,2,1.0,0,4,4,1,0,1,2,1,2,1,9.3,3.0,1.0
2019-04-03,Christian Wood,6600,NOP,PF,CHA,,32.0,31.36,19,229.5,165,112.5,112.5,68.57,8.23,34.3,5.2,L,21,3,7,0.429,0,0,,2,4,0.5,0,9,9,3,0,0,6,3,8,-5,17.299999999999994,4.0,1.0
2019-04-03,John Collins,7500,ATL,PF,PHI,,32.0,32.11,19,238.5,175,117.0,117.0,71.35,15.52,39.18,5.22,W,35,10,18,0.556,1,3,0.333,4,5,0.8,2,6,8,1,1,2,2,3,25,7,43.1,4.0,1.0
2019-04-03,Myles Turner,8100,IND,C,@ DET,,34.0,28.61,7,204.5,120,101.0,101.0,72.28,11.33,37.01,4.57,W,25,6,9,0.667,0,1,0.0,5,7,0.7140000000000001,2,3,5,1,0,1,0,4,17,11,27.5,5.0,1.0
