"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29822-9642","PG","Russell","Russell Westbrook","Westbrook","50.08571515764509","7","12000","OKC@CLE","OKC","CLE","O","Ankle","","",""
"29822-15755","PF","Anthony","Anthony Davis","Davis","55.885716029575896","7","11800","CHI@NO","NO","CHI","","","","",""
"29822-49111","C","Joel","Joel Embiid","Embiid","53.2090897993608","11","11300","PHI@IND","PHI","IND","","","","",""
"29822-9488","SF","LeBron","LeBron James","James","51.470001220703125","10","11200","MIN@LAL","LAL","MIN","","","","",""
"29822-12341","SF","Paul","Paul George","George","44.166666666666664","9","10200","OKC@CLE","OKC","CLE","","","","",""
"29822-14513","SF","Kawhi","Kawhi Leonard","Leonard","46.51428658621652","7","10100","TOR@SAC","TOR","SAC","GTD","Foot","","",""
"29822-15557","C","Andre","Andre Drummond","Drummond","43.377777099609375","9","9600","DET@ORL","DET","ORL","","","","",""
"29822-9560","PF","Blake","Blake Griffin","Griffin","48.877777099609375","9","9600","DET@ORL","DET","ORL","","","","",""
"29822-66115","PG","Ben","Ben Simmons","Simmons","39.41000061035156","10","9500","PHI@IND","PHI","IND","","","","",""
"29822-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","41.19090964577415","11","9400","MIN@LAL","MIN","LAL","","","","",""
"29822-14528","SG","Jimmy","Jimmy Butler","Butler","42.599998474121094","8","9200","MIN@LAL","MIN","LAL","","","","",""
"29822-55062","C","Nikola","Nikola Jokic","Jokic","44.05","10","9200","DEN@MEM","DEN","MEM","","","","",""
"29822-9714","SG","DeMar","DeMar DeRozan","DeRozan","46","9","9200","SA@MIA","SA","MIA","","","","",""
"29822-40783","SG","Zach","Zach LaVine","LaVine","40.54545454545455","11","9000","CHI@NO","CHI","NO","","","","",""
"29822-40203","C","Rudy","Rudy Gobert","Gobert","41.97999877929688","10","8900","DAL@UTA","UTA","DAL","","","","",""
"29822-15684","SG","Victor","Victor Oladipo","Oladipo","40.93636252663352","11","8900","PHI@IND","IND","PHI","","","","",""
"29822-14514","C","Nikola","Nikola Vucevic","Vucevic","41.55","10","8800","DET@ORL","ORL","DET","","","","",""
"29822-9535","PG","Kyle","Kyle Lowry","Lowry","44.13636363636363","11","8800","TOR@SAC","TOR","SAC","","","","",""
"29822-9663","SG","Jrue","Jrue Holiday","Holiday","39.5","10","8800","CHI@NO","NO","CHI","","","","",""
"29822-12363","C","Hassan","Hassan Whiteside","Whiteside","37.61249923706055","8","8600","SA@MIA","MIA","SA","GTD","Knee","","",""
"29822-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.36249923706055","8","8500","DAL@UTA","UTA","DAL","GTD","Ankle","","",""
"29822-9874","PF","Kevin","Kevin Love","Love","39.45000076293945","4","8500","OKC@CLE","CLE","OKC","O","Toe","","",""
"29822-14522","SF","Nikola","Nikola Mirotic","Mirotic","40.629998779296876","10","8400","CHI@NO","NO","CHI","","","","",""
"29822-41594","PF","Aaron","Aaron Gordon","Gordon","31.4","10","8100","DET@ORL","ORL","DET","","","","",""
"29822-9561","C","DeAndre","DeAndre Jordan","Jordan","36.470001220703125","10","8100","DAL@UTA","DAL","UTA","","","","",""
