"Justin Jackson",3700,SAC,SF,PHO,26.17888,14.00952,17.36
"Troy Williams",3500,SAC,SF,PHO,25.632,12.944,16
"Bogdan Bogdanovic",6600,SAC,SG,PHO,45.41516,24.81066,28.42
"Willie Cauley-Stein",7500,SAC,C,PHO,50.8005,22.4005,35.5
"Nemanja Bjelica",4400,SAC,SF,PHO,39.37977,15.80451,23.91
"Kosta Koufos",3500,SAC,C,PHO,34.18188,17.72,17.72
"Elie Okobo",4700,PHO,PG,SAC,28.65984,10.56572,25.96
"Deandre Ayton",6800,PHO,C,SAC,43.96128,16.20674,39.82
"Trevor Ariza",5600,PHO,SF,SAC,39.65108,15.21565,30.13
"Josh Jackson",5600,PHO,PF,SAC,51.92748,24.12828,35.64
"Mikal Bridges",4300,PHO,SF,SAC,29.10144,10.72852,26.36
"Iman Shumpert",3800,SAC,SG,PHO,25.27608,12.51568,17.48
"Buddy Hield",6000,SAC,SG,PHO,44.3674,19.64842,28.81
"DeAndre Jordan",7500,DAL,C,POR,43.0078,20.7254,34.6
"Luka Doncic",7200,DAL,SG,POR,36.46944,9.84096,32.16
"Harrison Barnes",6500,DAL,SF,POR,36.06834,16.55269,28.49
"Wesley Matthews",5100,DAL,SG,POR,36.04894,15.12285,24.59
"J.J. Barea",5900,DAL,PG,POR,31.01826,15.23704,20.93
"Dorian Finney-Smith",4800,DAL,SF,POR,23.23776,12.13758,14.82
"De'Aaron Fox",7900,SAC,PG,PHO,46.7586,18.81477,37.11
"Maxi Kleber",3600,DAL,PF,POR,26.40184,13.26508,16.04
"Dwight Powell",3700,DAL,PF,POR,20.57724,10.48572,13.14
"Devin Harris",3800,DAL,PG,POR,24.23223,13.53,13.53
"Richaun Holmes",5500,PHO,PF,SAC,31.31248,12.87616,18.29
"Jamal Crawford",4000,PHO,SG,SAC,30.4668,17.36,17.36
"Donovan Mitchell",8500,UTA,SG,SAS,47.47743,19.54953,36.27
"Joe Ingles",6100,UTA,SF,SAS,39.61146,16.67046,25.49
"Ricky Rubio",6900,UTA,PG,SAS,42.79536,16.82148,31.56
"Jakob Poeltl",4200,SAS,C,UTA,31.05335,13.7773,15.55
"Dante Cunningham",3500,SAS,SF,UTA,17.94445,8.39445,9.55
"Jae Crowder",5400,UTA,SF,SAS,38.87853,14.98581,26.43
"Rudy Gobert",9500,UTA,C,SAS,52.24527,16.30937,39.49
"Raul Neto",3600,UTA,PG,SAS,16.71496,8.35296,9.04
"Kyle Korver",3700,UTA,SG,SAS,28.0172,12.45034,15.74
"Royce O'Neale",3700,UTA,SF,SAS,28.74264,14.03184,18.86
"Derrick Favors",5300,UTA,PF,SAS,38.60874,18.39474,22.46
"Marco Belinelli",3800,SAS,SG,UTA,21.95699,11.01617,15.07
"Patty Mills",3800,SAS,PG,UTA,27.66336,14.10183,18.01
"Harry Giles",4100,SAC,PF,PHO,6.65052,1.53232,6.28
"Ryan Anderson",3500,PHO,PF,SAC,19.34786,12.23,12.23
"De'Anthony Melton",3500,PHO,PG,SAC,8.5573,1.6268,8.3
"Troy Daniels",3500,PHO,SG,SAC,31.313,17.3,17.3
"Bryn Forbes",3700,SAS,PG,UTA,25.55211,10.67166,17.61
"DeMar DeRozan",8400,SAS,SG,UTA,49.97982,17.32486,36.94
"Derrick White",4700,SAS,PG,UTA,33.88497,16.14816,18.69
"LaMarcus Aldridge",8000,SAS,PF,UTA,54.89694,24.85971,38.07
"Davis Bertans",3500,SAS,SF,UTA,26.70556,11.62812,17.78
"Rudy Gay",5500,SAS,SF,UTA,35.67054,13.64762,27.46
"Dennis Smith Jr.",5900,DAL,PG,POR,36.81421,14.90034,27.29
"Nik Stauskas",3700,POR,SG,DAL,16.45634,8.00632,9.86
"Cory Joseph",4400,IND,PG,CHI,39.94815,17.80609,22.01
"Doug McDermott",3700,IND,SF,CHI,23.5882,11.8,11.8
"Domantas Sabonis",7700,IND,PF,CHI,52.9844,27.66568,35.56
"Myles Turner",7100,IND,C,CHI,46.36087,21.26411,28.39
"Thaddeus Young",5500,IND,PF,CHI,38.1381,14.26845,26.67
"Aaron Holiday",3600,IND,SG,CHI,11.66235,2.07969,11.49
"TJ Leaf",3500,IND,PF,CHI,11.25437,5.63,5.63
"Aaron Gordon",7400,ORL,PF,MIA,42.51263,18.14443,32.93
"Jonathon Simmons",3900,ORL,SF,MIA,28.50858,12.34236,18.93
"Evan Fournier",5200,ORL,SG,MIA,35.31696,14.69712,27.42
"D.J. Augustin",5000,ORL,PG,MIA,36.3267,11.9751,22.3
"Bojan Bogdanovic",5200,IND,SF,CHI,36.99642,19.2372,23.46
"Tyreke Evans",5300,IND,SF,CHI,43.8976,15.6864,30.4
"Wendell Carter",5800,CHI,PF,IND,27.86688,3.30624,29.52
"Lauri Markkanen",6200,CHI,PF,IND,39.93771,17.94828,27.87
"Justin Holiday",6100,CHI,SG,IND,34.71168,16.21656,24.24
"Zach LaVine",8400,CHI,SG,IND,53.10018,22.94592,37.74
"Jabari Parker",7300,CHI,SF,IND,45.95008,22.86768,26.84
"Chandler Hutchison",3600,CHI,SF,IND,13.0095,3.19725,12.25
"Darren Collison",6600,IND,PG,CHI,35.829,16.29556,26.54
"Robin Lopez",3700,CHI,C,IND,20.94952,10.48,10.48
"Shaquille Harrison",3600,CHI,PG,IND,16.79046,8.61212,10.58
"Cameron Payne",3500,CHI,PG,IND,25.32372,13.0674,15.02
