Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Cory Joseph,4400,IND,PG,39.94815,17.80609,22.01
Damian Lillard,9900,POR,PG,58.43745,22.42635,46.05
Bogdan Bogdanovic,6600,SAC,SG,45.41516,24.810660000000002,28.42
Buddy Hield,6000,SAC,SG,44.3674,19.64842,28.81
Nemanja Bjelica,4400,SAC,SF,39.37977,15.80451,23.91
Tyreke Evans,5300,IND,SF,43.8976,15.6864,30.4
LaMarcus Aldridge,8000,SAS,PF,54.89694,24.85971,38.07
Domantas Sabonis,7700,IND,PF,52.9844,27.66568,35.56
Willie Cauley-Stein,7500,SAC,C,50.8005,22.4005,35.5
