Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-08,Kyrie Irving,8500,BOS,PG,@ PHO,,32.0,54.19,26,212.5,-500,111.0, ,54.84,18.63,34.75,4.09,W,43,13,28,0.464,6,13,0.462,7,7,1.0,2,5,7,6,3,1,3,5,39,7,65.4
2018-11-08,Paul George,10500,OKC,SF,HOU,,38.0,46.0,14,213.5,170,104.25,-1,74.29,28.65,45.69,4.35,W,35,7,21,0.333,3,11,0.273,3,5,0.6,1,10,11,6,6,0,1,1,20,35,59.2
2018-11-08,Devin Booker,8200,PHO,SG,BOS,,36.0,45.97,12,212.5,390,101.5, ,70.7,21.9,40.4,4.93,L,43,15,30,0.5,4,13,0.308,4,5,0.8,0,3,3,9,3,0,6,3,38,-2,58.1
2018-11-08,Giannis Antetokounmpo,12500,MIL,SF,@ GSW,,36.0,48.2,19,241.0,199,117.75,1.5,76.75,21.59,55.78,4.46,W,26,7,16,0.438,0,2,0.0,10,11,0.909,2,7,9,4,2,2,2,5,24,15,50.8
2018-11-08,TJ Warren,4500,PHO,SF,BOS,,26.0,41.21,5,212.5,390,101.5, ,44.88,21.48,22.45,4.99,L,42,9,17,0.529,3,4,0.75,8,8,1.0,1,6,7,1,1,1,0,2,29,1,44.9
2018-11-08,Montrezl Harrell,5800,LAC,PF,@ POR,,26.0,59.13,23,225.5,177,110.25, ,49.55,22.0,28.17,4.86,L,25,8,9,0.889,0,0,,3,5,0.6,2,4,6,2,1,3,1,2,19,-6,40.2
2018-11-08,Klay Thompson,6500,GSW,SG,MIL,,34.0,37.64,21,241.0,-240,123.25,1,45.45,17.4,30.1,4.63,L,33,9,15,0.6,2,2,1.0,4,6,0.667,1,2,3,3,1,2,1,2,24,-28,40.1
2018-11-08,James Harden,11500,HOU,SG,@ OKC,,36.0,43.2,7,213.5,-200,109.25,0.5,69.21,19.1,50.93,4.43,L,38,7,19,0.368,4,12,0.333,1,3,0.333,1,7,8,5,2,1,5,3,19,-13,40.1
2018-11-08,Damian Lillard,9800,POR,PG,LAC,,36.0,51.14,24,225.5,-210,115.25, ,68.81,22.01,45.66,4.66,W,35,11,25,0.44,3,7,0.429,0,0,,1,3,4,4,1,1,2,1,25,5,39.8
2018-11-08,Eric Bledsoe,6800,MIL,PG,@ GSW,,32.0,40.97,8,241.0,199,117.75,1.5,54.94,20.12,31.98,4.7,W,26,10,12,0.833,2,3,0.667,4,6,0.667,2,2,4,6,1,0,3,2,26,30,39.8
2018-11-08,Khris Middleton,7500,MIL,SG,@ GSW,,34.0,46.6,18,241.0,199,117.75,1.5,64.1,23.51,34.52,4.6,W,29,6,16,0.375,2,9,0.222,3,4,0.75,1,2,3,6,3,1,2,3,17,33,39.6
2018-11-08,Steven Adams,7800,OKC,C,HOU,,35.0,52.95,14,213.5,170,104.25,-1,54.36,21.03,35.16,4.51,W,32,7,12,0.583,0,0,,5,9,0.556,6,4,10,4,1,0,1,2,19,22,39.0
2018-11-08,Jusuf Nurkic,8100,POR,C,LAC,,27.0,54.32,18,225.5,-210,115.25, ,55.32,20.08,36.37,4.49,W,23,4,12,0.333,0,1,0.0,8,8,1.0,3,6,9,1,0,3,1,6,16,-3,36.3
2018-11-08,Clint Capela,7900,HOU,C,@ OKC,,34.0,52.38,13,213.5,-200,109.25,0.5,66.01,24.08,38.4,4.86,L,34,8,12,0.667,0,0,,1,2,0.5,3,4,7,3,1,1,1,4,17,-12,34.9
2018-11-08,C.J. McCollum,7000,POR,SG,LAC,,34.0,41.97,6,225.5,-210,115.25, ,50.73,18.85,32.56,4.65,W,35,8,20,0.4,2,6,0.333,5,5,1.0,2,5,7,2,0,0,0,0,23,5,34.4
2018-11-08,Tobias Harris,7800,LAC,PF,@ POR,,34.0,44.39,8,225.5,177,110.25, ,55.78,19.71,35.64,4.57,L,37,6,16,0.375,1,3,0.333,2,2,1.0,0,11,11,2,0,1,0,4,15,-4,34.2
