"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30771-20848","PG","Damian","Damian Lillard","Lillard","43.68695599099864","23","9900","POR@DAL","POR","DAL","","","","",""
"30771-14514","C","Nikola","Nikola Vucevic","Vucevic","44.52173913043478","23","9700","ORL@MIA","ORL","MIA","","","","",""
"30771-40203","C","Rudy","Rudy Gobert","Gobert","40.96666717529297","24","9500","SA@UTA","UTA","SA","","","","",""
"30771-15684","SG","Victor","Victor Oladipo","Oladipo","40.35625076293945","16","9300","CHI@IND","IND","CHI","O","Knee","","",""
"30771-66113","SG","Donovan","Donovan Mitchell","Mitchell","34.025","20","8500","SA@UTA","UTA","SA","","","","",""
"30771-55057","C","Jusuf","Jusuf Nurkic","Nurkic","35.09999946925951","23","8400","POR@DAL","POR","DAL","","","","",""
"30771-40783","SG","Zach","Zach LaVine","LaVine","39.47391410495924","23","8400","CHI@IND","CHI","IND","","","","",""
"30771-9714","SG","DeMar","DeMar DeRozan","DeRozan","41.62608801800272","23","8400","SA@UTA","SA","UTA","","","","",""
"30771-12363","C","Hassan","Hassan Whiteside","Whiteside","40.328572591145836","21","8200","ORL@MIA","MIA","ORL","","","","",""
"30771-58460","SG","Devin","Devin Booker","Booker","37.610525030838815","19","8200","SAC@PHO","PHO","SAC","O","Hamstring","","",""
"30771-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","37.1391309655231","23","8000","SA@UTA","SA","UTA","","","","",""
"30771-80810","PG","De'Aaron","De'Aaron Fox","Fox","35.67727383700284","22","7900","SAC@PHO","SAC","PHO","","","","",""
"30771-59358","PF","Domantas","Domantas Sabonis","Sabonis","32.5409102006392","22","7700","CHI@IND","IND","CHI","","","","",""
"30771-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","31.136363636363637","22","7500","SAC@PHO","SAC","PHO","","","","",""
"30771-9561","C","DeAndre","DeAndre Jordan","Jordan","33.92381068638393","21","7500","POR@DAL","DAL","POR","","","","",""
"30771-16233","SF","Josh","Josh Richardson","Richardson","33.43636252663352","22","7400","ORL@MIA","MIA","ORL","","","","",""
"30771-41594","PF","Aaron","Aaron Gordon","Gordon","32.44762021019345","21","7400","ORL@MIA","ORL","MIA","","","","",""
"30771-42550","SF","Jabari","Jabari Parker","Parker","29.754165649414062","24","7300","CHI@IND","CHI","IND","","","","",""
"30771-84669","SG","Luka","Luka Doncic","Doncic","33.375","20","7200","POR@DAL","DAL","POR","GTD","Hip","","",""
"30771-19067","SG","CJ","C.J. McCollum","McCollum","30.969564686650816","23","7100","POR@DAL","POR","DAL","","","","",""
"30771-58253","C","Myles","Myles Turner","Turner","28.42727383700284","22","7100","CHI@IND","IND","CHI","","","","",""
"30771-14496","PG","Ricky","Ricky Rubio","Rubio","28.462498982747395","24","6900","SA@UTA","UTA","SA","","","","",""
"30771-84673","C","Deandre","Deandre Ayton","Ayton","34.41304347826087","23","6800","SAC@PHO","PHO","SAC","","","","",""
"30771-84679","PF","Marvin","Marvin Bagley III","Bagley III","25.62380836123512","21","6800","SAC@PHO","SAC","PHO","GTD","Back","","",""
"30771-23802","PG","Kris","Kris Dunn","Dunn","20.299999237060547","1","6700","CHI@IND","CHI","IND","O","Knee","","",""
"30771-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","24.609092018821023","11","6600","SAC@PHO","SAC","PHO","","","","",""
"30771-9624","PG","Darren","Darren Collison","Collison","23.76086956521739","23","6600","CHI@IND","IND","CHI","","","","",""
"30771-42156","PF","Bobby","Bobby Portis","Portis","28.75","4","6600","CHI@IND","CHI","IND","O","Knee","","",""
"30771-15946","SF","Harrison","Harrison Barnes","Barnes","27.670587876263788","17","6500","POR@DAL","DAL","POR","","","","",""
"30771-23120","SF","TJ","TJ Warren","Warren","28.720001220703125","20","6400","SAC@PHO","PHO","SAC","O","Ankle","","",""
"30771-80812","PF","Lauri","Lauri Markkanen","Markkanen","20.799999237060547","1","6200","CHI@IND","CHI","IND","","","","",""
"30771-59318","SF","Joe","Joe Ingles","Ingles","26.962498982747395","24","6100","SA@UTA","UTA","SA","","","","",""
"30771-16604","SG","Justin","Justin Holiday","Holiday","27.59583282470703","24","6100","CHI@IND","CHI","IND","","","","",""
"30771-23665","SG","Buddy","Buddy Hield","Hield","29.404546564275567","22","6000","SAC@PHO","SAC","PHO","","","","",""
"30771-9495","PG","J.J.","J.J. Barea","Barea","23.689999389648438","20","5900","POR@DAL","DAL","POR","GTD","Mouth","","",""
"30771-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","24.75263093647204","19","5900","POR@DAL","DAL","POR","GTD","Mouth","","",""
"30771-16405","SG","Terrence","Terrence Ross","Ross","23.286955460258152","23","5800","ORL@MIA","ORL","MIA","","","","",""
"30771-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","28.133333841959637","24","5800","CHI@IND","CHI","IND","","","","",""
"30771-9673","PG","Goran","Goran Dragic","Dragic","27.583333333333332","12","5800","ORL@MIA","MIA","ORL","O","Knee","","",""
"30771-9585","SG","Dwyane","Dwyane Wade","Wade","25.980000813802082","15","5700","ORL@MIA","MIA","ORL","","","","",""
"30771-9538","SF","Trevor","Trevor Ariza","Ariza","25.0047607421875","21","5600","SAC@PHO","PHO","SAC","","","","",""
"30771-18600","PG","Tyler","Tyler Johnson","Johnson","22.212499618530273","16","5600","ORL@MIA","MIA","ORL","","","","",""
