Player Name,Salary,Position,Projection
Kemba Walker,8900,PG,70.13951999999999
Eric Bledsoe,7700,PG,71.28135
Devin Booker,8400,SG,69.26411999999999
Victor Oladipo,8500,SG,70.02108
Otto Porter,6300,SF,54.170159999999996
Jonathon Simmons,4300,SF,40.53972
Josh Jackson,5300,PF,50.03497
Ersan Ilyasova,4700,PF,42.9768
Jonas Valanciunas,5500,C,51.67415
