,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15
217,34166-20764,SF,Julian,Julian Washburn,Washburn,6.8307694655198326,13,3600,MEM@POR,MEM,POR,,,,,
218,34166-17747,SG,Ian,Ian Clark,Clark,9.389285496303014,56,3600,CHA@NO,NO,CHA,,,,,
219,34166-9613,PG,Devin,Devin Harris,Harris,12.006349593874008,63,3600,MIN@DAL,DAL,MIN,,,,,
220,34166-15758,SF,Michael,Michael Kidd-Gilchrist,Kidd-Gilchrist,15.578688324474898,61,3600,CHA@NO,CHA,NO,,,,,
221,34166-16790,PG,Brad,Brad Wanamaker,Wanamaker,7.293749809265138,32,3600,BOS@MIA,BOS,MIA,,,,,
222,34166-9647,SF,Thabo,Thabo Sefolosha,Sefolosha,9.31999986436632,45,3600,UTA@PHO,UTA,PHO,,,,,
223,34166-66064,SG,Malik,Malik Beasley,Beasley,17.536842747738486,76,3600,SA@DEN,DEN,SA,,,,,
224,34166-66091,PF,Cheick,Cheick Diallo,Diallo,14.803333536783855,60,3600,CHA@NO,NO,CHA,,,,,
225,34166-66114,SG,Antonio,Antonio Blakeney,Blakeney,11.080357142857142,56,3600,CHI@WAS,CHI,WAS,,,,,
226,34166-85596,SF,Mitchell,Mitchell Creek,Creek,9.375,4,3600,MIN@DAL,MIN,DAL,,,,,
227,34166-15975,SG,C.J.,C.J. Williams,Williams,4.115384615384615,13,3600,MIN@DAL,MIN,DAL,,,,,
228,34166-81529,PF,Daniel,Daniel Theis,Theis,14.027419551726313,62,3600,BOS@MIA,BOS,MIA,,,,,
229,34166-84705,PF,Omari,Omari Spellman,Spellman,15.158695386803668,46,3600,PHI@ATL,ATL,PHI,GTD,Ankle,,,
230,34166-58083,C,Jahlil,Jahlil Okafor,Okafor,15.62363614169034,55,3600,CHA@NO,NO,CHA,,,,,
231,34166-48940,SF,Wes,Wes Iwundu,Iwundu,11.292187690734865,64,3600,NY@ORL,ORL,NY,,,,,
232,34166-16293,SF,Norman,Norman Powell,Powell,15.1624995640346,56,3600,TOR@BKN,TOR,BKN,,,,,
233,34166-80816,SG,Malik,Malik Monk,Monk,14.607352761661305,68,3600,CHA@NO,CHA,NO,,,,,
234,34166-16368,PF,Mike,Mike Scott,Scott,11.9186669921875,75,3600,PHI@ATL,PHI,ATL,,,,,
235,34166-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,17.772727272727273,77,3600,MIN@DAL,DAL,MIN,O,Lips,,,
236,34166-101398,PF,Isaac,Isaac Humphries,Humphries,0.0,0,3500,PHI@ATL,ATL,PHI,,,,,
237,34166-23581,PF,Amile,Amile Jefferson,Jefferson,5.179999923706053,10,3500,NY@ORL,ORL,NY,,,,,
238,34166-101412,SG,Brandon,Brandon Sampson,Sampson,7.0,10,3500,CHI@WAS,CHI,WAS,,,,,
239,34166-12337,C,Greg,Greg Monroe,Monroe,10.932499694824221,40,3500,BOS@MIA,BOS,MIA,,,,,
240,34166-12339,C,Ekpe,Ekpe Udoh,Udoh,5.836956521739131,46,3500,UTA@PHO,UTA,PHO,,,,,
241,34166-12348,SF,Wesley,Wesley Johnson,Johnson,8.12894720780222,38,3500,CHI@WAS,WAS,CHI,,,,,
242,34166-12357,SG,Quincy,Quincy Pondexter,Pondexter,4.0571429194236295,49,3500,SA@DEN,SA,DEN,,,,,
243,34166-58457,SF,Devin,Devin Robinson,Robinson,10.600000381469727,4,3500,CHI@WAS,WAS,CHI,GTD,Hip,,,
244,34166-58461,PF,Trey,Trey Lyles,Lyles,16.532258064516128,62,3500,SA@DEN,DEN,SA,,,,,
245,34166-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,2.823333231608073,60,3500,HOU@LAC,LAC,HOU,,,,,
246,34166-17542,PF,Alan,Alan Williams,Williams,10.225000381469727,4,3500,TOR@BKN,BKN,TOR,,,,,
247,34166-12424,C,Timofey,Timofey Mozgov,Mozgov,9.229032454952117,31,3500,NY@ORL,ORL,NY,GTD,Knee,,,
248,34166-85137,SG,Duncan,Duncan Robinson,Robinson,4.353846036470854,13,3500,BOS@MIA,MIA,BOS,,,,,
249,34166-85150,SG,Trevon,Trevon Bluiett,Bluiett,0.0,0,3500,CHA@NO,NO,CHA,GTD,Thumb,,,
250,34166-23716,SF,Kyle,Kyle Anderson,Anderson,24.51627793422965,43,3500,MEM@POR,MEM,POR,O,Shoulder,,,
251,34166-70823,PF,Guerschon,Guerschon Yabusele,Yabusele,4.7999999217498,39,3500,BOS@MIA,BOS,MIA,,,,,
252,34166-70822,SF,Juancho,Juan Hernangomez,Hernangomez,13.385074444671176,67,3500,SA@DEN,DEN,SA,,,,,
253,34166-14505,C,Bismack,Bismack Biyombo,Biyombo,12.991836236447707,49,3500,CHA@NO,CHA,NO,,,,,
254,34166-14508,SG,Jimmer,Jimmer Fredette,Fredette,6.200000127156574,3,3500,UTA@PHO,PHO,UTA,,,,,
255,34166-14515,SG,Iman,Iman Shumpert,Shumpert,17.211665852864584,60,3500,HOU@LAC,HOU,LAC,,,,,
256,34166-14533,PG,Shelvin,Shelvin Mack,Mack,16.075438382332784,57,3500,CHA@NO,CHA,NO,,,,,
257,34166-15560,PG,Shabazz,Shabazz Napier,Napier,17.0,55,3500,TOR@BKN,BKN,TOR,,,,,
258,34166-14539,PF,Jon,Jon Leuer,Leuer,8.051282051282051,39,3500,IND@DET,DET,IND,,,,,
259,34166-14543,SF,Davis,Davis Bertans,Bertans,16.122222900390625,72,3500,SA@DEN,SA,DEN,,,,,
260,34166-14554,SF,E'Twaun,E'Twaun Moore,Moore,19.30943442290684,53,3500,CHA@NO,NO,CHA,O,Quadriceps,,,
261,34166-12511,PG,Ish,Ish Smith,Smith,18.12549067478554,51,3500,IND@DET,DET,IND,,,,,
262,34166-14559,PG,Isaiah,Isaiah Thomas,Thomas,11.599999861283735,11,3500,SA@DEN,DEN,SA,,,,,
263,34166-23780,SF,Jake,Jake Layman,Layman,14.375757390802555,66,3500,MEM@POR,POR,MEM,,,,,
264,34166-15591,C,Miles,Miles Plumlee,Plumlee,9.572222391764322,18,3500,PHI@ATL,ATL,PHI,O,Knee,,,
265,34166-15592,SG,Austin,Austin Rivers,Rivers,15.809722900390625,72,3500,HOU@LAC,HOU,LAC,,,,,
266,34166-9454,C,Zaza,Zaza Pachulia,Pachulia,12.042187690734865,64,3500,IND@DET,DET,IND,,,,,
267,34166-85238,SF,Yuta,Yuta Watanabe,Watanabe,6.150000254313152,12,3500,MEM@POR,MEM,POR,,,,,
268,34166-23800,SF,Glenn,Glenn Robinson III,Robinson III,7.470454822887074,44,3500,IND@DET,DET,IND,,,,,
269,34166-9475,PG,Derrick,Derrick Rose,Rose,28.66666666666667,51,3500,MIN@DAL,MIN,DAL,O,Elbow,,,
270,34166-40208,PG,Raul,Raul Neto,Neto,11.375,36,3500,UTA@PHO,UTA,PHO,,,,,
271,34166-16658,PG,Kalin,Kalin Lucas,Lucas,7.0999999046325675,1,3500,IND@DET,DET,IND,,,,,
272,34166-58658,SG,Patrick,Patrick McCaw,McCaw,8.037931244948815,29,3500,TOR@BKN,TOR,BKN,O,Thumb,,,
273,34166-9512,C,,Nene,Nene,10.215384458884213,39,3500,HOU@LAC,HOU,LAC,,,,,
274,34166-15669,PF,Meyers,Meyers Leonard,Leonard,12.494915461136124,59,3500,MEM@POR,POR,MEM,,,,,
275,34166-102712,SG,Dairis,Dairis Bertans,Bertans,4.0,8,3500,CHA@NO,NO,CHA,,,,,
276,34166-85309,PG,Daryl,Daryl Macon,Macon,2.600000063578288,6,3500,MIN@DAL,DAL,MIN,,,,,
277,34166-85308,PG,Trevon,Trevon Duval,Duval,3.066666603088379,3,3500,HOU@LAC,HOU,LAC,,,,,
278,34166-40255,SG,Davon,Davon Reed,Reed,1.1749999523162842,8,3500,IND@DET,IND,DET,,,,,
279,34166-20805,SG,Troy,Troy Daniels,Daniels,9.944680721201797,47,3500,UTA@PHO,PHO,UTA,,,,,
280,34166-20806,SG,Treveon,Treveon Graham,Graham,11.338709677419354,31,3500,TOR@BKN,BKN,TOR,,,,,
281,34166-40264,SF,Ben,Ben Moore,Moore,1.350000023841858,2,3500,SA@DEN,SA,DEN,,,,,
282,34166-63826,C,Boban,Boban Marjanovic,Marjanovic,14.658491026680426,53,3500,PHI@ATL,PHI,ATL,,,,,
283,34166-9589,PF,Udonis,Udonis Haslem,Haslem,2.299999952316284,8,3500,BOS@MIA,MIA,BOS,,,,,
284,34166-18811,PF,Malcolm,Malcolm Miller,Miller,4.811111026340061,9,3500,TOR@BKN,TOR,BKN,,,,,
285,34166-15744,SG,Rodney,Rodney McGruder,McGruder,16.003174796937007,63,3500,BOS@MIA,MIA,BOS,GTD,Knee,,,
286,34166-18821,SF,Jonathon,Jonathon Simmons,Simmons,12.9796300817419,54,3500,PHI@ATL,PHI,ATL,,,,,
287,34166-9615,SG,Courtney,Courtney Lee,Lee,7.879999796549479,30,3500,MIN@DAL,DAL,MIN,,,,,
288,34166-9636,SF,Wilson,Wilson Chandler,Chandler,15.640425012466755,47,3500,HOU@LAC,LAC,HOU,,,,,
289,34166-48570,PF,Isaiah,Isaiah Hicks,Hicks,2.5,1,3500,NY@ORL,NY,ORL,GTD,Hip,,,
290,34166-9660,C,Dwight,Dwight Howard,Howard,26.400000678168407,9,3500,CHI@WAS,WAS,CHI,O,Back,,,
291,34166-9663,SG,Jrue,Jrue Holiday,Holiday,42.93731416161381,67,3500,CHA@NO,NO,CHA,O,Abdomen,,,
292,34166-9677,SF,Jared,Jared Dudley,Dudley,11.523214067731585,56,3500,TOR@BKN,BKN,TOR,,,,,
293,34166-48598,SF,Semi,Semi Ojeleye,Ojeleye,5.877358490566037,53,3500,BOS@MIA,BOS,MIA,,,,,
294,34166-85463,PG,Joe,Joe Chealey,Chealey,3.5,1,3500,CHA@NO,CHA,NO,GTD,Undisclosed,,,
295,34166-85467,PF,Yante,Yante Maten,Maten,0.0,0,3500,BOS@MIA,MIA,BOS,,,,,
296,34166-16859,SF,Lance,Lance Thomas,Thomas,9.256817904385654,44,3500,NY@ORL,NY,ORL,,,,,
297,34166-9702,PG,Tony,Tony Parker,Parker,16.948213849748885,56,3500,CHA@NO,CHA,NO,,,,,
298,34166-15846,SG,Tim,Tim Hardaway Jr.,Hardaway Jr.,27.075384990985576,65,3500,MIN@DAL,DAL,MIN,O,Lower leg,,,
299,34166-9712,PG,Jose,Jose Calderon,Calderon,7.90625,48,3500,IND@DET,DET,IND,,,,,
300,34166-96763,PG,Brandon,Brandon Goodwin,Goodwin,2.7874999046325684,16,3500,SA@DEN,DEN,SA,,,,,
301,34166-9725,SF,CJ,CJ Miles,Miles,11.320754716981131,53,3500,MEM@POR,MEM,POR,O,Foot,,,
302,34166-85521,SF,Theo,Theo Pinson,Pinson,8.46470552332261,17,3500,TOR@BKN,BKN,TOR,,,,,
303,34166-85523,PG,Jordan,Jordan Loyd,Loyd,3.5999998612837363,11,3500,TOR@BKN,TOR,BKN,,,,,
304,34166-48668,PG,Troy,Troy Caupain,Caupain,5.6500000953674325,4,3500,NY@ORL,ORL,NY,,,,,
305,34166-9772,PF,Ryan,Ryan Anderson,Anderson,6.554166793823242,24,3500,BOS@MIA,MIA,BOS,,,,,
306,34166-66104,PG,Isaiah,Isaiah Briscoe,Briscoe,9.315384302383814,39,3500,NY@ORL,ORL,NY,O,Knee,,,
307,34166-66109,PF,Skal,Skal Labissiere,Labissiere,4.8700000762939455,20,3500,MEM@POR,POR,MEM,,,,,
308,34166-9796,PF,Luc,Luc Mbah a Moute,Mbah a Moute,8.850000381469727,4,3500,HOU@LAC,LAC,HOU,O,Knee,,,
309,34166-66129,C,Deyonta,Deyonta Davis,Davis,12.640000152587893,5,3500,PHI@ATL,ATL,PHI,GTD,Thumb,,,
310,34166-23121,PF,Tyler,Tyler Cavanaugh,Cavanaugh,1.225000023841858,8,3500,UTA@PHO,UTA,PHO,,,,,
311,34166-68203,PF,Chris,Chris Boucher,Boucher,7.725926151982059,27,3500,TOR@BKN,TOR,BKN,,,,,
312,34166-23155,SG,Naz,Naz Mitrou-Long,Mitrou-Long,1.2636363289572976,11,3500,UTA@PHO,UTA,PHO,,,,,
313,34166-23156,PF,Georges,Georges Niang,Niang,5.633333559389468,54,3500,UTA@PHO,UTA,PHO,,,,,
314,34166-9849,SF,Gerald,Gerald Green,Green,15.082607987998188,69,3500,HOU@LAC,HOU,LAC,,,,,
315,34166-24186,SG,Tyrone,Tyrone Wallace,Wallace,7.318965517241379,58,3500,HOU@LAC,LAC,HOU,,,,,
316,34166-15996,PG,Jerian,Jerian Grant,Grant,11.722033484507413,59,3500,NY@ORL,ORL,NY,,,,,
317,34166-41597,PF,Johnathan,Johnathan Motley,Motley,8.019999694824218,20,3500,HOU@LAC,LAC,HOU,,,,,
318,34166-9862,PF,Amir,Amir Johnson,Johnson,9.41249974568685,48,3500,PHI@ATL,PHI,ATL,,,,,
319,34166-102025,SF,Haywood,Haywood Highsmith,Highsmith,3.8666667938232417,3,3500,PHI@ATL,PHI,ATL,,,,,
320,34166-66196,SG,PJ,PJ Dozier,Dozier,2.8399999618530267,5,3500,BOS@MIA,BOS,MIA,,,,,
321,34166-66205,SF,Tyler,Tyler Lydon,Lydon,2.1208333969116206,24,3500,SA@DEN,DEN,SA,,,,,
322,34166-9920,PF,Anthony,Anthony Tolliver,Tolliver,10.39000040690104,60,3500,MIN@DAL,MIN,DAL,,,,,
323,34166-84672,SG,Zhaire,Zhaire Smith,Smith,5.8499999046325675,2,3500,PHI@ATL,PHI,ATL,,,,,
324,34166-84675,C,Mohamed,Mohamed Bamba,Bamba,17.406382459275267,47,3500,NY@ORL,ORL,NY,O,Lower leg,,,
325,34166-84677,PG,Jerome,Jerome Robinson,Robinson,6.082758410223598,29,3500,HOU@LAC,LAC,HOU,,,,,
326,34166-84676,PF,Wendell,Wendell Carter Jr.,Carter Jr.,25.62272782759233,44,3500,CHI@WAS,CHI,WAS,O,Thumb,,,
327,34166-84683,PF,Jaren,Jaren Jackson Jr.,Jackson Jr.,26.205084331965047,59,3500,MEM@POR,MEM,POR,O,Thigh,,,
328,34166-84682,PF,Michael,Michael Porter Jr.,Porter Jr.,0.0,0,3500,SA@DEN,DEN,SA,O,Back,,,
329,34166-84687,SF,George,George King,King,1.2000000476837158,1,3500,UTA@PHO,PHO,UTA,,,,,
330,34166-84686,PG,Elie,Elie Okobo,Okobo,11.875510702327807,49,3500,UTA@PHO,PHO,UTA,,,,,
331,34166-23248,SG,RJ,RJ Hunter,Hunter,7.3,5,3500,BOS@MIA,BOS,MIA,,,,,
332,34166-84688,SF,Keita,Keita Bates-Diop,Bates-Diop,11.015999755859378,25,3500,MIN@DAL,MIN,DAL,,,,,
333,34166-84691,SG,Shake,Shake Milton,Milton,8.818750381469727,16,3500,PHI@ATL,PHI,ATL,,,,,
334,34166-9939,PG,Patty,Patty Mills,Mills,18.08333333333333,78,3500,SA@DEN,SA,DEN,,,,,
335,34166-9940,SF,Dante,Dante Cunningham,Cunningham,9.544262495197234,61,3500,SA@DEN,SA,DEN,,,,,
336,34166-84695,SG,Gary,Gary Trent Jr.,Trent Jr.,2.546153728778546,13,3500,MEM@POR,POR,MEM,,,,,
337,34166-84694,SG,Bruce,Bruce Brown,Brown,11.437681336333787,69,3500,IND@DET,DET,IND,,,,,
338,34166-84696,PG,Jevon,Jevon Carter,Carter,9.435293758616726,34,3500,MEM@POR,MEM,POR,,,,,
339,34166-84698,SF,Dzanan,Dzanan Musa,Musa,3.0374999046325684,8,3500,TOR@BKN,BKN,TOR,,,,,
340,34166-84701,PF,Chimezie,Chimezie Metu,Metu,4.231034377525591,29,3500,SA@DEN,SA,DEN,,,,,
341,34166-84700,PF,Rodions,Rodions Kurucs,Kurucs,16.05,60,3500,TOR@BKN,BKN,TOR,,,,,
342,34166-84702,SG,Lonnie,Lonnie Walker IV,Walker IV,4.915384732759916,13,3500,SA@DEN,SA,DEN,,,,,
343,34166-9953,C,Ian,Ian Mahinmi,Mahinmi,12.181249618530273,32,3500,CHI@WAS,WAS,CHI,,,,,
344,34166-84706,PG,Devonte',Devonte' Graham,Graham,11.131707168206935,41,3500,CHA@NO,CHA,NO,,,,,
345,34166-84708,C,Robert,Robert Williams III,Williams III,9.75999959309896,30,3500,BOS@MIA,BOS,MIA,,,,,
346,34166-84711,SG,Grayson,Grayson Allen,Allen,5.157575665098248,33,3500,UTA@PHO,UTA,PHO,,,,,
347,34166-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,6.088095165434338,42,3500,IND@DET,DET,IND,,,,,
348,34166-84712,SF,Vincent,Vincent Edwards,Edwards,2.700000047683716,2,3500,HOU@LAC,HOU,LAC,,,,,
349,34166-84717,SG,Anfernee,Anfernee Simons,Simons,2.4352942074046418,17,3500,MEM@POR,POR,MEM,,,,,
350,34166-84716,C,Thomas,Thomas Welsh,Welsh,2.6636362942782315,11,3500,SA@DEN,DEN,SA,,,,,
351,34166-84718,PF,Alize,Alize Johnson,Johnson,1.5500000317891438,12,3500,IND@DET,IND,DET,,,,,
352,34166-9968,SG,Jodie,Jodie Meeks,Meeks,10.783332824707033,6,3500,TOR@BKN,TOR,BKN,,,,,
353,34166-84721,SF,Jarred,Jarred Vanderbilt,Vanderbilt,4.228571483067103,14,3500,SA@DEN,DEN,SA,,,,,
354,34166-84720,SF,Melvin,Melvin Frazier Jr.,Frazier Jr.,2.5,9,3500,NY@ORL,ORL,NY,,,,,
355,34166-23282,SF,Sam,Sam Dekker,Dekker,13.576743902162066,43,3500,CHI@WAS,WAS,CHI,,,,,
356,34166-84723,SG,Khyri,Khyri Thomas,Thomas,5.375,24,3500,IND@DET,DET,IND,,,,,
357,34166-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,4.099999904632568,2,3500,MIN@DAL,DAL,MIN,,,,,
358,34166-84726,PF,Ray,Ray Spalding,Spalding,5.3700000762939455,10,3500,UTA@PHO,PHO,UTA,,,,,
359,34166-84730,SG,J.P.,J.P. Macura,Macura,9.399999618530273,1,3500,CHA@NO,CHA,NO,,,,,
360,34166-97018,PG,Chris,Chris Chiozza,Chiozza,3.150000095367432,4,3500,HOU@LAC,HOU,LAC,,,,,
361,34166-55055,PG,Dante,Dante Exum,Exum,12.847618466331847,42,3500,UTA@PHO,UTA,PHO,O,Knee,,,
362,34166-55057,C,Jusuf,Jusuf Nurkic,Nurkic,37.862501356336814,72,3500,MEM@POR,POR,MEM,O,Lower leg,,,
363,34166-103221,SG,Dusty,Dusty Hannahs,Hannahs,13.199999809265135,1,3500,MEM@POR,MEM,POR,,,,,
364,34166-20277,SG,Torrey,Torrey Craig,Craig,13.934286063058035,70,3500,SA@DEN,DEN,SA,,,,,
365,34166-16183,SF,JaKarr,JaKarr Sampson,Sampson,35.400001525878906,1,3500,CHI@WAS,CHI,WAS,,,,,
366,34166-16197,SG,Chasson,Chasson Randle,Randle,10.066666666666666,45,3500,CHI@WAS,WAS,CHI,,,,,
367,34166-84808,SG,Jaylen,Jaylen Adams,Adams,8.293333435058594,30,3500,PHI@ATL,ATL,PHI,,,,,
368,34166-17230,SG,Langston,Langston Galloway,Galloway,13.98,75,3500,IND@DET,DET,IND,,,,,
369,34166-18256,SF,Doug,Doug McDermott,McDermott,10.453424323095033,73,3500,IND@DET,IND,DET,,,,,
370,34166-84830,SG,Jared,Jared Terrell,Terrell,3.663636294278232,11,3500,MIN@DAL,MIN,DAL,,,,,
371,34166-84833,PF,Ryan,Ryan Broekhoff,Broekhoff,6.6342106869346225,38,3500,MIN@DAL,DAL,MIN,,,,,
372,34166-84836,C,Angel,Angel Delgado,Delgado,5.400000095367432,2,3500,HOU@LAC,LAC,HOU,,,,,
373,34166-40819,PF,Jarell,Jarell Martin,Martin,5.910256410256411,39,3500,NY@ORL,ORL,NY,,,,,
374,34166-66424,C,Justin,Justin Patton,Patton,7.5666669209798165,3,3500,PHI@ATL,PHI,ATL,,,,,
375,34166-58247,PG,Isaiah,Isaiah Whitehead,Whitehead,10.449999809265137,16,3500,IND@DET,DET,IND,,,,,
376,34166-101266,SG,Cameron,Cameron Reynolds,Reynolds,8.271428789411273,14,3500,MIN@DAL,MIN,DAL,,,,,
377,34166-66455,PF,Henry,Henry Ellenson,Ellenson,11.5999995640346,14,3500,NY@ORL,NY,ORL,,,,,
378,34166-58270,PG,Edmond,Edmond Sumner,Sumner,5.625,20,3500,IND@DET,IND,DET,,,,,
379,34166-18338,SF,Royce,Royce O'Neale,O'Neale,13.498701615767045,77,3500,UTA@PHO,UTA,PHO,,,,,
380,34166-80805,SG,Markelle,Markelle Fultz,Fultz,19.394736842105264,19,3500,NY@ORL,ORL,NY,O,Shoulder,,,
381,34166-80813,PG,Frank,Frank Ntilikina,Ntilikina,14.172093591024707,43,3500,NY@ORL,NY,ORL,O,Groin,,,
382,34166-80818,PF,TJ,TJ Leaf,Leaf,7.3462965223524295,54,3500,IND@DET,IND,DET,,,,,
383,34166-80823,C,Tony,Tony Bradley,Bradley,2.5999999046325684,1,3500,UTA@PHO,UTA,PHO,,,,,
384,34166-80825,PF,Isaiah,Isaiah Hartenstein,Hartenstein,6.282142639160156,28,3500,HOU@LAC,HOU,LAC,,,,,
385,34166-101318,SG,Justin,Justin Bibbs,Bibbs,0.0,0,3500,HOU@LAC,LAC,HOU,,,,,
386,34166-16335,SF,John,John Jenkins,Jenkins,5.538095383417039,21,3500,NY@ORL,NY,ORL,,,,,
387,34166-101331,SF,Gary,Gary Clark,Clark,8.716666539510094,48,3500,HOU@LAC,HOU,LAC,,,,,
388,34166-17384,C,Kyle,Kyle O'Quinn,O'Quinn,10.073809669131323,42,3500,IND@DET,IND,DET,,,,,
389,34166-97263,PF,Drew,Drew Eubanks,Eubanks,4.545000076293945,20,3500,SA@DEN,SA,DEN,,,,,
