"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30634-9646","SF","Kevin","Kevin Durant","Durant","50.5772705078125","22","11500","GS@TOR","GS","TOR","","","","",""
"30634-9488","SF","LeBron","LeBron James","James","50.529998779296875","20","11400","IND@LAL","LAL","IND","","","","",""
"30634-14513","SF","Kawhi","Kawhi Leonard","Leonard","43.900001525878906","16","10200","GS@TOR","TOR","GS","","","","",""
"30634-9524","PG","Stephen","Stephen Curry","Curry","45.625","12","9500","GS@TOR","GS","TOR","O","Groin","","",""
"30634-15684","SG","Victor","Victor Oladipo","Oladipo","40.35625076293945","16","9400","IND@LAL","IND","LAL","GTD","Knee","","",""
"30634-23776","PF","Montrezl","Montrezl Harrell","Harrell","34.185000610351565","20","8500","LAC@SAC","LAC","SAC","","","","",""
"30634-14518","PF","Tobias","Tobias Harris","Harris","36.38500061035156","20","8400","LAC@SAC","LAC","SAC","","","","",""
"30634-9535","PG","Kyle","Kyle Lowry","Lowry","38.06818181818182","22","8000","GS@TOR","TOR","GS","","","","",""
"30634-80810","PG","De'Aaron","De'Aaron Fox","Fox","35.3","20","7600","LAC@SAC","SAC","LAC","","","","",""
"30634-59358","PF","Domantas","Domantas Sabonis","Sabonis","32.575","20","7500","IND@LAL","IND","LAL","","","","",""
"30634-15860","PF","Draymond","Draymond Green","Green","31.353846623347355","13","7500","GS@TOR","GS","TOR","O","Toe","","",""
"30634-58253","C","Myles","Myles Turner","Turner","28.414999389648436","20","7200","IND@LAL","IND","LAL","","","","",""
"30634-9637","SF","Danilo","Danilo Gallinari","Gallinari","31.1368408203125","19","7000","LAC@SAC","LAC","SAC","","","","",""
"30634-14509","SG","Klay","Klay Thompson","Thompson","32.79999889026988","22","7000","GS@TOR","GS","TOR","","","","",""
"30634-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","30.870001220703124","20","6800","LAC@SAC","SAC","LAC","","","","",""
"30634-60021","PF","Pascal","Pascal Siakam","Siakam","29.92727383700284","22","6800","GS@TOR","TOR","GS","","","","",""
"30634-80806","PG","Lonzo","Lonzo Ball","Ball","23.460000610351564","20","6700","IND@LAL","LAL","IND","GTD","Ankle","","",""
"30634-84679","PF","Marvin","Marvin Bagley III","Bagley III","25.105000305175782","20","6700","LAC@SAC","SAC","LAC","","","","",""
"30634-66048","SF","Brandon","Brandon Ingram","Ingram","25.887500762939453","16","6300","IND@LAL","LAL","IND","","","","",""
"30634-9624","PG","Darren","Darren Collison","Collison","22.385714576357888","21","6300","IND@LAL","IND","LAL","","","","",""
"30634-9739","C","JaVale","JaVale McGee","McGee","31.425","20","6200","IND@LAL","LAL","IND","","","","",""
"30634-9662","SG","Lou","Lou Williams","Williams","27.620001220703124","20","6200","LAC@SAC","LAC","SAC","","","","",""
"30634-58377","PF","Kyle","Kyle Kuzma","Kuzma","26.73999938964844","20","6100","IND@LAL","LAL","IND","","","","",""
"30634-23665","SG","Buddy","Buddy Hield","Hield","30.035000610351563","20","6000","LAC@SAC","SAC","LAC","","","","",""
"30634-9957","PF","Serge","Serge Ibaka","Ibaka","31.87619163876488","21","6000","GS@TOR","TOR","GS","","","","",""
"30634-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","21.944444444444443","9","5700","LAC@SAC","SAC","LAC","","","","",""
"30634-14503","C","Jonas","Jonas Valanciunas","Valanciunas","26.204545454545453","22","5600","GS@TOR","TOR","GS","","","","",""
"30634-15582","PG","Quinn","Quinn Cook","Cook","18.099999678762334","19","5400","GS@TOR","GS","TOR","","","","",""
"30634-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","22.90952410016741","21","5300","IND@LAL","IND","LAL","","","","",""
"30634-9666","PF","Thaddeus","Thaddeus Young","Young","22.038094656808035","21","5200","IND@LAL","IND","LAL","","","","",""
"30634-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","22.155000305175783","20","5200","LAC@SAC","LAC","SAC","","","","",""
"30634-9692","SF","Tyreke","Tyreke Evans","Evans","20.6","20","5100","IND@LAL","IND","LAL","","","","",""
"30634-9455","PG","Rajon","Rajon Rondo","Rondo","24.863636363636363","11","4900","IND@LAL","LAL","IND","O","Hand","","",""
"30634-63826","C","Boban","Boban Marjanovic","Marjanovic","16.818750381469727","16","4700","LAC@SAC","LAC","SAC","","","","",""
"30634-24247","PG","Fred","Fred VanVleet","VanVleet","20.966666327582466","18","4700","GS@TOR","TOR","GS","","","","",""
"30634-14515","SG","Iman","Iman Shumpert","Shumpert","20.45294189453125","17","4500","LAC@SAC","SAC","LAC","GTD","Rest","","",""
"30634-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","25.019999694824218","20","4400","LAC@SAC","SAC","LAC","","","","",""
"30634-9758","SG","Danny","Danny Green","Green","19.827273282137785","22","4300","GS@TOR","TOR","GS","","","","",""
"30634-14529","PG","Cory","Cory Joseph","Joseph","20.290476481119793","21","4300","IND@LAL","IND","LAL","","","","",""
"30634-80819","PF","Harry","Harry Giles III","Giles III","12.462499618530273","16","4100","LAC@SAC","SAC","LAC","","","","",""
"30634-84719","SG","Aaron","Aaron Holiday","Holiday","11.418181679465555","11","4100","IND@LAL","IND","LAL","","","","",""
"30634-9664","SG","Andre","Andre Iguodala","Iguodala","15.669999694824218","20","4000","GS@TOR","GS","TOR","","","","",""
"30634-18256","SF","Doug","Doug McDermott","McDermott","10.985714140392485","21","3900","IND@LAL","IND","LAL","","","","",""
"30634-41082","C","Damian","Damian Jones","Jones","15.363636363636363","22","3900","GS@TOR","GS","TOR","","","","",""
"30634-58576","C","Kevon","Kevon Looney","Looney","16.972726995294746","22","3900","GS@TOR","GS","TOR","","","","",""
"30634-15636","SG","Kentavious","Kentavious Caldwell-Pope","Caldwell-Pope","13.575","20","3800","IND@LAL","LAL","IND","","","","",""
"30634-12474","PG","Patrick","Patrick Beverley","Beverley","19.139999389648438","20","3800","LAC@SAC","LAC","SAC","","","","",""
"30634-9962","PF","Jonas","Jonas Jerebko","Jerebko","16.30454600941051","22","3800","GS@TOR","GS","TOR","","","","",""
"30634-12334","SG","Avery","Avery Bradley","Bradley","13.264285496303014","14","3700","LAC@SAC","LAC","SAC","","","","",""
"30634-12369","SF","Lance","Lance Stephenson","Stephenson","16.894999694824218","20","3700","IND@LAL","LAL","IND","","","","",""
"30634-9661","C","Marcin","Marcin Gortat","Gortat","15.800000190734863","16","3700","LAC@SAC","LAC","SAC","GTD","Back","","",""
"30634-16368","PF","Mike","Mike Scott","Scott","11.805000305175781","20","3700","LAC@SAC","LAC","SAC","","","","",""
"30634-68090","SF","OG","OG Anunoby","Anunoby","14.943750381469727","16","3700","GS@TOR","TOR","GS","","","","",""
"30634-9473","C","Tyson","Tyson Chandler","Chandler","12.405881993910846","17","3600","IND@LAL","LAL","IND","","","","",""
"30634-12337","C","Greg","Greg Monroe","Monroe","8","10","3600","GS@TOR","TOR","GS","GTD","Back","","",""
"30634-9796","PF","Luc","Luc Mbah a Moute","Mbah a Moute","8.850000381469727","4","3600","LAC@SAC","LAC","SAC","GTD","Knee","","",""
"30634-40562","SG","Josh","Josh Hart","Hart","19.80500030517578","20","3600","IND@LAL","LAL","IND","","","","",""
"30634-9731","C","Kosta","Kosta Koufos","Koufos","15.87142835344587","7","3500","LAC@SAC","SAC","LAC","GTD","Calf","","",""
"30634-18435","SF","Alfonzo","Alfonzo McKinnie","McKinnie","12.262499809265137","16","3500","GS@TOR","GS","TOR","O","Foot","","",""
"30634-85523","PG","Jordan","Jordan Loyd","Loyd","6.166666666666667","3","3500","GS@TOR","TOR","GS","","","","",""
"30634-58134","SF","Justin","Justin Jackson","Jackson","13.857894094366776","19","3500","LAC@SAC","SAC","LAC","","","","",""
"30634-66109","PF","Skal","Skal Labissiere","Labissiere","5.114285605294364","7","3500","LAC@SAC","SAC","LAC","","","","",""
"30634-40255","SG","Davon","Davon Reed","Reed","0","3","3500","IND@LAL","IND","LAL","","","","",""
"30634-40769","C","Jordan","Jordan Bell","Bell","11.41904776436942","21","3500","GS@TOR","GS","TOR","","","","",""
"30634-12362","C","DeMarcus","DeMarcus Cousins","Cousins","53.335418701171875","48","3500","GS@TOR","GS","TOR","O","Achilles","","",""
"30634-85586","PF","Marcus","Marcus Derrickson","Derrickson","1.100000023841858","2","3500","GS@TOR","GS","TOR","","","","",""
"30634-15964","PG","Lorenzo","Lorenzo Brown","Brown","6.806666564941406","15","3500","GS@TOR","TOR","GS","","","","",""
