"entry_id","contest_id","contest_name","PG","PG","SG","SG","SF","SF","PF","PF","C","","Instructions"
"1609356966","30436-222834775","$250 NBA Small Swat","30436-9475","30436-42677","30436-9556","30436-66114","30436-9646","30436-15904","30436-15755","30436-23407","30436-55059","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"1609356970","30436-222834775","$250 NBA Small Swat","30436-66108","30436-42677","30436-16261","30436-9556","30436-9646","30436-15904","30436-15755","30436-23407","30436-58576","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"1609356973","30436-222834775","$250 NBA Small Swat","30436-66108","30436-9475","30436-55060","30436-9556","30436-9646","30436-15904","30436-15755","30436-23407","30436-58576","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"1609356977","30436-222834775","$250 NBA Small Swat","30436-9475","30436-42677","30436-55060","30436-66114","30436-9646","30436-15904","30436-15755","30436-23407","30436-55059","","4) You can not use this form to create new entries"
"1609356980","30436-222834775","$250 NBA Small Swat","30436-9475","30436-42677","30436-16261","30436-9556","30436-9646","30436-15904","30436-15755","30436-23407","30436-58576",""
"1609356984","30436-222834775","$250 NBA Small Swat","30436-9475","30436-42677","30436-16261","30436-9556","30436-15904","30436-12368","30436-15755","30436-23407","30436-58462","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"","","","","","","","","","","","","","30436-84676:Wendell Carter Jr.","30436-84676","PF","Wendell","Wendell Carter Jr.","Carter Jr.","28.657894736842106","19","6700","CHI@MIN","CHI","MIN","","","","",""
"","","","","","","","","","","","","","30436-23802:Kris Dunn","30436-23802","PG","Kris","Kris Dunn","Dunn","20.299999237060547","1","6700","CHI@MIN","CHI","MIN","O","Knee","","",""
"","","","","","","","","","","","","","30436-80808:Jayson Tatum","30436-80808","PF","Jayson","Jayson Tatum","Tatum","29.652632863898027","19","6700","BOS@DAL","BOS","DAL","","","","",""
"","","","","","","","","","","","","","30436-17333:Will Barton","30436-17333","SF","Will","Will Barton","Barton","30","2","6700","DEN@OKC","DEN","OKC","O","Groin","","",""
"","","","","","","","","","","","","","30436-24544:Gary Harris","30436-24544","SF","Gary","Gary Harris","Harris","29.38420988384046","19","6700","DEN@OKC","DEN","OKC","GTD","Ankle","","",""
"","","","","","","","","","","","","","30436-12366:Gordon Hayward","30436-12366","SF","Gordon","Gordon Hayward","Hayward","25.016665988498264","18","6600","BOS@DAL","BOS","DAL","O","Ankle","","",""
"","","","","","","","","","","","","","30436-42156:Bobby Portis","30436-42156","PF","Bobby","Bobby Portis","Portis","28.75","4","6600","CHI@MIN","CHI","MIN","O","Knee","","",""
"","","","","","","","","","","","","","30436-9446:Jeff Teague","30436-9446","PG","Jeff","Jeff Teague","Teague","29.192307692307693","13","6600","CHI@MIN","MIN","CHI","","","","",""
"","","","","","","","","","","","","","30436-9453:Al Horford","30436-9453","C","Al","Al Horford","Horford","30.72777642144097","18","6500","BOS@DAL","BOS","DAL","","","","",""
"","","","","","","","","","","","","","30436-9475:Derrick Rose","30436-9475","PG","Derrick","Derrick Rose","Rose","30.9058837890625","17","6500","CHI@MIN","MIN","CHI","","","","",""
