Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-15,DeMar DeRozan,8900,SAS,SG,@ LAC,,36.0,42.29,11,216.0,210,104.75,-2.25,67.77,19.97,42.57,4.78,L,41,14,30,0.467,0,3,0.0,6,8,0.75,0,6,6,5,3,1,1,4,34,11,59.7
2018-11-15,Paul Millsap,6200,DEN,PF,ATL,,27.0,55.38,30,223.0,-1000,118.5,1.25,47.75,18.33,28.82,4.65,W,25,8,13,0.615,1,2,0.5,1,1,1.0,3,6,9,5,4,2,1,2,18,35,53.3
2018-11-15,Nikola Jokic,9700,DEN,C,ATL,,33.0,56.97,18,223.0,-1000,118.5,1.25,69.39,19.04,46.32,4.78,W,25,5,11,0.455,1,2,0.5,1,2,0.5,1,8,9,7,4,1,2,3,12,37,46.3
2018-11-15,James Harden,11700,HOU,SG,GSW,,37.0,44.15,6,216.5,-175,110.25,-0.75,71.23,19.13,52.41,4.48,W,32,8,23,0.348,4,14,0.28600000000000003,7,8,0.875,0,3,3,3,2,0,1,4,27,11,40.1
2018-11-15,LaMarcus Aldridge,8400,SAS,PF,@ LAC,,34.0,55.55,14,216.0,210,104.75,-2.25,68.11,26.22,40.16,4.78,L,38,3,15,0.2,0,0,,4,4,1.0,6,10,16,1,2,2,3,2,10,8,39.7
2018-11-15,Chris Paul,9000,HOU,PG,GSW,,35.0,44.15,6,216.5,-175,110.25,-0.75,63.93,20.06,40.85,4.54,W,28,4,10,0.4,2,4,0.5,0,0,,0,5,5,7,3,2,2,1,10,20,39.5
2018-11-15,Omari Spellman,4500,ATL,PF,@ DEN,,26.0,45.12,13,223.0,700,104.5,-0.75,21.56,2.18,19.42,4.32,L,27,4,15,0.267,0,7,0.0,2,2,1.0,3,7,10,3,3,1,1,3,10,-27,37.5
2018-11-15,Tobias Harris,8300,LAC,PF,SAS,,35.0,47.28,18,216.0,-250,111.25,-1.25,58.83,20.14,37.64,4.53,W,39,8,16,0.5,2,5,0.4,0,0,,2,6,8,5,0,1,2,3,18,-2,36.1
2018-11-15,Montrezl Harrell,7500,LAC,PF,SAS,,28.0,45.62,2,216.0,-250,111.25,-1.25,58.73,25.85,33.05,4.41,W,27,4,8,0.5,0,0,,6,9,0.667,2,4,6,5,1,1,2,2,14,3,32.7
2018-11-15,Gary Harris,7000,DEN,SF,ATL,,35.0,46.1,17,223.0,-1000,118.5,1.25,54.28,19.31,32.84,4.69,W,27,7,9,0.778,2,3,0.667,2,3,0.667,0,3,3,4,0,2,1,2,18,34,32.6
2018-11-15,Kevin Durant,11800,GSW,SF,@ HOU,,37.0,44.37,10,216.5,150,106.25,-2.75,79.98,27.42,52.62,4.46,L,30,6,15,0.4,0,2,0.0,8,8,1.0,1,4,5,2,0,1,2,1,20,-11,30.0
2018-11-15,James Ennis,3800,HOU,SF,GSW,,24.0,35.07,11,216.5,-175,110.25,-0.75,28.77,12.29,15.73,4.14,W,33,7,11,0.636,2,6,0.333,3,5,0.6,3,2,5,1,1,0,0,3,19,17,29.5
2018-11-15,Rudy Gay,5600,SAS,SF,@ LAC,,26.0,50.21,21,216.0,210,104.75,-2.25,49.19,20.07,25.86,4.62,L,25,8,12,0.667,1,3,0.333,2,2,1.0,3,3,6,2,0,0,0,4,19,14,29.2
2018-11-15,Jamal Murray,7500,DEN,PG,ATL,,32.0,48.57,21,223.0,-1000,118.5,1.25,55.2,19.1,31.89,4.25,W,23,4,10,0.4,3,6,0.5,3,3,1.0,0,4,4,5,0,1,1,1,14,18,28.3
2018-11-15,Lou Williams,6800,LAC,SG,SAS,,27.0,49.11,23,216.0,-250,111.25,-1.25,46.82,16.47,26.6,3.91,W,28,9,20,0.45,1,3,0.333,4,4,1.0,1,2,3,2,0,0,2,1,23,1,27.6
2018-11-15,Danilo Gallinari,6500,LAC,SF,SAS,,33.0,47.28,18,216.0,-250,111.25,-1.25,51.52,17.57,31.49,4.84,W,31,4,9,0.444,2,4,0.5,9,10,0.9,0,6,6,1,0,0,1,1,19,-2,26.7
2018-11-15,Clint Capela,8100,HOU,C,GSW,,34.0,47.32,3,216.5,-175,110.25,-0.75,68.92,22.86,38.94,4.81,W,30,3,9,0.333,0,0,,4,4,1.0,4,6,10,1,1,0,0,1,10,-1,26.5
2018-11-15,Gary Clark,4500,HOU,SF,GSW,,18.0,46.43,15,216.5,-175,110.25,-0.75,15.38,2.49,12.68,2.82,W,28,3,7,0.429,3,7,0.429,0,0,,3,4,7,2,0,2,0,1,9,15,26.4
2018-11-15,Patrick Beverley,4800,LAC,PG,SAS,,28.0,43.52,14,216.0,-250,111.25,-1.25,36.88,13.72,21.85,4.55,W,25,4,11,0.364,2,6,0.333,0,0,,1,6,7,4,1,0,1,2,10,-2,26.4
2018-11-15,Jeremy Lin,4200,ATL,PG,@ DEN,,22.0,48.26,19,223.0,700,104.5,-0.75,40.02,16.98,21.82,5.2,L,25,4,10,0.4,3,7,0.429,5,7,0.7140000000000001,2,3,5,5,0,0,4,5,16,-27,25.5
