Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-02-24,Paul Millsap,7000,DEN,PF,LAC,,30.0,32.48,25,234.5,-450,121.75,0.75,53.71,13.04,32.93,4.7,W,32,8,13,0.615,2,5,0.4,3,6,0.5,5,11,16,2,3,2,2,1,21,25,56.2
2019-02-24,DeMar DeRozan,8400,SAS,SG,@ NYK,,36.0,25.62,15,225.0,-400,117.0,2.25,76.47,21.58,41.9,4.99,L,32,12,22,0.545,0,0,,8,10,0.8,0,9,9,4,1,1,0,4,32,-17,54.8
2019-02-24,Nikola Vucevic,10000,ORL,C,@ TOR,,32.0,31.46,17,216.5,250,104.75, ,64.47,15.53,43.15,4.32,W,31,10,17,0.588,3,4,0.75,0,0,,3,9,12,4,2,1,0,1,23,5,52.4
2019-02-24,Nikola Jokic,11400,DEN,C,LAC,,34.0,35.65,28,234.5,-450,121.75,0.75,77.61,32.73,55.28,4.85,W,28,9,16,0.563,0,2,0.0,4,6,0.667,3,13,16,3,3,1,6,5,22,14,51.7
2019-02-24,Dennis Smith Jr.,7200,NYK,PG,SAS,,27.0,38.24,15,225.0,320,108.0,1.25,46.28,11.26,27.4,3.81,W,30,8,17,0.471,1,1,1.0,2,3,0.667,0,6,6,13,2,0,0,3,19,10,51.7
2019-02-24,Mitchell Robinson,6100,NYK,C,SAS,,24.0,32.05,15,225.0,320,108.0,1.25,34.19,20.49,24.42,4.0,W,30,5,7,0.7140000000000001,0,0,,5,7,0.7140000000000001,6,8,14,1,0,5,1,4,15,7,47.3
2019-02-24,Kyle Lowry,8200,TOR,PG,ORL,,35.0,41.66,25,216.5,-300,111.75,-2,68.71,19.32,39.6,4.83,L,36,6,13,0.462,2,6,0.333,5,5,1.0,0,4,4,10,4,0,5,4,19,-7,45.8
2019-02-24,Damyean Dotson,4300,NYK,SG,SAS,,25.0,27.13,25,225.0,320,108.0,1.25,33.86,8.91,19.24,4.47,W,37,9,17,0.529,8,13,0.615,1,2,0.5,0,5,5,2,1,0,0,3,27,14,39.0
2019-02-24,Terrence Ross,5500,ORL,SG,@ TOR,,26.0,21.15,18,216.5,250,104.75, ,46.5,4.81,23.26,4.23,W,30,9,21,0.429,3,8,0.375,7,7,1.0,3,6,9,1,0,0,2,2,28,7,38.3
2019-02-24,Kevin Knox,5300,NYK,SF,SAS,,33.0,23.86,6,225.0,320,108.0,1.25,35.66,14.8,25.47,4.81,W,33,8,18,0.444,1,6,0.16699999999999998,2,3,0.667,0,10,10,2,0,1,2,5,19,10,35.0
2019-02-24,Pascal Siakam,7600,TOR,PF,ORL,,35.0,23.23,1,216.5,-300,111.75,-2,56.35,16.66,36.95,4.86,L,37,3,10,0.3,2,4,0.5,2,2,1.0,0,11,11,3,0,2,0,1,10,-5,33.7
2019-02-24,D.J. Augustin,4400,ORL,PG,@ TOR,,28.0,22.25,18,216.5,250,104.75, ,38.75,10.27,21.66,4.92,W,27,5,6,0.833,2,2,1.0,0,2,0.0,1,4,5,8,1,0,3,0,12,8,30.0
2019-02-24,Jamal Murray,6800,DEN,PG,LAC,,33.0,41.35,23,234.5,-450,121.75,0.75,50.54,12.01,33.54,4.93,W,24,6,12,0.5,2,6,0.333,2,3,0.667,0,4,4,6,1,0,3,3,16,10,29.8
2019-02-24,Lou Williams,7900,LAC,SG,@ DEN,,29.0,24.86,11,234.5,360,112.75,0.75,64.17,7.13,32.1,4.06,L,24,6,15,0.4,1,5,0.2,11,11,1.0,0,2,2,2,1,0,3,2,24,1,29.4
2019-02-24,Marc Gasol,6200,TOR,C,ORL,,26.0,23.23,1,216.5,-300,111.75,-2,46.29,12.46,28.7,4.63,L,24,7,13,0.5379999999999999,1,1,1.0,1,2,0.5,2,3,5,5,0,0,1,4,16,-7,28.5
2019-02-24,Jonathan Isaac,6500,ORL,SF,@ TOR,,30.0,30.04,13,216.5,250,104.75, ,51.69,8.65,28.45,4.38,W,31,5,11,0.455,3,6,0.5,3,4,0.75,1,5,6,0,0,2,1,3,16,6,28.2
2019-02-24,Monte Morris,5100,DEN,SG,LAC,,19.0,41.35,23,234.5,-450,121.75,0.75,22.83,12.33,16.31,3.2,W,22,5,8,0.625,2,3,0.667,0,0,,0,1,1,5,2,1,2,1,12,15,27.7
2019-02-24,LaMarcus Aldridge,8000,SAS,PF,@ NYK,,34.0,34.25,26,225.0,-400,117.0,2.25,63.01,22.66,42.75,5.34,L,21,7,12,0.583,0,0,,4,4,1.0,0,3,3,1,0,2,2,4,18,-10,27.1
2019-02-24,Jerian Grant,3500,ORL,PG,@ TOR,,20.0,22.25,18,216.5,250,104.75, ,30.7,4.31,16.16,4.62,W,21,3,5,0.6,1,1,1.0,0,0,,1,2,3,7,1,1,0,1,7,7,27.1
2019-02-24,Bryn Forbes,3900,SAS,PG,@ NYK,,33.0,43.12,27,225.0,-400,117.0,2.25,37.47,6.29,22.86,5.86,L,28,4,12,0.333,2,8,0.25,5,5,1.0,2,4,6,3,0,0,0,4,15,-10,26.7
