Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Isaiah Hartenstein,3500,HOU,PF,DAL,,7.00,43.69,7,216.5,-225,111,111,5.76,1.10,5.59,1.6
Frank Kaminsky,3500,CHA,PF,ATL,,6.00,62.30,28,231,-667,121.25,-1.5,8.86,4.51,5.47,1.56
Antonio Blakeney,3500,CHI,SG,@ MIL,,6.00,37.31,20,229.5,800,107.5, ,8.66,4.20,5.2,1.49
Thon Maker,3500,MIL,C,CHI,,6.00,55.25,21,229.5,-1200,122,1,8.86,4.18,5.16,1.47
Matthew Dellavedova,3500,MIL,PG,CHI,,6.00,47.99,29,229.5,-1200,122,1,8.66,4.92,4.92,1.41
Tony Snell,3500,MIL,SG,CHI,,8.00,41.37,28,229.5,-1200,122,1,8.27,4.28,4.75,1.36
Furkan Korkmaz,3500,PHI,SG,NYK,,7.00,47.30,13,228.5,-800,120.25,0.25,9.36,4.71,4.71,1.35
Jaylen Adams,3500,ATL,SG,@ CHA,,8.00,47.37,14,231,500,109.75,-0.5,6.08,4.21,4.68,1.34
Thabo Sefolosha,3500,UTA,SF,@ BKN,,6.00,31.47,1,215.5,-160,109.5,109.5,6.71,3.76,4.45,1.27
Sterling Brown,3500,MIL,SG,CHI,,6.00,34.80,11,229.5,-1200,122,1,8.43,4.38,4.38,1.25
Amir Johnson,3500,PHI,PF,NYK,,4.00,55.71,22,228.5,-800,120.25,0.25,6.24,3.06,3.98,1.14
Milos Teodosic,3500,LAC,PG,PHO,,5.00,47.99,28,227,-1200,120.5,0.5,7.99,4.00,4,1.14
Ian Clark,3500,NOP,SG,WAS,,6.00,40.02,28,242,-250,124.5,0.75,6.11,3.57,3.72,1.06
Marquese Chriss,3500,HOU,PF,DAL,,2.00,49.56,4,216.5,-225,111,111,3.37,1.66,2.1,0.6
