Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Josh Jackson,4000,PHO,PF,@ OKC,,30.00, , ,220,1025,103.25,103.25,56.81,23.46,29.51,7.38
Montrezl Harrell,5500,LAC,PF,WAS,,28.00, , ,228,-170,116,116,65.10,26.89,34.12,6.2
Isaiah Canaan,4200,PHO,PG,@ OKC,,34.00, , ,220,1025,103.25,103.25,43.05,15.03,25,5.95
Jerami Grant,4800,OKC,PF,PHO,,28.00, , ,220,-1700,116.75,116.75,55.95,22.81,27.99,5.83
Andre Iguodala,3700,GSW,SG,@ BKN,,24.00, , ,227,-550,118.25,118.25,38.69,16.45,20.56,5.56
Jae Crowder,4900,UTA,SF,@ DAL,,32.00, , ,213,-190,108.75,108.75,51.47,22.88,26.89,5.49
Kelly Oubre,4100,WAS,SF,@ LAC,,24.00, , ,228,150,112,112,43.09,18.94,22.42,5.47
Dante Exum,3700,UTA,PG,@ DAL,,24.00, , ,213,-190,108.75,108.75,35.96,14.82,20.19,5.46
Ricky Rubio,5700,UTA,PG,@ DAL,,29.00, , ,213,-190,108.75,108.75,47.63,17.68,31.07,5.45
Tobias Harris,7600,LAC,PF,WAS,,35.00, , ,228,-170,116,116,61.37,16.77,40.11,5.28
Spencer Dinwiddie,5300,BKN,PG,GSW,,28.00, , ,227,420,108.75,108.75,48.04,22.36,27.88,5.26
Dennis Schroder,6700,OKC,SG,PHO,,30.00, , ,220,-1700,116.75,116.75,68.66,27.76,35.1,5.24
Lou Williams,5200,LAC,SG,WAS,,26.00, , ,228,-170,116,116,53.08,21.96,26.78,5.15
Caris LeVert,6800,BKN,SG,GSW,,31.00, , ,227,420,108.75,108.75,54.11,19.26,34.64,5.09
Draymond Green,7200,GSW,PF,@ BKN,,32.00, , ,227,-550,118.25,118.25,59.14,19.09,36.64,5.09
Wesley Matthews,5100,DAL,SG,UTA,,33.10, , ,213,165,104.25,104.25,45.27,16.49,25.69,5.04
Steven Adams,7300,OKC,C,PHO,,34.00, , ,220,-1700,116.75,116.75,58.46,21.34,36.54,5.01
Royce O'Neale,3500,UTA,SF,@ DAL,,22.00, , ,213,-190,108.75,108.75,34.88,17.45,17.45,4.99
Kevon Looney,3700,GSW,PF,@ BKN,,18.00, , ,227,-550,118.25,118.25,36.23,15.25,18.4,4.97
Patrick Beverley,4600,LAC,PG,WAS,,25.00, , ,228,-170,116,116,37.27,13.56,22.82,4.96
Dennis Smith Jr.,6400,DAL,PG,UTA,,30.76, , ,213,165,104.25,104.25,51.51,17.84,31.68,4.95
Mikal Bridges,3500,PHO,SF,@ OKC,,24.00, , ,220,1025,103.25,103.25,21.42,3.85,17.26,4.93
Markieff Morris,5800,WAS,PF,@ LAC,,28.48, , ,228,150,112,112,47.50,16.18,28.53,4.92
Donovan Mitchell,8500,UTA,SG,@ DAL,,36.00, , ,213,-190,108.75,108.75,70.52,23.67,41.68,4.9
Otto Porter,6300,WAS,SF,@ LAC,,31.00, , ,228,150,112,112,48.90,17.43,30.58,4.85
Klay Thompson,6200,GSW,SG,@ BKN,,32.85, , ,227,-550,118.25,118.25,48.55,18.02,30.08,4.85
Bradley Beal,8200,WAS,SG,@ LAC,,35.00, , ,228,150,112,112,64.55,19.21,39.7,4.84
Austin Rivers,3600,WAS,SG,@ LAC,,19.00, , ,228,150,112,112,33.63,14.54,17.23,4.79
DeAndre Jordan,7900,DAL,C,UTA,,31.05, , ,213,165,104.25,104.25,56.72,17.52,37.84,4.79
Jeff Green,4000,WAS,SF,@ LAC,,24.00, , ,228,150,112,112,37.76,14.86,19.15,4.79
Rudy Gobert,8300,UTA,C,@ DAL,,33.00, , ,213,-190,108.75,108.75,62.19,18.72,39.41,4.75
John Wall,9500,WAS,PG,@ LAC,,35.00, , ,228,150,112,112,67.08,17.84,45.17,4.75
Joe Harris,4400,BKN,SG,GSW,,28.95, , ,227,420,108.75,108.75,37.99,15.33,20.75,4.72
Kevin Durant,10200,GSW,SF,@ BKN,,34.00, , ,227,-550,118.25,118.25,71.29,21.54,48.07,4.71
D'Angelo Russell,6900,BKN,PG,GSW,,28.00, , ,227,420,108.75,108.75,49.43,17.88,32.5,4.71
Shai Gilgeous-Alexander,4300,LAC,PG,WAS,,25.00, , ,228,-170,116,116,24.17,4.03,20.14,4.68
Luka Doncic,7400,DAL,SG,UTA,,33.84, , ,213,165,104.25,104.25,45.91,10.30,34.57,4.67
Avery Bradley,3900,LAC,SG,WAS,,26.00, , ,228,-170,116,116,31.07,13.20,18.21,4.67
Allen Crabbe,3600,BKN,SG,GSW,,20.00, , ,227,420,108.75,108.75,33.46,13.33,16.74,4.65
Ian Mahinmi,3500,WAS,C,@ LAC,,18.00, , ,228,150,112,112,24.79,8.83,16.2,4.63
Jarrett Allen,6500,BKN,C,GSW,,28.03, , ,227,420,108.75,108.75,45.21,18.00,30.1,4.63
Damian Jones,3600,GSW,C,@ BKN,,17.00, , ,227,-550,118.25,118.25,30.17,11.03,16.66,4.63
Harrison Barnes,5300,DAL,SF,UTA,,28.74, , ,213,165,104.25,104.25,38.09,13.80,24.34,4.59
Stephen Curry,10000,GSW,PG,@ BKN,,34.00, , ,227,-550,118.25,118.25,77.07,28.68,45.82,4.58
Trevor Ariza,5100,PHO,SF,@ OKC,,33.15, , ,220,1025,103.25,103.25,37.76,13.96,23.08,4.53
Joe Ingles,6600,UTA,SF,@ DAL,,32.71, , ,213,-190,108.75,108.75,52.75,21.72,29.8,4.52
J.J. Barea,4500,DAL,PG,UTA,,18.00, , ,213,165,104.25,104.25,33.46,13.18,20.24,4.5
Ed Davis,4100,BKN,C,GSW,,18.00, , ,227,420,108.75,108.75,36.92,18.47,18.47,4.5
Patrick Patterson,3500,OKC,PF,PHO,,18.00, , ,220,-1700,116.75,116.75,30.43,15.52,15.52,4.43
Ryan Anderson,3600,PHO,PF,@ OKC,,24.13, , ,220,1025,103.25,103.25,26.55,10.76,15.61,4.34
Deandre Ayton,8000,PHO,C,@ OKC,,32.00, , ,220,1025,103.25,103.25,46.24,10.57,34.53,4.32
Paul George,8900,OKC,SF,PHO,,34.00, , ,220,-1700,116.75,116.75,57.65,21.83,38.03,4.27
Danilo Gallinari,7000,LAC,SF,WAS,,33.00, , ,228,-170,116,116,53.34,20.53,29.8,4.26
TJ Warren,5400,PHO,SF,@ OKC,,23.00, , ,220,1025,103.25,103.25,45.90,20.64,22.96,4.25
Maxi Kleber,4000,DAL,PF,UTA,,21.00, , ,213,165,104.25,104.25,32.53,14.11,16.96,4.24
Rondae Hollis-Jefferson,5600,BKN,PF,GSW,,22.00, , ,227,420,108.75,108.75,46.42,18.98,23.72,4.24
Russell Westbrook,12700,OKC,PG,PHO,,35.00, , ,220,-1700,116.75,116.75,71.97,25.05,53.75,4.23
Jared Dudley,3700,BKN,SF,GSW,,22.00, , ,227,420,108.75,108.75,27.78,10.09,15.34,4.15
Shabazz Napier,3500,BKN,PG,GSW,,15.00, , ,227,420,108.75,108.75,28.45,11.87,14.41,4.12
Alex Abrines,3500,OKC,SG,PHO,,22.00, , ,220,-1700,116.75,116.75,28.81,12.06,14.41,4.12
Nerlens Noel,3900,OKC,C,PHO,,13.00, , ,220,-1700,116.75,116.75,31.36,13.53,15.84,4.06
