Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Shai Gilgeous-Alexander,3600,LAC,PG,GSW,,28.00,37.24,5,242,240,117.5,0.25,32.84,18.58,23.46,6.52
Pau Gasol,3500,SAS,C,@ MIN,,16.00,53.36,13,226.5,120,112,0.75,37.79,8.55,21.17,6.05
Kelly Olynyk,3700,MIA,PF,@ DET,,22.00,52.49,9,206,115,101.75,-1.5,33.41,9.65,21.74,5.88
DeMarcus Cousins,4600,GSW,C,@ LAC,,22.00,58.83,26,242,-275,124.5,0.25,47.61,8.78,26.6,5.78
Ante Zizic,4200,CLE,C,@ UTA,,28.00,53.50,17,215.5,1000,99.75, ,47.34,2.37,23.68,5.64
Nikola Vucevic,9500,ORL,C,BKN,,34.00,57.73,25,217,-138,109.5,1.5,80.14,20.92,50.53,5.32
C.J. McCollum,6700,POR,SG,NOP,,35.00,48.55,25,233.5,-138,118,-0.25,57.13,18.65,35.66,5.32
Joe Ingles,6400,UTA,SF,CLE,,33.00,37.17,21,215.5,-1600,115.75,1,52.41,13.55,32.8,5.13
Hassan Whiteside,7300,MIA,C,@ DET,,27.00,52.92,14,206,115,101.75,-1.5,52.05,17.07,37.18,5.09
Patrick Beverley,4300,LAC,PG,GSW,,30.00,37.24,5,242,240,117.5,0.25,37.25,8.49,21.77,5.06
Jonathan Isaac,4400,ORL,SF,BKN,,28.00,57.73,25,217,-138,109.5,1.5,37.96,6.36,22.25,5.06
Rudy Gay,5100,SAS,SF,@ MIN,,26.00,50.70,27,226.5,120,112,0.75,37.89,10.28,25.5,5
Tyler Johnson,3900,MIA,PG,@ DET,,24.00,52.21,25,206,115,101.75,-1.5,38.76,5.29,19.39,4.97
Jeff Teague,6200,MIN,PG,SAS,,30.00,52.08,24,226.5,-138,114.5,1.75,51.58,15.91,30.72,4.95
Marc Gasol,7200,MEM,C,@ BOS,,33.00,48.57,1,207.5,450,98.5,0.5,57.97,18.73,35.61,4.95
Jaren Jackson,5600,MEM,PF,@ BOS,,28.00,48.57,1,207.5,450,98.5,0.5,38.54,19.13,27.53,4.92
Derrick White,5900,SAS,PG,@ MIN,,32.00,37.73,6,226.5,120,112,0.75,51.52,9.14,28.75,4.87
Andre Drummond,9600,DET,C,MIA,,34.00,50.15,3,206,-133,104.25, ,65.17,24.53,46.55,4.85
Dwyane Wade,5000,MIA,SG,@ DET,,24.00,43.67,9,206,115,101.75,-1.5,37.74,7.31,24.21,4.84
Danilo Gallinari,7200,LAC,SF,GSW,,34.00,48.11,17,242,240,117.5,0.25,63.79,13.09,34.82,4.84
Ish Smith,3900,DET,PG,MIA,,23.00,40.21,14,206,-133,104.25, ,35.21,5.66,18.85,4.83
LaMarcus Aldridge,8200,SAS,PF,@ MIN,,34.00,53.36,13,226.5,120,112,0.75,58.21,20.93,39.49,4.82
Bam Adebayo,5100,MIA,PF,@ DET,,24.00,52.92,14,206,115,101.75,-1.5,40.92,6.27,24.49,4.8
Nikola Mirotic,6200,NOP,SF,@ POR,,30.00,49.88,25,233.5,120,115.5,0.25,53.66,9.91,29.76,4.8
Damian Lillard,9800,POR,PG,NOP,,35.00,50.28,18,233.5,-138,118,-0.25,77.62,24.79,46.87,4.78
Royce O'Neale,4900,UTA,SF,CLE,,34.00,38.63,22,215.5,-1600,115.75,1,36.71,9.14,23.38,4.77
Garrett Temple,3700,MEM,SG,@ BOS,,30.00,34.19,10,207.5,450,98.5,0.5,31.93,3.31,17.63,4.76
Aaron Gordon,7200,ORL,PF,BKN,,35.00,47.63,12,217,-138,109.5,1.5,58.89,13.86,34.3,4.76
