Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Ivan Rabb,3700,MEM,PF,@ ORL,,25.00,33.25,23,206.5,450,98.25,-2,49.75,6.88,25.5,6.89
Delon Wright,5100,MEM,SG,@ ORL,,34.00,20.10,15,206.5,450,98.25,-2,56.30,17.69,33.57,6.58
Tyler Dorsey,3700,MEM,SG,@ ORL,,30.00,21.48,16,206.5,450,98.25,-2,38.59,7.38,22.15,5.99
Justin Holiday,3700,MEM,SG,@ ORL,,34.00,21.48,16,206.5,450,98.25,-2,38.81,12.56,22,5.95
Fred VanVleet,5600,TOR,PG,OKC,,34.00,19.76,11,225,-125,113.5,-1,58.70,12.27,32.2,5.75
Derrick Jones Jr.,3700,MIA,SF,@ MIL,,26.00,22.18,17,216.5,230,104.75,104.75,37.80,7.80,21.14,5.71
Emmanuel Mudiay,5200,NYK,PG,DEN,,32.00,19.68,10,215,500,102,-0.5,51.02,12.13,28.68,5.52
Mason Plumlee,4500,DEN,C,@ NYK,,22.00,31.32,14,215,-650,113,-0.5,46.88,6.32,24.04,5.34
Danny Green,4500,TOR,SG,OKC,,30.00,26.64,24,225,-125,113.5,-1,38.07,8.38,23.93,5.32
Spencer Dinwiddie,5500,BKN,PG,@ LAL,,27.00,41.66,25,232.5,-133,117.5,117.5,47.93,7.09,29.17,5.3
JaVale McGee,5600,LAL,C,BKN,,23.00,30.94,11,232.5,115,115,115,50.82,15.36,29.53,5.27
Kyle Kuzma,6300,LAL,PF,BKN,,34.00,29.74,13,232.5,115,115,115,48.80,17.11,32.84,5.21
Mario Hezonja,4900,NYK,SF,DEN,,29.00,20.10,5,215,500,102,-0.5,49.88,5.76,24.95,5.09
Steven Adams,6100,OKC,C,@ TOR,,32.00,30.37,8,225,110,111.5,-0.5,53.16,14.13,31.05,5.09
Caris LeVert,5100,BKN,SG,@ LAL,,26.00,41.66,25,232.5,-133,117.5,117.5,41.02,11.22,25.91,5.08
Jonas Valanciunas,7700,MEM,C,@ ORL,,30.00,33.25,23,206.5,450,98.25,-2,68.68,15.49,39.02,5.07
Dion Waiters,4100,MIA,SG,@ MIL,,28.00,25.98,19,216.5,230,104.75,104.75,32.94,9.10,20.72,5.05
Rajon Rondo,6600,LAL,PG,BKN,,32.00,22.97,24,232.5,115,115,115,51.14,9.69,32.97,5
Bruno Caboclo,4000,MEM,SF,@ ORL,,26.00,21.48,16,206.5,450,98.25,-2,39.92,7.01,19.97,4.99
Frank Ntilikina,3500,NYK,PG,DEN,,25.00,19.68,10,215,500,102,-0.5,33.12,3.87,17.43,4.98
Ed Davis,3800,BKN,PF,@ LAL,,18.00,34.15,25,232.5,-133,117.5,117.5,37.68,5.54,18.85,4.96
JaMychal Green,3500,LAC,PF,@ CLE,,16.00,26.70,4,227,-300,116.75,116.75,34.66,3.66,17.34,4.95
Ersan Ilyasova,4000,MIL,PF,MIA,,23.00,30.37,16,216.5,-275,111.75,111.75,36.17,3.76,19.71,4.93
Damyean Dotson,5700,NYK,SG,DEN,,34.00,25.73,17,215,500,102,-0.5,47.84,12.58,28.01,4.91
Josh Richardson,6400,MIA,SF,@ MIL,,35.00,25.98,19,216.5,230,104.75,104.75,49.87,12.62,31.23,4.88
Reggie Bullock,3500,LAL,SG,BKN,,25.00,24.49,8,232.5,115,115,115,32.10,8.54,17.09,4.88
Rudy Gay,6000,SAS,SF,@ HOU,,29.00,30.41,17,221,210,107.5, ,53.70,7.13,29.23,4.87
Joe Harris,4100,BKN,SF,@ LAL,,30.00,22.46,20,232.5,-133,117.5,117.5,35.15,7.63,19.97,4.87
Nikola Vucevic,10200,ORL,C,MEM,,34.00,28.70,9,206.5,-550,108.25, ,78.27,18.85,49.35,4.84
Kawhi Leonard,9900,TOR,SF,OKC,,35.00,27.89,26,225,-125,113.5,-1,71.66,19.12,47.68,4.82
D.J. Wilson,3900,MIL,PF,MIA,,21.00,30.37,16,216.5,-275,111.75,111.75,37.48,4.50,18.75,4.81
Hassan Whiteside,5500,MIA,C,@ MIL,,19.00,25.97,1,216.5,230,104.75,104.75,52.65,6.93,26.34,4.79
DeMarre Carroll,4000,BKN,SF,@ LAL,,23.00,26.32,20,232.5,-133,117.5,117.5,38.02,4.30,19.02,4.76
D'Angelo Russell,8900,BKN,SG,@ LAL,,32.00,41.66,25,232.5,-133,117.5,117.5,65.35,18.71,42.24,4.75
Paul Millsap,7200,DEN,PF,@ NYK,,33.00,33.82,26,215,-650,113,-0.5,54.77,12.66,34.21,4.75
Bryn Forbes,3700,SAS,PG,@ HOU,,27.00,35.31,4,221,210,107.5, ,28.75,4.82,17.54,4.74
Larry Nance Jr.,5800,CLE,PF,LAC,,26.00,34.33,27,227,250,110.25,110.25,54.91,3.49,27.47,4.74
Marco Belinelli,3600,SAS,SG,@ HOU,,24.00,22.58,21,221,210,107.5, ,28.09,4.93,16.9,4.69
Michael Carter-Williams,3500,ORL,PG,MEM,,17.00,41.45,24,206.5,-550,108.25, ,30.75,6.00,16.38,4.68
Kevin Love,8100,CLE,PF,LAC,,30.00,34.33,27,227,250,110.25,110.25,57.17,17.05,37.81,4.67
Lou Williams,7400,LAC,SG,@ CLE,,27.00,24.43,12,227,-300,116.75,116.75,69.09,7.67,34.56,4.67
Nikola Jokic,10400,DEN,C,@ NYK,,34.00,34.01,25,215,-650,113,-0.5,71.05,29.01,48.43,4.66
Chandler Parsons,4100,MEM,SF,@ ORL,,25.00,23.16,4,206.5,450,98.25,-2,38.22,4.09,19.12,4.66
Jarrett Allen,6300,BKN,C,@ LAL,,28.00,34.15,25,232.5,-133,117.5,117.5,58.59,12.66,29.31,4.65
Landry Shamet,4000,LAC,PG,@ CLE,,29.00,23.57,25,227,-300,116.75,116.75,25.93,12.87,18.52,4.63
Monte Morris,4200,DEN,SG,@ NYK,,25.00,41.82,26,215,-650,113,-0.5,27.20,15.39,19.43,4.63
LeBron James,10800,LAL,SF,BKN,,31.00,29.74,13,232.5,115,115,115,69.87,28.55,49.91,4.62
Ivica Zubac,4900,LAC,C,@ CLE,,22.00,34.18,26,227,-300,116.75,116.75,42.28,11.30,22.6,4.61
LaMarcus Aldridge,8500,SAS,PF,@ HOU,,34.00,31.95,16,221,210,107.5, ,57.63,20.72,39.1,4.6
Collin Sexton,6300,CLE,PG,LAC,,33.00,42.40,29,227,250,110.25,110.25,40.49,22.90,28.92,4.59
Chris Paul,8200,HOU,PG,SAS,,32.00,39.02,15,221,-250,113.5, ,54.80,16.56,37.38,4.56
Danuel House Jr.,4200,HOU,SF,SAS,,26.00,39.02,15,221,-250,113.5, ,38.28,6.38,19.15,4.56
Jordan Clarkson,5200,CLE,SG,LAC,,25.00,24.46,13,227,250,110.25,110.25,47.30,8.23,23.66,4.55
Shai Gilgeous-Alexander,5300,LAC,PG,@ CLE,,28.00,23.66,27,227,-300,116.75,116.75,33.74,16.75,24.1,4.55
Jerami Grant,5600,OKC,PF,@ TOR,,32.00,28.39,6,225,110,111.5,-0.5,50.85,3.36,25.44,4.54
D.J. Augustin,5600,ORL,PG,MEM,,32.00,18.83,4,206.5,-550,108.25, ,45.66,10.18,25.45,4.54
Kelly Olynyk,5300,MIA,PF,@ MIL,,27.00,32.68,20,216.5,230,104.75,104.75,38.32,7.99,23.98,4.52
Paul George,10600,OKC,SF,@ TOR,,37.00,28.39,6,225,110,111.5,-0.5,75.49,23.06,47.84,4.51
Marc Gasol,6300,TOR,C,OKC,,25.00,28.59,8,225,-125,113.5,-1,44.81,14.73,28.38,4.5
Giannis Antetokounmpo,13000,MIL,SF,MIA,,34.00,30.37,16,216.5,-275,111.75,111.75,81.89,33.92,58.49,4.5
Kentavious Caldwell-Pope,4800,LAL,SG,BKN,,30.00,18.14,1,232.5,115,115,115,43.11,5.81,21.61,4.5
James Harden,12400,HOU,SG,SAS,,36.00,39.02,15,221,-250,113.5, ,78.11,39.83,55.79,4.5
Jamal Murray,6800,DEN,PG,@ NYK,,33.00,41.82,26,215,-650,113,-0.5,45.98,10.92,30.51,4.49
Nerlens Noel,3500,OKC,C,@ TOR,,15.00,30.37,8,225,110,111.5,-0.5,31.33,3.05,15.73,4.49
Patrick Beverley,6000,LAC,PG,@ CLE,,31.00,23.66,27,227,-300,116.75,116.75,47.85,10.10,26.94,4.49
Mitchell Robinson,5700,NYK,C,DEN,,22.00,30.75,10,215,500,102,-0.5,35.77,19.32,25.55,4.48
Patty Mills,3900,SAS,PG,@ HOU,,21.00,21.98,20,221,210,107.5, ,34.86,4.85,17.44,4.47
Eric Gordon,5200,HOU,SG,SAS,,32.00,23.54,5,221,-250,113.5, ,38.71,8.49,23.21,4.46
Russell Westbrook,11700,OKC,PG,@ TOR,,36.00,34.44,1,225,110,111.5,-0.5,72.94,26.47,52.1,4.45
Derrick White,5600,SAS,PG,@ HOU,,28.00,21.98,20,221,210,107.5, ,44.67,7.93,24.93,4.45
Jonathan Isaac,5900,ORL,SF,MEM,,28.00,28.92,9,206.5,-550,108.25, ,45.59,7.64,26.17,4.44
Will Barton,5600,DEN,SF,@ NYK,,29.00,23.89,7,215,-650,113,-0.5,43.81,8.81,24.88,4.44
Khris Middleton,8000,MIL,SG,MIA,,33.00,22.09,1,216.5,-275,111.75,111.75,50.04,12.19,35.34,4.42
Dennis Schroder,5500,OKC,SG,@ TOR,,29.00,34.44,1,225,110,111.5,-0.5,39.72,6.07,24.28,4.41
Clint Capela,8200,HOU,C,SAS,,33.00,33.17,22,221,-250,113.5, ,64.85,15.40,36.15,4.41
Cedi Osman,6300,CLE,SF,LAC,,34.00,26.43,21,227,250,110.25,110.25,46.68,13.76,27.8,4.41
Evan Fournier,5600,ORL,SG,MEM,,31.00,20.56,7,206.5,-550,108.25, ,38.04,10.47,24.64,4.4
Aaron Gordon,7800,ORL,PF,MEM,,34.00,28.92,9,206.5,-550,108.25, ,58.57,14.05,34.11,4.37
Gary Harris,4800,DEN,SF,@ NYK,,29.00,23.89,7,215,-650,113,-0.5,29.34,7.61,20.91,4.36
Danilo Gallinari,7600,LAC,SF,@ CLE,,31.00,28.97,10,227,-300,116.75,116.75,59.00,11.50,32.96,4.34
Bam Adebayo,6400,MIA,PF,@ MIL,,29.00,25.97,1,216.5,230,104.75,104.75,46.55,8.09,27.79,4.34
Goran Dragic,5800,MIA,PG,@ MIL,,27.00,22.54,22,216.5,230,104.75,104.75,41.00,5.03,25.17,4.34
DeAndre Jordan,6400,NYK,C,DEN,,24.00,30.75,10,215,500,102,-0.5,38.91,16.81,27.79,4.34
Wes Iwundu,3900,ORL,SF,MEM,,23.00,24.53,9,206.5,-550,108.25, ,33.48,4.37,16.75,4.29
Terrence Ross,5600,ORL,SG,MEM,,26.00,20.56,7,206.5,-550,108.25, ,47.98,6.17,24,4.29
Kadeem Allen,3500,NYK,PG,DEN,,18.00,19.68,10,215,500,102,-0.5,30.02,3.20,15.02,4.29
Pascal Siakam,8400,TOR,PF,OKC,,34.00,28.59,8,225,-125,113.5,-1,54.75,16.19,35.9,4.27
P.J. Tucker,4700,HOU,PF,SAS,,33.00,27.35,27,221,-250,113.5, ,30.03,6.18,20.05,4.27
Jevon Carter,3500,MEM,PG,@ ORL,,21.00,20.10,15,206.5,450,98.25,-2,20.87,11.81,14.91,4.26
Kevin Knox,5100,NYK,SF,DEN,,29.00,24.11,10,215,500,102,-0.5,30.16,17.06,21.54,4.22
Eric Bledsoe,7800,MIL,PG,MIA,,31.00,36.48,9,216.5,-275,111.75,111.75,65.75,13.68,32.89,4.22
Serge Ibaka,5700,TOR,PF,OKC,,23.00,28.47,7,225,-125,113.5,-1,43.50,6.75,24.02,4.21
DeMar DeRozan,9000,SAS,SG,@ HOU,,35.00,24.00,8,221,210,107.5, ,69.17,19.52,37.9,4.21
Dwyane Wade,5600,MIA,SG,@ MIL,,24.00,25.98,19,216.5,230,104.75,104.75,36.68,7.11,23.53,4.2
Brook Lopez,7200,MIL,C,MIA,,31.00,29.09,11,216.5,-275,111.75,111.75,57.06,12.01,30.03,4.17
Markieff Morris,3500,OKC,PF,@ TOR,,17.00,30.33,12,225,110,111.5,-0.5,29.13,4.02,14.57,4.16
Jakob Poeltl,4700,SAS,C,@ HOU,,20.00,28.30,3,221,210,107.5, ,29.91,7.95,19.4,4.13
James Johnson,4800,MIA,PF,@ MIL,,24.00,27.78,5,216.5,230,104.75,104.75,38.41,10.12,19.8,4.13
Montrezl Harrell,8300,LAC,PF,@ CLE,,28.00,26.70,4,227,-300,116.75,116.75,56.03,4.02,34.1,4.11
Malik Beasley,3700,DEN,SG,@ NYK,,21.00,28.17,28,215,-650,113,-0.5,30.08,3.58,15.05,4.07
Ante Zizic,4400,CLE,C,LAC,,21.00,36.64,29,227,250,110.25,110.25,29.58,7.53,17.79,4.04
Rodions Kurucs,4200,BKN,PF,@ LAL,,26.00,26.99,1,232.5,-133,117.5,117.5,23.69,13.69,16.92,4.03
Davis Bertans,3600,SAS,SF,@ HOU,,21.00,31.95,16,221,210,107.5, ,28.63,3.77,14.32,3.98
Brandon Knight,4200,CLE,PG,LAC,,23.00,42.40,29,227,250,110.25,110.25,32.24,3.89,16.13,3.84
Pat Connaughton,4900,MIL,SG,MIA,,26.00,23.07,23,216.5,-275,111.75,111.75,37.52,5.22,18.77,3.83
Alex Caruso,5000,LAL,PG,BKN,,24.00,38.76,14,232.5,115,115,115,29.50,7.89,19.01,3.8
Garrett Temple,3600,LAC,SG,@ CLE,,16.00,23.57,25,227,-300,116.75,116.75,27.31,3.42,13.66,3.79
Lance Stephenson,3500,LAL,SF,BKN,,14.00,25.78,18,232.5,115,115,115,25.97,2.65,13.23,3.78
Kenneth Faried,4100,HOU,PF,SAS,,15.00,33.17,22,221,-250,113.5, ,29.67,1.77,14.84,3.62
David Nwaba,3800,CLE,SG,LAC,,20.00,26.43,21,227,250,110.25,110.25,27.39,2.93,13.7,3.61
Jeremy Lin,3700,TOR,PG,OKC,,15.00,37.44,11,225,-125,113.5,-1,24.21,3.76,13.16,3.56
George Hill,3500,MIL,PG,MIA,,14.00,20.71,17,216.5,-275,111.75,111.75,23.54,3.24,12.18,3.48
Treveon Graham,3500,BKN,SG,@ LAL,,20.00,26.32,20,232.5,-133,117.5,117.5,24.09,3.11,12.05,3.44
Terrance Ferguson,3500,OKC,SG,@ TOR,,28.00,22.26,18,225,110,111.5,-0.5,23.87,3.53,11.94,3.41
OG Anunoby,3800,TOR,SF,OKC,,18.00,26.64,24,225,-125,113.5,-1,23.26,2.53,12.66,3.33
Norman Powell,4000,TOR,SF,OKC,,16.00,24.65,28,225,-125,113.5,-1,25.91,3.38,12.96,3.24
Julian Washburn,3500,MEM,SF,@ ORL,,15.00,23.16,4,206.5,450,98.25,-2,15.79,8.93,11.28,3.22
Tristan Thompson,4300,CLE,C,LAC,,16.00,36.64,29,227,250,110.25,110.25,27.55,2.37,13.78,3.2
Khem Birch,3600,ORL,PF,MEM,,15.00,30.57,9,206.5,-550,108.25, ,18.93,4.22,11.47,3.19
Torrey Craig,3700,DEN,SG,@ NYK,,14.00,28.17,28,215,-650,113,-0.5,21.65,2.58,10.83,2.93
Austin Rivers,3500,HOU,SG,SAS,,15.00,22.35,21,221,-250,113.5, ,20.35,2.35,10.18,2.91
Sterling Brown,3500,MIL,SG,MIA,,12.00,23.07,23,216.5,-275,111.75,111.75,19.25,2.83,9.63,2.75
Tony Snell,3500,MIL,SG,MIA,,15.00,26.80,25,216.5,-275,111.75,111.75,17.46,2.97,9.46,2.7
Abdel Nader,3500,OKC,SF,@ TOR,,14.00,26.08,18,225,110,111.5,-0.5,18.59,2.15,9.3,2.66
Rondae Hollis-Jefferson,3900,BKN,PF,@ LAL,,10.00,26.99,1,232.5,-133,117.5,117.5,19.71,2.50,10.01,2.57
Nik Stauskas,3800,CLE,SG,LAC,,12.00,20.98,10,227,250,110.25,110.25,16.20,3.50,8.75,2.3
Wilson Chandler,3500,LAC,SF,@ CLE,,10.00,26.46,22,227,-300,116.75,116.75,15.61,1.87,7.81,2.23
Luke Kornet,3500,NYK,PF,DEN,,9.00,29.03,10,215,500,102,-0.5,15.08,2.60,7.68,2.19
