Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Isaiah Canaan,3500,MIN,PG,@ NOP,,28.00,38.75,18,230.5,210,112.25,112.25,40.94,7.30,21.21,6.06
Dion Waiters,4300,MIA,SG,@ SAC,,30.00,24.48,10,219,138,107.75, ,40.06,10.80,25.71,5.98
Dario Saric,3700,MIN,PF,@ NOP,,24.00,33.41,26,230.5,210,112.25,112.25,37.52,5.17,22.02,5.95
Collin Sexton,5000,CLE,PG,@ WAS,,35.00,39.44,19,221,360,105.75,0.5,39.17,22.64,27.98,5.6
Sterling Brown,3500,MIL,SG,@ DAL,,25.00,18.58,3,224,-250,114.75,-0.5,37.91,5.40,19.41,5.55
Josh Okogie,3600,MIN,SG,@ NOP,,30.00,30.83,29,230.5,210,112.25,112.25,27.43,15.85,19.59,5.44
Kenrich Williams,5500,NOP,PF,MIN,,36.00,23.19,10,230.5,-250,118.25,118.25,41.45,22.39,29.61,5.38
Dennis Smith Jr.,6600,NYK,PG,@ DET,,35.00,39.83,20,206,275,99.25,0.5,62.85,15.33,35.17,5.33
D.J. Wilson,3500,MIL,PF,@ DAL,,21.00,28.76,7,224,-250,114.75,-0.5,37.18,4.65,18.6,5.31
Tony Snell,3500,MIL,SG,@ DAL,,29.00,25.46,17,224,-250,114.75,-0.5,36.94,5.14,18.48,5.28
Andrew Wiggins,6000,MIN,SG,@ NOP,,36.00,30.83,29,230.5,210,112.25,112.25,48.29,12.25,31.58,5.26
Will Barton,5200,DEN,SF,@ PHI,,30.00,25.31,14,231,200,112.75,112.75,47.78,9.60,27.13,5.22
Allonzo Trier,3800,NYK,SG,@ DET,,24.00,23.92,6,206,275,99.25,0.5,27.72,15.42,19.8,5.21
Justise Winslow,5800,MIA,SF,@ SAC,,32.00,35.36,7,219,138,107.75, ,52.66,14.62,30.02,5.18
Kevin Love,5000,CLE,PF,@ WAS,,20.00,29.96,15,221,360,105.75,0.5,41.20,8.44,25.59,5.12
Blake Griffin,9000,DET,PF,NYK,,36.00,32.95,24,206,-333,106.75,-0.5,83.11,26.81,46.07,5.12
Deandre Ayton,7300,PHO,C,GSW,,32.00,30.79,7,229.5,1000,106.5,106.5,52.14,29.49,37.24,5.1
Ryan Broekhoff,3500,DAL,PF,MIL,,23.00,20.09,9,224,210,109.25,2,24.82,14.88,17.73,5.07
Willie Cauley-Stein,5400,SAC,C,MIA,,27.00,28.17,2,219,-160,111.25,0.5,39.85,14.34,27.22,5.04
Mikal Bridges,4700,PHO,SF,GSW,,35.00,22.86,7,229.5,1000,106.5,106.5,33.08,18.71,23.63,5.03
Kevin Knox,5000,NYK,SF,@ DET,,35.00,23.92,6,206,275,99.25,0.5,35.08,20.27,25.06,5.01
Malik Beasley,4800,DEN,SG,@ PHI,,32.00,25.21,15,231,200,112.75,112.75,46.72,7.14,23.8,4.96
Eric Bledsoe,7800,MIL,PG,@ DAL,,32.00,41.75,26,224,-250,114.75,-0.5,77.20,16.45,38.62,4.95
Jeff Green,5900,WAS,PF,CLE,,32.00,31.07,17,221,-450,115.25, ,56.35,10.77,29.12,4.94
Dorian Finney-Smith,5000,DAL,SF,MIL,,34.00,30.89,28,224,210,109.25,2,46.08,12.68,24.63,4.93
Damyean Dotson,3700,NYK,SG,@ DET,,26.00,22.87,8,206,275,99.25,0.5,32.08,8.54,18.24,4.93
Josh Richardson,6600,MIA,SF,@ SAC,,35.00,24.48,10,219,138,107.75, ,51.92,13.13,32.51,4.93
Bam Adebayo,4100,MIA,PF,@ SAC,,20.00,32.54,17,219,138,107.75, ,33.29,5.15,20.1,4.9
Kelly Olynyk,4400,MIA,PF,@ SAC,,24.00,32.76,23,219,138,107.75, ,34.39,7.17,21.52,4.89
Luke Kennard,4800,DET,SG,NYK,,29.00,20.48,12,206,-333,106.75,-0.5,41.23,7.42,23.41,4.88
Jamal Murray,6700,DEN,PG,@ PHI,,34.00,37.96,13,231,200,112.75,112.75,49.20,11.69,32.65,4.87
Shabazz Napier,5700,BKN,PG,CHI,,26.00,17.09,2,226,-350,117,1,53.89,7.73,27.51,4.83
Jordan Clarkson,5800,CLE,SG,@ WAS,,30.00,25.61,17,221,360,105.75,0.5,41.16,13.33,28,4.83
Mason Plumlee,5800,DEN,C,@ PHI,,28.00,33.10,18,231,200,112.75,112.75,54.54,7.36,27.97,4.82
Kris Dunn,7100,CHI,PG,@ BKN,,34.00,38.70,17,226,300,109,1.5,57.99,19.41,34.23,4.82
D'Angelo Russell,8800,BKN,SG,CHI,,33.00,43.54,28,226,-350,117,1,66.47,20.49,42.34,4.81
Luka Doncic,10000,DAL,SG,MIL,,34.00,26.99,22,224,210,109.25,2,67.26,27.91,48.04,4.8
Jalen Brunson,4900,DAL,PG,MIL,,31.00,21.33,16,224,210,109.25,2,32.94,13.67,23.53,4.8
J.J. Redick,4900,PHI,SF,DEN,,32.00,19.53,7,231,-225,118.25,118.25,39.59,9.51,23.48,4.79
Draymond Green,6700,GSW,PF,@ PHO,,32.00,32.62,22,229.5,-1600,123,123,47.13,13.78,32.04,4.78
Karl-Anthony Towns,11200,MIN,C,@ NOP,,36.00,33.28,26,230.5,210,112.25,112.25,84.20,28.23,53.46,4.77
Jrue Holiday,9400,NOP,SG,MIN,,38.00,36.58,12,230.5,-250,118.25,118.25,66.68,21.76,44.78,4.76
Bradley Beal,9400,WAS,SG,CLE,,38.00,24.26,8,221,-450,115.25, ,66.45,23.58,44.75,4.76
De'Aaron Fox,7500,SAC,PG,MIA,,33.00,34.65,5,219,-160,111.25,0.5,54.28,18.59,35.55,4.74
Taj Gibson,4100,MIN,PF,@ NOP,,24.00,31.96,14,230.5,210,112.25,112.25,34.12,7.99,19.44,4.74
David Nwaba,4300,CLE,SG,@ WAS,,28.00,24.19,12,221,360,105.75,0.5,40.15,8.87,20.35,4.73
DeMarcus Cousins,7500,GSW,C,@ PHO,,25.00,32.62,22,229.5,-1600,123,123,50.69,16.52,35.45,4.73
Noah Vonleh,4800,NYK,PF,@ DET,,26.00,27.88,10,206,275,99.25,0.5,39.07,10.03,22.65,4.72
Nikola Jokic,11200,DEN,C,@ PHI,,34.00,31.62,20,231,200,112.75,112.75,77.49,31.64,52.82,4.72
Matthew Dellavedova,3500,CLE,PG,@ WAS,,23.00,23.58,22,221,360,105.75,0.5,32.94,3.43,16.48,4.71
Rondae Hollis-Jefferson,4300,BKN,PF,CHI,,20.00,31.70,21,226,-350,117,1,40.36,5.05,20.19,4.7
Malcolm Brogdon,6300,MIL,SG,@ DAL,,31.00,41.75,26,224,-250,114.75,-0.5,56.19,10.40,29.62,4.7
Thomas Bryant ,4800,WAS,C,CLE,,22.00,24.35,3,221,-450,115.25, ,45.06,2.79,22.54,4.7
Andre Drummond,10000,DET,C,NYK,,35.00,32.20,15,206,-333,106.75,-0.5,65.80,24.77,47,4.7
Otto Porter,6900,CHI,SF,@ BKN,,34.00,23.10,9,226,300,109,1.5,57.22,12.05,32.38,4.69
Richaun Holmes,3700,PHO,PF,GSW,,16.00,30.79,7,229.5,1000,106.5,106.5,34.68,3.66,17.35,4.69
Jabari Parker,4200,WAS,SF,CLE,,20.00,31.07,17,221,-450,115.25, ,38.59,3.17,19.68,4.69
Frank Jackson,3700,NOP,PG,MIN,,24.00,36.58,12,230.5,-250,118.25,118.25,24.23,13.71,17.31,4.68
Marvin Bagley III,6700,SAC,PF,MIA,,30.00,27.68,5,219,-160,111.25,0.5,43.76,23.63,31.26,4.67
Stephen Curry,9200,GSW,PG,@ PHO,,33.00,40.51,22,229.5,-1600,123,123,72.06,15.87,42.89,4.66
Josh Jackson,6900,PHO,PF,GSW,,35.00,25.72,18,229.5,1000,106.5,106.5,56.26,14.79,32.15,4.66
Cristiano Felicio,3500,CHI,C,@ BKN,,20.00,33.17,19,226,300,109,1.5,29.73,2.42,16.12,4.61
Harrison Barnes,5500,SAC,SF,MIA,,32.00,27.68,5,219,-160,111.25,0.5,39.51,10.73,25.36,4.61
Joel Embiid,11900,PHI,C,DEN,,35.00,24.92,4,231,-225,118.25,118.25,87.44,37.28,54.75,4.6
Kelly Oubre,6700,PHO,SF,GSW,,32.00,22.86,7,229.5,1000,106.5,106.5,55.21,9.87,30.76,4.59
Ed Davis,4400,BKN,PF,CHI,,18.00,38.41,30,226,-350,117,1,40.36,5.77,20.19,4.59
Bogdan Bogdanovic,5700,SAC,SG,MIA,,28.00,22.34,1,219,-160,111.25,0.5,51.45,9.03,26.17,4.59
Elie Okobo,3600,PHO,PG,GSW,,24.00,19.40,8,229.5,1000,106.5,106.5,23.13,12.49,16.52,4.59
Tim Hardaway Jr.,6000,DAL,SG,MIL,,32.00,26.99,22,224,210,109.25,2,49.32,12.59,27.54,4.59
Jarrett Allen,6000,BKN,C,CHI,,25.00,38.41,30,226,-350,117,1,54.87,11.86,27.45,4.58
George Hill,3700,MIL,PG,@ DAL,,23.00,20.02,12,224,-250,114.75,-0.5,31.12,4.52,16.94,4.58
Deng Adel,3500,CLE,SF,@ WAS,,24.00,24.19,12,221,360,105.75,0.5,22.46,12.98,16.04,4.58
Zach LaVine,7800,CHI,SG,@ BKN,,35.00,38.70,17,226,300,109,1.5,54.87,17.47,35.72,4.58
Maxi Kleber,5300,DAL,PF,MIL,,28.00,26.30,3,224,210,109.25,2,47.73,6.35,24.23,4.57
Julius Randle,8300,NOP,PF,MIN,,32.00,32.14,21,230.5,-250,118.25,118.25,67.48,16.60,37.89,4.57
Giannis Antetokounmpo,12000,MIL,SF,@ DAL,,34.00,28.76,7,224,-250,114.75,-0.5,76.82,31.50,54.87,4.57
Hassan Whiteside,8000,MIA,C,@ SAC,,28.00,32.54,17,219,138,107.75, ,50.90,16.69,36.36,4.55
Robin Lopez,4400,CHI,C,@ BKN,,24.00,33.17,19,226,300,109,1.5,39.40,7.17,19.97,4.54
Klay Thompson,7000,GSW,SG,@ PHO,,33.00,20.33,2,229.5,-1600,123,123,55.86,14.71,31.7,4.53
Ben Simmons,9300,PHI,PG,DEN,,35.00,19.62,11,231,-225,118.25,118.25,60.91,25.12,42.01,4.52
Tyler Johnson,4700,PHO,PG,GSW,,28.00,38.49,14,229.5,1000,106.5,106.5,36.49,7.29,21.19,4.51
Joe Harris,5400,BKN,SF,CHI,,32.00,18.61,4,226,-350,117,1,42.75,9.28,24.29,4.5
Kevin Durant,9800,GSW,SF,@ PHO,,33.00,37.92,30,229.5,-1600,123,123,66.59,23.33,44.1,4.5
Lauri Markkanen,8100,CHI,PF,@ BKN,,34.00,29.38,9,226,300,109,1.5,62.14,15.59,36.34,4.49
Buddy Hield,6500,SAC,SG,MIA,,33.00,22.88,22,219,-160,111.25,0.5,49.90,12.55,28.91,4.45
Jimmy Butler,8200,PHI,SG,DEN,,35.00,23.71,5,231,-225,118.25,118.25,56.99,19.40,36.46,4.45
Trevor Ariza,6200,WAS,SF,CLE,,34.00,26.28,21,221,-450,115.25, ,40.82,8.59,27.62,4.45
Brook Lopez,5400,MIL,C,@ DAL,,27.00,29.17,14,224,-250,114.75,-0.5,43.41,9.71,23.97,4.44
Kevon Looney,4100,GSW,C,@ PHO,,20.00,34.33,24,229.5,-1600,123,123,34.25,6.91,18.22,4.44
Ante Zizic,5200,CLE,C,@ WAS,,24.00,34.89,25,221,360,105.75,0.5,39.42,10.30,23.05,4.43
Dwyane Wade,6300,MIA,SG,@ SAC,,27.00,24.48,10,219,138,107.75, ,43.20,8.37,27.71,4.4
Ersan Ilyasova,3600,MIL,PF,@ DAL,,18.00,28.76,7,224,-250,114.75,-0.5,28.65,2.70,15.8,4.39
Tobias Harris,7000,PHI,PF,DEN,,35.00,30.92,16,231,-225,118.25,118.25,48.86,13.89,30.73,4.39
Anthony Davis,13000,NOP,PF,MIN,,34.00,32.14,21,230.5,-250,118.25,118.25,78.97,30.80,56.41,4.34
DeAndre Jordan,6800,NYK,C,@ DET,,28.00,31.95,13,206,275,99.25,0.5,41.29,18.25,29.49,4.34
Dwight Powell,6000,DAL,PF,MIL,,26.00,30.11,16,224,210,109.25,2,50.48,7.81,25.78,4.3
Jaron Blossomgame,3500,CLE,SF,@ WAS,,24.00,24.19,12,221,360,105.75,0.5,20.85,11.60,14.89,4.25
Tomas Satoransky ,6800,WAS,PG,CLE,,32.00,44.91,30,221,-450,115.25, ,55.82,9.50,28.79,4.23
Mitchell Robinson,4600,NYK,C,@ DET,,20.00,31.95,13,206,275,99.25,0.5,27.26,15.17,19.47,4.23
Reggie Jackson,6800,DET,PG,NYK,,33.00,43.82,29,206,-333,106.75,-0.5,43.51,15.72,28.68,4.22
James Johnson,4300,MIA,PF,@ SAC,,24.00,31.14,19,219,138,107.75, ,35.95,9.46,18.13,4.22
Ish Smith,3700,DET,PG,NYK,,19.00,18.53,4,206,-333,106.75,-0.5,28.79,4.62,15.41,4.16
Harry Giles,4000,SAC,PF,MIA,,16.00,27.68,5,219,-160,111.25,0.5,23.00,12.42,16.43,4.11
Darius Miller,4800,NOP,SF,MIN,,32.00,23.19,10,230.5,-250,118.25,118.25,38.68,5.38,19.35,4.03
Larry Nance,6500,CLE,PF,@ WAS,,24.00,29.96,15,221,360,105.75,0.5,52.25,3.45,26.14,4.02
Torrey Craig,3600,DEN,SG,@ PHI,,22.00,25.21,15,231,200,112.75,112.75,28.89,3.44,14.45,4.01
Langston Galloway,3500,DET,SG,NYK,,20.00,20.48,12,206,-333,106.75,-0.5,27.73,3.47,13.87,3.96
Andre Iguodala,4800,GSW,SG,@ PHO,,24.00,20.33,2,229.5,-1600,123,123,32.31,9.19,18.84,3.93
Nemanja Bjelica,3900,SAC,SF,MIA,,16.00,27.68,5,219,-160,111.25,0.5,25.14,6.50,15.16,3.89
