Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Tyreke Evans,4700,IND,SF,UTA,,30.00,46.07,7,205.5,138,101,101,47.20,17.00,30.14,6.41
Wilson Chandler,3600,PHI,SF,PHO,,27.00,33.55,9,220,-700,115.5,-2.25,39.86,15.17,22.38,6.22
Avery Bradley,3600,LAC,SG,@ ATL,,27.00,43.77,30,232,-275,119.25,1,42.90,21.46,21.46,5.96
Devin Harris,3500,DAL,PG,@ MEM,,23.00,39.36,1,200.5,138,98.5,-1.75,40.92,20.47,20.47,5.85
Trey Lyles,4400,DEN,PF,@ MIL,,23.00,44.03,9,224,200,109.25,-1.75,46.93,21.76,25.42,5.78
Dante Cunningham,3700,SAS,SF,@ NOP,,26.00,48.53,20,222,260,107.25,-0.25,37.31,14.53,20.76,5.61
Bryn Forbes,3600,SAS,PG,@ NOP,,28.00,35.11,12,222,260,107.25,-0.25,34.31,12.17,20.09,5.58
Patty Mills,4100,SAS,PG,@ NOP,,25.00,50.42,25,222,260,107.25,-0.25,40.96,17.75,22.67,5.53
Marco Belinelli,3600,SAS,SG,@ NOP,,23.00,35.11,12,222,260,107.25,-0.25,33.92,14.47,19.79,5.5
Nicolas Batum,5500,CHA,SF,BOS,,32.00,40.76,6,218,138,107.25, ,48.08,21.11,29.44,5.35
Jerami Grant,5400,OKC,PF,@ SAC,,32.00,53.94,27,227,-175,116,116,52.71,20.58,28.82,5.34
Mike Muscala,3900,PHI,C,PHO,,23.00,54.84,13,220,-700,115.5,-2.25,41.50,20.76,20.76,5.32
Rudy Gay,5900,SAS,SF,@ NOP,,29.00,48.53,20,222,260,107.25,-0.25,47.83,15.55,31.28,5.3
Maxi Kleber,3600,DAL,PF,@ MEM,,21.00,42.11,2,200.5,138,98.5,-1.75,37.00,15.73,19.09,5.3
Dorian Finney-Smith,4000,DAL,SF,@ MEM,,32.00,39.53,24,200.5,138,98.5,-1.75,35.50,12.64,20.93,5.23
Terry Rozier,3800,BOS,PG,@ CHA,,20.00,47.48,20,218,-160,110.75,1,36.98,16.93,19.82,5.22
Darren Collison,5100,IND,PG,UTA,,30.00,46.34,24,205.5,138,101,101,42.17,16.30,26.54,5.2
Patrick Patterson,3500,OKC,PF,@ SAC,,24.00,60.13,23,227,-175,116,116,35.94,15.23,17.98,5.14
Reggie Jackson,5600,DET,PG,CLE,,28.00,49.81,24,213.5,-500,111.5,0.5,47.33,15.51,28.72,5.13
Ersan Ilyasova,4000,MIL,PF,DEN,,24.00,47.24,17,224,-225,114.75,-2.25,38.56,13.79,20.52,5.13
