Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Kevon Looney,3500,GSW,PF,OKC,,20.00, , ,220.5,-1800,117,-1,31.45,5.77,18.61,5.32
Dennis Schroder,6100,OKC,SG,@ GSW,,33.00, , ,220.5,1050,103.5,-2.5,40.97,23.55,32.26,5.29
Stephen Curry,9600,GSW,PG,OKC,,34.00, , ,220.5,-1800,117,-1,57.73,34.63,46.18,4.81
Markelle Fultz,5700,PHI,PG,@ BOS,,28.00, , ,211,180,103,0.75,44.11,10.35,27.23,4.78
Al Horford,7000,BOS,C,PHI,,32.00, , ,211,-215,108,1.25,42.64,23.98,33.31,4.76
Kevin Durant,10600,GSW,SF,OKC,,35.00, , ,220.5,-1800,117,-1,62.47,38.29,50.38,4.75
Steven Adams,6900,OKC,C,@ GSW,,32.00, , ,220.5,1050,103.5,-2.5,42.85,22.57,32.71,4.74
Jayson Tatum,6200,BOS,PF,PHI,,32.00, , ,211,-215,108,1.25,40.14,18.46,29.3,4.73
Patrick Patterson,3500,OKC,PF,@ GSW,,26.00, , ,220.5,1050,103.5,-2.5,26.20,6.76,16.48,4.71
Paul George,9000,OKC,SF,@ GSW,,36.00, , ,220.5,1050,103.5,-2.5,53.72,30.22,41.97,4.66
Andre Iguodala,4300,GSW,SG,OKC,,26.00, , ,220.5,-1800,117,-1,26.56,12.50,19.53,4.54
Hamidou Diallo,3500,OKC,SG,@ GSW,,18.00, , ,220.5,1050,103.5,-2.5,22.88,8.90,15.89,4.54
Kyrie Irving,8400,BOS,PG,PHI,,33.00, , ,211,-215,108,1.25,46.72,28.64,37.68,4.49
Robert Covington,6500,PHI,SF,@ BOS,,33.00, , ,211,180,103,0.75,39.30,18.92,29.11,4.48
Jaylen Brown,5900,BOS,SG,PHI,,32.00, , ,211,-215,108,1.25,34.31,18.07,26.19,4.44
Joel Embiid,10400,PHI,C,@ BOS,,33.00, , ,211,180,103,0.75,59.02,33.20,46.11,4.43
Klay Thompson,6800,GSW,SG,OKC,,34.00, , ,220.5,-1800,117,-1,37.22,22.82,30.02,4.41
Dario Saric,6400,PHI,PF,@ BOS,,33.00, , ,211,180,103,0.75,37.61,18.53,28.07,4.39
Terry Rozier,4100,BOS,PG,PHI,,20.00, , ,211,-215,108,1.25,25.37,9.87,17.62,4.3
Nerlens Noel,4000,OKC,C,@ GSW,,16.00, , ,220.5,1050,103.5,-2.5,28.15,5.97,17.06,4.27
J.J. Redick,5100,PHI,SG,@ BOS,,29.00, , ,211,180,103,0.75,28.07,15.11,21.59,4.23
Jerami Grant,4700,OKC,PF,@ GSW,,23.00, , ,220.5,1050,103.5,-2.5,27.81,11.63,19.72,4.2
Amir Johnson,3500,PHI,PF,@ BOS,,16.00, , ,211,180,103,0.75,22.15,7.19,14.67,4.19
Ben Simmons,10000,PHI,PG,@ BOS,,35.00, , ,211,180,103,0.75,53.09,30.51,41.8,4.18
T.J. McConnell,3600,PHI,PG,@ BOS,,19.00, , ,211,180,103,0.75,23.83,5.05,14.44,4.01
Draymond Green,8000,GSW,PF,OKC,,28.00, , ,220.5,-1800,117,-1,41.37,22.27,31.82,3.98
Aron Baynes,3500,BOS,C,PHI,,16.00, , ,211,-215,108,1.25,20.54,6.84,13.69,3.91
Raymond Felton,3600,OKC,PG,@ GSW,,15.00, , ,220.5,1050,103.5,-2.5,20.23,7.67,13.95,3.88
Marcus Morris,4500,BOS,PF,PHI,,20.00, , ,211,-215,108,1.25,22.76,11.46,17.11,3.8
Jordan Bell,5400,GSW,C,OKC,,18.00, , ,220.5,-1800,117,-1,34.39,6.31,20.35,3.77
Marcus Smart,5700,BOS,SG,PHI,,23.00, , ,211,-215,108,1.25,26.42,12.44,19.43,3.41
Quinn Cook,3500,GSW,PG,OKC,,16.00, , ,220.5,-1800,117,-1,20.09,2.23,11.16,3.19
Landry Shamet,3500,PHI,PG,@ BOS,,14.00, , ,211,180,103,0.75,16.06,6.24,11.15,3.19
Gordon Hayward,7400,BOS,SF,PHI,,25.00, , ,211,-215,108,1.25,23.07,23.07,23.07,3.12
Terrance Ferguson,3500,OKC,SG,@ GSW,,23.00, , ,220.5,1050,103.5,-2.5,19.46,2.16,10.81,3.09
Shaun Livingston,3500,GSW,PG,OKC,,14.00, , ,220.5,-1800,117,-1,15.53,5.75,10.64,3.04
Alex Abrines,3700,OKC,SG,@ GSW,,18.00, , ,220.5,1050,103.5,-2.5,16.68,2.94,9.81,2.65
Damian Jones,4000,GSW,C,OKC,,15.00, , ,220.5,-1800,117,-1,15.84,1.76,8.8,2.2
Semi Ojeleye,3500,BOS,SF,PHI,,7.00, , ,211,-215,108,1.25,4.88,0.54,2.71,0.77
