Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
JaMychal Green,3600,MEM,PF,@ CHA,,30.00,58.64,26,203.5,260,98,-2.75,57.09,6.03,28.56,7.93
Monte Morris,4500,DEN,SG,HOU,,38.00,48.33,9,223.5,-160,113.5,-2.25,42.66,23.04,30.47,6.77
Kadeem Allen,3500,NYK,PG,BOS,,29.00,39.17,8,214,750,100.5,100.5,45.14,4.81,22.58,6.45
Allonzo Trier,4000,NYK,SG,BOS,,27.00,43.33,6,214,750,100.5,100.5,35.98,19.43,25.7,6.43
Bruno Caboclo,3900,MEM,SF,@ CHA,,32.00,37.06,22,203.5,260,98,-2.75,45.72,7.90,24.46,6.27
Jevon Carter,3500,MEM,PG,@ CHA,,26.00,42.52,22,203.5,260,98,-2.75,29.88,16.90,21.34,6.1
Justin Holiday,4300,MEM,SG,@ CHA,,35.00,37.06,22,203.5,260,98,-2.75,46.22,14.96,26.2,6.09
Mario Hezonja,4400,NYK,SF,BOS,,28.00,35.02,12,214,750,100.5,100.5,52.77,6.10,26.4,6
Malik Beasley,4500,DEN,SG,HOU,,34.00,37.31,16,223.5,-160,113.5,-2.25,52.43,7.50,26.23,5.83
Damyean Dotson,3600,NYK,SG,BOS,,27.00,33.58,3,214,750,100.5,100.5,36.61,6.32,20.85,5.79
Paul Millsap,5400,DEN,PF,HOU,,30.00,46.06,8,223.5,-160,113.5,-2.25,51.00,12.38,31.27,5.79
Ivan Rabb,3600,MEM,PF,@ CHA,,24.00,54.98,21,203.5,260,98,-2.75,39.66,5.49,20.33,5.65
Kevin Knox,5000,NYK,SF,BOS,,33.00,43.33,6,214,750,100.5,100.5,38.51,21.79,27.51,5.5
Shelvin Mack,3500,MEM,PG,@ CHA,,25.00,42.52,22,203.5,260,98,-2.75,34.22,3.20,19.18,5.48
Will Barton,6500,DEN,SF,HOU,,34.00,45.79,15,223.5,-160,113.5,-2.25,59.55,13.39,34.5,5.31
Torrey Craig,3600,DEN,SG,HOU,,26.00,37.31,16,223.5,-160,113.5,-2.25,38.22,4.55,19.12,5.31
