Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Kelly Oubre,3700,PHO,SF,@ DAL,,30.00,36.80,16,217.5,450,103.25,103.25,43.03,20.34,24.87,6.72
Maxi Kleber,3500,DAL,PF,PHO,,24.00,47.92,17,217.5,-550,114.25,114.25,35.58,17.83,21.51,6.15
Furkan Korkmaz,3800,PHI,SG,@ WAS,,30.00,39.16,26,228.5,-160,116,0.5,42.16,22.20,22.2,5.84
Bruce Brown,3800,DET,SG,@ LAL,,32.00,34.27,10,216,105,107.25,-0.25,25.39,7.98,21.68,5.71
Josh Jackson,4800,PHO,PF,@ DAL,,28.00,47.78,22,217.5,450,103.25,103.25,38.15,17.11,26.77,5.58
Alec Burks,4500,CLE,SG,@ NOP,,30.00,49.16,27,225,1000,105,0.5,35.26,18.06,24.57,5.46
Jordan Clarkson,5000,CLE,SG,@ NOP,,30.00,49.16,27,225,1000,105,0.5,44.29,25.62,26.55,5.31
Domantas Sabonis,7000,IND,PF,@ BOS,,32.00,50.29,4,215.5,240,104.25,0.75,54.57,27.74,36.6,5.23
Jakob Poeltl,4400,SAS,C,@ MEM,,23.00,49.23,2,205.5,-138,104,1,31.68,11.90,22.63,5.14
J.J. Barea,4400,DAL,PG,PHO,,20.00,52.73,25,217.5,-550,114.25,114.25,33.41,16.38,22.5,5.11
Reggie Bullock,4700,DET,SG,@ LAL,,34.00,38.60,23,216,105,107.25,-0.25,37.95,16.33,23.81,5.07
Thaddeus Young,5700,IND,PF,@ BOS,,34.00,41.87,2,215.5,240,104.25,0.75,41.37,15.10,28.71,5.04
Tristan Thompson,6200,CLE,C,@ NOP,,34.00,53.40,17,225,1000,105,0.5,43.06,18.82,31.27,5.04
D.J. Augustin,4500,ORL,PG,@ UTA,,29.00,42.88,24,208,360,99.25,0.25,37.00,12.15,22.67,5.04
TJ Warren,6700,PHO,SF,@ DAL,,34.00,47.78,22,217.5,450,103.25,103.25,43.89,19.60,33.79,5.04
Donovan Mitchell,7900,UTA,SG,ORL,,37.00,49.40,14,208,-450,108.75,1.25,51.95,21.39,39.69,5.02
Cedi Osman,4500,CLE,SF,@ NOP,,32.00,41.36,29,225,1000,105,0.5,28.16,10.44,22.51,5
Marc Gasol,7600,MEM,C,SAS,,34.00,49.20,3,205.5,120,101.5,1.5,49.95,22.13,37.9,4.99
D'Angelo Russell,7700,BKN,SG,ATL,,32.00,55.22,30,226.5,-400,117.75,-0.25,52.07,18.99,38.37,4.98
Austin Rivers,5400,HOU,SG,MIL,,40.00,41.98,20,229,105,113.75,1.5,43.10,17.69,26.77,4.96
Wesley Matthews,4700,DAL,SG,PHO,,32.00,34.33,12,217.5,-550,114.25,114.25,34.27,14.28,23.3,4.96
James Harden,12600,HOU,SG,MIL,,40.00,45.52,1,229,105,113.75,1.5,71.79,22.93,62.32,4.95
Josh Hart,5900,LAL,SG,DET,,36.00,37.24,20,216,-118,108.75,-0.75,40.15,20.24,29.16,4.94
Harrison Barnes,5600,DAL,SF,PHO,,33.00,47.92,17,217.5,-550,114.25,114.25,35.08,15.99,27.62,4.93
Andre Drummond,9500,DET,C,@ LAL,,34.00,58.77,27,216,105,107.25,-0.25,57.45,21.68,46.63,4.91
Rudy Gobert,8400,UTA,C,ORL,,34.00,54.12,19,208,-450,108.75,1.25,54.58,17.07,41.04,4.89
De'Anthony Melton,4200,PHO,PG,@ DAL,,24.00,54.16,28,217.5,450,103.25,103.25,24.06,7.56,20.55,4.89
Garrett Temple,3800,MEM,SG,SAS,,32.00,32.38,5,205.5,120,101.5,1.5,29.65,13.39,18.6,4.89
C.J. McCollum,6800,POR,SG,CHI,,35.00,42.50,5,209,-500,109.5,1,43.75,19.12,33.02,4.86
John Collins,8100,ATL,PF,@ BKN,,33.00,63.34,30,226.5,320,108.75,-0.25,61.14,24.24,39.09,4.83
Richaun Holmes,3800,PHO,PF,@ DAL,,17.00,50.41,7,217.5,450,103.25,103.25,31.71,13.90,18.36,4.83
Zach LaVine,6900,CHI,SG,@ POR,,35.00,48.15,10,209,400,99.5,0.5,46.90,20.26,33.33,4.83
Kyle Kuzma,7100,LAL,PF,DET,,36.00,45.60,6,216,-118,108.75,-0.75,44.27,19.31,34.29,4.83
DeMar DeRozan,8500,SAS,SG,@ MEM,,36.00,41.13,2,205.5,-138,104,1,55.23,19.14,40.82,4.8
Joel Embiid,10800,PHI,C,@ WAS,,34.00,60.16,29,228.5,-160,116,0.5,63.40,22.33,51.8,4.8
Kyrie Irving,8400,BOS,PG,IND,,33.00,46.47,3,215.5,-275,111.25,1.25,54.83,21.43,40.29,4.8
LaMarcus Aldridge,7900,SAS,PF,@ MEM,,35.00,52.27,8,205.5,-138,104,1,54.58,24.72,37.85,4.79
Spencer Dinwiddie,6200,BKN,PG,ATL,,28.00,55.22,30,226.5,-400,117.75,-0.25,46.25,20.56,29.63,4.78
Derrick White,5300,SAS,PG,@ MEM,,31.00,39.24,11,205.5,-138,104,1,40.30,21.06,25.25,4.76
Mikal Bridges,4300,PHO,SF,@ DAL,,32.00,36.80,16,217.5,450,103.25,103.25,23.95,7.53,20.45,4.76
DeAndre Bembry,5300,ATL,SF,@ BKN,,30.00,32.23,2,226.5,320,108.75,-0.25,37.07,14.94,25.15,4.75
Anthony Davis,12500,NOP,PF,CLE,,36.00,49.62,4,225,-1600,120,1.5,86.01,30.97,59.32,4.75
Reggie Jackson,5200,DET,PG,@ LAL,,28.00,51.05,21,216,105,107.25,-0.25,34.52,12.97,24.71,4.75
Collin Sexton,4600,CLE,PG,@ NOP,,30.00,50.20,17,225,1000,105,0.5,22.58,4.52,21.84,4.75
JaMychal Green,4300,MEM,PF,SAS,,23.00,49.20,3,205.5,120,101.5,1.5,34.37,17.84,20.34,4.73
Victor Oladipo,8300,IND,SG,@ BOS,,34.00,47.50,7,215.5,240,104.25,0.75,54.21,23.80,39.14,4.72
DeAndre Jordan,7800,DAL,C,PHO,,32.00,61.22,29,217.5,-550,114.25,114.25,45.69,21.96,36.73,4.71
Brandon Ingram,6900,LAL,SF,DET,,37.00,43.69,9,216,-118,108.75,-0.75,49.67,19.97,32.53,4.71
Julius Randle,8200,NOP,C,CLE,,32.00,49.62,4,225,-1600,120,1.5,52.88,22.17,38.63,4.71
Deandre Ayton,7600,PHO,C,@ DAL,,32.00,50.41,7,217.5,450,103.25,103.25,41.79,13.13,35.69,4.7
Derrick Favors,6000,UTA,PF,ORL,,26.00,48.89,2,208,-450,108.75,1.25,36.41,17.58,28.18,4.7
Jake Layman,3700,POR,SF,CHI,,24.00,38.39,22,209,-500,109.5,1,28.58,14.59,17.31,4.68
Lauri Markkanen,6900,CHI,PF,@ POR,,33.00,51.28,27,209,400,99.5,0.5,46.20,21.02,32.24,4.67
Marcus Morris,5100,BOS,PF,IND,,28.00,34.59,8,215.5,-275,111.25,1.25,32.17,12.45,23.81,4.67
Kris Dunn,7000,CHI,PG,@ POR,,33.00,48.15,10,209,400,99.5,0.5,45.59,16.66,32.66,4.67
