Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
D'Angelo Russell,8200,BKN,SG,@ BOS,,33.00,48.17,9,220,400,104.75,-0.25,49.89,17.87,35.89,4.38
Malcolm Brogdon,5900,MIL,SG,UTA,,29.00,47.44,6,222,-225,113.75,0.25,38.65,17.82,25.1,4.25
Derrick Favors,6000,UTA,PF,@ MIL,,25.00,57.14,22,222,200,108.25,-0.25,33.66,15.61,25.5,4.25
Bruce Brown,4100,DET,SG,SAS,,27.00,32.69,5,214,115,105.75,0.5,19.15,7.06,17.35,4.23
Kevin Knox,5900,NYK,PF,@ POR,,36.00,44.78,12,222,500,105.5,0.5,25.79,5.16,24.94,4.23
Treveon Graham,3500,BKN,SG,@ BOS,,25.00,32.87,3,220,400,104.75,-0.25,28.14,14.58,14.58,4.17
Luke Kornet,5200,NYK,PF,@ POR,,25.00,51.54,8,222,500,105.5,0.5,33.59,13.74,21.64,4.16
Rudy Gobert,8000,UTA,C,@ MIL,,32.00,47.83,1,222,200,108.25,-0.25,46.21,16.07,33.2,4.15
Mason Plumlee,5000,DEN,C,@ HOU,,20.00,54.64,20,215.5,-105,107.25, ,29.41,14.45,20.7,4.14
Evan Turner,3900,POR,SF,NYK,,20.00,47.91,23,222,-667,116.5, ,23.64,13.37,16.05,4.12
Nene Hilario,3500,HOU,C,DEN,,14.00,52.85,16,215.5,-111,108.25,-0.5,23.99,12.73,14.34,4.1
Jahlil Okafor,3600,NOP,C,MEM,,15.00,49.43,2,214.5,-200,109.75,-0.25,25.36,12.49,14.75,4.1
Kentavious Caldwell-Pope,5500,LAL,SG,@ DAL,,30.00,31.25,2,222.5,260,107.5,107.5,42.20,19.47,22.33,4.06
Zach Collins,3500,POR,PF,NYK,,17.00,60.66,29,222,-667,116.5, ,21.48,11.02,14.13,4.04
Justin Holiday,4100,MEM,SG,@ NOP,,22.00,35.94,16,214.5,175,104.75,0.25,28.61,13.50,16.54,4.03
Ersan Ilyasova,3500,MIL,PF,UTA,,16.00,49.03,21,222,-225,113.75,0.25,21.40,9.62,13.88,3.97
Dwight Powell,4300,DAL,PF,LAL,,15.00,58.35,25,222.5,-300,115,115,26.60,13.63,17.06,3.97
Derrick White,5800,SAS,PG,@ DET,,30.00,42.92,23,214,-133,108.25,-0.5,36.56,19.08,22.88,3.94
Josh Hart,6200,LAL,SG,@ DAL,,34.00,31.25,2,222.5,260,107.5,107.5,34.01,16.99,24.45,3.94
Nemanja Bjelica,6100,SAC,SF,ORL,,26.00,48.35,19,221.5,-188,113,-1.5,38.83,15.68,23.75,3.89
Kenneth Faried,3500,BKN,PF,@ BOS,,12.00,49.85,3,220,400,104.75,-0.25,24.85,12.05,13.42,3.83
Enes Kanter,6000,NYK,C,@ POR,,21.00,52.60,14,222,500,105.5,0.5,31.60,16.58,22.59,3.77
Allonzo Trier,3500,NYK,SG,@ POR,,20.00,44.78,12,222,500,105.5,0.5,13.35,2.44,13.2,3.77
Justin Jackson,4400,SAC,SF,ORL,,22.00,38.69,26,221.5,-188,113,-1.5,25.20,13.27,16.49,3.75
Mohamed Bamba,4200,ORL,C,@ SAC,,17.00,56.93,23,221.5,163,108.5,-0.5,16.52,3.81,15.6,3.71
Darius Miller,4200,NOP,SF,MEM,,26.00,34.80,9,214.5,-200,109.75,-0.25,27.38,15.39,15.39,3.66
Torrey Craig,4100,DEN,SG,@ HOU,,22.00,36.80,16,215.5,-105,107.25, ,20.91,9.11,14.88,3.63
Devin Harris,3500,DAL,PG,LAL,,15.00,51.81,22,222.5,-300,115,115,22.57,12.65,12.65,3.61
Marvin Bagley III,5600,SAC,PF,ORL,,20.00,48.35,19,221.5,-188,113,-1.5,28.63,15.52,20.16,3.6
Stanley Johnson,3500,DET,SF,SAS,,17.00,38.32,22,214,115,105.75,0.5,20.85,9.52,12.59,3.6
Tim Frazier,3500,NOP,PG,MEM,,15.00,38.99,10,214.5,-200,109.75,-0.25,23.03,10.80,12.57,3.59
Monte Morris,3700,DEN,SG,@ HOU,,18.00,47.51,7,215.5,-105,107.25, ,19.74,10.67,13.26,3.58
Ian Clark,3500,NOP,SG,MEM,,20.00,36.64,19,214.5,-200,109.75,-0.25,20.45,12.41,12.41,3.55
Dirk Nowitzki,3500,DAL,PF,LAL,,12.00,58.35,25,222.5,-300,115,115,18.30,9.70,12.41,3.55
Malik Beasley,4000,DEN,SG,@ HOU,,22.00,36.80,16,215.5,-105,107.25, ,25.02,14.17,14.17,3.54
Wes Iwundu,3500,ORL,SF,@ SAC,,18.00,36.53,15,221.5,163,108.5,-0.5,24.77,12.39,12.39,3.54
Seth Curry,3600,POR,PG,NYK,,18.00,34.06,10,222,-667,116.5, ,24.38,12.68,12.68,3.52
Harry Giles,3500,SAC,PF,ORL,,14.00,48.35,19,221.5,-188,113,-1.5,12.42,2.22,12.24,3.5
Daniel Theis,4400,BOS,PF,BKN,,15.00,63.36,30,220,-500,115.25,0.75,25.54,13.53,14.98,3.4
Yogi Ferrell,3500,SAC,PG,ORL,,15.00,48.70,12,221.5,-188,113,-1.5,19.94,10.35,11.72,3.35
Thon Maker,3600,MIL,C,UTA,,14.00,52.64,15,222,-225,113.75,0.25,20.53,9.68,11.95,3.32
Tony Snell,3500,MIL,SG,UTA,,18.00,29.64,1,222,-225,113.75,0.25,19.56,10.13,11.23,3.21
Jake Layman,3500,POR,SF,NYK,,14.00,39.68,27,222,-667,116.5, ,18.34,9.42,11.16,3.19
Jevon Carter,3600,MEM,PG,@ NOP,,18.00,49.24,30,214.5,175,104.75,0.25,11.54,2.11,11.41,3.17
Tyson Chandler,3700,LAL,C,@ DAL,,13.00,50.68,8,222.5,260,107.5,107.5,22.55,11.67,11.67,3.15
Jose Calderon,3500,DET,PG,SAS,,18.00,41.49,18,214,115,105.75,0.5,19.61,9.22,10.95,3.13
Raul Neto,3500,UTA,PG,@ MIL,,12.00,41.67,19,222,200,108.25,-0.25,20.84,9.74,10.94,3.13
Jon Leuer,3500,DET,PF,SAS,,13.00,48.62,2,214,115,105.75,0.5,17.46,9.31,10.89,3.11
James Ennis,3500,HOU,SF,DEN,,16.00,34.76,8,215.5,-111,108.25,-0.5,17.75,8.59,10.86,3.1
Langston Galloway,3500,DET,SG,SAS,,15.00,32.69,5,214,115,105.75,0.5,18.49,9.35,10.74,3.07
Juan Hernangomez,4900,DEN,SF,@ HOU,,20.00,44.58,3,215.5,-105,107.25, ,25.38,9.88,14.92,3.04
Sterling Brown,3500,MIL,SG,UTA,,13.00,34.69,13,222,-225,113.75,0.25,20.02,10.40,10.4,2.97
Terry Rozier,6500,BOS,PG,BKN,,19.00,43.32,9,220,-500,115.25,0.75,29.70,15.85,18.63,2.87
Solomon Hill,3500,NOP,SF,MEM,,15.00,34.80,9,214.5,-200,109.75,-0.25,18.68,9.81,9.81,2.8
Brandon Knight,3500,HOU,PG,DEN,,10.00,48.39,10,215.5,-111,108.25,-0.5,12.64,6.41,8.84,2.53
Frank Jackson,3500,NOP,PG,MEM,,13.00,46.21,3,214.5,-200,109.75,-0.25,8.25,1.47,8.13,2.32
Trey Lyles,3700,DEN,PF,@ HOU,,8.00,44.58,3,215.5,-105,107.25, ,13.28,7.23,8.43,2.28
Dante Cunningham,3500,SAS,SF,@ DET,,10.00,45.60,6,214,-133,108.25,-0.5,14.93,7.03,7.99,2.28
Ben McLemore,3500,SAC,SG,ORL,,10.00,38.69,26,221.5,-188,113,-1.5,12.89,5.61,7.94,2.27
Shelvin Mack,3600,MEM,PG,@ NOP,,8.00,49.24,30,214.5,175,104.75,0.25,11.52,5.77,7.44,2.07
Ivica Zubac,3700,LAL,C,@ DAL,,8.00,50.68,8,222.5,260,107.5,107.5,11.24,5.47,6.7,1.81
Jerian Grant,3500,ORL,PG,@ SAC,,6.00,44.93,27,221.5,163,108.5,-0.5,8.88,4.73,5.38,1.54
Ekpe Udoh,3500,UTA,C,@ MIL,,6.00,47.83,1,222,200,108.25,-0.25,8.58,4.08,5.19,1.48
Joakim Noah,3500,MEM,C,@ NOP,,6.00,52.97,17,214.5,175,104.75,0.25,8.22,4.37,4.82,1.38
Sviatoslav Mykhailiuk,3500,LAL,SG,@ DAL,,5.00,36.86,17,222.5,260,107.5,107.5,4.29,0.99,4.05,1.16
Gary Clark,3500,HOU,SF,DEN,,4.00,47.58,15,215.5,-111,108.25,-0.5,3.58,0.76,3.3,0.94
Semi Ojeleye,3500,BOS,SF,BKN,,5.00,32.04,2,220,-500,115.25,0.75,6.04,3.13,3.13,0.89
