Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Shai Gilgeous-Alexander,5000,LAC,PG,GSW,,34.00,43.68,5,226,150,111.25,111.25,39.17,6.33,32.29,6.46
Patrick Beverley,4800,LAC,PG,GSW,,33.00,43.72,16,226,150,111.25,111.25,50.18,18.67,29.73,6.19
Rondae Hollis-Jefferson,4500,BKN,PF,@ MIN,,26.00,53.60,26,226.5,155,111.25,111.25,55.33,20.93,27.68,6.15
Ed Davis,3600,BKN,PF,@ MIN,,20.00,59.51,27,226.5,155,111.25,111.25,42.75,15.94,21.57,5.99
J.J. Barea,4200,DAL,PG,@ CHI,,23.00,46.67,15,216.5,-140,109.5,109.5,42.98,17.57,24.27,5.78
Davis Bertans,3800,SAS,SF,@ SAC,,22.00,59.47,25,220.5,-140,111.5,111.5,42.05,17.60,21.97,5.78
Harrison Barnes,5500,DAL,SF,@ CHI,,34.00,49.13,22,216.5,-140,109.5,109.5,46.93,18.10,31.31,5.69
Lou Williams,6500,LAC,SG,GSW,,30.00,48.51,22,226,150,111.25,111.25,63.99,22.51,36.36,5.59
Jaren Jackson,6100,MEM,PF,UTA,,32.00,58.63,23,203,150,99.75,99.75,44.70,10.25,33.51,5.49
DeAndre Jordan,7600,DAL,C,@ CHI,,34.00,52.20,13,216.5,-140,109.5,109.5,60.90,25.09,41.74,5.49
Antonio Blakeney,3900,CHI,SG,DAL,,21.00,29.92,2,216.5,120,107,107,40.93,17.15,21.33,5.47
Bryn Forbes,4000,SAS,PG,@ SAC,,26.00,41.61,28,220.5,-140,111.5,111.5,43.38,21.70,21.7,5.43
Markieff Morris,4600,WAS,PF,ORL,,26.00,47.66,5,222,-320,114.75,114.75,42.97,13.85,24.91,5.42
Allen Crabbe,3500,BKN,SG,@ MIN,,22.00,36.45,21,226.5,155,111.25,111.25,37.22,17.95,18.62,5.32
Terrence Ross,4600,ORL,SG,@ WAS,,27.00,42.27,29,222,260,107.25,107.25,44.45,20.82,24.41,5.31
Ryan Arcidiacono,4200,CHI,PG,DAL,,30.00,50.04,22,216.5,120,107,107,42.41,14.23,22.03,5.25
Shelvin Mack,4200,MEM,PG,UTA,,28.00,46.08,21,203,150,99.75,99.75,39.43,17.79,21.94,5.22
Chandler Hutchison,3600,CHI,SF,DAL,,20.00,46.06,30,216.5,120,107,107,22.72,3.67,18.73,5.2
Julius Randle,7300,NOP,C,@ TOR,,33.00,55.57,15,229,420,109.75,109.75,63.52,28.27,37.9,5.19
Danilo Gallinari,6700,LAC,SF,GSW,,34.00,50.21,24,226,150,111.25,111.25,56.77,19.36,34.7,5.18
Garrett Temple,4100,MEM,SG,UTA,,32.00,32.74,7,203,150,99.75,99.75,40.00,15.26,21.14,5.16
Kyle Anderson,5400,MEM,SF,UTA,,30.00,33.10,7,203,150,99.75,99.75,43.48,15.11,27.82,5.15
Richaun Holmes,3600,PHO,PF,@ OKC,,16.00,50.94,10,215,290,103.5,103.5,36.79,12.40,18.43,5.12
Goran Dragic,5900,MIA,PG,PHI,,30.00,45.26,18,225,-140,113.75,113.75,48.14,17.86,30.01,5.09
