Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Patrick Beverley,4500,LAC,PG,@ OKC,,28.00,36.41,3,222.5,210,108,-0.75,50.15,26.72,26.72,5.94
Dario Saric,4600,MIN,PF,@ PHO,,34.00,50.64,21,218,-300,112.75,1,35.39,15.01,26.81,5.83
Josh Jackson,5600,PHO,PF,MIN,,30.00,45.99,16,218,260,105.25,2,43.22,19.91,30.96,5.53
Patty Mills,3800,SAS,PG,CHI,,22.00,46.29,29,213.5,-500,111.75,-0.5,31.09,16.09,20.66,5.44
Jeremy Lamb,6100,CHA,SG,LAL,,31.00,49.82,28,226.5,-105,112.75,-0.25,45.69,19.73,33.16,5.44
Shelvin Mack,3700,MEM,PG,HOU,,23.00,39.44,8,201.5,175,98.5, ,30.20,16.04,19.78,5.35
LaMarcus Aldridge,8500,SAS,PF,CHI,,34.00,67.85,30,213.5,-500,111.75,-0.5,64.97,28.56,44.9,5.28
Garrett Temple,3900,MEM,SG,HOU,,32.00,37.03,21,201.5,175,98.5, ,32.67,14.67,20.32,5.21
JaVale McGee,5800,LAL,C,@ CHA,,24.00,52.82,16,226.5,-111,113.75,-0.25,43.00,18.59,29.88,5.15
Luke Kennard,3700,DET,SG,BOS,,23.00,33.39,7,214.5,115,106.25,0.5,29.07,14.09,19.04,5.15
Jerami Grant,5200,OKC,PF,LAC,,32.00,54.35,30,222.5,-250,114.5,-0.75,42.97,18.41,26.72,5.14
Nicolas Batum,4800,CHA,SF,LAL,,29.00,36.26,16,226.5,-105,112.75,-0.25,34.27,17.70,24.69,5.14
Eric Gordon,5300,HOU,SG,@ MEM,,36.00,43.19,6,201.5,-200,103,1,38.89,17.88,26.97,5.09
Michael Kidd-Gilchrist,4000,CHA,SF,LAL,,20.00,36.26,16,226.5,-105,112.75,-0.25,33.34,17.29,20.22,5.06
Terry Rozier,4200,BOS,PG,@ DET,,21.00,43.24,7,214.5,-133,108.25, ,33.70,18.15,21.25,5.06
Dennis Schroder,6200,OKC,SG,LAC,,30.00,51.60,24,222.5,-250,114.5,-0.75,47.98,25.62,31.36,5.06
Marvin Williams,5100,CHA,PF,LAL,,29.00,44.84,7,226.5,-105,112.75,-0.25,42.49,21.99,25.78,5.05
Cody Zeller,5500,CHA,C,LAL,,27.00,57.76,25,226.5,-105,112.75,-0.25,39.72,15.62,27.64,5.03
Josh Hart,5000,LAL,SG,@ CHA,,32.00,39.53,26,226.5,-111,113.75,-0.25,34.79,17.38,25.01,5
De'Anthony Melton,5700,PHO,PG,MIN,,30.00,48.12,11,218,260,105.25,2,32.46,8.81,28.42,4.99
Karl-Anthony Towns,9900,MIN,C,@ PHO,,35.00,55.50,17,218,-300,112.75,1,66.36,26.94,49.34,4.98
Andrew Wiggins,6400,MIN,SG,@ PHO,,35.00,47.75,25,218,-300,112.75,1,41.84,18.02,31.79,4.97
Reggie Jackson,5700,DET,PG,BOS,,31.00,48.81,17,214.5,115,106.25,0.5,40.23,15.30,28.23,4.95
Lance Stephenson,3700,LAL,SF,@ CHA,,20.00,47.52,23,226.5,-111,113.75,-0.25,31.49,14.60,18.3,4.95
Marco Belinelli,3800,SAS,SG,CHI,,21.00,33.38,6,213.5,-500,111.75,-0.5,27.50,14.34,18.77,4.94
Royce O'Neale,3600,UTA,SF,@ ORL,,21.00,33.20,3,207,-250,106.5,0.5,26.22,13.18,17.74,4.93
Bobby Portis,5300,CHI,PF,@ SAS,,25.00,49.59,2,213.5,400,101.75, ,48.91,23.58,26,4.91
Derrick Rose,5800,MIN,PG,@ PHO,,28.00,52.18,25,218,-300,112.75,1,44.42,24.43,28.44,4.9
Marcin Gortat,3500,LAC,C,@ OKC,,18.00,50.99,8,222.5,210,108,-0.75,25.11,10.28,17.14,4.9
Kris Dunn,5500,CHI,PG,@ SAS,,28.00,49.56,18,213.5,400,101.75, ,37.44,13.40,26.9,4.89
Steven Adams,6900,OKC,C,LAC,,32.00,60.36,28,222.5,-250,114.5,-0.75,45.70,22.41,33.75,4.89
Robert Covington,6200,MIN,SF,@ PHO,,36.00,34.87,9,218,-300,112.75,1,44.11,19.35,30.23,4.88
Davis Bertans,3800,SAS,SF,CHI,,19.00,67.85,30,213.5,-500,111.75,-0.5,32.15,14.81,18.51,4.87
Jeff Teague,6600,MIN,PG,@ PHO,,33.00,52.18,25,218,-300,112.75,1,45.02,16.55,32.02,4.85
Tyson Chandler,3700,LAL,C,@ CHA,,20.00,52.82,16,226.5,-111,113.75,-0.25,34.60,17.91,17.91,4.84
Rudy Gay,6700,SAS,SF,CHI,,27.00,49.08,19,213.5,-500,111.75,-0.5,41.47,16.19,32.45,4.84
Ricky Rubio,6200,UTA,PG,@ ORL,,32.00,37.50,5,207,-250,106.5,0.5,39.84,15.94,29.91,4.82
Evan Fournier,5700,ORL,SG,UTA,,32.00,34.18,11,207,210,100.5,0.5,34.39,14.00,27.14,4.76
