Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Ivan Rabb,3800,MEM,PF,LAC,,30.00,35.41,29,217,130,107,1,48.07,16.18,31.42,8.27
Taj Gibson,3800,MIN,PF,@ NYK,,32.00,31.44,12,221.5,-160,112.5,-0.5,55.79,10.58,27.91,7.34
Joakim Noah,4000,MEM,C,LAC,,25.00,35.41,29,217,130,107,1,52.29,8.45,26.16,6.54
Domantas Sabonis,6100,IND,PF,NOP,,28.00,33.14,23,223,-225,114.25,1.25,71.65,5.60,38.11,6.25
Kyle O'Quinn,3500,IND,C,NOP,,18.00,33.44,22,223,-225,114.25,1.25,42.40,4.24,21.21,6.06
Jalen Brunson,3700,DAL,PG,DEN,,32.00,19.08,7,223,250,108, ,31.37,16.94,22.41,6.06
Kent Bazemore,4700,ATL,SG,DET,,28.00,24.22,6,221.5,163,108.25,-1.75,48.79,9.94,28.17,5.99
Justin Holiday,3900,MEM,SG,LAC,,32.00,19.87,7,217,130,107,1,38.68,12.52,21.93,5.62
DeAndre Bembry,4100,ATL,SF,DET,,31.00,24.35,10,221.5,163,108.25,-1.75,38.79,6.00,22.9,5.59
Jahlil Okafor,4600,NOP,C,@ IND,,26.00,28.46,3,223,190,108.75,1.25,49.94,6.25,24.98,5.43
Darren Collison,6500,IND,PG,NOP,,32.00,24.62,29,223,-225,114.25,1.25,59.77,16.47,35.26,5.42
Miles Bridges,3600,CHA,SF,WAS,,24.00,27.10,3,232,-214,118.25,0.75,27.27,16.34,19.48,5.41
Bryn Forbes,3800,SAS,PG,@ TOR,,31.00,34.07,1,228,275,110.25, ,33.55,5.63,20.47,5.39
Dario Saric,5200,MIN,PF,@ NYK,,31.00,31.59,20,221.5,-160,112.5,-0.5,41.67,12.15,27.49,5.29
Thaddeus Young,6200,IND,PF,NOP,,33.00,33.52,26,223,-225,114.25,1.25,55.17,14.03,32.55,5.25
Maxi Kleber,4700,DAL,PF,DEN,,29.00,32.11,24,223,250,108, ,48.88,6.55,24.45,5.2
Trey Burke,3600,DAL,PG,DEN,,19.00,37.84,14,223,250,108, ,31.46,5.31,18.55,5.15
Emmanuel Mudiay,4400,NYK,PG,MIN,,22.00,19.54,11,221.5,138,109,2,44.72,6.40,22.37,5.08
Wesley Matthews,4300,IND,SG,NOP,,31.00,18.17,2,223,-225,114.25,1.25,40.21,10.59,21.83,5.08
Jeff Teague,7100,MIN,PG,@ NYK,,36.00,42.78,27,221.5,-160,112.5,-0.5,60.31,18.46,35.92,5.06
Blake Griffin,9200,DET,PF,@ ATL,,36.00,27.75,7,221.5,-188,113.25,-0.25,86.24,26.13,46.49,5.05
Steven Adams,6700,OKC,C,UTA,,34.00,29.57,7,226,-175,114.75, ,58.00,15.40,33.78,5.04
Luke Kornet,4500,NYK,PF,MIN,,25.00,33.78,24,221.5,138,109,2,45.26,9.98,22.64,5.03
Will Barton,5500,DEN,SF,@ DAL,,30.00,27.70,22,223,-300,115,3.5,47.62,9.57,27.59,5.02
Terrence Ross,5500,ORL,SG,CHI,,27.00,19.55,6,217.5,-350,112.75,0.5,55.21,7.10,27.62,5.02
Reggie Jackson,5700,DET,PG,@ ATL,,32.00,41.11,24,221.5,-188,113.25,-0.25,43.40,15.22,28.61,5.02
Tim Hardaway Jr.,5600,DAL,SG,DEN,,33.00,24.93,12,223,250,108, ,50.24,12.82,28.05,5.01
Derrick Rose,5600,MIN,PG,@ NYK,,28.00,42.78,27,221.5,-160,112.5,-0.5,55.93,7.30,27.98,5
Aaron Gordon,7400,ORL,PF,CHI,,34.00,31.93,23,217.5,-350,112.75,0.5,63.10,15.14,36.75,4.97
Isaiah Briscoe,3700,ORL,PG,CHI,,24.00,17.40,2,217.5,-350,112.75,0.5,25.76,15.44,18.4,4.97
Marvin Williams,5600,CHA,PF,WAS,,32.00,27.10,3,232,-214,118.25,0.75,55.53,6.31,27.78,4.96
Jamal Murray,6600,DEN,PG,@ DAL,,32.00,43.08,28,223,-300,115,3.5,50.33,11.69,32.64,4.95
Marco Belinelli,3800,SAS,SG,@ TOR,,25.00,21.03,17,228,275,110.25, ,31.25,5.49,18.8,4.95
Otto Porter,6700,CHI,SF,@ ORL,,35.00,22.00,5,217.5,290,104.75,0.5,58.65,12.35,33.19,4.95
Rudy Gay,6000,SAS,SF,@ TOR,,29.00,30.00,12,228,275,110.25, ,43.79,11.88,29.47,4.91
Mike Conley,7800,MEM,PG,LAC,,33.00,17.57,3,217,130,107,1,67.82,14.41,38.21,4.9
Kawhi Leonard,9500,TOR,SF,SAS,,35.00,23.54,3,228,-333,117.75, ,70.01,20.67,46.24,4.87
Nikola Vucevic,10000,ORL,C,CHI,,33.00,28.41,10,217.5,-350,112.75,0.5,77.29,18.61,48.73,4.87
Pascal Siakam,7500,TOR,PF,SAS,,34.00,24.24,2,228,-333,117.75, ,55.75,16.49,36.56,4.87
LaMarcus Aldridge,7800,SAS,PF,@ TOR,,33.00,31.22,16,228,275,110.25, ,55.85,20.08,37.89,4.86
DeMar DeRozan,7900,SAS,SG,@ TOR,,35.00,27.86,25,228,275,110.25, ,70.01,19.76,38.36,4.86
Luke Kennard,4900,DET,SG,@ ATL,,31.00,20.94,16,221.5,-188,113.25,-0.25,41.68,7.27,23.83,4.86
Andrew Wiggins,7000,MIN,SG,@ NYK,,37.00,25.12,14,221.5,-160,112.5,-0.5,51.99,13.26,34,4.86
Cody Zeller,6400,CHA,C,WAS,,30.00,32.41,18,232,-214,118.25,0.75,52.04,11.78,30.92,4.83
Nicolas Batum,5300,CHA,SF,WAS,,34.00,25.00,15,232,-214,118.25,0.75,43.98,10.96,25.54,4.82
Dwight Powell,5300,DAL,C,DEN,,28.00,25.86,4,223,250,108, ,50.81,7.93,25.42,4.8
Trae Young,8400,ATL,PG,DET,,34.00,39.47,18,221.5,163,108.25,-1.75,56.41,23.41,40.29,4.8
Jeff Green,5000,WAS,SF,@ CHA,,28.00,31.20,18,232,180,113.75,1.25,45.52,8.87,23.96,4.79
Bojan Bogdanovic,6100,IND,SF,NOP,,34.00,18.17,2,223,-225,114.25,1.25,46.48,8.97,29.12,4.77
Dennis Schroder,5000,OKC,SG,UTA,,26.00,34.17,2,226,-175,114.75, ,39.00,6.52,23.78,4.76
Nikola Jokic,11000,DEN,C,@ DAL,,34.00,29.21,12,223,-300,115,3.5,76.87,31.44,52.4,4.76
Tyreke Evans,3700,IND,SF,NOP,,18.00,29.80,28,223,-225,114.25,1.25,32.24,8.54,17.58,4.75
Bobby Portis,6700,WAS,PF,@ CHA,,29.00,36.00,28,232,180,113.75,1.25,63.21,6.07,31.62,4.72
DeAndre Jordan,6000,NYK,C,MIN,,25.00,29.66,8,221.5,138,109,2,39.68,17.15,28.34,4.72
Bradley Beal,9400,WAS,SG,@ CHA,,38.00,27.74,23,232,180,113.75,1.25,69.00,22.58,44.37,4.72
Gary Harris,5300,DEN,SF,@ DAL,,28.00,27.70,22,223,-300,115,3.5,49.92,5.72,24.97,4.71
Russell Westbrook,11800,OKC,PG,UTA,,36.00,34.17,2,226,-175,114.75, ,77.85,30.42,55.61,4.71
Thomas Bryant ,4300,WAS,C,@ CHA,,20.00,36.00,28,232,180,113.75,1.25,40.36,2.50,20.19,4.7
Ish Smith,3500,DET,PG,@ ATL,,20.00,24.18,27,221.5,-188,113.25,-0.25,30.73,4.93,16.45,4.7
Ricky Rubio,6400,UTA,PG,@ OKC,,30.00,17.91,4,226,150,111.25, ,47.59,13.07,29.97,4.68
Kevin Knox,5400,NYK,SF,MIN,,34.00,24.43,8,221.5,138,109,2,35.36,20.01,25.26,4.68
Dorian Finney-Smith,5100,DAL,SF,DEN,,35.00,26.42,22,223,250,108, ,44.59,12.27,23.83,4.67
Danilo Gallinari,6900,LAC,SF,@ MEM,,31.00,29.45,11,217,-150,110,2,57.53,11.96,32.14,4.66
Zach LaVine,7800,CHI,SG,@ ORL,,35.00,41.19,25,217.5,290,104.75,0.5,55.83,17.78,36.35,4.66
Kyle Lowry,8000,TOR,PG,SAS,,34.00,37.96,15,228,-333,117.75, ,64.37,18.10,37.1,4.64
Landry Shamet,4300,LAC,PG,@ MEM,,30.00,20.38,11,217,-150,110,2,27.76,16.04,19.83,4.61
John Collins,7800,ATL,PF,DET,,32.00,28.39,9,221.5,163,108.25,-1.75,65.41,14.22,35.92,4.61
Danny Green,4500,TOR,SG,SAS,,30.00,26.99,25,228,-333,117.75, ,32.92,7.24,20.69,4.6
Kemba Walker,10000,CHA,PG,WAS,,37.00,40.46,22,232,-214,118.25,0.75,85.56,22.06,45.95,4.6
Jabari Parker,5600,WAS,SF,@ CHA,,26.00,31.20,18,232,180,113.75,1.25,47.03,4.76,25.74,4.6
D.J. Augustin,4400,ORL,PG,CHI,,25.00,17.40,2,217.5,-350,112.75,0.5,36.20,8.07,20.18,4.59
Patrick Beverley,5200,LAC,PG,@ MEM,,30.00,19.89,14,217,-150,110,2,42.26,8.93,23.81,4.58
Kris Dunn,6900,CHI,PG,@ ORL,,33.00,41.19,25,217.5,290,104.75,0.5,53.36,17.86,31.5,4.57
Nerlens Noel,3500,OKC,C,UTA,,14.00,29.57,7,226,-175,114.75, ,31.81,2.57,15.97,4.56
Evan Fournier,6200,ORL,SG,CHI,,33.00,19.55,6,217.5,-350,112.75,0.5,43.70,12.03,28.3,4.56
Ivica Zubac,4600,LAC,C,@ MEM,,21.00,30.35,9,217,-150,110,2,39.90,10.49,20.98,4.56
Allonzo Trier,3900,NYK,SG,MIN,,21.00,24.43,8,221.5,138,109,2,24.78,13.38,17.7,4.54
Donovan Mitchell,8500,UTA,SG,@ OKC,,36.00,37.81,13,226,150,111.25, ,62.68,16.45,38.62,4.54
Joe Ingles,5500,UTA,SF,@ OKC,,31.00,22.55,24,226,150,111.25, ,39.17,9.11,24.9,4.53
Jeremy Lin,4800,TOR,PG,SAS,,21.00,37.96,15,228,-333,117.75, ,40.74,6.22,21.75,4.53
Wayne Ellington,4500,DET,SG,@ ATL,,30.00,32.33,30,221.5,-188,113.25,-0.25,40.70,5.35,20.36,4.52
Taurean Prince,5100,ATL,SF,DET,,30.00,24.35,10,221.5,163,108.25,-1.75,42.07,8.60,23.05,4.52
