Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Bogdan Bogdanovic,5800,SAC,SG,@ MIN,,30.00,25.16,14,237.5,145,117,117,46.19,10.90,27.96,4.82
Buddy Hield,7000,SAC,SG,@ MIN,,33.00,25.99,29,237.5,145,117,117,58.79,13.94,33.42,4.77
D.J. Wilson,3500,MIL,PF,@ CHI,,19.00,32.25,24,223.5,-333,115.5,-2.5,33.40,4.18,16.71,4.77
DeMarcus Cousins,8300,GSW,C,@ CHA,,27.00,35.69,28,233.5,-350,121,0.25,56.47,18.40,39.49,4.76
Nikola Mirotic,5600,MIL,SF,@ CHI,,25.00,32.25,24,223.5,-333,115.5,-2.5,47.94,8.85,26.59,4.75
J.J. Redick,5400,PHI,SF,@ NOP,,32.00,19.06,4,240.5,-125,121.25,3,43.86,10.90,25.65,4.75
Joakim Noah,5000,MEM,C,LAL,,20.00,34.36,26,222,190,108.25,-0.25,47.40,7.90,23.71,4.74
DeMarre Carroll,4600,BKN,SF,SAS,,27.00,27.75,26,233,-118,117.25,0.75,43.50,5.61,21.76,4.73
Elfrid Payton,5700,NOP,PG,PHI,,29.00,19.68,14,240.5,110,119.25,-0.5,42.26,12.71,26.88,4.72
Duncan Robinson,3500,MIA,SG,PHO,,23.00,21.57,4,216,-333,111.75,-0.25,23.06,13.82,16.47,4.71
Cedi Osman,4800,CLE,SF,POR,,31.00,19.11,1,224.5,360,107.5,0.75,37.59,11.07,22.63,4.71
Jarrett Allen,6200,BKN,C,SAS,,27.00,32.30,16,233,-118,117.25,0.75,58.37,12.61,29.2,4.71
Davis Bertans,4200,SAS,SF,@ BKN,,26.00,36.41,30,233,105,115.75,1.25,39.52,5.20,19.77,4.71
Thaddeus Young,6200,IND,PF,@ DET,,32.00,29.25,12,212.5,120,105, ,49.34,12.55,29.11,4.7
Stephen Curry,9600,GSW,PG,@ CHA,,34.00,35.43,5,233.5,-350,121,0.25,77.04,16.71,45.16,4.7
Julius Randle,7800,NOP,PF,PHI,,30.00,32.21,18,240.5,110,119.25,-0.5,65.34,16.07,36.69,4.7
James Harden,12500,HOU,SG,ATL,,36.00,42.53,26,233.5,-900,123,123,82.22,42.64,58.73,4.7
Cheick Diallo,5500,NOP,PF,PHI,,24.00,33.72,24,240.5,110,119.25,-0.5,51.53,7.81,25.78,4.69
Cody Zeller,6400,CHA,C,GSW,,30.00,31.97,14,233.5,290,112.5,-0.75,51.02,11.56,30.03,4.69
Andre Iguodala,4400,GSW,SG,@ CHA,,26.00,24.58,11,233.5,-350,121,0.25,35.40,10.07,20.64,4.69
Kemba Walker,9200,CHA,PG,GSW,,35.00,38.64,17,233.5,290,112.5,-0.75,80.16,20.66,43.05,4.68
Karl-Anthony Towns,10800,MIN,C,SAC,,35.00,33.44,23,237.5,-167,120.5,120.5,79.39,26.70,50.57,4.68
Taj Gibson,4500,MIN,PF,SAC,,23.00,32.72,19,237.5,-167,120.5,120.5,41.96,7.87,20.99,4.66
Marvin Bagley III,7400,SAC,PF,@ MIN,,33.00,30.96,17,237.5,145,117,117,48.24,27.29,34.46,4.66
John Collins,7700,ATL,PF,@ HOU,,32.00,32.91,20,233.5,650,110.5,110.5,65.74,14.22,35.73,4.64
Brandon Ingram,6500,LAL,SF,@ MEM,,34.00,22.49,1,222,-225,113.75,0.75,44.92,12.87,30.07,4.63
Rajon Rondo,4700,LAL,PG,@ MEM,,21.00,20.36,15,222,-225,113.75,0.75,43.46,6.30,21.74,4.63
Reggie Bullock,4400,LAL,SG,@ MEM,,31.00,22.47,5,222,-225,113.75,0.75,36.85,9.54,20.35,4.63
Lou Williams,7800,LAC,SG,DAL,,29.00,27.47,22,230,-150,116.75,2.25,72.06,8.00,36.05,4.62
Montrezl Harrell,7300,LAC,PF,DAL,,28.00,29.42,13,230,-150,116.75,2.25,58.35,4.01,33.73,4.62
Andrew Wiggins,7100,MIN,SG,SAC,,35.00,24.45,10,237.5,-167,120.5,120.5,50.91,14.31,32.74,4.61
Kelly Oubre,6700,PHO,SF,@ MIA,,35.00,26.47,23,216,275,104.25,0.75,49.84,9.63,30.86,4.61
Wesley Matthews,4500,IND,SG,@ DET,,32.00,23.13,26,212.5,120,105, ,37.18,10.07,20.76,4.61
Tyreke Evans,3500,IND,SF,@ DET,,18.00,25.11,13,212.5,120,105, ,29.53,7.82,16.1,4.6
Stanley Johnson,3500,NOP,SF,PHI,,18.00,25.90,18,240.5,110,119.25,-0.5,31.13,3.57,16.09,4.6
Tim Hardaway Jr.,5500,DAL,SG,@ LAC,,30.00,25.03,12,230,130,113.25,4.25,46.52,10.90,25.23,4.59
Klay Thompson,7300,GSW,SG,@ CHA,,34.00,24.58,11,233.5,-350,121,0.25,59.95,15.79,33.53,4.59
Tobias Harris,7400,PHI,PF,@ NOP,,33.00,34.69,27,240.5,-125,121.25,3,54.17,15.42,33.9,4.58
Jimmy Butler,8600,PHI,SG,@ NOP,,35.00,30.16,29,240.5,-125,121.25,3,56.86,19.83,39.19,4.56
Chandler Parsons,3500,MEM,SF,LAL,,18.00,26.21,21,222,190,108.25,-0.25,31.80,3.53,15.91,4.55
Kevin Durant,10000,GSW,SF,@ CHA,,34.00,30.95,16,233.5,-350,121,0.25,69.02,24.24,45.47,4.55
DeMar DeRozan,8400,SAS,SG,@ BKN,,34.00,26.09,16,233,105,115.75,1.25,69.70,19.67,38.19,4.55
Frank Jackson,3500,NOP,PG,PHI,,23.00,36.92,10,240.5,110,119.25,-0.5,22.23,12.01,15.88,4.54
Jeremy Lamb,5300,CHA,SG,GSW,,24.00,28.28,26,233.5,290,112.5,-0.75,45.88,7.51,24.07,4.54
LeBron James,12000,LAL,SF,@ MEM,,38.00,29.19,10,222,-225,113.75,0.75,81.92,30.97,54.43,4.54
Ivica Zubac,4700,LAC,C,DAL,,22.00,32.07,15,230,-150,116.75,2.25,38.76,9.85,21.31,4.53
D'Angelo Russell,9100,BKN,SG,SAS,,33.00,38.55,16,233,-118,117.25,0.75,64.75,19.96,41.24,4.53
Kyle Kuzma,6900,LAL,PF,@ MEM,,33.00,29.19,10,222,-225,113.75,0.75,46.76,16.40,31.17,4.52
Pat Connaughton,3500,MIL,SG,@ CHI,,21.00,19.82,6,223.5,-333,115.5,-2.5,31.60,4.40,15.81,4.52
Rudy Gay,6400,SAS,SF,@ BKN,,26.00,29.21,11,233,105,115.75,1.25,42.98,11.65,28.92,4.52
Robin Lopez,5400,CHI,C,MIL,,29.00,25.54,1,223.5,275,108,-2,43.96,8.67,24.29,4.5
Enes Kanter,5200,POR,C,@ CLE,,21.00,34.62,27,224.5,-450,117,1.25,46.62,8.28,23.32,4.48
Dorian Finney-Smith,4800,DAL,SF,@ LAC,,30.00,25.64,17,230,130,113.25,4.25,40.21,10.94,21.49,4.48
Patrick Beverley,5500,LAC,PG,DAL,,30.00,19.28,10,230,-150,116.75,2.25,42.64,9.06,24.48,4.45
Thon Maker,3500,DET,C,IND,,17.00,28.47,4,212.5,-138,107.5, ,30.92,4.64,15.47,4.42
Bojan Bogdanovic,6200,IND,SF,@ DET,,34.00,23.13,26,212.5,120,105, ,43.26,9.10,27.33,4.41
Deandre Ayton,7300,PHO,C,@ MIA,,32.00,27.42,2,216,275,104.25,0.75,44.94,22.31,32.1,4.4
Cory Joseph,3700,IND,PG,@ DET,,21.00,18.92,7,212.5,120,105, ,29.56,4.79,16.28,4.4
Joe Harris,5700,BKN,SF,SAS,,31.00,20.83,16,233,-118,117.25,0.75,44.05,9.56,25.03,4.39
Kentavious Caldwell-Pope,3500,LAL,SG,@ MEM,,20.00,20.01,9,222,-225,113.75,0.75,30.72,4.73,15.37,4.39
Shai Gilgeous-Alexander,4600,LAC,PG,DAL,,22.00,19.28,10,230,-150,116.75,2.25,28.21,11.71,20.15,4.38
Ed Davis,4500,BKN,PF,SAS,,20.00,32.30,16,233,-118,117.25,0.75,39.34,5.63,19.68,4.37
Rodney Hood,3600,POR,SF,@ CLE,,23.00,24.38,9,224.5,-450,117,1.25,26.30,4.34,15.74,4.37
Andre Drummond,10600,DET,C,IND,,35.00,28.47,4,212.5,-138,107.5, ,64.74,24.37,46.24,4.36
Dario Saric,5000,MIN,PF,SAC,,26.00,31.92,22,237.5,-167,120.5,120.5,32.90,9.59,21.7,4.34
Trae Young,8200,ATL,PG,@ HOU,,34.00,35.00,3,233.5,650,110.5,110.5,49.84,24.74,35.6,4.34
Danilo Gallinari,7100,LAC,SF,DAL,,31.00,28.77,8,230,-150,116.75,2.25,56.44,11.74,30.81,4.34
Jordan Clarkson,5300,CLE,SG,POR,,25.00,25.84,15,224.5,360,107.5,0.75,45.68,7.95,22.85,4.31
Damian Lillard,10100,POR,PG,@ CLE,,34.00,44.09,30,224.5,-450,117,1.25,72.08,21.77,43.55,4.31
Myles Turner,7600,IND,C,@ DET,,29.00,28.30,8,212.5,120,105, ,63.84,10.00,32.69,4.3
C.J. McCollum,7000,POR,SG,@ CLE,,34.00,24.38,9,224.5,-450,117,1.25,48.94,16.46,30.04,4.29
Mikal Bridges,4500,PHO,SF,@ MIA,,28.00,26.47,23,216,275,104.25,0.75,26.98,15.26,19.27,4.28
Harry Giles,3800,SAC,PF,@ MIN,,17.00,30.96,17,237.5,145,117,117,22.76,12.88,16.26,4.28
Al-Farouq Aminu,5500,POR,PF,@ CLE,,29.00,26.26,22,224.5,-450,117,1.25,34.41,6.63,23.41,4.26
P.J. Tucker,5100,HOU,PF,ATL,,34.00,32.26,30,233.5,-900,123,123,32.46,6.67,21.67,4.25
Richaun Holmes,3700,PHO,PF,@ MIA,,15.00,27.42,2,216,275,104.25,0.75,31.42,2.81,15.72,4.25
Maxi Kleber,4300,DAL,PF,@ LAC,,20.00,33.00,25,230,130,113.25,4.25,36.48,6.55,18.25,4.24
Devin Booker,8700,PHO,SG,@ MIA,,35.00,34.30,2,216,275,104.25,0.75,66.22,15.53,36.81,4.23
Collin Sexton,5500,CLE,PG,POR,,31.00,36.58,9,224.5,360,107.5,0.75,32.41,13.45,23.15,4.21
Kenrich Williams,6200,NOP,SF,PHI,,32.00,25.90,18,240.5,110,119.25,-0.5,36.39,20.58,25.99,4.19
Ante Zizic,4700,CLE,C,POR,,25.00,30.68,10,224.5,360,107.5,0.75,32.50,8.27,19.54,4.16
Domantas Sabonis,6600,IND,PF,@ DET,,24.00,32.44,17,212.5,120,105, ,51.29,4.01,27.31,4.14
Kevon Looney,3600,GSW,C,@ CHA,,15.00,29.34,6,233.5,-350,121,0.25,28.33,5.32,14.91,4.14
Jusuf Nurkic,8700,POR,C,@ CLE,,28.00,34.62,27,224.5,-450,117,1.25,56.68,16.77,35.69,4.1
Eric Gordon,5600,HOU,SG,ATL,,29.00,29.06,27,233.5,-900,123,123,38.20,7.81,22.9,4.09
Luke Kennard,5100,DET,SG,IND,,27.00,20.96,18,212.5,-138,107.5, ,39.01,6.74,20.87,4.09
Rondae Hollis-Jefferson,4100,BKN,PF,SAS,,17.00,34.37,26,233,-118,117.25,0.75,33.50,4.19,16.76,4.09
Michael Kidd-Gilchrist,3500,CHA,SF,GSW,,17.00,24.60,12,233.5,290,112.5,-0.75,28.65,5.83,14.33,4.09
Dewayne Dedmon,6000,ATL,C,@ HOU,,25.00,28.38,3,233.5,650,110.5,110.5,38.90,10.23,24.48,4.08
Josh Okogie,3900,MIN,SG,SAC,,23.00,24.45,10,237.5,-167,120.5,120.5,22.25,12.58,15.89,4.07
Brandon Knight,3500,CLE,PG,POR,,21.00,36.58,9,224.5,360,107.5,0.75,28.39,3.45,14.2,4.06
Bruce Brown,3500,DET,SG,IND,,23.00,20.96,18,212.5,-138,107.5, ,19.91,11.26,14.22,4.06
Jalen Brunson,3800,DAL,PG,@ LAC,,22.00,18.04,3,230,130,113.25,4.25,21.56,12.20,15.4,4.05
Willie Cauley-Stein,6200,SAC,C,@ MIN,,27.00,29.69,7,237.5,145,117,117,35.29,13.09,25.12,4.05
Tyler Johnson,5600,PHO,PG,@ MIA,,32.00,34.30,2,216,275,104.25,0.75,37.76,7.53,22.61,4.04
Larry Nance,7000,CLE,PF,POR,,27.00,28.35,9,224.5,360,107.5,0.75,56.57,3.54,28.3,4.04
Jake Layman,4900,POR,SF,@ CLE,,28.00,26.26,22,224.5,-450,117,1.25,38.31,4.94,19.75,4.03
Alex Len,3700,ATL,C,@ HOU,,15.00,28.38,3,233.5,650,110.5,110.5,27.63,6.06,14.77,3.99
Garrett Temple,3600,LAC,SG,DAL,,20.00,18.80,3,230,-150,116.75,2.25,28.53,3.97,14.27,3.96
Derrick White,5600,SAS,PG,@ BKN,,24.00,24.15,28,233,105,115.75,1.25,39.73,7.05,22.17,3.96
Maurice Harkless,4500,POR,SF,@ CLE,,24.00,26.26,22,224.5,-450,117,1.25,35.44,6.52,17.73,3.94
Jonathon Simmons,3500,PHI,SF,@ NOP,,17.00,30.16,29,240.5,-125,121.25,3,26.49,2.03,13.69,3.91
Vince Carter,3800,ATL,SF,@ HOU,,19.00,22.55,24,233.5,650,110.5,110.5,29.45,3.87,14.73,3.88
Seth Curry,3500,POR,PG,@ CLE,,19.00,21.98,21,224.5,-450,117,1.25,27.03,3.69,13.52,3.86
Anthony Davis,9200,NOP,PF,PHI,,21.00,32.21,18,240.5,110,119.25,-0.5,49.41,19.27,35.29,3.84
T.J. McConnell,3900,PHI,PG,@ NOP,,17.00,24.73,29,240.5,-125,121.25,3,27.91,3.09,14.95,3.83
Jaylen Adams,3500,ATL,SG,@ HOU,,19.00,35.00,3,233.5,650,110.5,110.5,18.76,10.61,13.4,3.83
Marquese Chriss,3800,CLE,PF,POR,,16.00,28.35,9,224.5,360,107.5,0.75,28.39,4.16,14.53,3.82
Alec Burks,3500,SAC,SG,@ MIN,,16.00,25.16,14,237.5,145,117,117,26.75,2.78,13.38,3.82
Kenneth Faried,6600,HOU,PF,ATL,,23.00,33.56,23,233.5,-900,123,123,50.29,3.09,25.16,3.81
David Nwaba,3600,CLE,SG,POR,,18.00,19.11,1,224.5,360,107.5,0.75,27.41,2.93,13.71,3.81
Jonah Bolden,3500,PHI,PF,@ NOP,,22.00,34.69,27,240.5,-125,121.25,3,18.54,10.31,13.24,3.78
Tony Parker,3900,CHA,PG,GSW,,16.00,18.67,5,233.5,290,112.5,-0.75,26.14,3.84,14.72,3.77
Jakob Poeltl,4000,SAS,C,@ BKN,,14.00,31.70,12,233,105,115.75,1.25,30.02,3.12,15.02,3.76
Gorgui Dieng,3500,MIN,C,SAC,,12.00,32.72,19,237.5,-167,120.5,120.5,23.35,3.53,13.17,3.76
Mike Muscala,3500,LAL,C,@ MEM,,16.00,29.34,11,222,-225,113.75,0.75,25.28,2.54,13.09,3.74
Bruno Caboclo,3600,MEM,SF,LAL,,18.00,20.71,15,222,190,108.25,-0.25,25.01,4.32,13.38,3.72
Iman Shumpert,3600,HOU,SG,ATL,,20.00,20.92,17,233.5,-900,123,123,26.57,4.15,13.29,3.69
Ish Smith,4100,DET,PG,IND,,19.00,19.55,12,212.5,-138,107.5, ,27.65,4.44,14.8,3.61
Josh Hart,3500,LAL,SG,@ MEM,,14.00,20.01,9,222,-225,113.75,0.75,24.79,2.33,12.4,3.54
Shaun Livingston,3500,GSW,PG,@ CHA,,15.00,21.85,17,233.5,-350,121,0.25,24.67,3.18,12.34,3.53
Jrue Holiday,9100,NOP,SG,PHI,,29.00,36.92,10,240.5,110,119.25,-0.5,47.54,15.52,31.93,3.51
Devin Harris,3500,DAL,PG,@ LAC,,16.00,41.88,24,230,130,113.25,4.25,24.43,3.06,12.22,3.49
De'Anthony Melton,3700,PHO,PG,@ MIA,,16.00,34.30,2,216,275,104.25,0.75,17.89,10.12,12.78,3.45
E'Twaun Moore,3800,NOP,SF,PHI,,17.00,19.87,7,240.5,110,119.25,-0.5,24.30,3.13,13.05,3.43
Trey Burke,3700,DAL,PG,@ LAC,,14.00,41.88,24,230,130,113.25,4.25,21.90,3.69,12.6,3.41
JaMychal Green,4200,LAC,PF,DAL,,15.00,29.42,13,230,-150,116.75,2.25,28.19,2.83,14.31,3.41
Yogi Ferrell,3500,SAC,PG,@ MIN,,16.00,37.68,14,237.5,145,117,117,23.48,3.67,11.9,3.4
Gerald Green,3700,HOU,SF,ATL,,16.00,29.06,27,233.5,-900,123,123,21.76,3.60,12.58,3.4
Boban Marjanovic,5400,PHI,C,@ NOP,,14.00,33.03,20,240.5,-125,121.25,3,29.37,7.30,18.29,3.39
Luol Deng,3800,MIN,SF,SAC,,16.00,26.15,20,237.5,-167,120.5,120.5,25.67,4.28,12.84,3.38
Jahlil Okafor,4800,NOP,C,PHI,,17.00,33.72,24,240.5,110,119.25,-0.5,32.26,4.04,16.14,3.36
Kevin Huerter,4400,ATL,SG,@ HOU,,20.00,22.55,24,233.5,650,110.5,110.5,20.58,10.22,14.7,3.34
Shabazz Napier,4200,BKN,PG,SAS,,14.00,23.66,24,233,-118,117.25,0.75,27.00,3.87,13.78,3.28
Salah Mejri,4100,DAL,C,@ LAC,,12.00,36.02,30,230,130,113.25,4.25,26.35,4.48,13.18,3.21
Antonio Blakeney,3500,CHI,SG,MIL,,12.00,20.25,12,223.5,275,108,-2,22.33,2.14,11.17,3.19
Austin Rivers,3700,HOU,SG,ATL,,17.00,23.64,23,233.5,-900,123,123,23.19,2.68,11.6,3.14
Matthew Dellavedova,4500,CLE,PG,POR,,19.00,24.11,27,224.5,360,107.5,0.75,28.03,3.34,14.02,3.12
Doug McDermott,3500,IND,SF,@ DET,,18.00,23.13,26,212.5,120,105, ,21.65,3.47,10.83,3.09
Cristiano Felicio,3500,CHI,C,MIL,,13.00,25.54,1,223.5,275,108,-2,20.34,1.82,10.28,2.94
Dragan Bender,3500,PHO,PF,@ MIA,,15.00,30.85,14,216,275,104.25,0.75,20.37,3.18,10.19,2.91
Malik Monk,3600,CHA,SG,GSW,,15.00,38.64,17,233.5,290,112.5,-0.75,19.98,2.89,10.27,2.85
Zaza Pachulia,3500,DET,C,IND,,9.00,28.47,4,212.5,-138,107.5, ,17.20,3.46,9.85,2.81
Treveon Graham,3500,PHO,SG,@ MIA,,16.00,26.47,23,233,-118,117.25,0.75,14.99,2.96,9.42,2.69
Bismack Biyombo,3500,CHA,C,GSW,,10.00,31.97,14,233.5,290,112.5,-0.75,18.33,2.12,9.17,2.62
Justin Jackson,3500,DAL,SF,@ LAC,,14.00,20.09,10,230,130,113.25,4.25,17.44,2.35,9.02,2.58
Ryan Anderson,3500,MIA,PF,PHO,,12.00,38.33,29,216,-333,111.75,-0.25,17.97,3.86,8.99,2.57
James Ennis,3500,PHI,SF,@ NOP,,13.00,22.94,7,240.5,-125,121.25,3,17.73,2.61,8.87,2.53
Langston Galloway,3600,DET,SG,IND,,12.00,20.96,18,212.5,-138,107.5, ,18.17,2.27,9.09,2.53
Jerome Robinson,3500,LAC,PG,DAL,,12.00,43.63,29,230,-150,116.75,2.25,12.32,7.38,8.8,2.51
Tyson Chandler,3500,LAL,C,@ MEM,,10.00,30.07,9,222,-225,113.75,0.75,17.18,1.48,8.6,2.46
Tyler Dorsey,3500,MEM,SG,LAL,,10.00,20.71,15,222,190,108.25,-0.25,14.06,2.79,8.26,2.36
Jerryd Bayless,3500,MIN,PG,SAC,,12.00,24.45,10,237.5,-167,120.5,120.5,15.97,2.35,7.99,2.28
Quinn Cook,3500,GSW,PG,@ CHA,,10.00,35.43,5,233.5,-350,121,0.25,12.93,1.23,6.47,1.85
Jonas Jerebko,3500,GSW,PF,@ CHA,,7.00,30.95,16,233.5,-350,121,0.25,10.59,1.14,5.46,1.56
Kyle O'Quinn,3900,IND,C,@ DET,,4.00,28.30,8,212.5,120,105, ,11.75,1.18,5.88,1.51
Troy Daniels,3500,PHO,SG,@ MIA,,6.00,23.01,25,216,275,104.25,0.75,10.15,1.41,5.08,1.45
Alfonzo McKinnie,3500,GSW,SF,@ CHA,,6.00,25.71,28,233.5,-350,121,0.25,8.08,1.46,4.04,1.15
Rawle Alkins,3500,CHI,SG,MIL,,4.00,26.31,18,223.5,275,108,-2,4.80,2.88,3.43,0.98
Brandon Sampson,3500,CHI,SG,MIL,,3.00,20.25,12,223.5,275,108,-2,3.39,2.03,2.42,0.69
