Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Shai Gilgeous-Alexander,3900,LAC,PG,@ DAL,,32.00,41.98,18,223.5,130,110.25,110.25,36.18,20.90,25.84,6.63
Yogi Ferrell,3500,SAC,PG,@ TOR,,30.00,46.11,2,227,450,108.25,-0.75,43.45,6.78,22.02,6.29
Dragan Bender,3800,PHO,PF,MIN,,30.00,53.07,11,232,150,114,2.75,47.60,7.93,23.81,6.27
Frank Mason,3500,SAC,SG,@ TOR,,24.00,40.06,14,227,450,108.25,-0.75,39.29,6.80,21.53,6.15
Fred VanVleet,4800,TOR,PG,SAC,,29.00,45.01,27,227,-550,118.75,-0.75,56.07,7.87,28.52,5.94
Devin Booker,7900,PHO,SG,MIN,,36.00,49.69,14,232,150,114,2.75,76.63,21.07,44.92,5.69
Serge Ibaka,6700,TOR,PF,SAC,,31.00,50.47,26,227,-550,118.75,-0.75,61.56,16.03,37.63,5.62
Bogdan Bogdanovic,5900,SAC,SG,@ TOR,,34.00,48.29,26,227,450,108.25,-0.75,64.50,10.53,32.81,5.56
Pascal Siakam,6900,TOR,PF,SAC,,33.00,57.11,23,227,-550,118.75,-0.75,58.35,17.26,38.26,5.54
Josh Okogie,4200,MIN,SG,@ PHO,,32.00,47.51,21,232,-175,118,0.75,32.28,18.66,23.06,5.49
Kyle Lowry,8300,TOR,PG,SAC,,34.00,52.40,26,227,-550,118.75,-0.75,78.14,21.98,45.04,5.43
DeAndre Jordan,7000,DAL,C,LAC,,31.00,61.06,28,223.5,-150,113.25,113.25,52.64,22.75,37.6,5.37
Karl-Anthony Towns,10600,MIN,C,@ PHO,,36.00,56.82,22,232,-175,118,0.75,89.27,29.93,56.68,5.35
Derrick Rose,6600,MIN,PG,@ PHO,,36.00,51.83,25,232,-175,118,0.75,70.06,9.15,35.05,5.31
TJ Warren,6200,PHO,SF,MIN,,36.00,47.55,22,232,150,114,2.75,53.73,13.51,32.08,5.17
Andrew Wiggins,6100,MIN,SG,@ PHO,,36.00,47.51,21,232,-175,118,0.75,47.74,12.11,31.22,5.12
Patrick Beverley,4700,LAC,PG,@ DAL,,28.00,41.98,18,223.5,130,110.25,110.25,38.92,12.81,23.95,5.1
Justin Jackson,3700,SAC,SF,@ TOR,,30.00,34.45,11,227,450,108.25,-0.75,35.93,4.85,18.59,5.02
Wesley Matthews,4300,DAL,SG,LAC,,30.00,33.21,6,223.5,-150,113.25,113.25,38.83,9.59,21.08,4.9
Mikal Bridges,4000,PHO,SF,MIN,,29.00,38.59,24,232,150,114,2.75,27.37,15.48,19.55,4.89
Tobias Harris,8100,LAC,PF,@ DAL,,36.00,46.03,9,223.5,130,110.25,110.25,62.85,17.90,39.33,4.86
Marvin Bagley III,5600,SAC,PF,@ TOR,,28.00,45.58,5,227,450,108.25,-0.75,38.14,21.57,27.24,4.86
Luka Doncic,8900,DAL,SG,LAC,,34.00,47.96,25,223.5,-150,113.25,113.25,60.33,34.13,43.09,4.84
Dario Saric,3900,MIN,PF,@ PHO,,22.00,47.62,15,232,-175,118,0.75,31.83,4.39,18.68,4.79
Buddy Hield,6000,SAC,SG,@ TOR,,32.00,34.45,11,227,450,108.25,-0.75,50.38,11.94,28.64,4.77
Damian Lillard,9300,POR,PG,@ OKC,,36.00,46.23,3,225.5,163,110.5,-0.75,72.77,21.98,43.97,4.73
Paul George,10400,OKC,SF,POR,,36.00,49.76,25,225.5,-188,115,-1.75,78.35,22.79,49.12,4.72
Avery Bradley,3900,LAC,SG,@ DAL,,33.00,32.44,5,223.5,130,110.25,110.25,34.83,5.72,18.33,4.7
