Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Alex Len,4100,ATL,C,SAS,,26.00,32.87,20,235,210,114.75,114.75,49.18,11.04,27.32,6.66
Kentavious Caldwell-Pope,3500,LAL,SG,DEN,,30.00,20.60,12,230.5,180,112.5,112.5,42.65,5.75,21.38,6.11
JaVale McGee,4300,LAL,C,DEN,,22.00,32.08,16,230.5,180,112.5,112.5,45.25,13.67,26.29,6.11
Gordon Hayward,4500,BOS,SF,@ SAC,,26.00,32.17,21,229,-160,116,2,52.87,9.34,26.45,5.88
Marcus Morris,4700,BOS,PF,@ SAC,,29.00,25.37,15,229,-160,116,2,45.48,9.84,26.75,5.69
Frank Kaminsky,3700,CHA,PF,MIA,,24.00,28.62,10,215.5,-150,109.25,-2,41.36,4.49,20.69,5.59
Larry Nance,5600,CLE,PF,@ BKN,,27.00,37.28,30,228,360,109.25,1,58.86,11.00,31.24,5.58
Jayson Tatum,6300,BOS,PF,@ SAC,,33.00,32.17,21,229,-160,116,2,50.98,13.58,34.92,5.54
Jeff Green,4600,WAS,SF,DAL,,28.00,28.31,5,233,-225,119.25,0.75,48.08,9.19,24.85,5.4
LaMarcus Aldridge,8200,SAS,PF,@ ATL,,36.00,26.66,5,235,-250,120.25,120.25,64.27,23.11,43.6,5.32
Al Horford,7100,BOS,C,@ SAC,,32.00,34.65,25,229,-160,116,2,60.00,18.94,37.29,5.25
Damyean Dotson,4300,NYK,SG,@ PHO,,29.00,21.23,3,226,145,111, ,39.58,10.53,22.5,5.23
Lauri Markkanen,8800,CHI,PF,PHI,,35.00,27.90,4,229.5,163,112.5,1.25,84.09,22.88,45.75,5.2
Terry Rozier,6500,BOS,PG,@ SAC,,32.00,25.68,16,229,-160,116,2,59.15,11.61,33.76,5.19
Trae Young,8400,ATL,PG,SAS,,34.00,39.81,20,235,210,114.75,114.75,61.04,25.33,43.6,5.19
Blake Griffin,8500,DET,PF,MIN,,36.00,33.73,22,223,-188,113.75,-1.25,79.48,25.64,44.06,5.18
Marquese Chriss,3500,CLE,PF,@ BKN,,19.00,37.28,30,228,360,109.25,1,35.29,4.42,18.05,5.16
Bogdan Bogdanovic,6500,SAC,SG,BOS,,35.00,27.10,21,229,138,113,-2,55.08,13.51,33.36,5.13
Tomas Satoransky ,5900,WAS,PG,DAL,,32.00,42.45,27,233,-225,119.25,0.75,58.38,9.88,30.2,5.12
Rudy Gay,6500,SAS,SF,@ ATL,,28.00,35.84,28,235,-250,120.25,120.25,61.04,8.11,33.23,5.11
Rodions Kurucs,3900,BKN,PF,CLE,,25.00,28.91,9,228,-450,118.75,1.5,27.82,15.74,19.87,5.09
Kevin Love,8300,CLE,PF,@ BKN,,30.00,37.28,30,228,360,109.25,1,64.19,17.37,42.15,5.08
Reggie Bullock,4500,LAL,SG,DEN,,36.00,25.78,19,230.5,180,112.5,112.5,42.86,11.41,22.82,5.07
Ben Simmons,9900,PHI,PG,@ CHI,,38.00,17.78,1,229.5,-188,117,0.75,72.89,29.87,50.2,5.07
Nikola Jokic,10900,DEN,C,@ LAL,,34.00,33.02,20,230.5,-214,118,118,80.86,33.07,55.12,5.06
Marco Belinelli,3800,SAS,SG,@ ATL,,24.00,20.27,8,235,-250,120.25,120.25,31.88,5.60,19.18,5.05
Jaylen Brown,5200,BOS,SG,@ SAC,,29.00,25.37,15,229,-160,116,2,52.49,5.96,26.26,5.05
Trevor Ariza,6100,WAS,SF,DAL,,35.00,24.78,12,233,-225,119.25,0.75,45.42,9.28,30.73,5.04
Dorian Finney-Smith,3800,DAL,SF,@ WAS,,27.00,25.10,14,233,190,113.75,0.75,36.90,7.06,19.07,5.02
Joe Harris,4700,BKN,SF,CLE,,31.00,22.41,23,228,-450,118.75,1.5,42.22,8.98,23.51,5
