Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Cameron Payne,4000,CHI,PG,@ PHI,,30.00, , ,220.5,700,104,104,43.54,19.46,25.84,6.46
Ian Mahinmi,3500,WAS,C,MIA,,24.00, , ,214.5,-260,110.25,1.75,35.52,13.95,21.46,6.13
Hassan Whiteside,7500,MIA,C,@ WAS,,32.00, , ,214.5,220,104.25,0.75,77.10,29.83,42.13,5.62
Rodney McGruder,3500,MIA,SG,@ WAS,,28.00, , ,214.5,220,104.25,0.75,36.83,16.06,19.19,5.48
Tyler Johnson,3800,MIA,PG,@ WAS,,24.00, , ,214.5,220,104.25,0.75,39.94,17.74,19.98,5.26
Dario Saric,5900,PHI,PF,CHI,,31.00, , ,220.5,-1100,116.5,116.5,50.62,22.97,29.99,5.08
Bobby Portis,5700,CHI,PF,@ PHI,,26.00, , ,220.5,700,104,104,49.16,19.91,28.9,5.07
JaVale McGee,4500,LAL,C,@ POR,,20.00, , ,223.5,130,110,110,45.26,16.73,22.64,5.03
Derrick Jones,3500,MIA,SF,@ WAS,,24.00, , ,214.5,220,104.25,0.75,31.57,14.78,17.55,5.01
Antonio Blakeney,3500,CHI,SG,@ PHI,,19.00, , ,220.5,700,104,104,32.67,11.09,17.46,4.99
Goran Dragic,6200,MIA,PG,@ WAS,,32.00, , ,214.5,220,104.25,0.75,54.47,21.82,30.43,4.91
C.J. McCollum,7200,POR,SG,LAL,,37.50, , ,223.5,-150,113.5,113.5,54.96,16.98,35.3,4.9
Rajon Rondo,4500,LAL,PG,@ POR,,24.00, , ,223.5,130,110,110,42.10,17.08,21.96,4.88
Al-Farouq Aminu,5600,POR,PF,LAL,,32.50, , ,223.5,-150,113.5,113.5,46.23,19.80,26.86,4.8
Damian Lillard,9900,POR,PG,LAL,,38.00, , ,223.5,-150,113.5,113.5,77.95,24.44,47.36,4.78
Bam Adebayo,4300,MIA,C,@ WAS,,22.00, , ,214.5,220,104.25,0.75,39.19,15.42,20.51,4.77
J.J. Redick,5400,PHI,SG,CHI,,30.00, , ,220.5,-1100,116.5,116.5,49.55,17.17,25.62,4.74
Josh Hart,4200,LAL,SG,@ POR,,27.00, , ,223.5,130,110,110,36.47,13.39,19.64,4.68
Jusuf Nurkic,7800,POR,C,LAL,,29.00, , ,223.5,-150,113.5,113.5,61.42,23.20,36.13,4.63
Josh Richardson,6900,MIA,SF,@ WAS,,35.00, , ,214.5,220,104.25,0.75,60.77,22.07,31.85,4.62
John Wall,9600,WAS,PG,MIA,,36.00, , ,214.5,-260,110.25,1.75,60.98,19.09,44.19,4.6
Joel Embiid,10800,PHI,C,CHI,,35.00, , ,220.5,-1100,116.5,116.5,81.05,21.99,49.63,4.6
Wendell Carter,5300,CHI,PF,@ PHI,,26.00, , ,220.5,700,104,104,30.57,5.83,24.4,4.6
Markieff Morris,5000,WAS,PF,MIA,,27.50, , ,214.5,-260,110.25,1.75,41.40,15.64,22.7,4.54
Kentavious Caldwell-Pope,5000,LAL,SG,@ POR,,30.50, , ,223.5,130,110,110,40.83,16.90,22.56,4.51
Brandon Ingram,6800,LAL,PF,@ POR,,35.00, , ,223.5,130,110,110,50.55,18.81,30.58,4.5
Zach LaVine,6800,CHI,SG,@ PHI,,32.00, , ,220.5,700,104,104,54.95,19.91,30.58,4.5
Justin Holiday,4500,CHI,SG,@ PHI,,29.00, , ,220.5,700,104,104,39.41,15.29,20.22,4.49
T.J. McConnell,3600,PHI,PG,CHI,,21.00, , ,220.5,-1100,116.5,116.5,30.82,13.23,16.13,4.48
Ben Simmons,11000,PHI,PG,CHI,,37.50, , ,220.5,-1100,116.5,116.5,75.45,29.57,48.71,4.43
Bradley Beal,8200,WAS,SG,MIA,,36.00, , ,214.5,-260,110.25,1.75,57.66,18.28,36.13,4.41
Evan Turner,4100,POR,SF,LAL,,24.00, , ,223.5,-150,113.5,113.5,35.94,13.63,17.98,4.39
Kyle Kuzma,6000,LAL,PF,@ POR,,30.00, , ,223.5,130,110,110,44.33,17.00,26,4.33
Dwyane Wade,4800,MIA,SG,@ WAS,,21.00, , ,214.5,220,104.25,0.75,32.54,12.86,20.74,4.32
Jeff Green,3600,WAS,SF,MIA,,20.00, , ,214.5,-260,110.25,1.75,30.66,12.55,15.34,4.26
Zach Collins,3800,POR,PF,LAL,,19.00, , ,223.5,-150,113.5,113.5,31.82,13.97,16.15,4.25
Jabari Parker,6200,CHI,SF,@ PHI,,28.00, , ,220.5,700,104,104,45.34,17.52,26.27,4.24
LeBron James,11700,LAL,SF,@ POR,,35.50, , ,223.5,130,110,110,61.95,19.33,49.56,4.24
Otto Porter,6400,WAS,SF,MIA,,33.00, , ,214.5,-260,110.25,1.75,53.87,22.69,26.95,4.21
Kelly Oubre,4600,WAS,SF,MIA,,24.00, , ,214.5,-260,110.25,1.75,36.14,14.90,19.17,4.17
Robin Lopez,4400,CHI,C,@ PHI,,22.00, , ,220.5,700,104,104,36.20,13.64,18.11,4.12
Markelle Fultz,5700,PHI,SG,CHI,,25.50, , ,220.5,-1100,116.5,116.5,43.90,14.23,23.45,4.11
Kelly Olynyk,6100,MIA,PF,@ WAS,,22.00, , ,214.5,220,104.25,0.75,35.88,12.86,23,3.77
Seth Curry,3900,POR,PG,LAL,,18.00, , ,223.5,-150,113.5,113.5,28.04,10.09,14.69,3.77
Robert Covington,6700,PHI,SF,CHI,,33.50, , ,220.5,-1100,116.5,116.5,48.72,20.22,25.09,3.74
Austin Rivers,4000,WAS,SG,MIA,,17.00, , ,214.5,-260,110.25,1.75,26.10,11.84,13.66,3.42
Amir Johnson,3600,PHI,PF,CHI,,12.50, , ,220.5,-1100,116.5,116.5,23.52,9.41,11.82,3.28
Chandler Hutchison,3800,CHI,SF,@ PHI,,14.00, , ,220.5,700,104,104,15.02,2.87,11.99,3.16
Landry Shamet,3500,PHI,PG,CHI,,14.00, , ,220.5,-1100,116.5,116.5,12.59,1.83,10.78,3.08
Jake Layman,3700,POR,SF,LAL,,15.00, , ,223.5,-150,113.5,113.5,21.13,10.57,10.57,2.86
Tomas Satoransky ,3500,WAS,PG,MIA,,12.00, , ,214.5,-260,110.25,1.75,17.66,7.11,9.95,2.84
Maurice Harkless,4700,POR,SF,LAL,,18.00, , ,223.5,-150,113.5,113.5,26.04,11.19,13.23,2.81
Jason Smith,3500,WAS,PF,MIA,,10.50, , ,214.5,-260,110.25,1.75,17.89,7.29,9.75,2.79
Lance Stephenson,4000,LAL,SF,@ POR,,12.00, , ,223.5,130,110,110,19.04,9.03,10.82,2.71
Lonzo Ball,6600,LAL,PG,@ POR,,20.00, , ,223.5,130,110,110,27.80,9.52,17.8,2.7
Tyler Ulis,3500,CHI,PG,@ PHI,,8.00, , ,220.5,700,104,104,10.99,3.98,6.94,1.98
Nik Stauskas,3500,POR,SG,LAL,,9.00, , ,223.5,-150,113.5,113.5,12.05,4.80,6.03,1.72
Michael Beasley,4400,LAL,SF,@ POR,,6.00, , ,223.5,130,110,110,12.81,5.67,6.41,1.46
Ryan Arcidiacono,3500,CHI,PG,@ PHI,,6.00, , ,220.5,700,104,104,7.90,3.44,3.95,1.13
