Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Marcus Smart,4100,BOS,SG,@ DEN,,23.00,39.66,1,208,110,103,103,34.15,13.86,18.94,4.62
Tyus Jones,5100,MIN,PG,@ LAC,,26.00,48.60,25,228,177,111.5,111.5,43.80,18.12,23.5,4.61
Danilo Gallinari,6900,LAC,SF,MIN,,30.00,55.38,26,228,-210,116.5,116.5,53.02,16.74,31.77,4.6
Clint Capela,8200,HOU,C,@ IND,,31.69,45.57,3,214.5,-105,106.75,106.75,62.68,21.94,37.76,4.6
Wesley Iwundu,3500,ORL,SF,CLE,,20.00,36.92,18,213,-185,108.75, ,32.10,16.06,16.06,4.59
Goran Dragic,6500,MIA,PG,@ DET,,32.66,45.40,20,219.5,157,107.75,107.75,51.43,18.18,29.85,4.59
Russell Westbrook,12000,OKC,PG,NOP,,35.00,56.82,28,238,-175,121,121,72.22,18.62,54.92,4.58
Dwyane Wade,5300,MIA,SG,@ DET,,24.00,41.48,7,219.5,157,107.75,107.75,40.67,15.42,24.28,4.58
Rodney Hood,5400,CLE,SG,@ ORL,,28.00,52.66,26,213,160,104.25, ,43.96,14.75,24.74,4.58
Jimmy Butler,9500,MIN,SG,@ LAC,,34.00,42.85,8,228,177,111.5,111.5,68.83,26.67,43.37,4.57
Mike Conley,8000,MEM,PG,@ GSW,,32.00,41.13,8,220.5,1041,103, ,63.47,20.07,36.56,4.57
James Harden,11100,HOU,SG,@ IND,,35.59,41.31,2,214.5,-105,106.75,106.75,68.02,17.65,50.57,4.56
Thaddeus Young,6100,IND,PF,HOU,,31.00,47.23,14,214.5,-115,107.75,107.75,43.03,16.00,27.83,4.56
Karl-Anthony Towns,9400,MIN,C,@ LAC,,34.40,57.13,16,228,177,111.5,111.5,71.64,25.87,42.9,4.56
Antonio Blakeney,3600,CHI,SG,@ NYK,,19.00,31.50,2,215,120,106.25, ,32.68,13.36,16.35,4.54
Kyle Lowry,8300,TOR,PG,@ UTA,,34.00,47.01,16,217,-130,109.5,109.5,59.29,19.57,37.5,4.52
Nerlens Noel,3600,OKC,C,NOP,,14.00,50.11,6,238,-175,121,121,28.45,13.81,16.25,4.51
Jaylen Brown,4900,BOS,SG,@ DEN,,30.00,34.16,8,208,110,103,103,40.86,15.48,22.11,4.51
Frank Ntilikina,5500,NYK,PG,CHI,,30.00,56.55,29,215,-140,108.75, ,49.54,15.49,24.78,4.51
Kevon Looney,3800,GSW,PF,MEM,,18.00,43.79,1,220.5,-2000,117.5, ,34.16,14.70,17.09,4.5
Blake Griffin,9400,DET,PF,MIA,,35.00,43.47,2,219.5,-180,111.75,111.75,69.63,21.04,42.33,4.5
Dante Exum,3600,UTA,PG,TOR,,20.00,36.71,2,217,110,107.5,107.5,30.54,14.10,16.21,4.5
Domantas Sabonis,6000,IND,PF,HOU,,24.00,52.95,13,214.5,-115,107.75,107.75,47.96,15.92,26.9,4.48
Stephen Curry,10700,GSW,PG,MEM,,33.00,41.84,3,220.5,-2000,117.5, ,81.58,28.15,47.96,4.48
Andrew Wiggins,6600,MIN,SF,@ LAC,,35.00,42.85,8,228,177,111.5,111.5,43.70,15.98,29.49,4.47
Julius Randle,6300,NOP,C,@ OKC,,24.00,43.17,1,238,155,117,117,53.84,24.81,28.07,4.46
Danny Green,5100,TOR,SG,@ UTA,,30.00,31.59,4,217,-130,109.5,109.5,35.99,14.86,22.69,4.45
Jerami Grant,4900,OKC,PF,NOP,,26.39,47.84,17,238,-175,121,121,39.21,13.70,21.81,4.45
Collin Sexton,4700,CLE,PG,@ ORL,,26.00,45.33,12,213,160,104.25, ,25.92,4.66,20.89,4.44
Jrue Holiday,8600,NOP,SG,@ OKC,,36.00,44.52,10,238,155,117,117,63.24,21.27,38.12,4.43
Cory Joseph,3800,IND,PG,HOU,,24.00,44.28,18,214.5,-115,107.75,107.75,28.22,11.91,16.85,4.43
Draymond Green,8300,GSW,PF,MEM,,32.00,57.51,19,220.5,-2000,117.5, ,53.12,15.05,36.79,4.43
Rudy Gobert,9000,UTA,C,TOR,,34.00,50.40,7,217,110,107.5,107.5,61.44,18.36,39.82,4.42
Jordan Clarkson,4600,CLE,SG,@ ORL,,22.00,52.66,26,213,160,104.25, ,39.85,18.25,20.35,4.42
Kevin Durant,10700,GSW,SF,MEM,,33.00,40.98,2,220.5,-2000,117.5, ,70.46,21.20,47.32,4.42
Fred VanVleet,4900,TOR,PG,@ UTA,,23.00,47.59,22,217,-130,109.5,109.5,39.85,17.31,21.61,4.41
Gary Harris,7300,DEN,SG,BOS,,33.00,40.98,6,208,-130,105,105,54.90,20.31,32.18,4.41
Paul Millsap,6500,DEN,PF,BOS,,30.00,43.25,7,208,-130,105,105,46.82,16.13,28.55,4.39
Taj Gibson,4700,MIN,PF,@ LAC,,25.00,54.28,18,228,177,111.5,111.5,36.65,10.94,20.53,4.37
Enes Kanter,6700,NYK,C,CHI,,22.00,78.55,30,215,-140,108.75, ,57.65,20.64,29.28,4.37
Patrick Patterson,3500,OKC,PF,NOP,,19.00,58.08,20,238,-175,121,121,30.50,15.26,15.26,4.36
Anthony Tolliver,3800,MIN,PF,@ LAC,,21.00,47.04,12,228,177,111.5,111.5,33.14,16.58,16.58,4.36
Jonathon Simmons,4200,ORL,SF,CLE,,22.00,56.48,30,213,-185,108.75, ,36.38,18.20,18.2,4.33
Jaren Jackson,5300,MEM,PF,@ GSW,,27.00,54.26,12,220.5,1041,103, ,26.88,4.81,22.9,4.32
Josh Richardson,7300,MIA,SF,@ DET,,34.00,41.48,7,219.5,157,107.75,107.75,50.50,18.18,31.56,4.32
Langston Galloway,3500,DET,SG,MIA,,19.00,39.61,24,219.5,-180,111.75,111.75,30.18,15.10,15.1,4.31
Wendell Carter,7800,CHI,PF,@ NYK,,32.00,49.99,6,215,120,106.25, ,39.35,7.04,33.52,4.3
Klay Thompson,6400,GSW,SG,MEM,,33.00,40.24,23,220.5,-2000,117.5, ,45.63,17.94,27.47,4.29
Nikola Vucevic,9000,ORL,C,CLE,,28.00,45.86,4,213,-185,108.75, ,59.61,23.62,38.53,4.28
Rodney McGruder,5500,MIA,SG,@ DET,,32.00,40.47,27,219.5,157,107.75,107.75,41.49,15.53,23.56,4.28
Jonas Jerebko,3900,GSW,PF,MEM,,18.00,40.98,2,220.5,-2000,117.5, ,32.71,13.96,16.64,4.27
Wesley Johnson,3500,NOP,SF,@ OKC,,19.00,36.26,16,238,155,117,117,29.59,14.80,14.8,4.23
Jae Crowder,5400,UTA,SF,TOR,,29.00,41.06,24,217,110,107.5,107.5,42.44,18.74,22.83,4.23
Cristiano Felicio,3500,CHI,C,@ NYK,,16.85,54.44,19,215,120,106.25, ,29.55,12.40,14.78,4.22
Chandler Hutchison,4000,CHI,SF,@ NYK,,22.00,35.78,14,215,120,106.25, ,20.25,3.20,16.75,4.19
Paul George,9600,OKC,SF,NOP,,35.14,47.84,17,238,-175,121,121,63.62,23.77,40.01,4.17
Damian Jones,3500,GSW,C,MEM,,17.00,43.79,1,220.5,-2000,117.5, ,24.96,8.60,14.58,4.17
Marc Gasol,8600,MEM,C,@ GSW,,32.51,54.26,12,220.5,1041,103, ,59.41,21.22,35.9,4.17
Bojan Bogdanovic,4700,IND,SF,HOU,,30.00,33.26,7,214.5,-115,107.75,107.75,38.88,15.66,19.45,4.14
OG Anunoby,3500,TOR,SF,@ UTA,,24.00,31.59,4,217,-130,109.5,109.5,28.95,11.92,14.48,4.14
Marcus Morris,5400,BOS,PF,@ DEN,,28.00,34.16,8,208,110,103,103,44.54,18.94,22.28,4.13
Torrey Craig,3500,DEN,SG,BOS,,19.00,31.94,5,208,-130,105,105,26.44,10.06,14.47,4.13
Aron Baynes,3500,BOS,C,@ DEN,,15.00,47.96,4,208,110,103,103,25.07,11.95,14.36,4.1
Emmanuel Mudiay,3600,NYK,PG,CHI,,12.00,56.55,29,215,-140,108.75, ,28.03,11.17,14.72,4.09
Alex Abrines,3500,OKC,SG,NOP,,20.00,34.78,14,238,-175,121,121,28.65,14.33,14.33,4.09
Gerald Green,3700,HOU,SF,@ IND,,18.00,44.59,14,214.5,-105,106.75,106.75,30.04,12.25,15.03,4.06
Zaza Pachulia,3600,DET,C,MIA,,13.19,55.19,22,219.5,-180,111.75,111.75,27.29,12.06,14.58,4.05
Nikola Mirotic,8400,NOP,SF,@ OKC,,30.00,45.88,10,238,155,117,117,63.46,23.75,33.88,4.03
Juan Hernangomez,3900,DEN,SF,BOS,,19.14,43.25,7,208,-130,105,105,31.42,13.77,15.72,4.03
C.J. Miles,3500,TOR,SF,@ UTA,,16.00,31.59,4,217,-130,109.5,109.5,27.56,11.50,14.09,4.03
Jonas Valanciunas,6100,TOR,C,@ UTA,,20.00,52.30,11,217,-130,109.5,109.5,36.68,13.85,24.52,4.02
Serge Ibaka,6500,TOR,PF,@ UTA,,27.00,47.70,16,217,-130,109.5,109.5,44.29,19.01,26.04,4.01
Stanley Johnson,4600,DET,SF,MIA,,24.00,49.26,30,219.5,-180,111.75,111.75,29.90,12.70,18.24,3.97
Trey Burke,3600,NYK,PG,CHI,,13.00,56.55,29,215,-140,108.75, ,28.59,11.95,14.3,3.97
Gary Clark,3800,HOU,PF,@ IND,,18.00,47.20,13,214.5,-105,106.75,106.75,18.59,3.64,14.92,3.93
Alec Burks,3500,UTA,SG,TOR,,16.00,44.15,13,217,110,107.5,107.5,27.07,13.54,13.54,3.87
Gorgui Dieng,3600,MIN,C,@ LAC,,13.00,54.28,18,228,177,111.5,111.5,23.96,10.15,13.57,3.77
Milos Teodosic,3600,LAC,PG,MIN,,16.00,39.50,4,228,-210,116.5,116.5,26.75,13.38,13.38,3.72
James Ennis,3800,HOU,SF,@ IND,,23.00,34.53,10,214.5,-105,106.75,106.75,26.24,8.21,14.1,3.71
David Nwaba,3500,CLE,SG,@ ORL,,15.00,34.32,9,213,160,104.25, ,25.83,12.92,12.92,3.69
Terrance Ferguson,3500,OKC,SG,NOP,,20.00,34.78,14,238,-175,121,121,23.76,9.04,12.65,3.61
Kyle Korver,3600,CLE,SG,@ ORL,,16.54,38.63,23,213,160,104.25, ,25.64,9.59,12.87,3.58
Malik Beasley,3500,DEN,SG,BOS,,18.00,31.94,5,208,-130,105,105,24.31,12.16,12.16,3.47
MarShon Brooks,3500,MEM,SG,@ GSW,,17.00,42.81,6,220.5,1041,103, ,22.74,9.73,11.97,3.42
Mike Scott,3500,LAC,PF,MIN,,14.00,55.38,26,228,-210,116.5,116.5,23.85,13.74,11.93,3.41
Darius Miller,3500,NOP,SF,@ OKC,,20.00,36.26,16,238,155,117,117,23.83,11.92,11.92,3.41
Monte Morris,3800,DEN,SG,BOS,,17.00,42.42,4,208,-130,105,105,15.42,2.57,12.85,3.38
Ian Clark,3500,NOP,SG,@ OKC,,18.00,42.28,29,238,155,117,117,22.03,8.59,11.47,3.28
Bruce Brown,3500,DET,SG,MIA,,17.00,59.40,29,219.5,-180,111.75,111.75,13.47,1.97,11.31,3.23
Georges Niang,3500,UTA,PF,TOR,,13.00,42.99,6,217,110,107.5,107.5,20.53,9.12,10.27,2.93
Jordan Bell,3500,GSW,C,MEM,,10.00,43.79,1,220.5,-2000,117.5, ,18.16,7.12,9.97,2.85
Norman Powell,3500,TOR,SF,@ UTA,,14.00,31.92,5,217,-130,109.5,109.5,19.81,8.92,9.91,2.83
Grayson Allen,3500,UTA,SG,TOR,,12.00,33.75,9,217,110,107.5,107.5,12.88,2.89,9.7,2.77
Kevin Knox,4200,NYK,PF,CHI,,14.00,34.67,2,215,-140,108.75, ,14.98,10.37,11.52,2.74
Quinn Cook,3600,GSW,PG,MEM,,15.00,41.84,3,220.5,-2000,117.5, ,19.53,9.77,9.77,2.71
Hamidou Diallo,3500,OKC,SG,NOP,,11.35,34.78,14,238,-175,121,121,10.94,1.82,9.12,2.61
Doug McDermott,3500,IND,SF,HOU,,15.00,33.26,7,214.5,-115,107.75,107.75,16.75,7.29,9.15,2.61
Josh Okogie,5600,MIN,SG,@ LAC,,20.00,42.85,8,228,177,111.5,111.5,17.67,3.46,14.18,2.53
Isaiah Hartenstein,3500,HOU,PF,@ IND,,14.00,47.20,13,214.5,-105,106.75,106.75,10.96,2.15,8.8,2.51
Jarell Martin,3500,ORL,PF,CLE,,9.00,42.80,4,213,-185,108.75, ,15.55,6.53,8.67,2.48
Tim Frazier,3500,NOP,PG,@ OKC,,10.00,42.63,13,238,155,117,117,15.96,5.97,8.17,2.33
Jose Calderon,3500,DET,PG,MIA,,13.00,38.64,3,219.5,-180,111.75,111.75,15.23,5.89,7.8,2.23
Lance Thomas,3500,NYK,SF,CHI,,8.00,44.28,28,215,-140,108.75, ,11.79,5.90,5.9,1.69
Frank Jackson,3700,NOP,PG,@ OKC,,10.00,44.52,10,238,155,117,117,7.51,1.47,6.03,1.63
Jacob Evans,3500,GSW,SG,MEM,,8.00,33.73,8,220.5,-2000,117.5, ,6.68,0.98,5.61,1.6
TJ Leaf,3500,IND,PF,HOU,,6.56,76.23,29,214.5,-115,107.75,107.75,10.11,5.50,5.06,1.45
Jerome Robinson,3500,LAC,PG,MIN,,6.00,46.36,15,228,-210,116.5,116.5,5.95,0.99,4.96,1.42
Tim Hardaway Jr.,7900,NYK,SG,CHI,,10.00,34.67,2,215,-140,108.75, ,20.81,7.15,11.17,1.41
Derrick Jones,3500,MIA,SF,@ DET,,6.00,40.47,27,219.5,157,107.75,107.75,9.80,4.90,4.9,1.4
Tyrone Wallace,3500,LAC,SG,MIN,,6.00,53.47,27,228,-210,116.5,116.5,8.86,4.75,4.75,1.36
Udonis Haslem,3500,MIA,PF,@ DET,,6.00,54.75,13,219.5,157,107.75,107.75,9.00,4.50,4.5,1.29
Ante Zizic,3500,CLE,PF,@ ORL,,4.00,55.03,20,213,160,104.25, ,7.38,3.69,3.69,1.05
Ekpe Udoh,3500,UTA,C,TOR,,4.00,50.40,7,217,110,107.5,107.5,6.92,2.59,3.54,1.01
Jon Leuer,3500,DET,PF,MIA,,4.00,43.47,2,219.5,-180,111.75,111.75,7.10,3.04,3.55,1.01
Solomon Hill,3500,NOP,SF,@ OKC,,5.00,36.26,16,238,155,117,117,6.82,3.41,3.41,0.97
Michael Carter-Williams,4100,HOU,PG,@ IND,,3.00,41.31,2,214.5,-105,106.75,106.75,4.97,2.21,2.81,0.69
