Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
T.J. McConnell,4000,PHI,PG,@ DET,,26.00, , ,215,-120,108,108,42.21,18.48,22.18,5.55
Jrue Holiday,7800,NOP,SG,LAC,,36.00, , ,237.5,-240,121.75,121.75,66.59,22.40,43.07,5.52
Marvin Bagley III,4700,SAC,PF,@ DEN,,25.00, , ,228.5,625,108.25,108.25,30.08,5.07,25.09,5.34
Gary Harris,7200,DEN,SG,SAC,,36.00, , ,228.5,-900,120.25,120.25,55.91,23.20,36.76,5.11
Joel Embiid,10700,PHI,C,@ DET,,34.00, , ,215,-120,108,108,82.14,19.95,53.93,5.04
Dario Saric,5900,PHI,PF,@ DET,,30.00, , ,215,-120,108,108,46.54,16.60,29.49,5
Robert Covington,6100,PHI,SF,@ DET,,34.00, , ,215,-120,108,108,49.83,20.13,30.46,4.99
Tobias Harris,7900,LAC,PF,@ NOP,,37.00, , ,237.5,200,115.75,115.75,63.36,21.51,38.61,4.89
Nikola Mirotic,7400,NOP,SF,LAC,,31.00, , ,237.5,-240,121.75,121.75,58.35,22.19,36.02,4.87
Langston Galloway,3600,DET,SG,PHI,,24.50, , ,215,-100,107,107,34.96,17.49,17.49,4.86
Danilo Gallinari,6600,LAC,SF,@ NOP,,33.00, , ,237.5,200,115.75,115.75,54.64,20.69,31.49,4.77
Landry Shamet,3700,PHI,PG,@ DET,,24.00, , ,215,-120,108,108,22.14,3.94,17.6,4.76
Jamal Murray,6400,DEN,PG,SAC,,32.00, , ,228.5,-900,120.25,120.25,47.67,19.68,30.46,4.76
Lou Williams,5500,LAC,SG,@ NOP,,25.50, , ,237.5,200,115.75,115.75,50.92,20.98,26.06,4.74
Paul Millsap,7100,DEN,PF,SAC,,31.00, , ,228.5,-900,120.25,120.25,56.18,21.18,33.52,4.72
Nikola Jokic,10600,DEN,PF,SAC,,33.00, , ,228.5,-900,120.25,120.25,72.81,20.60,49.77,4.7
E'Twaun Moore,4800,NOP,SF,LAC,,33.00, , ,237.5,-240,121.75,121.75,37.78,16.17,22.46,4.68
Elfrid Payton,7000,NOP,PG,LAC,,33.00, , ,237.5,-240,121.75,121.75,53.02,17.57,32.71,4.67
Markelle Fultz,5900,PHI,SG,@ DET,,30.00, , ,215,-120,108,108,45.51,14.57,27.43,4.65
Anthony Davis,13000,NOP,PF,LAC,,36.00, , ,237.5,-240,121.75,121.75,84.74,26.86,60.23,4.63
Shai Gilgeous-Alexander,4500,LAC,PG,@ NOP,,25.50, , ,237.5,200,115.75,115.75,25.97,4.62,20.64,4.59
Patrick Beverley,4400,LAC,PG,@ NOP,,25.00, , ,237.5,200,115.75,115.75,34.37,13.19,20.11,4.57
Torrey Craig,3900,DEN,SG,SAC,,26.00, , ,228.5,-900,120.25,120.25,35.46,14.37,17.74,4.55
