Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Torrey Craig,3800,DEN,SG,LAL,,35.00,35.23,15,219,-160,111.25,1.25,43.75,23.20,25.72,6.77
Mikal Bridges,4200,PHO,SF,IND,,30.00,34.98,13,216.5,125,107,107,36.45,8.41,27.12,6.46
Trey Lyles,3800,DEN,PF,LAL,,20.00,43.12,6,219,-160,111.25,1.25,43.58,19.54,23.57,6.2
Justise Winslow,5000,MIA,SF,ATL,,30.00,42.27,29,224,-333,116,116,55.69,22.85,30.8,6.16
Trevor Ariza,4800,PHO,SF,IND,,37.00,34.98,13,216.5,125,107,107,42.74,14.02,27.88,5.81
Mario Hezonja,3500,NYK,SF,@ DET,,20.00,38.87,24,219.5,260,106,-0.75,36.83,13.04,20.06,5.73
Taurean Prince,5700,ATL,SF,@ MIA,,32.00,38.49,23,224,275,108,108,52.82,19.26,32.21,5.65
Garrett Temple,4200,MEM,SG,TOR,,32.00,35.32,16,208.5,180,101.5,0.75,44.23,16.88,23.38,5.57
Wayne Ellington,4700,MIA,SG,ATL,,30.00,42.27,29,224,-333,116,116,45.49,17.73,25.92,5.51
Danny Green,4300,TOR,SG,@ MEM,,30.00,39.23,24,208.5,-214,107,1.25,39.41,16.42,23.63,5.5
Rodney McGruder,4900,MIA,SG,ATL,,35.00,41.99,30,224,-333,116,116,48.89,16.68,26.73,5.46
Josh Jackson,3600,PHO,PF,IND,,18.00,43.28,9,216.5,125,107,107,32.15,12.59,19.58,5.44
James Johnson,4500,MIA,PF,ATL,,22.00,56.68,30,224,-333,116,116,37.49,12.52,24.22,5.38
Tyreke Evans,5300,IND,SF,@ PHO,,25.00,52.21,27,216.5,-143,109.5,109.5,48.77,16.95,28.44,5.37
Thaddeus Young,4800,IND,PF,@ PHO,,30.00,49.15,17,216.5,-143,109.5,109.5,43.21,13.41,25.49,5.31
Nikola Jokic,9000,DEN,C,LAL,,33.00,62.18,27,219,-160,111.25,1.25,71.51,19.75,47.83,5.31
Langston Galloway,3800,DET,SG,NYK,,27.00,35.18,14,219.5,-300,113.5,-0.25,40.00,17.39,20.01,5.27
Allonzo Trier,3700,NYK,SG,@ DET,,25.00,39.41,2,219.5,260,106,-0.75,23.80,4.66,19.1,5.16
Dwyane Wade,5500,MIA,SG,ATL,,23.00,48.88,25,224,-333,116,116,46.69,18.69,28.28,5.14
Enes Kanter,7600,NYK,C,@ DET,,30.00,54.58,14,219.5,260,106,-0.75,61.08,19.37,38.98,5.13
Darren Collison,4900,IND,PG,@ PHO,,28.00,50.52,29,216.5,-143,109.5,109.5,40.43,15.30,25.13,5.13
