Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Iman Shumpert,3600,SAC,SG,@ ATL,,26.00,49.68,30,233.5,-140,118,1.5,35.43,14.25,20.19,5.61
Al-Farouq Aminu,4900,POR,PF,NOP,,30.00,35.13,16,229,-300,118.5,0.75,41.79,18.90,26.55,5.42
Dario Saric,5200,PHI,PF,LAC,,31.00,50.85,19,229.5,-230,117.5,1,43.80,15.89,28.02,5.39
Marcus Smart,4000,BOS,SG,MIL,,26.00,48.94,20,220.5,-133,111.25,111.25,38.50,14.95,21.57,5.39
Marcus Morris,4700,BOS,PF,MIL,,30.00,33.19,12,220.5,-133,111.25,111.25,49.86,21.21,25.22,5.37
Tim Frazier,3600,NOP,PG,@ POR,,25.00,42.20,13,229,245,110.5,-3.25,37.42,15.41,19.22,5.34
Terry Rozier,4400,BOS,PG,MIL,,26.00,43.20,8,220.5,-133,111.25,111.25,41.49,16.41,23.44,5.33
Julius Randle,7000,NOP,C,@ POR,,30.00,57.70,19,229,245,110.5,-3.25,72.79,31.55,36.69,5.24
Malik Monk,4300,CHA,SG,OKC,,24.00,38.70,2,230,-120,115.75,1.25,41.87,17.88,22.46,5.22
Jrue Holiday,8300,NOP,SG,@ POR,,38.00,43.85,11,229,245,110.5,-3.25,69.30,23.26,42.91,5.17
E'Twaun Moore,4400,NOP,SF,@ POR,,34.00,37.79,22,229,245,110.5,-3.25,37.75,16.19,22.67,5.15
Cody Zeller,4600,CHA,C,OKC,,25.00,54.67,16,230,-120,115.75,1.25,40.24,14.93,23.59,5.13
Tobias Harris,7500,LAC,PF,@ PHI,,36.00,59.91,30,229.5,192,112, ,62.88,21.31,38.32,5.11
Jayson Tatum,6400,BOS,PF,MIL,,33.00,42.10,5,220.5,-133,111.25,111.25,49.90,18.72,32.72,5.11
J.J. Redick,5200,PHI,SG,LAC,,30.00,28.40,1,229.5,-230,117.5,1,46.17,20.77,26.19,5.04
Damian Lillard,9600,POR,PG,NOP,,35.00,55.35,28,229,-300,118.5,0.75,76.77,24.85,48.16,5.02
Brook Lopez,4900,MIL,C,@ BOS,,28.00,56.48,16,220.5,113,109.25,109.25,42.07,15.72,24.56,5.01
Avery Bradley,3600,LAC,SG,@ PHI,,28.00,36.54,18,229.5,192,112, ,31.70,13.12,17.93,4.98
Zach Collins,4700,POR,PF,NOP,,23.00,65.57,27,229,-300,118.5,0.75,42.06,17.24,23.33,4.96
Al Horford,6700,BOS,C,MIL,,32.00,59.27,21,220.5,-133,111.25,111.25,53.25,17.31,33.16,4.95
C.J. McCollum,6900,POR,SG,NOP,,34.00,49.50,24,229,-300,118.5,0.75,54.38,17.07,33.86,4.91
Nikola Mirotic,7700,NOP,SF,@ POR,,33.00,41.02,3,229,245,110.5,-3.25,59.94,22.56,37.72,4.9
Danilo Gallinari,6400,LAC,SF,@ PHI,,32.00,59.91,30,229.5,192,112, ,54.26,21.25,31.29,4.89
Gordon Hayward,5200,BOS,SF,MIL,,25.00,42.10,5,220.5,-133,111.25,111.25,38.66,13.73,25.42,4.89
Patrick Beverley,4600,LAC,PG,@ PHI,,26.00,46.93,21,229.5,192,112, ,38.20,14.75,22.42,4.87
Dennis Schroder,5100,OKC,SG,@ CHA,,25.00,43.65,10,230,100,114.25,1.25,43.43,19.19,24.79,4.86
Nik Stauskas,3600,POR,SG,NOP,,24.00,31.43,5,229,-300,118.5,0.75,33.07,13.20,17.35,4.82
Mason Plumlee,3600,DEN,C,@ CLE,,16.00,59.39,25,218,-224,111.5,-4,32.01,13.23,17.34,4.82
Trae Young,7300,ATL,PG,SAC,,31.00,57.84,30,233.5,120,115.5,1,41.38,7.09,35.1,4.81
Steven Adams,7500,OKC,C,@ CHA,,34.00,52.89,12,230,100,114.25,1.25,58.90,20.92,35.76,4.77
Montrezl Harrell,5600,LAC,PF,@ PHI,,23.00,61.77,24,229.5,192,112, ,48.99,23.32,26.71,4.77
Marcin Gortat,3600,LAC,C,@ PHI,,20.00,51.64,9,229.5,192,112, ,29.94,10.05,17.15,4.76
De'Aaron Fox,8200,SAC,PG,@ ATL,,34.00,48.66,25,233.5,-140,118,1.5,63.53,20.47,39.07,4.76
Malik Beasley,3600,DEN,SG,@ CLE,,23.00,36.90,18,218,-224,111.5,-4,34.16,17.09,17.09,4.75
Nikola Jokic,10200,DEN,C,@ CLE,,32.00,48.19,5,218,-224,111.5,-4,72.06,20.30,48.23,4.73
Joel Embiid,10900,PHI,C,LAC,,35.00,54.09,13,229.5,-230,117.5,1,78.45,19.82,51.61,4.73
Kemba Walker,9200,CHA,PG,OKC,,35.00,38.70,2,230,-120,115.75,1.25,77.78,24.46,43.45,4.72
Kevin Huerter,3500,ATL,SG,SAC,,20.00,36.75,19,233.5,120,115.5,1,21.16,4.28,16.53,4.72
Jordan Clarkson,4300,CLE,SG,DEN,,22.00,44.18,11,218,187,106.5,-4,37.21,14.87,20.2,4.7
Jusuf Nurkic,6800,POR,C,NOP,,25.00,49.03,5,229,-300,118.5,0.75,50.78,17.81,31.98,4.7
Lou Williams,5000,LAC,SG,@ PHI,,26.00,54.63,27,229.5,192,112, ,45.77,18.89,23.47,4.69
Rodney Hood,5700,CLE,SG,DEN,,31.00,44.18,11,218,187,106.5,-4,44.00,16.02,26.65,4.68
Trey Lyles,4400,DEN,PF,@ CLE,,21.00,39.12,1,218,-224,111.5,-4,38.09,15.70,20.52,4.66
Giannis Antetokounmpo,11500,MIL,SF,@ BOS,,36.00,39.71,2,220.5,113,109.25,109.25,74.63,21.28,53.61,4.66
Robert Covington,6500,PHI,SF,LAC,,35.00,32.94,10,229.5,-230,117.5,1,52.05,20.02,30.28,4.66
Ben Simmons,9800,PHI,PG,LAC,,36.00,55.26,28,229.5,-230,117.5,1,68.86,18.59,45.57,4.65
Kyrie Irving,7600,BOS,PG,MIL,,32.00,48.94,20,220.5,-133,111.25,111.25,50.91,18.54,35.04,4.61
Evan Turner,4500,POR,SF,NOP,,26.00,49.50,24,229,-300,118.5,0.75,36.17,15.12,20.69,4.6
Sam Dekker,4500,CLE,SF,DEN,,27.00,32.96,11,218,187,106.5,-4,35.71,13.41,20.7,4.6
Monte Morris,4900,DEN,SG,@ CLE,,24.00,48.97,21,218,-224,111.5,-4,26.98,4.54,22.5,4.59
Willie Cauley-Stein,7300,SAC,C,@ ATL,,32.00,54.78,17,233.5,-140,118,1.5,49.70,16.02,33.51,4.59
Malcolm Brogdon,5500,MIL,SG,@ BOS,,35.00,40.18,4,220.5,113,109.25,109.25,44.88,18.32,25.17,4.58
Buddy Hield,8000,SAC,SG,@ ATL,,35.00,49.68,30,233.5,-140,118,1.5,63.24,23.29,36.45,4.56
Jerami Grant,4900,OKC,PF,@ CHA,,29.00,50.31,18,230,100,114.25,1.25,44.64,19.72,22.33,4.56
Cedi Osman,6300,CLE,SF,DEN,,33.00,32.96,11,218,187,106.5,-4,46.77,15.42,28.45,4.52
Nicolas Batum,6600,CHA,SF,OKC,,34.00,45.01,13,230,-120,115.75,1.25,50.50,18.69,29.67,4.5
Tristan Thompson,5000,CLE,C,DEN,,28.00,48.51,4,218,187,106.5,-4,39.53,15.13,22.42,4.48
Kent Bazemore,6900,ATL,SG,SAC,,32.00,45.80,15,233.5,120,115.5,1,53.17,20.17,30.79,4.46
Marvin Bagley III,5500,SAC,PF,@ ATL,,23.00,53.49,25,233.5,-140,118,1.5,29.14,4.91,24.3,4.42
Taurean Prince,6900,ATL,SF,SAC,,30.00,34.24,14,233.5,120,115.5,1,53.96,19.49,30.45,4.41
Alex Len,5300,ATL,C,SAC,,22.00,64.48,28,233.5,120,115.5,1,41.37,14.45,23.27,4.39
Khris Middleton,7600,MIL,SG,@ BOS,,35.00,40.10,4,220.5,113,109.25,109.25,51.68,20.17,33.34,4.39
Michael Kidd-Gilchrist,4100,CHA,SF,OKC,,24.00,32.69,8,230,-120,115.75,1.25,32.06,11.97,17.95,4.38
Russell Westbrook,12000,OKC,PG,@ CHA,,35.00,43.65,10,230,100,114.25,1.25,68.07,24.49,52.32,4.36
Nerlens Noel,3600,OKC,C,@ CHA,,14.00,52.89,12,230,100,114.25,1.25,30.26,13.31,15.64,4.34
Frank Jackson,4100,NOP,PG,@ POR,,23.00,43.85,11,229,245,110.5,-3.25,22.32,3.97,17.74,4.33
Marvin Williams,4300,CHA,PF,OKC,,24.00,49.04,14,230,-120,115.75,1.25,35.10,14.77,18.58,4.32
Torrey Craig,3500,DEN,SG,@ CLE,,22.00,36.90,18,218,-224,111.5,-4,30.08,12.07,15.05,4.3
Collin Sexton,5000,CLE,PG,DEN,,25.00,38.44,1,218,187,106.5,-4,27.49,5.56,21.48,4.3
Aron Baynes,3700,BOS,C,MIL,,16.00,57.85,23,220.5,-133,111.25,111.25,31.82,14.30,15.92,4.3
Jeremy Lamb,5400,CHA,SG,OKC,,26.00,38.70,2,230,-120,115.75,1.25,39.06,13.05,23.14,4.29
Paul George,9300,OKC,SF,@ CHA,,36.00,50.31,18,230,100,114.25,1.25,63.26,21.46,39.81,4.28
DeAndre Bembry,4900,ATL,SF,SAC,,24.00,34.24,14,233.5,120,115.5,1,35.63,16.59,20.92,4.27
Markelle Fultz,5200,PHI,SG,LAC,,25.00,51.88,25,229.5,-230,117.5,1,35.97,11.17,22.16,4.26
Shai Gilgeous-Alexander,4200,LAC,PG,@ PHI,,23.00,40.18,3,229.5,192,112, ,21.33,3.59,17.79,4.24
George Hill,5100,CLE,PG,DEN,,25.00,38.44,1,218,187,106.5,-4,35.97,12.13,21.5,4.22
Omari Spellman,3500,ATL,PF,SAC,,17.00,55.94,27,233.5,120,115.5,1,18.91,3.83,14.77,4.22
Jamal Murray,7800,DEN,PG,@ CLE,,33.00,48.97,21,218,-224,111.5,-4,52.97,20.90,32.86,4.21
Jahlil Okafor,3500,NOP,C,@ POR,,16.00,56.38,20,229,245,110.5,-3.25,29.29,13.10,14.65,4.19
