Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Wayne Selden,3600,CHI,SG,POR,,35.00,36.98,11,215.5,360,103.25,103.25,56.32,6.76,29.64,8.23
Antonio Blakeney,3500,CHI,SG,POR,,30.00,20.88,8,215.5,360,103.25,103.25,44.98,13.44,26.87,7.68
Ryan Arcidiacono,3600,CHI,PG,POR,,30.00,24.47,29,215.5,360,103.25,103.25,52.99,9.01,26.51,7.36
Shaquille Harrison,4800,CHI,PG,POR,,36.00,24.47,29,215.5,360,103.25,103.25,57.13,15.21,34.56,7.2
Troy Brown Jr.,3500,WAS,SF,@ PHO,,26.00,23.45,6,230.5,-118,116,-0.5,31.18,18.02,22.27,6.36
Lance Stephenson,3900,LAL,SF,@ UTA,,25.00,26.46,22,217,1000,100.75,100.75,44.42,4.53,22.63,5.8
Timothe Luwawu-Cabarrot,3500,CHI,SG,POR,,30.00,20.46,1,215.5,360,103.25,103.25,39.24,5.30,19.63,5.61
Brandon Sampson,3500,CHI,SG,POR,,27.00,20.88,8,215.5,360,103.25,103.25,26.85,16.09,19.18,5.48
Robin Lopez,5200,CHI,C,POR,,30.00,30.90,9,215.5,360,103.25,103.25,49.49,9.76,27.34,5.26
Bobby Portis,6500,WAS,PF,@ PHO,,30.00,34.09,26,230.5,-118,116,-0.5,55.44,11.69,33.4,5.14
De'Anthony Melton,3500,PHO,PG,WAS,,23.00,38.71,15,230.5,105,114.5, ,24.98,10.37,17.84,5.1
Steven Adams,6300,OKC,C,IND,,33.00,28.08,4,217.5,-275,112,1,55.18,14.66,32.14,5.1
Russell Westbrook,11200,OKC,PG,IND,,37.00,34.94,1,217.5,-275,112,1,79.80,31.18,57,5.09
Jerami Grant,5500,OKC,PF,IND,,33.00,27.25,2,217.5,-275,112,1,55.89,3.63,27.96,5.08
Kyle Kuzma,6300,LAL,PF,@ UTA,,34.00,29.96,12,217,1000,100.75,100.75,47.94,16.81,31.96,5.07
Paul George,10400,OKC,SF,IND,,38.00,27.25,2,217.5,-275,112,1,82.36,24.20,52.16,5.02
Thaddeus Young,6200,IND,PF,@ OKC,,34.00,28.00,6,217.5,230,105.5,0.5,47.20,14.19,30.91,4.99
Wesley Matthews,4400,IND,SG,@ OKC,,33.00,25.80,28,217.5,230,105.5,0.5,39.22,10.00,21.97,4.99
Rajon Rondo,6500,LAL,PG,@ UTA,,32.00,19.33,7,217,1000,100.75,100.75,45.43,9.64,32.45,4.99
Moritz Wagner,3500,LAL,C,@ UTA,,20.00,31.96,16,217,1000,100.75,100.75,24.44,13.60,17.46,4.99
Thomas Bryant ,6700,WAS,C,@ PHO,,30.00,34.09,26,230.5,-118,116,-0.5,66.29,3.88,33.16,4.95
Enes Kanter,6500,POR,C,@ CHI,,25.00,37.02,30,215.5,-450,112.25,112.25,50.38,13.57,32.07,4.93
Chandler Parsons,4000,MEM,SF,GSW,,24.00,23.25,5,219.5,400,105,105,39.08,4.34,19.55,4.89
Jabari Parker,6500,WAS,SF,@ PHO,,30.00,36.30,30,230.5,-118,116,-0.5,59.33,5.87,31.71,4.88
JaVale McGee,7500,LAL,C,@ UTA,,32.00,31.32,11,217,1000,100.75,100.75,62.82,17.99,36.5,4.87
Mikal Bridges,5500,PHO,SF,WAS,,35.00,24.89,12,230.5,105,114.5, ,37.35,15.50,26.68,4.85
Bojan Bogdanovic,6400,IND,SF,@ OKC,,34.00,25.80,28,217.5,230,105.5,0.5,50.65,9.99,30.83,4.82
Cristiano Felicio,3600,CHI,C,POR,,21.00,30.90,9,215.5,360,103.25,103.25,34.32,3.07,17.34,4.82
Kentavious Caldwell-Pope,5400,LAL,SG,@ UTA,,34.00,19.20,2,217,1000,100.75,100.75,51.69,7.96,25.86,4.79
Ivan Rabb,3600,MEM,PF,GSW,,18.00,31.42,14,219.5,400,105,105,33.03,4.54,17.25,4.79
Tomas Satoransky,6900,WAS,PG,@ PHO,,36.00,40.03,21,230.5,-118,116,-0.5,64.63,10.99,32.99,4.78
Richaun Holmes,4000,PHO,PF,WAS,,17.00,33.29,21,230.5,105,114.5, ,38.20,4.09,19.11,4.78
Bruno Caboclo,4600,MEM,SF,GSW,,30.00,21.83,15,219.5,400,105,105,43.86,7.70,21.94,4.77
Damian Lillard,11000,POR,PG,@ CHI,,37.00,41.08,24,215.5,-450,112.25,112.25,86.41,26.11,52.21,4.75
Deandre Ayton,8300,PHO,C,WAS,,32.00,33.29,21,230.5,105,114.5, ,54.57,22.65,38.98,4.7
Dennis Schroder,5900,OKC,SG,IND,,31.00,34.94,1,217.5,-275,112,1,44.53,7.43,27.52,4.66
Domantas Sabonis,6300,IND,PF,@ OKC,,25.00,34.38,27,217.5,230,105.5,0.5,55.06,4.31,29.32,4.65
Bradley Beal,10000,WAS,SG,@ PHO,,37.00,22.20,3,230.5,-118,116,-0.5,72.29,23.66,46.49,4.65
Stephen Curry,9300,GSW,PG,@ MEM,,34.00,40.94,23,219.5,-500,114.5,114.5,72.48,15.96,43.14,4.64
Jonas Valanciunas,8400,MEM,C,GSW,,31.00,31.42,14,219.5,400,105,105,67.68,16.97,39.01,4.64
Seth Curry,4900,POR,PG,@ CHI,,30.00,24.39,27,215.5,-450,112.25,112.25,45.32,5.15,22.67,4.63
Zach Collins,4800,POR,PF,@ CHI,,24.00,27.98,6,215.5,-450,112.25,112.25,40.36,6.56,22.08,4.6
Darren Collison,6600,IND,PG,@ OKC,,30.00,20.43,15,217.5,230,105.5,0.5,49.53,13.76,30.37,4.6
Devin Booker,10700,PHO,SG,WAS,,38.00,38.71,15,230.5,105,114.5, ,85.60,22.51,49.14,4.59
Dragan Bender,3700,PHO,PF,WAS,,28.00,32.10,17,230.5,105,114.5, ,28.05,7.77,17,4.59
Myles Turner,7700,IND,C,@ OKC,,31.00,28.67,8,217.5,230,105.5,0.5,68.94,10.80,35.3,4.58
Al-Farouq Aminu,5100,POR,PF,@ CHI,,28.00,27.79,27,215.5,-450,112.25,112.25,34.35,6.61,23.37,4.58
Terrance Ferguson,3700,OKC,SG,IND,,33.00,20.81,6,217.5,-275,112,1,33.64,3.74,16.83,4.55
Draymond Green,6800,GSW,PF,@ MEM,,33.00,29.11,9,219.5,-500,114.5,114.5,45.38,13.27,30.85,4.54
Kevin Durant,9400,GSW,SF,@ MEM,,35.00,29.95,11,219.5,-500,114.5,114.5,64.14,22.47,42.48,4.52
Jake Layman,3500,POR,SF,@ CHI,,20.00,27.79,27,215.5,-450,112.25,112.25,31.56,2.87,15.79,4.51
Justin Holiday,4400,MEM,SG,GSW,,32.00,21.83,15,219.5,400,105,105,34.47,11.16,19.54,4.44
Mike Conley,9000,MEM,PG,GSW,,35.00,19.53,9,219.5,400,105,105,71.00,15.08,40,4.44
Maurice Harkless,5400,POR,SF,@ CHI,,29.00,27.79,27,215.5,-450,112.25,112.25,47.92,8.82,23.97,4.44
Tyler Dorsey,5000,MEM,SG,GSW,,28.00,21.83,15,219.5,400,105,105,37.78,7.39,22.2,4.44
DeMarcus Cousins,8600,GSW,C,@ MEM,,29.00,29.11,9,219.5,-500,114.5,114.5,54.47,17.75,38.09,4.43
Donovan Mitchell,9000,UTA,SG,LAL,,35.00,42.76,29,217,-1600,116.25,116.25,65.93,16.24,39.81,4.42
Rudy Gobert,10000,UTA,C,LAL,,33.00,34.15,26,217,-1600,116.25,116.25,71.35,23.62,43.91,4.39
Klay Thompson,7900,GSW,SG,@ MEM,,35.00,23.77,7,219.5,-500,114.5,114.5,60.54,15.94,34.36,4.35
Elie Okobo,3500,PHO,PG,WAS,,21.00,22.90,25,230.5,105,114.5, ,21.25,12.74,15.18,4.34
Jae Crowder,5200,UTA,SF,LAL,,28.00,25.82,19,217,-1600,116.25,116.25,44.80,4.86,22.41,4.31
Andre Iguodala,4100,GSW,SG,@ MEM,,22.00,23.77,7,219.5,-500,114.5,114.5,30.03,8.54,17.51,4.27
Jeff Green,4400,WAS,SF,@ PHO,,23.00,36.30,30,230.5,-118,116,-0.5,36.50,4.57,18.26,4.15
Delon Wright,6200,MEM,SG,GSW,,29.00,19.53,9,219.5,400,105,105,40.85,13.73,25.71,4.15
Troy Daniels,3500,PHO,SG,WAS,,22.00,27.26,30,230.5,105,114.5, ,28.87,4.33,14.44,4.13
Ricky Rubio,6800,UTA,PG,LAL,,27.00,17.47,1,217,-1600,116.25,116.25,44.19,11.85,28.09,4.13
Johnathan Williams,3500,LAL,PF,@ UTA,,18.00,29.96,12,217,1000,100.75,100.75,20.12,11.19,14.37,4.11
Joe Ingles,6600,UTA,SF,LAL,,30.00,22.58,20,217,-1600,116.25,116.25,43.88,10.65,27.02,4.09
Royce O'Neale,3700,UTA,SF,LAL,,20.00,25.82,19,217,-1600,116.25,116.25,29.93,5.17,14.98,4.05
Kyle Korver,3700,UTA,SG,LAL,,20.00,22.58,20,217,-1600,116.25,116.25,29.49,3.88,14.75,3.99
Raul Neto,3500,UTA,PG,LAL,,15.00,17.47,1,217,-1600,116.25,116.25,27.79,4.63,13.9,3.97
Derrick Favors,7400,UTA,PF,LAL,,24.00,32.40,19,217,-1600,116.25,116.25,48.84,13.21,28.85,3.9
Nerlens Noel,3500,OKC,C,IND,,12.00,28.08,4,217.5,-275,112,1,27.15,2.19,13.63,3.89
