Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Royce O'Neale,3500,UTA,SF,LAL,,32.00,38.58,25,217,-333,112.75, ,43.06,18.85,22.57,6.45
Jonah Bolden,3600,PHI,PF,ATL,,24.00,52.20,29,232,-550,121,-1.25,31.46,5.82,22.47,6.24
Mike Muscala,3700,PHI,C,ATL,,27.00,59.29,26,232,-550,121,-1.25,40.26,18.52,22.05,5.96
Ersan Ilyasova,3700,MIL,PF,@ WAS,,25.00,46.82,10,226.5,-133,114.25,-3.75,39.42,18.57,21.72,5.87
Austin Rivers,5100,HOU,SG,CLE,,39.00,44.84,27,217.5,-1200,115.5,-0.75,45.99,17.62,29.07,5.7
Joe Ingles,6000,UTA,SF,LAL,,37.00,34.76,14,217,-333,112.75, ,52.42,22.34,33.8,5.63
Malcolm Brogdon,6100,MIL,SG,@ WAS,,32.00,53.39,27,226.5,-133,114.25,-3.75,58.81,24.96,34.29,5.62
Domantas Sabonis,7700,IND,PF,@ NYK,,32.00,57.78,26,218.5,-400,113.5,-0.25,78.85,36.18,42.37,5.5
Dario Saric,3900,MIN,PF,DAL,,24.00,46.28,8,224,-188,114.5,1,35.74,16.04,20.89,5.36
Otto Porter,6100,WAS,SF,MIL,,32.00,38.44,24,226.5,115,112.25,-0.25,62.70,24.98,32.57,5.34
Jae Crowder,4800,UTA,SF,LAL,,30.00,38.58,25,217,-333,112.75, ,47.79,20.63,25.57,5.33
Tim Hardaway Jr.,5400,NYK,SG,IND,,32.00,46.59,18,218.5,320,105,-0.25,48.11,16.47,28.74,5.32
Rudy Gobert,8400,UTA,C,LAL,,34.00,58.84,27,217,-333,112.75, ,67.22,21.83,44.11,5.25
Bobby Portis,5400,CHI,PF,@ GSW,,28.00,48.32,1,220,800,102.5,-0.5,56.51,25.67,28.27,5.24
Khris Middleton,7200,MIL,SG,@ WAS,,36.00,43.68,9,226.5,-133,114.25,-3.75,56.38,26.78,37.51,5.21
Josh Okogie,4100,MIN,SG,DAL,,28.00,47.77,21,224,-188,114.5,1,29.48,9.08,21.06,5.14
James Harden,12600,HOU,SG,CLE,,39.00,54.45,29,217.5,-1200,115.5,-0.75,90.24,20.37,64.46,5.12
Kevin Knox,5000,NYK,PF,IND,,34.00,46.59,18,218.5,320,105,-0.25,35.85,5.17,25.61,5.12
Jimmy Butler,8000,PHI,SG,ATL,,34.00,51.02,30,232,-550,121,-1.25,59.56,20.53,40.82,5.1
Eric Bledsoe,6700,MIL,PG,@ WAS,,33.00,53.39,27,226.5,-133,114.25,-3.75,64.23,20.59,34.2,5.1
Donovan Mitchell,8100,UTA,SG,LAL,,39.00,50.87,20,217,-333,112.75, ,65.69,24.81,41.08,5.07
Kyle Korver,3800,UTA,SG,LAL,,25.00,34.76,14,217,-333,112.75, ,37.13,19.07,19.07,5.02
Wilson Chandler,3900,PHI,SF,ATL,,30.00,43.42,30,232,-550,121,-1.25,31.37,11.96,19.51,5
Tristan Thompson,6200,CLE,C,@ HOU,,32.00,54.49,20,217.5,800,102,-0.25,50.93,20.15,30.96,4.99
Bismack Biyombo,3800,CHA,C,@ POR,,22.00,52.82,15,223.5,210,108.75,1,31.10,13.40,18.92,4.98
Kyle O'Quinn,4400,IND,C,@ NYK,,18.00,59.98,28,218.5,-400,113.5,-0.25,43.72,18.22,21.87,4.97
Marvin Williams,5500,CHA,PF,@ POR,,33.00,51.16,26,223.5,210,108.75,1,49.08,21.61,27.28,4.96
Thaddeus Young,6000,IND,PF,@ NYK,,33.00,55.37,30,218.5,-400,113.5,-0.25,45.41,17.45,29.68,4.95
