Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Zach Collins,3500,POR,PF,UTA,,26.00,56.29,21,217.5,120,107.5,-2.25,42.18,7.35,22.69,6.48
Meyers Leonard,3500,POR,PF,UTA,,22.00,56.29,21,217.5,120,107.5,-2.25,44.84,5.27,22.43,6.41
Jaylen Brown,4700,BOS,SG,CHA,,29.00,38.00,20,214.5,-275,110.75,110.75,57.37,6.51,28.7,6.11
Monte Morris,3900,DEN,SG,@ NOP,,29.00,51.00,19,226,-450,117.5,0.25,32.75,18.22,23.39,6
Shaquille Harrison,3500,CHI,PG,@ MIA,,27.00,39.45,9,207,500,98.25,0.25,40.92,5.85,20.47,5.85
Jerryd Bayless,5000,MIN,PG,MEM,,36.00,40.50,2,208.5,-160,106,106,57.85,7.61,28.94,5.79
Jahlil Okafor,7400,NOP,C,DEN,,35.00,53.55,17,226,360,108.5,-0.75,73.79,18.23,41.9,5.66
Dion Waiters,4200,MIA,SG,CHI,,28.00,45.03,13,207,-667,108.75,0.25,45.37,7.53,23.46,5.59
Tim Frazier,3500,NOP,PG,DEN,,22.00,39.45,10,226,360,108.5,-0.75,38.64,5.05,19.33,5.52
Justin Holiday,4600,MEM,SG,@ MIN,,36.00,37.86,24,208.5,138,102.5,102.5,44.65,14.45,25.31,5.5
Jabari Parker,4000,CHI,SF,@ MIA,,24.00,48.23,19,207,500,98.25,0.25,40.07,4.06,21.93,5.48
Frank Jackson,3600,NOP,PG,DEN,,24.00,48.57,11,226,360,108.5,-0.75,27.52,14.86,19.66,5.46
Dario Saric,3700,MIN,PF,MEM,,24.00,41.90,1,208.5,-160,106,106,35.00,5.94,20.21,5.46
Antonio Blakeney,3500,CHI,SG,@ MIA,,24.00,35.88,17,207,500,98.25,0.25,38.02,3.80,19.02,5.43
Gary Harris,5200,DEN,SF,@ NOP,,30.00,48.44,27,226,-450,117.5,0.25,39.26,9.98,28.04,5.39
Marcus Morris,5500,BOS,PF,CHA,,28.00,38.00,20,214.5,-275,110.75,110.75,50.30,10.89,29.59,5.38
De'Aaron Fox,7800,SAC,PG,ATL,,32.00,55.45,30,236.5,-214,120.75,0.75,63.36,21.70,41.49,5.32
Darius Miller,4200,NOP,SF,DEN,,36.00,37.21,16,226,360,108.5,-0.75,44.42,6.18,22.22,5.29
Paul Millsap,5000,DEN,PF,@ NOP,,25.00,48.94,23,226,-450,117.5,0.25,42.99,9.64,26.47,5.29
Josh Okogie,4100,MIN,SG,MEM,,32.00,40.50,2,208.5,-160,106,106,30.23,12.54,21.59,5.27
Edmond Sumner,3500,IND,PG,@ WAS,,25.00,45.39,27,218,-105,108.5,0.25,25.79,14.35,18.42,5.26
Will Barton,6500,DEN,SF,@ NOP,,32.00,48.44,27,226,-450,117.5,0.25,58.86,11.83,34.1,5.25
Wesley Matthews,4100,DAL,SG,@ NYK,,32.00,34.27,10,214.5,-275,110.5,-1.5,38.34,9.77,21.48,5.24
Jrue Holiday,9600,NOP,SG,DEN,,38.00,48.57,11,226,360,108.5,-0.75,74.36,24.27,49.94,5.2
Marcus Smart,5700,BOS,SG,CHA,,31.00,50.06,16,214.5,-275,110.75,110.75,48.59,12.57,29.29,5.14
Wayne Ellington,3700,MIA,SG,CHI,,28.00,38.73,23,207,-667,108.75,0.25,35.99,4.51,18.94,5.12
Wayne Selden,3800,CHI,SG,@ MIA,,31.00,47.36,7,207,500,98.25,0.25,33.37,7.33,19.4,5.11
Willie Cauley-Stein,6400,SAC,C,ATL,,29.00,56.43,24,236.5,-214,120.75,0.75,47.83,17.22,32.67,5.1
Josh Richardson,6500,MIA,SF,CHI,,35.00,45.03,13,207,-667,108.75,0.25,52.63,13.20,32.83,5.05
Darren Collison,6500,IND,PG,@ WAS,,33.00,45.39,27,218,-105,108.5,0.25,53.24,14.79,32.64,5.02
Trey Lyles,3500,DEN,PF,@ NOP,,18.00,48.94,23,226,-450,117.5,0.25,33.19,4.88,17.54,5.01
Harrison Barnes,5400,DAL,SF,@ NYK,,34.00,53.52,30,214.5,-275,110.5,-1.5,42.76,10.51,26.89,4.98
Trey Burke,5400,NYK,PG,DAL,,28.00,54.74,29,214.5,240,104,-1.5,38.95,13.52,26.77,4.96
Kevin Knox,5100,NYK,SF,DAL,,34.00,47.27,22,214.5,240,104,-1.5,35.42,14.70,25.3,4.96
Domantas Sabonis,6400,IND,PF,@ WAS,,26.00,56.25,23,218,-105,108.5,0.25,59.53,4.66,31.7,4.95
Taj Gibson,4300,MIN,PF,MEM,,26.00,48.43,1,208.5,-160,106,106,35.74,7.97,21.25,4.94
Noah Vonleh,6100,NYK,PF,DAL,,32.00,54.49,15,214.5,240,104,-1.5,52.23,13.52,30.05,4.93
Justise Winslow,6400,MIA,SF,CHI,,33.00,51.31,23,207,-667,108.75,0.25,52.66,15.41,31.57,4.93
Kevin Huerter,4600,ATL,SG,@ SAC,,30.00,40.65,29,236.5,180,115.75,1.25,31.60,15.69,22.57,4.91
Bojan Bogdanovic,5600,IND,SF,@ WAS,,34.00,38.29,25,218,-105,108.5,0.25,43.39,9.13,27.41,4.89
Bruno Caboclo,3700,MEM,SF,@ MIN,,22.00,37.86,24,208.5,138,102.5,102.5,33.74,5.83,18.05,4.88
Marvin Williams,5200,CHA,PF,@ BOS,,32.00,42.63,2,214.5,240,103.75,103.75,50.69,6.04,25.36,4.88
Kyle Anderson,5700,MEM,SF,@ MIN,,32.00,38.15,21,208.5,138,102.5,102.5,47.71,15.67,27.69,4.86
Cory Joseph,4400,IND,PG,@ WAS,,28.00,45.39,27,218,-105,108.5,0.25,38.84,6.29,21.39,4.86
Terry Rozier,6500,BOS,PG,CHA,,34.00,48.40,26,214.5,-275,110.75,110.75,55.26,9.84,31.54,4.85
Otto Porter,7000,WAS,SF,IND,,34.00,36.43,12,218,-111,109.5,0.25,67.69,10.56,33.86,4.84
Jayson Tatum,6600,BOS,PF,CHA,,32.00,49.05,24,214.5,-275,110.75,110.75,47.37,14.63,31.94,4.84
Nikola Jokic,11200,DEN,C,@ NOP,,34.00,55.24,17,226,-450,117.5,0.25,79.44,32.49,54.15,4.83
Evan Turner,3800,POR,SF,UTA,,24.00,39.75,1,217.5,120,107.5,-2.25,30.04,5.47,18.24,4.8
James Johnson,3900,MIA,PF,CHI,,24.00,47.61,14,207,-667,108.75,0.25,26.34,8.65,18.68,4.79
Maurice Harkless,3900,POR,SF,UTA,,26.00,31.58,1,217.5,120,107.5,-2.25,37.36,6.88,18.69,4.79
Bogdan Bogdanovic,6600,SAC,SG,ATL,,31.00,51.84,30,236.5,-214,120.75,0.75,61.79,10.84,31.43,4.76
Thomas Bryant ,5500,WAS,C,IND,,25.00,54.22,13,218,-111,109.5,0.25,51.89,3.22,25.96,4.72
Bam Adebayo,4900,MIA,PF,CHI,,23.00,57.67,26,207,-667,108.75,0.25,39.47,6.51,23.08,4.71
Taurean Prince,5100,ATL,SF,@ SAC,,30.00,39.04,25,236.5,180,115.75,1.25,42.46,5.94,24.03,4.71
Gordon Hayward,5200,BOS,SF,CHA,,25.00,49.05,24,214.5,-275,110.75,110.75,48.74,7.90,24.38,4.69
DeAndre Jordan,7400,DAL,C,@ NYK,,32.00,57.57,25,214.5,-275,110.5,-1.5,48.51,21.24,34.65,4.68
Marvin Bagley III,6200,SAC,PF,ATL,,28.00,53.09,29,236.5,-214,120.75,0.75,40.60,21.92,29,4.68
Ian Clark,3500,NOP,SG,DEN,,21.00,32.05,3,226,360,108.5,-0.75,32.62,4.26,16.32,4.66
Jaren Jackson,6200,MEM,PF,@ MIN,,28.00,52.70,10,208.5,138,102.5,102.5,40.33,20.02,28.81,4.65
Kyle Korver,3700,UTA,SG,@ POR,,24.00,37.56,23,217.5,-138,110,1.25,34.32,4.52,17.17,4.64
DeAndre Bembry,4500,ATL,SF,@ SAC,,26.00,39.04,25,236.5,180,115.75,1.25,34.93,9.65,20.79,4.62
Tomas Satoransky ,6700,WAS,PG,IND,,35.00,46.47,4,218,-111,109.5,0.25,60.05,10.22,30.97,4.62
Bismack Biyombo,4500,CHA,C,@ BOS,,23.00,51.83,8,214.5,240,103.75,103.75,35.76,6.34,20.72,4.6
Andrew Wiggins,6800,MIN,SG,MEM,,37.00,40.50,2,208.5,-160,106,106,49.33,12.90,31.3,4.6
